stat_id,player_id,ninety_s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_percent,tkld,tkld_percent,carries,tot_dist,prg_dist,prgc,one_third,cpa,mis,dis,rec,prgr
,,3.5,235,3,32,133,72,4,235,6,2,33.3,3,50.0,150,971.0,537.0,18,14,0,10,0,162,21
,,1.0,77,1,10,39,29,4,77,2,2,100.0,0,0.0,43,315.0,185.0,3,3,0,3,1,55,1
,,2.9,144,0,6,46,93,29,144,12,6,50.0,6,50.0,101,689.0,423.0,19,7,12,4,1,121,43
,,0.1,1,0,0,1,0,0,1,0,0,0.0,0,0.0,2,2.0,0.0,0,0,0,0,0,3,0
,,3.7,185,12,45,117,27,1,185,3,0,0.0,3,100.0,106,469.0,182.0,5,6,0,6,3,129,3
,,1.4,28,0,3,13,15,3,28,1,0,0.0,0,0.0,18,154.0,82.0,3,2,1,2,4,17,6
,,3.8,266,10,48,165,56,5,266,5,2,40.0,3,60.0,170,887.0,402.0,8,6,1,4,2,194,7
,,3.3,313,13,89,201,24,0,313,0,0,0.0,0,0.0,173,864.0,427.0,2,1,0,1,0,246,1
,,4.0,180,4,19,106,57,10,180,3,2,66.7,1,33.3,119,657.0,369.0,9,6,3,5,4,154,13
,,1.0,46,0,6,22,21,8,46,5,5,100.0,0,0.0,28,207.0,85.0,4,3,3,3,5,32,8
,,2.5,118,4,29,54,39,4,118,4,1,25.0,3,75.0,55,464.0,248.0,5,3,1,5,3,75,3
,,3.4,84,2,8,49,29,9,84,6,3,50.0,3,50.0,40,212.0,67.0,1,2,0,9,2,58,12
,,1.8,184,11,61,120,5,1,184,0,0,0.0,0,0.0,107,652.0,384.0,2,0,0,1,0,132,0
,,0.8,54,4,17,31,6,0,54,0,0,0.0,0,0.0,36,234.0,112.0,0,0,0,0,1,37,0
,,1.4,111,4,19,61,32,0,111,6,6,100.0,0,0.0,54,450.0,277.0,6,3,0,5,3,74,4
,,1.1,46,2,4,14,28,6,46,2,1,50.0,1,50.0,29,109.0,34.0,1,2,0,7,2,37,17
,,4.0,257,28,123,116,20,4,257,0,0,0.0,0,0.0,136,769.0,482.0,8,4,0,0,0,159,2
,,3.5,98,1,4,28,67,19,98,16,6,37.5,7,43.8,67,586.0,233.0,11,4,9,10,5,78,34
,,1.6,130,2,37,72,21,2,130,0,0,0.0,0,0.0,71,280.0,150.0,3,3,1,0,0,93,3
,,1.0,40,4,17,18,5,1,40,0,0,0.0,0,0.0,24,104.0,45.0,1,1,0,0,0,23,3
,,4.0,171,105,169,2,0,0,171,0,0,0.0,0,0.0,113,498.0,319.0,0,0,0,0,0,108,0
,,0.2,20,0,4,15,1,0,20,0,0,0.0,0,0.0,9,94.0,62.0,1,0,0,0,0,14,1
,,2.9,116,5,20,61,38,2,116,13,7,53.8,6,46.2,75,447.0,183.0,6,7,0,7,8,83,10
,,3.0,108,2,21,70,18,1,108,4,0,0.0,2,50.0,47,165.0,69.0,0,0,0,6,1,67,5
,,1.9,113,3,24,65,24,0,113,2,1,50.0,1,50.0,64,326.0,123.0,1,5,0,2,2,64,5
,,3.3,125,2,23,48,56,13,125,9,3,33.3,5,55.6,62,454.0,165.0,8,3,4,5,5,83,15
,,4.0,277,16,99,135,45,11,277,3,0,0.0,2,66.7,185,983.0,615.0,12,12,2,3,0,216,3
,,2.3,147,2,23,93,31,2,147,0,0,0.0,0,0.0,87,433.0,222.0,3,2,0,0,1,112,2
,,0.1,14,0,3,10,1,0,14,0,0,0.0,0,0.0,8,25.0,12.0,0,0,0,0,0,13,0
,,0.2,5,0,0,2,3,0,5,0,0,0.0,0,0.0,3,6.0,1.0,0,0,0,0,0,4,0
,,4.0,307,61,182,123,2,2,307,1,1,100.0,0,0.0,178,652.0,259.0,0,0,0,1,1,207,0
,,3.8,196,4,35,99,65,6,196,4,2,50.0,2,50.0,98,582.0,331.0,9,8,2,1,1,111,9
,,4.0,216,13,43,102,75,2,216,3,1,33.3,1,33.3,97,618.0,387.0,14,5,0,2,2,109,16
,,2.5,67,0,5,32,30,7,67,4,1,25.0,2,50.0,50,234.0,44.0,1,2,0,4,5,61,14
,,1.9,157,24,83,62,13,5,157,0,0,0.0,0,0.0,85,449.0,255.0,1,1,1,3,1,93,2
,,2.4,158,3,41,86,33,0,158,2,0,0.0,2,100.0,82,282.0,143.0,1,1,0,1,3,102,5
,,4.0,273,38,135,130,10,1,273,0,0,0.0,0,0.0,157,619.0,378.0,2,1,0,3,1,190,1
,,1.5,106,6,31,61,16,4,106,3,2,66.7,1,33.3,47,220.0,94.0,0,1,0,0,2,73,3
,,3.7,171,15,44,56,74,5,171,10,4,40.0,4,40.0,96,604.0,295.0,10,5,2,3,7,99,23
,,2.5,107,1,17,51,40,5,107,9,1,11.1,6,66.7,68,421.0,242.0,9,6,1,6,2,82,15
,,0.3,22,0,1,7,14,1,22,1,0,0.0,1,100.0,8,34.0,22.0,1,2,0,1,0,16,4
,,0.2,14,0,1,8,6,1,14,1,0,0.0,1,100.0,7,83.0,60.0,2,2,1,0,0,10,3
,,4.0,117,98,116,1,0,0,117,0,0,0.0,0,0.0,60,291.0,108.0,0,0,0,0,0,46,0
,,2.9,98,4,16,48,38,7,97,10,3,30.0,6,60.0,53,327.0,189.0,8,10,1,6,4,58,16
,,3.2,111,0,9,52,52,15,111,10,5,50.0,4,40.0,66,486.0,296.0,10,5,5,7,4,86,17
,,4.0,200,162,199,1,0,0,200,0,0,0.0,0,0.0,114,648.0,456.0,0,0,0,0,0,85,0
,,2.7,244,29,117,113,17,11,244,3,1,33.3,1,33.3,114,562.0,323.0,1,3,0,1,2,132,3
,,2.4,228,4,64,99,67,1,228,0,0,0.0,0,0.0,105,455.0,241.0,8,4,0,3,3,146,11
,,3.3,218,7,35,121,63,2,218,8,0,0.0,8,100.0,139,718.0,358.0,6,6,0,2,3,175,11
,,4.0,123,100,121,2,0,0,123,0,0,0.0,0,0.0,51,325.0,199.0,0,0,0,0,0,49,0
,,0.6,20,0,0,6,14,4,20,0,0,0.0,0,0.0,12,76.0,23.0,1,0,0,3,2,14,3
,,4.0,238,10,79,104,56,5,238,4,3,75.0,1,25.0,113,325.0,108.0,1,3,0,4,1,146,7
,,2.0,87,3,11,37,40,3,87,2,0,0.0,1,50.0,44,248.0,112.0,4,6,0,4,0,44,12
,,2.4,162,2,23,96,43,1,162,3,1,33.3,1,33.3,70,350.0,168.0,5,2,0,5,1,117,8
,,1.4,46,2,3,20,23,8,46,5,3,60.0,2,40.0,27,177.0,22.0,1,2,3,5,7,32,10
,,1.5,68,0,8,26,35,6,68,6,4,66.7,1,16.7,42,309.0,183.0,7,4,1,5,0,49,8
,,1.4,114,2,17,64,36,1,114,2,1,50.0,0,0.0,77,568.0,275.0,5,3,1,1,1,92,3
,,1.0,35,30,35,0,0,0,35,0,0,0.0,0,0.0,12,91.0,48.0,0,0,0,0,0,10,0
,,0.4,15,0,0,8,7,1,15,1,0,0.0,1,100.0,9,95.0,14.0,0,0,0,1,0,12,1
,,4.0,292,53,156,132,7,3,292,0,0,0.0,0,0.0,190,1340.0,644.0,4,2,0,0,2,207,1
,,1.1,40,0,10,23,8,2,40,3,2,66.7,1,33.3,20,115.0,74.0,1,1,0,1,0,26,0
,,1.8,91,0,4,35,56,9,91,13,6,46.2,4,30.8,60,372.0,211.0,8,6,4,3,4,74,36
,,0.4,30,1,2,9,20,1,30,3,1,33.3,2,66.7,17,98.0,42.0,2,1,0,2,2,22,9
,,0.1,14,0,1,7,7,1,14,4,2,50.0,2,50.0,12,84.0,32.0,1,2,1,0,2,13,7
,,1.7,89,3,19,50,24,1,89,2,2,100.0,0,0.0,50,341.0,158.0,5,1,0,3,3,61,0
,,1.6,69,1,4,30,35,2,69,2,1,50.0,1,50.0,43,277.0,123.0,4,2,0,5,2,52,11
,,0.1,5,0,3,2,0,0,5,0,0,0.0,0,0.0,4,9.0,3.0,0,0,0,1,0,3,0
,,1.6,82,1,11,34,38,7,82,7,2,28.6,4,57.1,49,246.0,93.0,4,1,3,6,1,65,11
,,2.1,63,1,2,26,38,15,63,10,7,70.0,3,30.0,39,336.0,194.0,8,6,5,5,5,42,16
,,4.0,132,116,131,1,0,0,132,0,0,0.0,0,0.0,62,250.0,128.0,0,0,0,0,0,73,0
,,2.2,132,5,46,51,35,7,132,0,0,0.0,0,0.0,66,298.0,143.0,4,1,2,2,2,70,9
,,2.6,72,2,8,37,28,4,72,13,8,61.5,5,38.5,46,242.0,80.0,1,4,1,7,7,50,8
,,3.1,141,1,5,51,89,13,140,20,7,35.0,11,55.0,84,484.0,252.0,7,7,2,7,3,107,29
,,0.2,14,4,11,2,1,1,14,0,0,0.0,0,0.0,5,31.0,18.0,0,0,0,1,0,3,0
,,0.8,36,1,4,13,19,1,36,0,0,0.0,0,0.0,18,136.0,13.0,0,1,0,1,1,21,5
,,0.4,25,0,5,9,11,4,25,0,0,0.0,0,0.0,15,92.0,62.0,2,1,1,1,0,16,3
,,0.7,49,3,14,23,12,1,49,0,0,0.0,0,0.0,36,170.0,58.0,0,1,0,2,0,39,0
,,1.3,62,2,14,31,17,3,62,3,2,66.7,0,0.0,37,187.0,113.0,2,3,2,2,4,38,2
,,3.2,213,9,37,130,48,13,212,1,0,0.0,1,100.0,132,675.0,348.0,3,5,0,4,4,169,8
,,1.5,115,7,52,55,9,1,115,0,0,0.0,0,0.0,74,418.0,227.0,1,2,0,1,0,78,1
,,3.0,231,32,100,103,30,5,231,1,0,0.0,0,0.0,149,912.0,495.0,3,4,0,2,0,190,6
,,3.0,275,32,154,114,9,3,275,2,1,50.0,0,0.0,186,831.0,483.0,4,5,0,2,2,193,1
,,0.6,28,2,5,15,8,3,28,0,0,0.0,0,0.0,7,30.0,29.0,1,1,0,1,0,17,2
,,2.4,101,5,21,59,26,4,101,11,7,63.6,3,27.3,46,300.0,158.0,2,4,2,7,0,47,4
,,1.7,94,3,9,41,49,8,94,12,7,58.3,5,41.7,57,492.0,225.0,11,8,3,5,3,65,12
,,0.8,31,2,8,12,12,2,31,1,1,100.0,0,0.0,15,96.0,46.0,2,2,1,1,1,17,4
,,0.0,3,0,1,0,2,1,3,0,0,0.0,0,0.0,1,13.0,12.0,1,0,1,0,0,2,1
,,0.6,18,0,0,8,10,2,18,1,1,100.0,0,0.0,15,123.0,47.0,2,1,0,5,4,16,6
,,3.2,158,5,21,66,72,9,158,9,3,33.3,6,66.7,95,531.0,215.0,3,8,1,8,3,108,16
,,1.9,68,9,36,22,11,0,68,3,1,33.3,2,66.7,30,159.0,60.0,1,1,0,3,2,33,4
,,2.0,74,13,41,31,4,1,74,1,1,100.0,0,0.0,28,151.0,78.0,2,1,1,0,0,34,2
,,1.0,40,36,40,0,0,0,40,0,0,0.0,0,0.0,21,137.0,53.0,0,0,0,0,0,23,0
,,2.5,165,8,41,97,28,1,165,0,0,0.0,0,0.0,77,302.0,138.0,0,4,0,3,3,107,2
,,3.5,205,6,53,122,30,3,205,3,0,0.0,1,33.3,131,643.0,256.0,2,3,0,4,3,143,5
,,2.0,66,1,13,34,19,9,66,4,2,50.0,2,50.0,44,224.0,66.0,2,1,1,6,3,50,7
,,3.5,152,3,52,53,50,6,152,12,3,25.0,4,33.3,71,327.0,184.0,4,2,3,5,2,80,12
,,3.6,92,5,12,37,44,17,92,6,1,16.7,5,83.3,52,277.0,67.0,4,4,1,6,12,67,23
,,0.9,28,1,6,10,12,3,28,1,0,0.0,1,100.0,16,79.0,21.0,1,1,0,2,3,18,4
,,1.1,46,1,4,20,22,9,46,5,2,40.0,3,60.0,25,127.0,47.0,4,0,4,3,1,27,7
,,2.8,139,4,31,89,23,0,139,1,1,100.0,0,0.0,75,313.0,147.0,2,2,0,3,1,85,2
,,2.7,53,3,4,23,26,7,53,1,0,0.0,1,100.0,25,70.0,10.0,0,0,0,5,2,38,4
,,1.5,71,1,8,40,26,3,71,3,0,0.0,1,33.3,39,178.0,88.0,1,2,0,5,1,54,4
,,2.0,69,55,65,3,1,0,69,0,0,0.0,0,0.0,37,127.0,76.0,0,0,0,0,0,34,0
,,1.0,45,3,12,18,15,2,45,0,0,0.0,0,0.0,13,45.0,17.0,1,0,1,1,3,33,1
,,1.7,46,0,5,27,15,10,46,1,1,100.0,0,0.0,17,44.0,17.0,0,0,0,4,2,38,7
,,3.6,176,2,19,54,107,13,176,13,4,30.8,5,38.5,126,853.0,457.0,15,6,4,1,3,139,39
,,1.0,59,10,31,26,2,0,59,1,1,100.0,0,0.0,28,214.0,110.0,0,1,0,0,0,36,0
,,4.0,342,11,95,156,92,9,342,7,1,14.3,6,85.7,182,912.0,325.0,5,6,1,4,8,217,20
,,1.9,100,2,25,58,17,1,100,1,0,0.0,1,100.0,56,252.0,110.0,1,2,0,1,2,64,3
,,4.0,143,104,139,4,0,0,143,0,0,0.0,0,0.0,97,594.0,385.0,0,0,0,0,0,86,0
,,3.6,200,2,23,68,111,17,199,10,3,30.0,5,50.0,126,782.0,442.0,19,13,5,6,4,149,23
,,1.8,107,0,20,63,24,4,107,4,1,25.0,1,25.0,67,359.0,156.0,3,1,1,4,3,88,10
,,0.7,23,0,1,11,13,5,23,0,0,0.0,0,0.0,19,87.0,31.0,2,4,1,4,3,21,5
,,3.8,234,15,65,153,19,2,234,8,4,50.0,4,50.0,147,705.0,311.0,3,2,1,3,4,165,1
,,2.9,188,17,117,63,11,4,188,6,2,33.3,4,66.7,108,533.0,233.0,3,3,0,0,0,114,1
,,2.1,103,3,6,51,47,11,103,4,1,25.0,1,25.0,58,250.0,69.0,3,1,0,7,1,63,10
,,0.7,36,0,3,16,17,2,36,2,1,50.0,0,0.0,20,71.0,21.0,0,1,0,2,1,30,2
,,2.8,168,2,15,84,69,10,168,8,3,37.5,5,62.5,103,700.0,378.0,10,13,5,1,0,136,11
,,3.0,97,75,96,1,0,0,97,0,0,0.0,0,0.0,58,325.0,165.0,0,0,0,0,0,48,0
,,3.4,88,3,3,34,52,20,87,4,2,50.0,2,50.0,56,191.0,39.0,1,2,0,9,4,74,23
,,3.7,159,15,43,88,30,3,159,4,2,50.0,1,25.0,109,628.0,328.0,5,3,0,4,0,121,6
,,1.2,73,2,21,44,8,3,73,5,4,80.0,0,0.0,41,228.0,96.0,1,1,0,1,3,47,4
,,1.5,94,2,16,60,19,0,94,3,2,66.7,1,33.3,41,159.0,70.0,0,2,0,5,0,60,3
,,4.0,298,36,145,143,11,6,298,0,0,0.0,0,0.0,195,781.0,316.0,1,0,0,0,0,228,0
,,4.0,266,9,79,154,35,1,266,1,0,0.0,1,100.0,147,559.0,280.0,1,3,0,1,1,167,2
,,0.2,20,0,6,14,0,0,20,0,0,0.0,0,0.0,11,41.0,27.0,0,0,0,0,0,14,0
,,2.6,207,4,38,139,31,0,207,3,3,100.0,0,0.0,137,717.0,328.0,4,2,0,2,2,159,3
,,4.0,247,21,106,126,15,6,247,0,0,0.0,0,0.0,131,764.0,490.0,2,2,0,2,1,132,0
,,3.8,249,8,71,112,69,3,249,2,1,50.0,1,50.0,125,672.0,347.0,11,3,0,2,0,167,17
,,2.6,127,2,26,53,48,3,127,3,0,0.0,2,66.7,51,253.0,117.0,6,1,0,4,2,66,10
,,1.2,60,1,11,23,26,2,60,6,2,33.3,4,66.7,33,199.0,89.0,2,0,0,1,4,45,6
,,1.0,81,0,9,34,38,2,81,0,0,0.0,0,0.0,59,356.0,234.0,7,4,1,1,0,61,13
,,0.6,8,1,3,5,1,0,8,0,0,0.0,0,0.0,4,31.0,22.0,0,0,0,1,0,4,0
,,1.0,55,3,10,28,17,0,55,1,0,0.0,0,0.0,34,193.0,109.0,2,4,0,1,0,39,7
,,1.3,76,0,2,25,50,4,76,5,2,40.0,3,60.0,54,309.0,167.0,7,5,3,5,2,64,14
,,1.0,22,0,1,16,6,0,22,0,0,0.0,0,0.0,19,76.0,14.0,0,0,0,1,4,24,3
,,0.0,4,0,1,4,0,0,4,1,1,100.0,0,0.0,2,3.0,0.0,0,0,0,0,1,2,0
,,2.3,144,1,45,78,24,2,144,2,2,100.0,0,0.0,92,377.0,144.0,4,2,0,1,0,108,7
,,0.0,1,1,1,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0
,,1.0,38,6,25,14,0,0,38,0,0,0.0,0,0.0,22,95.0,42.0,0,0,0,2,0,21,0
,,4.0,126,112,126,0,0,0,126,0,0,0.0,0,0.0,67,316.0,214.0,0,0,0,0,0,56,0
,,0.2,9,0,1,7,1,1,9,0,0,0.0,0,0.0,1,3.0,0.0,0,0,0,1,0,4,0
,,0.7,28,0,11,7,10,4,28,2,1,50.0,1,50.0,11,60.0,38.0,1,0,0,0,2,13,1
,,0.4,19,0,0,9,10,5,19,1,1,100.0,0,0.0,12,31.0,23.0,1,0,0,2,0,15,4
,,1.3,47,1,2,23,22,6,47,1,0,0.0,1,100.0,26,98.0,38.0,2,2,0,3,3,37,9
,,4.0,145,131,144,1,0,0,145,0,0,0.0,0,0.0,89,385.0,236.0,0,0,0,0,0,93,0
,,3.2,133,7,34,72,27,6,133,3,1,33.3,1,33.3,51,317.0,216.0,4,4,1,3,1,96,3
,,1.6,37,2,8,20,12,3,37,5,3,60.0,2,40.0,22,203.0,82.0,2,3,1,2,1,27,4
,,4.0,149,129,149,0,0,0,149,0,0,0.0,0,0.0,104,430.0,239.0,0,0,0,0,0,97,0
,,1.3,62,2,16,29,17,2,62,1,0,0.0,1,100.0,32,258.0,63.0,0,3,0,1,0,40,3
,,0.6,26,0,3,7,16,4,26,2,0,0.0,1,50.0,20,225.0,149.0,6,2,4,0,1,23,6
,,2.5,170,3,15,49,109,13,170,17,5,29.4,10,58.8,119,741.0,375.0,14,9,6,12,6,126,37
,,1.9,90,3,16,35,40,6,90,7,2,28.6,4,57.1,46,394.0,176.0,5,5,4,2,3,53,11
,,0.0,3,1,2,1,0,0,3,0,0,0.0,0,0.0,2,5.0,1.0,0,0,0,0,0,1,0
,,3.9,161,3,15,71,76,7,161,14,7,50.0,7,50.0,124,796.0,410.0,10,10,3,7,15,132,19
,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0
,,2.0,70,0,13,29,30,2,70,4,2,50.0,2,50.0,34,148.0,36.0,2,2,2,3,2,34,6
,,2.8,135,118,135,0,0,0,135,0,0,0.0,0,0.0,72,323.0,206.0,0,0,0,0,0,73,0
,,2.8,157,12,80,67,11,1,157,1,1,100.0,0,0.0,96,457.0,270.0,4,1,0,0,1,99,0
,,4.0,162,121,159,2,1,1,162,0,0,0.0,0,0.0,90,580.0,433.0,0,0,0,0,0,86,0
,,3.3,176,36,106,62,9,5,176,0,0,0.0,0,0.0,98,631.0,407.0,2,1,1,2,3,106,1
,,1.4,71,10,28,33,10,2,71,2,0,0.0,1,50.0,37,122.0,61.0,1,1,0,1,2,45,6
,,1.7,59,3,7,18,36,6,59,2,0,0.0,1,50.0,40,208.0,82.0,1,3,0,2,0,41,11
,,2.0,125,8,30,65,32,5,125,8,2,25.0,4,50.0,77,493.0,321.0,8,4,2,3,3,84,13
,,1.0,45,1,2,18,25,4,45,3,2,66.7,1,33.3,26,208.0,126.0,6,2,2,4,0,33,8
,,4.0,165,8,44,62,59,7,165,5,3,60.0,2,40.0,84,576.0,363.0,12,8,3,4,1,94,26
,,3.0,78,7,12,40,29,11,77,5,1,20.0,2,40.0,39,276.0,120.0,6,3,3,10,0,47,8
,,1.0,56,2,24,27,5,1,56,1,0,0.0,1,100.0,34,93.0,28.0,1,0,0,0,0,33,1
,,3.0,96,80,96,0,0,0,96,0,0,0.0,0,0.0,67,285.0,144.0,0,0,0,0,0,58,0
,,3.4,162,1,13,70,81,12,161,20,10,50.0,8,40.0,87,650.0,327.0,13,9,4,8,5,121,15
,,1.0,65,4,24,36,5,4,65,0,0,0.0,0,0.0,34,102.0,56.0,0,0,0,0,0,44,0
,,1.4,36,1,9,14,13,4,36,0,0,0.0,0,0.0,15,53.0,19.0,0,0,0,1,5,24,6
,,1.0,73,4,12,55,6,0,73,0,0,0.0,0,0.0,50,263.0,132.0,1,2,0,2,1,56,0
,,3.5,99,3,11,37,53,32,99,8,1,12.5,6,75.0,57,381.0,201.0,8,5,6,9,4,75,21
,,0.4,16,0,4,7,5,0,16,0,0,0.0,0,0.0,7,29.0,17.0,0,1,0,0,0,10,1
,,3.0,235,11,104,123,8,2,235,0,0,0.0,0,0.0,154,685.0,409.0,2,2,0,0,1,183,0
,,2.0,83,74,83,0,0,0,83,0,0,0.0,0,0.0,47,267.0,86.0,0,0,0,0,0,35,0
,,0.1,14,0,0,2,12,3,14,0,0,0.0,0,0.0,11,78.0,36.0,3,1,0,0,0,12,5
,,2.1,82,5,27,33,24,1,82,5,1,20.0,2,40.0,37,236.0,149.0,4,1,0,4,0,43,6
,,0.5,45,2,9,20,17,0,45,1,1,100.0,0,0.0,23,97.0,49.0,1,1,0,0,1,28,3
,,4.0,140,122,140,0,0,0,140,0,0,0.0,0,0.0,90,565.0,304.0,0,0,0,0,0,68,0
,,3.3,207,22,95,95,18,4,207,0,0,0.0,0,0.0,113,718.0,315.0,6,4,1,2,1,131,7
,,1.4,71,2,16,44,11,3,71,0,0,0.0,0,0.0,42,209.0,70.0,0,1,0,1,2,54,0
,,0.3,11,0,2,4,5,0,11,0,0,0.0,0,0.0,9,56.0,22.0,0,1,0,0,1,9,2
,,1.2,49,1,1,29,20,2,49,5,1,20.0,4,80.0,28,163.0,44.0,0,2,0,2,3,33,10
,,0.3,18,0,1,10,7,1,18,0,0,0.0,0,0.0,10,77.0,51.0,0,1,0,1,0,11,2
,,4.0,185,39,96,79,14,7,185,1,1,100.0,0,0.0,70,372.0,224.0,2,1,0,6,2,81,1
,,2.8,99,3,11,38,55,11,99,18,9,50.0,8,44.4,60,424.0,234.0,6,6,3,9,8,65,21
,,3.9,86,5,5,43,39,19,85,5,0,0.0,5,100.0,44,143.0,30.0,2,1,2,8,1,64,20
,,2.7,138,10,51,76,11,3,138,0,0,0.0,0,0.0,74,368.0,221.0,3,5,0,1,1,90,1
,,2.9,190,13,70,103,18,0,190,1,0,0.0,0,0.0,123,736.0,372.0,2,2,0,3,0,144,3
,,1.0,107,1,13,92,3,0,107,0,0,0.0,0,0.0,65,486.0,319.0,1,2,0,0,0,90,0
,,0.8,58,6,29,28,2,0,58,1,1,100.0,0,0.0,24,159.0,113.0,1,1,0,0,0,36,0
,,2.0,83,16,37,38,9,0,83,0,0,0.0,0,0.0,32,279.0,157.0,2,0,0,2,0,33,3
,,0.8,46,1,5,18,23,4,46,3,1,33.3,2,66.7,33,239.0,109.0,6,2,3,1,1,36,6
,,1.0,57,9,39,18,1,1,57,0,0,0.0,0,0.0,35,207.0,105.0,0,0,0,1,0,35,0
,,0.3,8,0,0,7,1,0,8,2,0,0.0,1,50.0,6,32.0,15.0,1,1,0,2,0,7,1
,,3.7,176,1,23,90,63,10,176,12,5,41.7,7,58.3,111,915.0,520.0,21,8,8,7,3,138,21
,,3.7,173,3,13,62,102,14,172,11,3,27.3,6,54.5,108,770.0,341.0,8,7,3,6,6,120,24
,,1.6,99,0,9,39,53,6,99,6,0,0.0,6,100.0,57,490.0,274.0,13,8,2,1,1,69,19
,,4.0,246,5,46,142,62,8,246,6,4,66.7,1,16.7,141,683.0,316.0,6,7,2,6,2,176,13
,,4.0,161,8,50,67,47,6,161,7,4,57.1,2,28.6,98,740.0,458.0,16,10,4,8,3,95,16
,,0.2,6,0,0,2,4,4,6,0,0,0.0,0,0.0,6,28.0,25.0,1,1,1,1,2,10,4
,,1.1,20,5,10,6,4,1,20,0,0,0.0,0,0.0,8,57.0,41.0,1,1,1,3,0,9,1
,,3.6,95,4,9,34,53,22,95,3,1,33.3,2,66.7,58,282.0,154.0,4,0,2,4,7,75,15
,,3.5,250,16,105,122,26,0,250,5,2,40.0,2,40.0,133,616.0,310.0,1,5,0,4,1,145,6
,,2.9,157,3,24,53,80,5,157,4,0,0.0,3,75.0,92,502.0,291.0,12,2,1,5,0,109,19
,,0.4,27,1,4,18,6,0,27,2,1,50.0,1,50.0,14,93.0,41.0,1,0,0,2,1,19,3
,,1.1,68,0,26,21,22,3,68,5,3,60.0,2,40.0,29,233.0,182.0,2,2,1,0,1,32,7
,,0.1,9,0,1,4,5,0,9,0,0,0.0,0,0.0,7,48.0,42.0,1,1,0,0,1,8,3
,,0.4,56,0,2,28,26,0,56,0,0,0.0,0,0.0,28,224.0,160.0,4,2,0,0,0,43,4
,,0.4,20,0,3,9,8,0,20,0,0,0.0,0,0.0,10,58.0,27.0,0,0,0,0,0,15,1
,,2.0,67,5,13,39,17,5,67,2,2,100.0,0,0.0,27,90.0,38.0,1,0,0,1,2,52,4
