stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,3,116,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,74,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.1,0.13,0.2,0.19
,,2,180,2.0,2,1,0.5,1,0.5,2,1.0,1,0.5,0,0,0,0,0.7,0.34,0.7,0.34,0.8,0.42,1.5,0.75
,,2,136,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.14,0.2,0.14,0.0,0.0,0.2,0.14
,,4,356,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,2,164,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.6,0.31,0.7,0.36
,,4,360,4.0,4,2,0.5,0,0.0,2,0.5,2,0.5,0,0,0,0,1.2,0.31,1.2,0.31,0.0,0.01,1.3,0.32
,,3,144,1.6,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.08,0.1,0.08,0.0,0.02,0.2,0.1
,,4,59,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,29,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,38,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.77,0.3,0.77,0.0,0.0,0.3,0.77
,,4,170,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.14,0.3,0.14,0.0,0.0,0.3,0.14
,,4,359,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.8,0.2,0.8,0.21
,,1,41,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,232,2.6,2,1,0.39,0,0.0,1,0.39,1,0.39,0,0,0,0,0.2,0.08,0.2,0.08,0.1,0.04,0.3,0.12
,,1,21,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.08
,,3,204,2.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,247,2.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.0,0.0,0.2,0.09
,,3,82,0.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.12,0.1,0.12,0.1,0.07,0.2,0.19
,,4,323,3.6,4,1,0.28,0,0.0,1,0.28,1,0.28,0,0,1,0,0.8,0.22,0.8,0.22,0.5,0.15,1.3,0.37
,,1,28,0.3,0,1,3.21,0,0.0,1,3.21,1,3.21,0,0,0,0,0.0,0.14,0.0,0.14,0.1,0.37,0.2,0.52
,,3,225,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,4,155,1.7,1,1,0.58,0,0.0,1,0.58,1,0.58,0,0,0,0,0.6,0.33,0.6,0.33,0.0,0.0,0.6,0.33
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,344,3.8,4,0,0.0,1,0.26,1,0.26,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.2,0.04,0.2,0.05
,,1,16,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,78,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.12,0.1,0.12,0.0,0.0,0.1,0.12
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,64,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.1,0.1,0.1,0.1,0.07,0.1,0.17
,,3,143,1.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,104,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.05
,,3,238,2.6,3,0,0.0,1,0.38,1,0.38,0,0.0,0,0,2,1,0.0,0.01,0.0,0.01,0.5,0.17,0.5,0.18
,,3,37,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.45,0.2,0.45
,,2,81,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,303,3.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.3,0.08,0.3,0.09
,,3,139,1.5,2,0,0.0,1,0.65,1,0.65,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.6,0.4,0.6,0.42
,,1,18,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.52,0.1,0.52,0.0,0.0,0.1,0.52
,,4,348,3.9,4,2,0.52,0,0.0,2,0.52,2,0.52,0,0,0,0,2.6,0.67,2.6,0.67,0.2,0.06,2.8,0.73
,,1,18,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.13,0.3,0.13,0.1,0.03,0.3,0.15
,,3,164,1.8,2,1,0.55,0,0.0,1,0.55,1,0.55,0,0,0,0,0.1,0.04,0.1,0.04,0.1,0.03,0.1,0.07
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03
,,2,109,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.28,0.3,0.28,0.0,0.0,0.3,0.28
,,2,135,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.14,0.2,0.14,0.2,0.17,0.5,0.3
,,3,178,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.09,0.2,0.09,0.3,0.17,0.5,0.26
,,1,56,0.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.69,0.4,0.69,0.0,0.0,0.4,0.69
,,2,98,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,332,3.7,4,1,0.27,0,0.0,1,0.27,1,0.27,0,0,0,0,1.8,0.49,1.8,0.49,0.1,0.01,1.9,0.51
,,4,297,3.3,4,2,0.61,2,0.61,4,1.21,2,0.61,0,0,0,0,1.1,0.32,1.1,0.32,2.2,0.67,3.3,0.99
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.2,0.05,0.2,0.06
,,3,74,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.51,0.4,0.51,0.0,0.04,0.5,0.55
,,4,356,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,1,0,0.3,0.08,0.3,0.08,0.9,0.23,1.2,0.31
,,4,305,3.4,4,0,0.0,2,0.59,2,0.59,0,0.0,0,0,0,0,0.4,0.12,0.4,0.12,1.4,0.41,1.8,0.53
,,4,313,3.5,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.06
,,2,89,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.18,0.2,0.18,0.1,0.1,0.3,0.28
,,4,264,2.9,3,1,0.34,2,0.68,3,1.02,1,0.34,0,0,0,0,1.5,0.5,1.5,0.5,1.3,0.45,2.8,0.95
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,331,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.02,0.1,0.03
,,2,128,1.4,2,1,0.7,0,0.0,1,0.7,1,0.7,0,0,0,0,0.4,0.26,0.4,0.26,0.0,0.0,0.4,0.26
,,4,343,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.05,0.2,0.05,0.2,0.05,0.4,0.1
,,4,299,3.3,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.02
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.7,0.18,0.9,0.21
,,1,90,1.0,1,1,1.0,1,1.0,2,2.0,1,1.0,0,0,0,0,0.8,0.75,0.8,0.75,0.4,0.35,1.1,1.11
,,4,225,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.0,0.01,0.2,0.09
,,4,306,3.4,4,2,0.59,0,0.0,2,0.59,2,0.59,0,0,1,0,0.6,0.19,0.6,0.19,0.0,0.01,0.7,0.2
,,3,164,1.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.0,0.0,0.1,0.04
,,2,69,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,124,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.2,0.17,0.3,0.19
,,2,102,1.1,1,2,1.76,2,1.76,4,3.53,2,1.76,0,0,1,0,1.2,1.1,1.2,1.1,0.4,0.34,1.6,1.43
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.7,0.17,0.8,0.19
,,4,316,3.5,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7,0.2,0.7,0.2,0.3,0.09,1.0,0.29
,,2,145,1.6,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,92,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,14,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,261,2.9,4,1,0.34,0,0.0,1,0.34,1,0.34,0,0,1,0,0.3,0.09,0.3,0.09,0.1,0.03,0.4,0.12
,,4,266,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.1,0.02,0.2,0.05
,,4,175,1.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.08,0.1,0.08,0.5,0.26,0.7,0.34
,,4,296,3.3,4,2,0.61,1,0.3,3,0.91,2,0.61,0,0,0,0,0.8,0.26,0.8,0.26,1.1,0.35,2.0,0.6
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.5,0.12,0.6,0.16
,,4,203,2.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.1,0.06,0.1,0.06,0.7,0.29,0.8,0.35
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.94,0.1,0.94,0.0,0.0,0.1,0.94
,,1,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.1,0.01,0.2,0.05
,,4,346,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.3,0.08,0.3,0.08,0.8,0.21,1.1,0.3
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.4,0.11,0.5,0.12
,,3,222,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.24,0.6,0.24,0.0,0.01,0.6,0.25
,,4,174,1.9,2,1,0.52,0,0.0,1,0.52,1,0.52,0,0,0,0,0.7,0.37,0.7,0.37,0.0,0.01,0.7,0.38
,,4,218,2.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.02,0.1,0.03
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,3,133,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.1,0.07,0.1,0.09
,,4,333,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.2,0.05,0.3,0.09
,,4,228,2.5,3,1,0.39,2,0.79,3,1.18,1,0.39,0,0,0,0,0.1,0.05,0.1,0.05,0.3,0.11,0.4,0.16
,,1,24,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,17,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,265,2.9,3,1,0.34,0,0.0,1,0.34,1,0.34,0,1,0,0,1.8,0.63,0.9,0.31,0.2,0.07,1.1,0.37
,,4,292,3.2,4,0,0.0,1,0.31,1,0.31,0,0.0,0,0,1,0,1.3,0.4,1.3,0.4,0.4,0.11,1.7,0.51
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,246,2.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.11,0.3,0.11,0.0,0.0,0.3,0.11
,,4,215,2.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.2,0.1,0.3,0.13
,,4,300,3.3,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.0,0.0,0.1,0.04
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,58,0.6,0,1,1.55,0,0.0,1,1.55,1,1.55,0,0,1,0,0.1,0.13,0.1,0.13,0.0,0.07,0.1,0.2
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.2,0.05,0.3,0.07
,,4,176,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.33,0.6,0.33,0.1,0.07,0.8,0.4
,,3,218,2.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,0.1,0.04,0.3,0.11
,,4,129,1.4,1,2,1.4,0,0.0,2,1.4,2,1.4,0,0,0,0,1.3,0.92,1.3,0.92,0.3,0.19,1.6,1.11
,,3,132,1.5,1,1,0.68,0,0.0,1,0.68,1,0.68,0,0,1,0,0.1,0.04,0.1,0.04,0.0,0.03,0.1,0.07
,,4,122,1.4,1,0,0.0,1,0.74,1,0.74,0,0.0,0,0,0,0,0.2,0.13,0.2,0.13,0.3,0.25,0.5,0.39
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,32,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.86,0.3,0.86,0.0,0.0,0.3,0.86
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.3,0.06,0.4,0.09
,,3,95,1.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.1,0.07,0.1,0.1
,,3,160,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1.1,0.64,1.1,0.64,0.5,0.29,1.7,0.93
,,3,35,0.4,0,0,0.0,3,7.71,3,7.71,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.47,1.0,2.47
,,1,12,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.41,0.1,0.41,0.0,0.0,0.1,0.41
,,3,157,1.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.2,0.14,0.2,0.14,0.1,0.04,0.3,0.18
,,4,140,1.6,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.2,0.11,0.2,0.13
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,147,1.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.12,0.2,0.12,0.0,0.0,0.2,0.12
,,4,191,2.1,2,1,0.47,0,0.0,1,0.47,1,0.47,0,0,0,0,0.7,0.31,0.7,0.31,0.0,0.0,0.7,0.31
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,202,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.6,0.26,0.7,0.3
,,4,235,2.6,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.2,0.08,0.4,0.14
,,4,280,3.1,4,1,0.32,0,0.0,1,0.32,0,0.0,1,1,0,0,2.1,0.68,1.3,0.42,0.8,0.25,2.1,0.67
,,1,18,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.67,0.1,0.67
,,2,76,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.2,0.21,0.2,0.26
,,3,33,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.38,0.1,0.38
,,1,62,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.06,0.0,0.06,0.0,0.02,0.1,0.08
,,2,121,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.0,0.0,0.1,0.06
,,4,290,3.2,3,0,0.0,1,0.31,1,0.31,0,0.0,0,1,1,0,1.5,0.46,0.7,0.22,0.6,0.18,1.3,0.4
,,2,135,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.1,0.04,0.3,0.09
,,3,270,3.0,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,1,0,0.9,0.29,0.9,0.29,0.0,0.0,0.9,0.29
,,4,52,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.13,0.1,0.13,0.6,0.98,0.7,1.11
,,4,212,2.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.1,0.06,0.3,0.13
,,3,151,1.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.15,0.3,0.15,0.9,0.51,1.1,0.66
,,2,74,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,52,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.3,0.57,0.3,0.57
,,4,290,3.2,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.14,0.5,0.14,0.2,0.07,0.7,0.22
,,3,173,1.9,2,0,0.0,1,0.52,1,0.52,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.06
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,225,2.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.1,0.03,0.1,0.06
,,4,315,3.5,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.01,0.1,0.02
,,3,179,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.09,0.2,0.09,0.0,0.0,0.2,0.09
,,4,312,3.5,4,0,0.0,1,0.29,1,0.29,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.3,0.1,0.4,0.1
,,4,323,3.6,4,1,0.28,0,0.0,1,0.28,1,0.28,0,0,0,0,1.3,0.37,1.3,0.37,0.1,0.03,1.4,0.4
,,2,83,0.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.1,0.1,0.1,0.13
,,4,95,1.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.25,0.3,0.25,0.3,0.29,0.6,0.54
,,4,248,2.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02
,,3,247,2.7,3,1,0.36,0,0.0,1,0.36,1,0.36,0,0,0,0,0.2,0.09,0.2,0.09,0.0,0.02,0.3,0.1
,,2,132,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.1,0.09,0.2,0.15
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.12,0.1,0.12,0.0,0.0,0.1,0.12
,,2,154,1.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.13,0.2,0.14
,,4,325,3.6,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9,0.25,0.9,0.25,0.5,0.13,1.4,0.38
,,2,92,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.6,0.14,0.6,0.15
,,3,175,1.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,4,325,3.6,4,2,0.55,2,0.55,4,1.11,1,0.28,1,1,0,0,2.2,0.62,1.5,0.4,1.5,0.43,3.0,0.83
,,3,166,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.5,0.27,0.6,0.32
,,4,66,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.44,0.3,0.44,0.1,0.13,0.4,0.57
,,4,345,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.2,0.04,0.3,0.07
,,3,260,2.9,3,0,0.0,1,0.35,1,0.35,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.8,0.26,0.8,0.27
,,3,190,2.1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.28,0.6,0.28,0.2,0.08,0.8,0.36
,,2,61,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.08,0.1,0.08,0.6,0.94,0.7,1.02
,,4,253,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,0.2,0.06,0.4,0.13
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,310,3.4,4,4,1.16,0,0.0,4,1.16,3,0.87,1,1,1,0,3.1,0.9,2.3,0.68,0.3,0.08,2.6,0.75
,,4,330,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.1,0.03,0.4,0.12
,,2,106,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.15,0.2,0.15,0.0,0.0,0.2,0.15
,,3,137,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.21,0.3,0.21
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,14,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
