stat_id,player_id,ninety_s,cmp_total,att_total,cmp_percent_total,tot_dist_total,prg_dist_total,cmp_short,att_short,cmp_percent_short,cmp_medium,att_medium,cmp_percent_medium,cmp_long,att_long,cmp_percent_long,ast,xa,xag,a_xag,kp,one_third_ppa,crspa,prgp
,,1.6,102,111,91.9,1771.0,387.0,44,45,97.8,52,56,92.9,4,8,50.0,0,0.1,0.2,-0.2,1,14,1,16
,,2.1,142,159,89.3,2575.0,1006.0,56,58,96.6,72,78,92.3,13,20,65.0,0,0.2,0.0,0.0,0,6,0,7
,,2.4,183,202,90.6,3439.0,1121.0,69,74,93.2,93,98,94.9,19,26,73.1,0,0.6,0.4,-0.4,2,24,3,20
,,0.3,7,10,70.0,100.0,27.0,4,6,66.7,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,2
,,0.2,12,17,70.6,144.0,23.0,9,11,81.8,2,3,66.7,0,0,0.0,0,0.1,0.0,0.0,0,1,0,2
,,3.9,186,206,90.3,3146.0,596.0,85,89,95.5,77,82,93.9,16,19,84.2,0,0.2,0.6,-0.6,4,13,3,14
,,1.5,25,40,62.5,326.0,59.0,16,21,76.2,5,7,71.4,2,7,28.6,0,0.0,0.0,0.0,1,2,0,4
,,3.0,53,70,75.7,674.0,258.0,33,37,89.2,16,22,72.7,1,7,14.3,0,0.0,0.2,-0.2,1,1,1,3
,,1.9,56,68,82.4,968.0,193.0,30,31,96.8,20,26,76.9,5,8,62.5,0,0.2,0.1,-0.1,2,0,0,5
,,0.1,2,2,100.0,26.0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,1.9,74,84,88.1,1274.0,467.0,33,34,97.1,34,36,94.4,7,11,63.6,0,0.0,0.0,0.0,0,6,0,3
,,0.0,2,2,100.0,17.0,16.0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,3.0,65,91,71.4,1716.0,1076.0,8,8,100.0,38,38,100.0,19,45,42.2,0,0.0,0.0,0.0,0,1,0,0
,,0.9,56,65,86.2,1243.0,452.0,10,13,76.9,39,41,95.1,7,7,100.0,0,0.0,0.0,0.0,0,3,0,1
,,1.5,100,110,90.9,2040.0,595.0,27,30,90.0,59,62,95.2,13,17,76.5,0,0.0,0.0,0.0,0,12,0,6
,,0.2,5,6,83.3,54.0,9.0,5,5,100.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
,,3.6,42,69,60.9,551.0,131.0,21,31,67.7,16,25,64.0,0,1,0.0,0,0.4,0.4,-0.4,2,4,1,6
,,3.2,49,58,84.5,933.0,107.0,20,21,95.2,21,27,77.8,5,6,83.3,1,0.5,0.4,0.6,2,1,0,4
,,0.3,9,10,90.0,140.0,50.0,5,6,83.3,4,4,100.0,0,0,0.0,0,0.0,0.7,-0.7,2,3,0,3
,,1.6,65,75,86.7,1282.0,341.0,24,28,85.7,33,34,97.1,8,12,66.7,0,0.1,0.1,-0.1,1,7,1,5
,,2.8,129,164,78.7,1953.0,794.0,67,74,90.5,51,65,78.5,6,14,42.9,0,0.1,0.0,0.0,0,10,1,14
,,0.7,9,14,64.3,119.0,0.0,6,10,60.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0
,,0.2,2,3,66.7,38.0,15.0,0,0,0.0,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,0.1,2,3,66.7,28.0,14.0,1,2,50.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,1,1,0,1
,,1.0,36,50,72.0,854.0,507.0,6,6,100.0,23,23,100.0,7,20,35.0,0,0.0,0.0,0.0,0,1,0,1
,,1.6,34,52,65.4,594.0,158.0,19,22,86.4,10,18,55.6,4,10,40.0,0,0.1,0.1,-0.1,2,5,0,1
,,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,4.0,149,170,87.6,2853.0,696.0,48,56,85.7,84,90,93.3,13,20,65.0,0,0.0,0.0,0.0,0,3,0,5
,,0.0,5,6,83.3,80.0,10.0,3,4,75.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,1
,,4.0,177,198,89.4,3103.0,1164.0,71,75,94.7,90,96,93.8,12,20,60.0,0,0.0,0.0,0.0,0,12,0,9
,,3.2,35,55,63.6,503.0,77.0,23,30,76.7,9,16,56.3,3,5,60.0,1,0.0,0.5,0.5,2,2,0,1
,,2.5,49,63,77.8,691.0,82.0,27,32,84.4,17,23,73.9,1,3,33.3,0,0.1,0.0,0.0,0,1,0,10
,,2.5,151,174,86.8,2903.0,820.0,51,56,91.1,80,84,95.2,19,31,61.3,0,0.0,0.0,0.0,0,4,0,11
,,0.5,11,15,73.3,167.0,11.0,7,7,100.0,4,6,66.7,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,4.0,149,176,84.7,2819.0,953.0,47,54,87.0,91,104,87.5,10,16,62.5,0,0.0,0.0,0.0,0,3,0,4
,,0.2,5,6,83.3,62.0,27.0,3,4,75.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,2
,,1.2,47,54,87.0,716.0,148.0,26,28,92.9,15,18,83.3,5,6,83.3,0,0.1,0.3,-0.3,2,6,0,4
,,4.0,143,168,85.1,2104.0,905.0,81,83,97.6,52,66,78.8,6,12,50.0,0,0.1,0.1,-0.1,2,10,0,12
,,3.7,172,206,83.5,3078.0,832.0,76,85,89.4,80,88,90.9,15,25,60.0,0,0.2,0.1,-0.1,3,19,0,21
,,0.2,5,9,55.6,77.0,26.0,1,2,50.0,3,4,75.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
,,3.5,46,74,62.2,577.0,84.0,28,37,75.7,13,22,59.1,0,2,0.0,0,0.1,0.0,0.0,1,0,0,4
,,0.3,14,21,66.7,248.0,161.0,9,9,100.0,2,5,40.0,3,5,60.0,0,0.2,0.0,0.0,0,2,0,2
,,0.1,1,3,33.3,18.0,0.0,0,0,0.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0
,,2.1,74,93,79.6,1309.0,369.0,33,37,89.2,31,34,91.2,7,13,53.8,0,0.3,0.3,-0.3,3,5,1,10
,,1.1,20,23,87.0,317.0,15.0,13,15,86.7,5,6,83.3,2,2,100.0,0,0.0,0.1,-0.1,2,1,0,0
,,1.3,40,49,81.6,700.0,268.0,15,17,88.2,21,25,84.0,3,4,75.0,0,0.0,0.0,0.0,0,2,0,3
,,0.1,8,9,88.9,152.0,21.0,3,3,100.0,5,5,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0
,,3.1,120,144,83.3,1900.0,555.0,56,64,87.5,57,64,89.1,3,8,37.5,0,0.1,0.0,0.0,0,1,0,4
,,2.3,135,158,85.4,2146.0,703.0,68,74,91.9,58,64,90.6,8,13,61.5,0,0.0,0.0,0.0,1,8,0,5
,,0.7,16,23,69.6,210.0,36.0,10,15,66.7,3,4,75.0,1,1,100.0,1,0.3,1.4,-0.4,3,1,0,1
,,4.0,172,201,85.6,3185.0,985.0,71,74,95.9,81,90,90.0,17,31,54.8,0,0.0,0.0,0.0,0,17,0,14
,,2.8,87,109,79.8,1319.0,419.0,48,53,90.6,28,36,77.8,8,13,61.5,1,0.5,0.8,0.2,8,7,1,17
,,0.1,10,13,76.9,173.0,89.0,4,5,80.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0.0,1,0,0,1
