Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
114,Pierre Cornud,fr FRA,DF,Saint-Étienne,27-293,1996,3,208,69,38.5,2.3,3,69,1,0,,0,1.00,1,8,-7,-3.03,-1.13,1.4,5.7,-4.3,-1.87,-0.10,Matches
115,David Costa,pt POR,MF,Lens,23-269,2001,3,134,45,24.8,1.5,1,57,0,2,39,1,1.67,1,1,0,0.00,-0.67,2.3,1.4,+0.8,+0.57,-0.25,Matches
116,Logan Costa,cv CPV,DF,Toulouse,23-182,2001,1,90,90,16.7,1.0,1,90,1,0,,0,1.00,0,0,0,0.00,+0.60,1.7,0.5,+1.2,+1.23,+0.49,Matches
117,Grégoire Coudert,fr FRA,GK,Brest,25-180,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
118,Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,21-347,2002,2,38,19,7.0,0.4,0,,0,2,19,0,1.50,1,1,0,0.00,+0.72,0.5,0.7,-0.2,-0.45,+0.10,Matches
119,Soumaïla Coulibaly,fr FRA,DF,Brest,20-352,2003,2,107,54,19.8,1.2,1,90,1,1,17,2,1.50,2,3,-1,-0.84,-0.01,2.3,2.5,-0.3,-0.23,+0.96,Matches
120,Tanguy Coulibaly,fr FRA,FW,Montpellier,23-225,2001,5,284,57,52.6,3.2,3,72,0,2,34,1,0.80,5,7,-2,-0.63,+2.53,3.8,5.7,-1.9,-0.59,+0.81,Matches
121,Nicolas Cozza,fr FRA,DF,Nantes,25-266,1999,3,121,40,22.4,1.3,1,90,1,2,16,0,1.67,2,2,0,0.00,-0.64,1.9,1.1,+0.9,+0.66,+0.60,Matches
122,Charlie Cresswell,eng ENG,DF,Toulouse,22-044,2002,5,328,66,60.7,3.6,4,80,2,1,9,1,1.00,2,5,-3,-0.82,-0.82,5.7,2.7,+3.0,+0.83,0.00,Matches
123,Kévin Danois,fr FRA,"MF,DF",Auxerre,20-094,2004,5,221,44,40.9,2.5,2,86,1,3,17,1,0.60,5,6,-1,-0.41,+0.44,3.8,5.6,-1.8,-0.74,-0.33,Matches
124,Kevin Danso,at AUT,DF,Lens,26-011,1998,2,180,90,33.3,2.0,2,90,2,0,,0,3.00,3,0,+3,+1.50,+1.50,4.1,1.2,+2.9,+1.45,+1.04,Matches
125,Dante,br BRA,DF,Nice,40-348,1983,6,473,79,87.6,5.3,5,86,4,1,45,0,1.33,14,6,+8,+1.52,+1.52,10.4,5.6,+4.8,+0.92,+1.02,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,Pape Daouda Diongue,sn SEN,MF,Strasbourg,,,1,45,45,8.3,0.5,1,45,0,0,,5,1.00,0,0,0,0.00,-0.36,0.2,0.4,-0.2,-0.43,-0.80,Matches
127,Mohammed Daramy,dk DEN,FW,Reims,22-267,2002,1,8,8,1.5,0.1,0,,0,1,8,1,3.00,0,1,-1,-11.25,-11.76,0.1,0.6,-0.5,-5.37,-4.77,Matches
128,Achraf Dari,ma MAR,DF,Brest,25-147,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
129,Jonathan David,ca CAN,FW,Lille,24-260,2000,6,373,62,69.1,4.1,3,89,2,3,35,0,1.67,9,4,+5,+1.21,+1.75,8.1,5.3,+2.8,+0.68,+0.51,Matches
130,Zuriko Davitashvili,ge GEO,"MF,FW",Saint-Étienne,23-228,2001,6,509,85,94.3,5.7,6,85,4,0,,0,0.67,3,16,-13,-2.30,+0.60,3.9,14.0,-10.1,-1.79,+0.28,Matches
131,Jeffrey De Lange,nl NED,GK,Marseille,26-182,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
132,Théo De Percin,mq MTQ,GK,Auxerre,23-241,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
133,Thibault De Smet,be BEL,DF,Reims,26-117,1998,2,8,4,1.5,0.1,0,,0,2,4,4,2.00,0,0,0,0.00,-0.34,0.1,0.1,0.0,+0.05,+0.74,Matches
134,Romain Del Castillo,fr FRA,FW,Brest,28-185,1996,5,404,81,74.8,4.5,5,81,2,0,,0,0.60,6,11,-5,-1.11,-1.11,6.4,9.8,-3.4,-0.76,+0.97,Matches
135,Ousmane Dembélé,fr FRA,FW,Paris S-G,27-138,1997,6,340,57,63.0,3.8,4,74,0,2,23,0,2.67,17,2,+15,+3.97,+3.97,12.3,3.7,+8.6,+2.27,+0.84,Matches
136,Rémy Descamps,fr FRA,GK,Lyon,28-097,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
137,Arthur Desmas,fr FRA,GK,Le Havre,30-176,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,7,13,-6,-1.00,,6.5,10.9,-4.4,-0.73,,Matches
138,Mamadou Diakhon,fr FRA,"FW,MF",Reims,19-008,2005,3,42,14,7.8,0.5,0,,0,3,14,3,1.33,1,2,-1,-2.14,-2.69,1.0,1.4,-0.4,-0.84,-0.18,Matches
139,Bafodé Diakité,fr FRA,DF,Lille,23-268,2001,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,11,7,+4,+0.67,,11.3,8.1,+3.1,+0.52,,Matches
140,Oumar Diakité,ci CIV,FW,Reims,20-285,2003,6,425,71,78.7,4.7,6,71,0,0,,0,1.83,8,5,+3,+0.64,+1.42,4.7,7.4,-2.7,-0.57,+0.48,Matches
141,Tidiane Diallo,fr FRA,FW,Strasbourg,18-125,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
142,Habib Diarra,sn SEN,"MF,FW",Strasbourg,20-271,2004,6,478,80,88.5,5.3,6,80,2,0,,0,1.50,11,9,+2,+0.38,+0.38,10.6,8.7,+1.8,+0.35,+0.38,Matches
143,Krépin Diatta,sn SEN,DF,Monaco,25-218,1999,1,12,12,2.2,0.1,0,,0,1,12,2,3.00,0,0,0,0.00,-1.53,0.0,0.4,-0.3,-2.56,-4.18,Matches
144,Kandet Diawara,gn GUI,FW,Le Havre,24-233,2000,1,4,4,0.7,0.0,0,,0,1,4,0,0.00,0,1,-1,-22.50,-21.66,0.0,0.8,-0.8,-17.74,-17.14,Matches
145,Mahamadou Diawara,fr FRA,MF,Lyon,19-226,2005,2,16,8,3.0,0.2,0,,0,2,8,1,0.00,0,1,-1,-5.63,-5.11,0.1,0.4,-0.2,-1.28,-1.18,Matches
146,Bamba Dieng,sn SEN,FW,Angers,24-191,2000,3,210,70,38.9,2.3,2,83,1,1,45,0,0.67,3,4,-1,-0.43,+1.48,2.9,4.0,-1.0,-0.44,+0.59,Matches
147,Sinaly Diomande,ci CIV,DF,Auxerre,23-174,2001,4,295,74,54.6,3.3,3,90,3,1,25,0,0.75,5,7,-2,-0.61,+0.12,4.3,7.7,-3.3,-1.02,-1.04,Matches
148,Lois Diony,fr FRA,FW,Angers,31-285,1992,1,21,21,3.9,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,+1.39,0.1,0.3,-0.2,-0.86,-0.06,Matches
149,Edan Diop,fr FRA,MF,Monaco,20-033,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
150,Sérigné Diop,sn SEN,FW,Brest,19-141,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
151,Sofiane Diop,fr FRA,"FW,MF",Nice,24-113,2000,3,34,11,6.3,0.4,0,,0,3,11,0,1.33,2,0,+2,+5.29,+4.23,2.3,0.6,+1.8,+4.79,+4.26,Matches
152,Andy Diouf,fr FRA,MF,Lens,21-136,2003,6,460,77,85.2,5.1,5,88,2,1,19,0,1.67,4,2,+2,+0.39,-0.73,8.5,5.1,+3.4,+0.67,-0.62,Matches
153,Yehvann Diouf,fr FRA,GK,Reims,24-319,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.83,10,8,+2,+0.33,,6.0,10.1,-4.1,-0.68,,Matches
154,Assane Dioussé,sn SEN,MF,Auxerre,27-010,1997,1,6,6,1.1,0.1,0,,0,1,6,5,0.00,0,1,-1,-15.00,-14.49,0.0,0.6,-0.6,-9.43,-8.99,Matches
155,Alan Do Marcolino,ga GAB,FW,Rennes,22-195,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
156,Álex Domínguez,es ESP,GK,Toulouse,26-062,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
157,Gianluigi Donnarumma,it ITA,GK,Paris S-G,25-218,1999,4,360,90,66.7,4.0,4,90,4,0,,0,3.00,16,3,+13,+3.25,+2.25,12.1,3.2,+8.9,+2.21,+0.76,Matches
158,Désiré Doué,fr FRA,FW,Paris S-G,19-119,2005,4,147,37,27.2,1.6,1,64,0,3,28,0,2.50,4,2,+2,+1.22,-1.75,3.0,1.0,+2.0,+1.19,-1.06,Matches
159,Guela Doué,ci CIV,DF,Strasbourg,21-349,2002,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,12,10,+2,+0.33,,11.1,9.3,+1.8,+0.30,,Matches
160,Douglas,br BRA,MF,Nantes,27-261,1997,5,415,83,76.9,4.6,5,83,3,0,,1,1.20,6,4,+2,+0.43,-0.29,5.7,5.0,+0.7,+0.15,-0.22,Matches
161,Ismaël Doukouré,fr FRA,MF,Strasbourg,21-068,2003,6,495,83,91.7,5.5,6,83,3,0,,0,1.50,11,10,+1,+0.18,-1.82,10.7,8.7,+2.0,+0.37,+0.81,Matches
162,Kamory Doumbia,ml MLI,MF,Brest,21-225,2003,3,117,39,21.7,1.3,1,65,0,2,26,0,1.00,1,2,-1,-0.77,+0.08,1.0,3.8,-2.8,-2.14,-1.45,Matches
163,Amidou Doumbouya,fr FRA,MF,Nice,17-056,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
164,Maxime Dupé,fr FRA,GK,Nice,31-210,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
165,Jean-Kevin Duverne,ht HAI,DF,Nantes,27-080,1997,5,327,65,60.6,3.6,4,78,2,1,16,0,1.60,7,3,+4,+1.10,+1.52,4.8,4.3,+0.6,+0.16,-0.11,Matches
166,Stefan Džodić,rs SRB,DF,Montpellier,19-199,2005,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,3,-3,-3.00,-1.40,0.3,1.3,-1.0,-0.96,+0.02,Matches
167,Aron Dønnum,no NOR,"DF,MF",Toulouse,26-163,1998,6,372,62,68.9,4.1,5,69,0,1,27,0,0.83,2,6,-4,-0.97,-1.50,2.6,2.8,-0.2,-0.04,-2.79,Matches
168,Jacques Ekomie,ga GAB,DF,Angers,21-042,2003,3,222,74,41.1,2.5,3,74,0,0,,0,0.00,0,4,-4,-1.62,-0.49,1.2,2.7,-1.5,-0.61,+0.34,Matches
169,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,22-259,2002,3,270,90,50.0,3.0,3,90,3,0,,0,1.33,3,10,-7,-2.33,0.00,2.6,7.7,-5.1,-1.70,+0.22,Matches
170,Breel Embolo,ch SUI,FW,Monaco,27-229,1997,5,332,66,61.5,3.7,4,77,2,1,26,1,2.60,6,2,+4,+1.08,-1.08,9.3,2.9,+6.3,+1.72,+0.51,Matches
171,Emanuel Emegha,nl NED,FW,Strasbourg,21-240,2003,6,503,84,93.1,5.6,6,84,2,0,,0,1.50,11,10,+1,+0.18,-2.25,11.0,8.7,+2.3,+0.41,+1.59,Matches
172,Romain Faivre,fr FRA,"MF,FW",Brest,26-078,1998,5,264,53,48.9,2.9,3,71,0,2,26,0,1.20,3,6,-3,-1.02,-0.37,2.9,5.8,-2.9,-0.99,+0.02,Matches
173,Khalil Fayad,fr FRA,"MF,FW",Montpellier,20-113,2004,4,254,64,47.0,2.8,3,75,1,1,28,0,0.75,2,7,-5,-1.77,+0.12,2.6,5.0,-2.3,-0.83,+0.27,Matches
174,Zinedine Ferhat,dz ALG,"FW,MF",Angers,31-213,1993,5,162,32,30.0,1.8,1,90,1,4,18,1,0.40,1,5,-4,-2.22,-1.27,1.9,3.5,-1.6,-0.91,-0.14,Matches
175,Edimilson Fernandes,ch SUI,MF,Brest,28-168,1996,2,140,70,25.9,1.6,2,70,0,0,,0,0.00,1,6,-5,-3.21,-3.21,1.0,4.6,-3.7,-2.36,-1.83,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
176,Matias Fernandez-Pardo,be BEL,FW,Lille,19-240,2005,1,23,23,4.3,0.3,0,,0,1,23,3,0.00,0,0,0,0.00,-0.70,0.3,0.6,-0.2,-0.81,-1.40,Matches
177,Jordan Ferri,fr FRA,MF,Montpellier,32-202,1992,4,271,68,50.2,3.0,3,82,2,1,24,0,0.25,2,9,-7,-2.32,-0.99,2.6,6.0,-3.4,-1.13,-0.30,Matches
178,Karol Fila,pl POL,MF,Strasbourg,26-109,1998,1,5,5,0.9,0.1,0,,0,1,5,1,1.00,0,0,0,0.00,-0.34,0.2,0.0,+0.2,+4.06,+3.79,Matches
179,Malick Fofana,be BEL,"FW,DF",Lyon,19-183,2005,6,192,32,35.6,2.1,1,72,0,5,24,0,1.17,5,4,+1,+0.47,+1.76,3.9,3.5,+0.4,+0.19,+0.49,Matches
180,Yahia Fofana,ci CIV,GK,Angers,24-040,2000,6,540,90,100.0,6.0,6,90,6,0,,0,0.33,4,12,-8,-1.33,,5.3,10.1,-4.8,-0.81,,Matches
181,Lamine Fomba,fr FRA,MF,Saint-Étienne,26-248,1998,2,68,34,12.6,0.8,1,58,0,1,10,4,0.00,0,2,-2,-2.65,-0.36,0.2,1.6,-1.4,-1.89,-0.09,Matches
182,Przemysław Frankowski,pl POL,DF,Lens,29-171,1995,5,284,57,52.6,3.2,3,86,2,2,14,1,1.40,2,2,0,0.00,-1.05,4.6,3.2,+1.4,+0.44,-0.66,Matches
183,Angelo Fulgini,fr FRA,"MF,FW",Lens,28-041,1996,4,172,43,31.9,1.9,2,61,0,2,25,0,2.00,2,0,+2,+1.05,+0.80,2.9,1.3,+1.6,+0.83,+0.11,Matches
184,Gauthier Gallon,fr FRA,GK,Rennes,31-160,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
185,Ignatius Ganago,cm CMR,FW,Nantes,25-227,1999,2,23,12,4.3,0.3,0,,0,2,12,0,0.50,0,1,-1,-3.91,-4.61,0.4,0.2,+0.3,+1.11,+0.95,Matches
186,Ulisses Garcia,ch SUI,"DF,MF",Marseille,28-263,1996,3,41,14,7.6,0.5,0,,0,3,14,0,2.00,3,1,+2,+4.39,+3.31,0.6,1.1,-0.5,-1.11,-1.00,Matches
187,Antoine Gauthier,fr FRA,MF,Saint-Étienne,20-091,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
188,Jean-Philippe Gbamin,ci CIV,MF,Nantes,29-005,1995,2,14,7,2.6,0.2,0,,0,2,7,1,0.50,0,1,-1,-6.43,-7.11,0.1,0.2,-0.1,-0.52,-0.74,Matches
189,Yann Gboho,fr FRA,"FW,MF",Toulouse,23-260,2001,6,524,87,97.0,5.8,6,87,4,0,,0,0.83,4,7,-3,-0.52,-0.52,7.5,3.4,+4.1,+0.71,-4.01,Matches
190,Denis Genreau,au AUS,MF,Toulouse,25-132,1999,1,1,1,0.2,0.0,0,,0,1,1,5,0.00,0,1,-1,-90.00,-89.67,0.3,0.2,+0.1,+8.38,+7.57,Matches
191,Aleksandr Golovin,ru RUS,MF,Monaco,28-123,1996,4,252,63,46.7,2.8,3,81,2,1,9,0,2.50,8,3,+5,+1.79,+0.54,7.7,2.9,+4.8,+1.71,+0.36,Matches
192,André Gomes,pt POR,MF,Lille,31-062,1993,2,156,78,28.9,1.7,2,78,1,0,,1,2.00,5,3,+2,+1.15,+0.69,4.9,3.0,+1.9,+1.10,+0.81,Matches
193,Angel Gomes,eng ENG,MF,Lille,24-030,2000,5,292,58,54.1,3.2,4,65,1,1,34,0,1.40,5,5,0,0.00,-1.45,6.3,6.1,+0.3,+0.08,-0.95,Matches
194,Carlos Gómez,co COL,MF,Rennes,22-018,2002,1,27,27,5.0,0.3,0,,0,1,27,2,0.00,0,0,0,0.00,-0.18,0.1,0.1,0.0,+0.02,+0.05,Matches
195,Mathieu Gorgelin,fr FRA,GK,Le Havre,34-056,1990,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
196,Amine Gouiri,dz ALG,"FW,MF",Rennes,24-227,2000,6,387,65,71.7,4.3,4,85,3,2,23,0,1.17,6,8,-2,-0.47,-2.23,5.8,7.6,-1.8,-0.42,-1.39,Matches
197,Jonathan Gradit,fr FRA,DF,Lens,31-311,1992,6,524,87,97.0,5.8,6,87,5,0,,0,1.67,5,2,+3,+0.52,+0.52,9.7,5.3,+4.5,+0.77,+0.40,Matches
198,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,28-047,1996,3,49,16,9.1,0.5,0,,0,3,16,3,1.00,0,5,-5,-9.18,-9.00,0.6,2.0,-1.4,-2.55,-2.00,Matches
199,Mason Greenwood,eng ENG,FW,Marseille,22-365,2001,6,527,88,97.6,5.9,6,88,4,0,,0,2.17,13,6,+7,+1.20,-5.73,7.9,8.6,-0.8,-0.13,+2.47,Matches
200,Albert Grønbaek,dk DEN,"MF,FW",Rennes,23-130,2001,6,394,66,73.0,4.4,5,76,1,1,13,0,1.17,8,4,+4,+0.91,+2.76,5.2,4.8,+0.3,+0.07,+0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
201,Gabriel Gudmundsson,se SWE,DF,Lille,25-154,1999,6,408,68,75.6,4.5,5,80,2,1,8,0,1.67,8,7,+1,+0.22,-1.82,6.8,7.3,-0.4,-0.10,-2.53,Matches
202,Evann Guessand,ci CIV,FW,Nice,23-091,2001,6,492,82,91.1,5.5,6,82,4,0,,0,1.33,12,6,+6,+1.10,-2.65,9.8,6.8,+2.9,+0.53,-2.91,Matches
203,Herba Guirassy,fr FRA,FW,Nantes,18-032,2006,3,11,4,2.0,0.1,0,,0,3,4,0,2.33,2,0,+2,+16.36,+16.19,0.6,0.7,0.0,-0.22,-0.43,Matches
204,Massadio Haïdara,ml MLI,DF,Brest,31-303,1992,2,171,86,31.7,1.9,2,86,1,0,,1,1.50,2,3,-1,-0.53,+0.45,1.2,5.5,-4.3,-2.26,-1.84,Matches
205,Massadio Haïdara,ml MLI,"DF,MF",Lens,31-303,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
206,Achraf Hakimi,ma MAR,DF,Paris S-G,25-331,1998,5,443,89,82.0,4.9,5,89,4,0,,0,3.00,18,4,+14,+2.84,+1.92,14.8,4.6,+10.1,+2.07,+0.57,Matches
207,Florent Hanin,dz ALG,DF,Angers,34-239,1990,5,312,62,57.8,3.5,3,90,3,2,21,1,0.40,4,7,-3,-0.87,+1.11,4.1,7.1,-3.0,-0.88,-0.17,Matches
208,Naoufel El Hannach,ma MAR,DF,Paris S-G,17-298,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
209,Amine Harit,ma MAR,MF,Marseille,27-104,1997,6,372,62,68.9,4.1,6,62,0,0,,0,2.17,12,4,+8,+1.94,+1.94,6.5,4.4,+2.1,+0.51,+2.26,Matches
210,Hans Hateboer,nl NED,DF,Rennes,30-265,1994,6,334,56,61.9,3.7,3,84,2,3,28,0,1.17,7,5,+2,+0.54,+0.98,5.6,4.5,+1.1,+0.29,+0.82,Matches
211,Luis Henrique,br BRA,FW,Marseille,22-291,2001,6,471,79,87.2,5.2,6,79,1,0,,0,2.17,13,5,+8,+1.53,+1.53,7.6,7.3,+0.3,+0.06,+1.91,Matches
212,Kobi Henry,us USA,DF,Reims,20-157,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
213,Ki-Jana Hoever,nl NED,DF,Auxerre,22-256,2002,4,289,72,53.5,3.2,4,72,0,0,,0,0.75,6,5,+1,+0.31,+2.10,4.7,4.3,+0.4,+0.13,+1.46,Matches
214,Cédric Hountondji,bj BEN,DF,Angers,30-255,1994,3,270,90,50.0,3.0,3,90,3,0,,3,0.00,1,7,-6,-2.00,-1.33,2.4,4.3,-1.9,-0.65,+0.32,Matches
215,Ilyes Housni,fr FRA,MF,Le Havre,19-139,2005,1,9,9,1.7,0.1,0,,0,1,9,1,0.00,0,1,-1,-10.00,-9.15,0.0,0.2,-0.2,-1.83,-1.12,Matches
216,Pierre Højbjerg,dk DEN,"MF,DF",Marseille,29-056,1995,6,535,89,99.1,5.9,6,89,5,0,,0,2.17,15,6,+9,+1.51,+19.51,8.1,8.5,-0.3,-0.06,+14.48,Matches
217,George Ilenikhena,fr FRA,"FW,MF",Monaco,18-045,2006,6,200,33,37.0,2.2,1,86,0,5,23,0,2.67,8,2,+6,+2.70,+1.91,5.3,1.6,+3.7,+1.66,+0.22,Matches
218,Andrej Ilic,rs SRB,FW,Lille,24-180,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
219,Rareş Ilie,ro ROU,MF,Nice,21-164,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
220,Ismaily,br BRA,DF,Lille,34-263,1990,1,82,82,15.2,0.9,1,82,0,0,,0,3.00,1,0,+1,+1.10,+0.51,1.4,0.1,+1.4,+1.49,+1.14,Matches
221,Yanis Issoufou,fr FRA,"FW,MF",Montpellier,17-338,2006,3,73,24,13.5,0.8,1,26,0,2,24,2,1.00,0,2,-2,-2.47,-0.73,0.5,2.1,-1.6,-1.95,-1.12,Matches
222,Junya Ito,jp JPN,FW,Reims,31-205,1993,6,521,87,96.5,5.8,6,87,3,0,,0,1.83,10,7,+3,+0.52,+5.26,5.9,9.4,-3.5,-0.60,+2.23,Matches
223,Ismail Jakobs,sn SEN,DF,Monaco,25-044,1999,2,180,90,33.3,2.0,2,90,2,0,,0,3.00,3,0,+3,+1.50,0.00,4.2,0.5,+3.7,+1.86,+0.51,Matches
224,Jordan James,wls WAL,MF,Rennes,20-090,2004,3,30,10,5.6,0.3,0,,0,3,10,2,1.33,0,2,-2,-6.00,-6.53,1.4,0.4,+1.1,+3.19,+3.40,Matches
225,Karl-Johan Johnsson,se SWE,GK,Strasbourg,34-246,1990,3,270,90,50.0,3.0,3,90,3,0,,3,1.33,7,6,+1,+0.33,0.00,4.3,5.3,-1.0,-0.32,-1.24,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
226,Paul Joly,fr FRA,DF,Auxerre,24-115,2000,6,366,61,67.8,4.1,4,87,2,2,10,0,1.00,3,7,-4,-0.98,-0.98,4.2,7.2,-3.0,-0.73,-0.57,Matches
227,Jota,pt POR,FW,Rennes,25-184,1999,1,23,23,4.3,0.3,0,,0,1,23,0,3.00,0,0,0,0.00,-0.17,0.7,0.1,+0.6,+2.51,+2.64,Matches
228,Antoine Joujou,fr FRA,"MF,FW",Le Havre,21-202,2003,6,299,50,55.4,3.3,3,74,1,3,25,0,1.00,4,5,-1,-0.30,+1.57,4.6,5.3,-0.7,-0.21,+1.16,Matches
229,Jubal,br BRA,DF,Auxerre,31-032,1993,6,487,81,90.2,5.4,6,81,4,0,,0,1.00,7,9,-2,-0.37,+3.03,7.2,9.1,-1.9,-0.35,+1.99,Matches
230,Hamed Junior Traorè,ci CIV,MF,Auxerre,24-227,2000,4,322,81,59.6,3.6,4,81,2,0,,0,0.75,5,6,-1,-0.28,+0.96,4.3,7.2,-2.9,-0.81,-0.64,Matches
231,Yaya Kader Fofana,ml MLI,"MF,FW",Reims,20-110,2004,6,367,61,68.0,4.1,5,70,0,1,19,0,1.83,8,4,+4,+0.98,+2.02,4.7,6.2,-1.5,-0.36,+0.97,Matches
232,Tino Kadewere,zw ZIM,"MF,FW",Nantes,28-269,1996,5,315,63,58.3,3.5,4,75,0,1,14,0,1.60,6,3,+3,+0.86,+0.86,4.2,3.6,+0.7,+0.19,-0.03,Matches
233,Arnaud Kalimuendo,fr FRA,FW,Rennes,22-254,2002,5,321,64,59.4,3.6,4,72,1,1,33,0,0.80,6,6,0,0.00,-0.41,4.2,5.0,-0.8,-0.21,-0.47,Matches
234,Waren Kamanzi,no NOR,"DF,MF",Toulouse,23-324,2000,5,383,77,70.9,4.3,4,89,3,1,28,1,1.00,5,3,+2,+0.47,+3.34,5.3,2.5,+2.8,+0.66,-0.57,Matches
235,Glen Kamara,fi FIN,MF,Rennes,28-338,1995,5,286,57,53.0,3.2,3,84,2,2,18,0,1.20,6,6,0,0.00,-0.35,5.6,5.3,+0.3,+0.09,+0.24,Matches
236,Nordine Kandil,fr FRA,MF,Strasbourg,22-335,2001,1,10,10,1.9,0.1,0,,0,1,10,0,1.00,0,0,0,0.00,-0.34,0.2,0.0,+0.2,+2.03,+1.76,Matches
237,Lee Kang-in,kr KOR,"MF,FW",Paris S-G,23-224,2001,6,378,63,70.0,4.2,4,83,2,2,23,0,2.67,10,5,+5,+1.19,-4.37,10.4,3.4,+7.0,+1.66,-0.99,Matches
238,Ibrahim Kanté,fr FRA,MF,Brest,17-196,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
239,Yassine Kechta,ma MAR,"FW,MF",Le Havre,22-218,2002,6,467,78,86.5,5.2,6,78,0,0,,0,1.00,6,10,-4,-0.77,+1.69,4.3,8.0,-3.7,-0.71,+0.14,Matches
240,Thilo Kehrer,de GER,DF,Monaco,28-009,1996,4,360,90,66.7,4.0,4,90,4,0,,2,3.00,9,1,+8,+2.00,+1.50,9.5,1.6,+7.9,+1.98,+1.37,Matches
241,Madiou Keïta,gn GUI,DF,Auxerre,20-032,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
242,Reda Khadra,de GER,"MF,FW",Reims,23-088,2001,4,78,20,14.4,0.9,0,,0,4,20,1,1.75,1,1,0,0.00,-0.39,0.5,1.1,-0.6,-0.70,-0.03,Matches
243,Wahbi Khazri,tn TUN,FW,Montpellier,33-235,1991,5,120,24,22.2,1.3,1,67,0,4,13,0,0.60,0,7,-7,-5.25,-4.39,0.6,5.0,-4.4,-3.33,-3.02,Matches
244,Abdukodir Khusanov,uz UZB,DF,Lens,20-214,2004,6,377,63,69.8,4.2,4,90,4,2,9,0,1.67,2,2,0,0.00,-1.66,5.9,4.3,+1.6,+0.38,-1.26,Matches
