Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
87,Rayan Cherki,fr FRA,MF,Lyon,21-044,2003,2,0,46,0.5,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,2,2,4,1.96,0.00,1.96,1.96,1.96,0.42,0.00,0.42,0.42,0.42,Matches
88,Lucas Chevalier,fr FRA,GK,Lille,22-329,2001,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
89,Pedro Chirivella,es ESP,MF,Nantes,27-130,1997,6,6,525,5.8,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,3,48,6,0.00,0.17,0.17,0.00,0.17,0.01,0.05,0.06,0.01,0.06,Matches
90,Joris Chotard,fr FRA,MF,Montpellier,23-006,2001,3,3,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,15,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
91,Jonathan Clauss,fr FRA,"MF,DF",Nice,32-005,1992,6,5,448,5.0,1,2,3,1,0,0,0,0,0.6,0.6,1.3,2.0,10,15,21,0.20,0.40,0.60,0.20,0.60,0.13,0.26,0.39,0.13,0.39,Matches
92,Marcus Coco,fr FRA,DF,Nantes,28-098,1996,5,3,277,3.1,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,6,13,10,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
93,Derek Cornelius,ca CAN,DF,Marseille,26-310,1997,4,4,343,3.8,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
94,Pierre Cornud,fr FRA,DF,Saint-Étienne,27-293,1996,3,3,208,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,8,9,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
95,David Costa,pt POR,MF,Lens,23-269,2001,3,1,134,1.5,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,5,9,4,0.00,0.00,0.00,0.00,0.00,0.38,0.07,0.45,0.38,0.45,Matches
96,Logan Costa,cv CPV,DF,Toulouse,23-182,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,Matches
97,Lasso Coulibaly,gh GHA,"FW,MF",Auxerre,21-347,2002,2,0,38,0.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,2.37,0.00,2.37,2.37,2.37,0.52,0.00,0.52,0.52,0.52,Matches
98,Soumaïla Coulibaly,fr FRA,DF,Brest,20-352,2003,2,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
99,Tanguy Coulibaly,fr FRA,FW,Montpellier,23-225,2001,5,3,284,3.2,0,0,0,0,0,0,2,1,0.2,0.2,0.4,0.6,16,5,23,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19,Matches
100,Nicolas Cozza,fr FRA,DF,Nantes,25-266,1999,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Charlie Cresswell,eng ENG,DF,Toulouse,22-044,2002,5,4,328,3.6,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.3,4,10,1,0.00,0.00,0.00,0.00,0.00,0.24,0.13,0.37,0.24,0.37,Matches
102,Kévin Danois,fr FRA,"MF,DF",Auxerre,20-094,2004,5,2,221,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,4,21,7,0.00,0.00,0.00,0.00,0.00,0.13,0.10,0.23,0.13,0.23,Matches
103,Kevin Danso,at AUT,DF,Lens,26-011,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
104,Dante,br BRA,DF,Nice,40-348,1983,6,5,473,5.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,6,33,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
105,Pape Daouda Diongue,sn SEN,MF,Strasbourg,,,1,1,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,0,2,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches
106,Mohammed Daramy,dk DEN,FW,Reims,22-267,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
107,Jonathan David,ca CAN,FW,Lille,24-260,2000,6,3,373,4.1,5,0,5,4,1,1,0,0,2.9,2.1,0.2,2.3,6,10,31,1.21,0.00,1.21,0.97,0.97,0.69,0.04,0.74,0.50,0.55,Matches
108,Zuriko Davitashvili,ge GEO,"MF,FW",Saint-Étienne,23-228,2001,6,6,509,5.7,0,2,2,0,0,0,0,0,0.3,0.3,0.5,0.8,12,11,31,0.00,0.35,0.35,0.00,0.35,0.06,0.08,0.14,0.06,0.14,Matches
109,Thibault De Smet,be BEL,DF,Reims,26-117,1998,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
110,Romain Del Castillo,fr FRA,FW,Brest,28-185,1996,5,5,404,4.5,2,1,3,0,2,3,0,0,2.7,0.4,0.5,0.9,12,19,30,0.45,0.22,0.67,0.00,0.22,0.61,0.12,0.72,0.08,0.20,Matches
111,Ousmane Dembélé,fr FRA,FW,Paris S-G,27-138,1997,6,4,340,3.8,4,3,7,4,0,0,1,0,2.5,2.5,2.8,5.2,31,26,58,1.06,0.79,1.85,1.06,1.85,0.65,0.73,1.38,0.65,1.38,Matches
112,Arthur Desmas,fr FRA,GK,Le Havre,30-176,1994,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
113,Mamadou Diakhon,fr FRA,"FW,MF",Reims,19-008,2005,3,0,42,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,0,5,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.26,0.13,0.26,Matches
114,Bafodé Diakité,fr FRA,DF,Lille,23-268,2001,6,6,540,6.0,1,1,2,1,0,0,2,0,0.9,0.9,0.1,0.9,3,23,0,0.17,0.17,0.33,0.17,0.33,0.15,0.01,0.16,0.15,0.16,Matches
115,Oumar Diakité,ci CIV,FW,Reims,20-285,2003,6,6,425,4.7,1,0,1,1,0,0,2,0,1.0,1.0,0.2,1.2,9,18,21,0.21,0.00,0.21,0.21,0.21,0.20,0.04,0.25,0.20,0.25,Matches
116,Habib Diarra,sn SEN,"MF,FW",Strasbourg,20-271,2004,6,6,478,5.3,1,0,1,1,0,0,1,0,0.7,0.7,0.6,1.3,14,17,19,0.19,0.00,0.19,0.19,0.19,0.13,0.11,0.24,0.13,0.24,Matches
117,Krépin Diatta,sn SEN,DF,Monaco,25-218,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
118,Kandet Diawara,gn GUI,FW,Le Havre,24-233,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
119,Mahamadou Diawara,fr FRA,MF,Lyon,19-226,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
120,Bamba Dieng,sn SEN,FW,Angers,24-191,2000,3,2,210,2.3,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,2,2,14,0.43,0.00,0.43,0.43,0.43,0.24,0.00,0.24,0.24,0.24,Matches
121,Sinaly Diomande,ci CIV,DF,Auxerre,23-174,2001,4,3,295,3.3,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,12,3,0.00,0.31,0.31,0.00,0.31,0.00,0.07,0.07,0.00,0.07,Matches
122,Lois Diony,fr FRA,FW,Angers,31-285,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
123,Sofiane Diop,fr FRA,"FW,MF",Nice,24-113,2000,3,0,34,0.4,1,0,1,1,0,0,0,0,0.9,0.9,0.0,1.0,2,4,1,2.65,0.00,2.65,2.65,2.65,2.53,0.13,2.66,2.53,2.66,Matches
124,Andy Diouf,fr FRA,MF,Lens,21-136,2003,6,5,460,5.1,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,16,21,13,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.17,0.05,0.17,Matches
125,Yehvann Diouf,fr FRA,GK,Reims,24-319,1999,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Assane Dioussé,sn SEN,MF,Auxerre,27-010,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
127,Gianluigi Donnarumma,it ITA,GK,Paris S-G,25-218,1999,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
128,Désiré Doué,fr FRA,FW,Paris S-G,19-119,2005,4,1,147,1.6,0,1,1,0,0,0,0,0,0.5,0.5,1.3,1.7,6,13,20,0.00,0.61,0.61,0.00,0.61,0.28,0.78,1.06,0.28,1.06,Matches
129,Guela Doué,ci CIV,DF,Strasbourg,21-349,2002,6,6,540,6.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,4,24,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches
130,Douglas,br BRA,MF,Nantes,27-261,1997,5,5,415,4.6,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.4,3,21,12,0.22,0.00,0.22,0.22,0.22,0.24,0.06,0.30,0.24,0.30,Matches
131,Ismaël Doukouré,fr FRA,MF,Strasbourg,21-068,2003,6,6,495,5.5,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,6,23,5,0.00,0.18,0.18,0.00,0.18,0.01,0.12,0.13,0.01,0.13,Matches
132,Kamory Doumbia,ml MLI,MF,Brest,21-225,2003,3,1,117,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
133,Jean-Kevin Duverne,ht HAI,DF,Nantes,27-080,1997,5,4,327,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,14,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Matches
134,Stefan Džodić,rs SRB,DF,Montpellier,19-199,2005,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
135,Aron Dønnum,no NOR,"DF,MF",Toulouse,26-163,1998,6,5,372,4.1,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,10,19,29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
136,Jacques Ekomie,ga GAB,DF,Angers,21-042,2003,3,3,222,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
137,Pierre Ekwah Elimby,fr FRA,MF,Saint-Étienne,22-259,2002,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
138,Breel Embolo,ch SUI,FW,Monaco,27-229,1997,5,4,332,3.7,0,2,2,0,0,0,1,0,2.5,2.5,1.8,4.3,6,6,26,0.00,0.54,0.54,0.00,0.54,0.67,0.49,1.16,0.67,1.16,Matches
139,Emanuel Emegha,nl NED,FW,Strasbourg,21-240,2003,6,6,503,5.6,3,1,4,3,0,0,1,0,3.8,3.8,1.1,4.9,12,3,22,0.54,0.18,0.72,0.54,0.72,0.67,0.20,0.87,0.67,0.87,Matches
140,Romain Faivre,fr FRA,"MF,FW",Brest,26-078,1998,5,3,264,2.9,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,6,13,13,0.34,0.00,0.34,0.34,0.34,0.20,0.06,0.27,0.20,0.27,Matches
141,Khalil Fayad,fr FRA,"MF,FW",Montpellier,20-113,2004,4,3,254,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,17,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
142,Zinedine Ferhat,dz ALG,"FW,MF",Angers,31-213,1993,5,1,162,1.8,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,4,11,18,0.56,0.00,0.56,0.56,0.56,0.17,0.18,0.35,0.17,0.35,Matches
143,Edimilson Fernandes,ch SUI,MF,Brest,28-168,1996,2,2,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
144,Matias Fernandez-Pardo,be BEL,FW,Lille,19-240,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.36,Matches
145,Jordan Ferri,fr FRA,MF,Montpellier,32-202,1992,4,3,271,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,1,20,8,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
146,Karol Fila,pl POL,MF,Strasbourg,26-109,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
147,Malick Fofana,be BEL,"FW,DF",Lyon,19-183,2005,6,1,192,2.1,1,1,2,1,0,0,0,0,0.1,0.1,0.3,0.4,16,8,16,0.47,0.47,0.94,0.47,0.94,0.07,0.13,0.20,0.07,0.20,Matches
148,Yahia Fofana,ci CIV,GK,Angers,24-040,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
149,Lamine Fomba,fr FRA,MF,Saint-Étienne,26-248,1998,2,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
150,Przemysław Frankowski,pl POL,DF,Lens,29-171,1995,5,3,284,3.2,1,0,1,0,1,1,1,0,0.9,0.1,0.2,0.3,3,19,27,0.32,0.00,0.32,0.00,0.00,0.28,0.07,0.35,0.03,0.10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Angelo Fulgini,fr FRA,"MF,FW",Lens,28-041,1996,4,2,172,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,1,11,18,0.00,0.00,0.00,0.00,0.00,0.20,0.32,0.52,0.20,0.52,Matches
152,Ignatius Ganago,cm CMR,FW,Nantes,25-227,1999,2,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,3,5,0.00,0.00,0.00,0.00,0.00,0.22,0.44,0.66,0.22,0.66,Matches
153,Ulisses Garcia,ch SUI,"DF,MF",Marseille,28-263,1996,3,0,41,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.1,1,1,5,2.20,0.00,2.20,2.20,2.20,0.19,0.12,0.31,0.19,0.31,Matches
154,Jean-Philippe Gbamin,ci CIV,MF,Nantes,29-005,1995,2,0,14,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44,Matches
155,Yann Gboho,fr FRA,"FW,MF",Toulouse,23-260,2001,6,6,524,5.8,2,1,3,2,0,0,0,0,1.6,1.6,0.5,2.0,28,21,52,0.34,0.17,0.52,0.34,0.52,0.27,0.08,0.35,0.27,0.35,Matches
156,Denis Genreau,au AUS,MF,Toulouse,25-132,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,5.79,17.89,23.68,5.79,23.68,Matches
157,Aleksandr Golovin,ru RUS,MF,Monaco,28-123,1996,4,3,252,2.8,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,12,26,16,0.00,0.00,0.00,0.00,0.00,0.22,0.23,0.45,0.22,0.45,Matches
158,André Gomes,pt POR,MF,Lille,31-062,1993,2,2,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
159,Angel Gomes,eng ENG,MF,Lille,24-030,2000,5,4,292,3.2,0,1,1,0,0,1,0,0,0.8,0.0,1.8,1.8,8,23,22,0.00,0.31,0.31,0.00,0.31,0.25,0.55,0.80,0.00,0.55,Matches
160,Carlos Gómez,co COL,MF,Rennes,22-018,2002,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
161,Amine Gouiri,dz ALG,"FW,MF",Rennes,24-227,2000,6,4,387,4.3,1,1,2,1,0,0,0,0,2.0,2.0,0.2,2.2,10,17,22,0.23,0.23,0.47,0.23,0.47,0.47,0.05,0.51,0.47,0.51,Matches
162,Jonathan Gradit,fr FRA,DF,Lens,31-311,1992,6,6,524,5.8,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,6,47,1,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
163,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,28-047,1996,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,1.06,1.06,0.00,1.06,Matches
164,Mason Greenwood,eng ENG,FW,Marseille,22-365,2001,6,6,527,5.9,5,0,5,4,1,1,0,0,2.2,1.4,0.6,2.0,27,17,45,0.85,0.00,0.85,0.68,0.68,0.37,0.11,0.48,0.23,0.34,Matches
165,Albert Grønbaek,dk DEN,"MF,FW",Rennes,23-130,2001,6,5,394,4.4,1,1,2,1,0,0,0,0,0.5,0.5,0.7,1.2,11,14,26,0.23,0.23,0.46,0.23,0.46,0.12,0.15,0.27,0.12,0.27,Matches
166,Gabriel Gudmundsson,se SWE,DF,Lille,25-154,1999,6,5,408,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,16,16,28,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
167,Evann Guessand,ci CIV,FW,Nice,23-091,2001,6,6,492,5.5,3,1,4,3,0,0,0,0,3.2,3.2,0.8,4.0,11,15,29,0.55,0.18,0.73,0.55,0.73,0.58,0.15,0.73,0.58,0.73,Matches
168,Herba Guirassy,fr FRA,FW,Nantes,18-032,2006,3,0,11,0.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,0,0,8.18,0.00,8.18,8.18,8.18,3.05,0.00,3.05,3.05,3.05,Matches
169,Massadio Haïdara,ml MLI,DF,Brest,31-303,1992,2,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
170,Achraf Hakimi,ma MAR,DF,Paris S-G,25-331,1998,5,5,443,4.9,1,3,4,1,0,0,0,0,0.9,0.9,2.6,3.5,26,34,48,0.20,0.61,0.81,0.20,0.81,0.18,0.53,0.70,0.18,0.70,Matches
171,Florent Hanin,dz ALG,DF,Angers,34-239,1990,5,3,312,3.5,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,6,20,25,0.00,0.29,0.29,0.00,0.29,0.00,0.14,0.14,0.00,0.14,Matches
172,Amine Harit,ma MAR,MF,Marseille,27-104,1997,6,6,372,4.1,1,3,4,1,0,0,0,0,0.3,0.3,0.9,1.2,8,21,13,0.24,0.73,0.97,0.24,0.97,0.07,0.22,0.29,0.07,0.29,Matches
173,Hans Hateboer,nl NED,DF,Rennes,30-265,1994,6,3,334,3.7,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,6,15,25,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.24,0.08,0.24,Matches
174,Luis Henrique,br BRA,FW,Marseille,22-291,2001,6,6,471,5.2,3,3,6,3,0,0,0,0,0.8,0.8,0.8,1.6,9,25,33,0.57,0.57,1.15,0.57,1.15,0.16,0.15,0.31,0.16,0.31,Matches
175,Ki-Jana Hoever,nl NED,DF,Auxerre,22-256,2002,4,4,289,3.2,0,0,0,0,0,0,2,1,0.0,0.0,0.3,0.3,10,15,17,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Cédric Hountondji,bj BEN,DF,Angers,30-255,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
177,Ilyes Housni,fr FRA,MF,Le Havre,19-139,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
178,Pierre Højbjerg,dk DEN,"MF,DF",Marseille,29-056,1995,6,6,535,5.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,2,25,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
179,George Ilenikhena,fr FRA,"FW,MF",Monaco,18-045,2006,6,1,200,2.2,0,1,1,0,0,0,0,0,0.7,0.7,0.8,1.5,3,2,11,0.00,0.45,0.45,0.00,0.45,0.32,0.34,0.67,0.32,0.67,Matches
180,Ismaily,br BRA,DF,Lille,34-263,1990,1,1,82,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,8,8,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22,Matches
181,Yanis Issoufou,fr FRA,"FW,MF",Montpellier,17-338,2006,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
182,Junya Ito,jp JPN,FW,Reims,31-205,1993,6,6,521,5.8,2,1,3,2,0,0,0,0,0.7,0.7,1.2,1.9,29,30,38,0.35,0.17,0.52,0.35,0.52,0.12,0.20,0.32,0.12,0.32,Matches
183,Ismail Jakobs,sn SEN,DF,Monaco,25-044,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,9,6,17,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
184,Jordan James,wls WAL,MF,Rennes,20-090,2004,3,0,30,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,1,1,0.00,0.00,0.00,0.00,0.00,0.26,0.70,0.96,0.26,0.96,Matches
185,Karl-Johan Johnsson,se SWE,GK,Strasbourg,34-246,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
186,Paul Joly,fr FRA,DF,Auxerre,24-115,2000,6,4,366,4.1,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.8,11,23,27,0.00,0.25,0.25,0.00,0.25,0.00,0.19,0.20,0.00,0.20,Matches
187,Jota,pt POR,FW,Rennes,25-184,1999,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
188,Antoine Joujou,fr FRA,"MF,FW",Le Havre,21-202,2003,6,3,299,3.3,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,17,4,28,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.09,0.18,Matches
189,Jubal,br BRA,DF,Auxerre,31-032,1993,6,6,487,5.4,1,0,1,0,1,1,2,0,1.2,0.4,0.4,0.8,0,8,1,0.18,0.00,0.18,0.00,0.00,0.21,0.08,0.29,0.07,0.14,Matches
