stat_id,player_id,ninety_s,crd_y,crd_r,two_crd_y,fls,fld,off,crs,interceptions,tklw,pkwon,pkcon,og,recov,won,lost,won_percent
,,3.5,1,0,0,1,3,0,4,2,4,0,0,0,21,6,1,85.7
,,3.7,0,0,0,1,6,0,2,3,5,0,0,0,23,0,0,0.0
,,4.0,1,0,0,5,5,0,16,2,2,0,0,0,15,1,9,10.0
,,0.6,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0.0
,,1.5,1,0,0,2,0,0,1,2,0,0,0,0,4,4,5,44.4
,,1.2,0,0,0,5,2,1,0,0,0,0,0,0,7,1,5,16.7
,,2.8,1,0,0,3,8,0,4,1,2,0,0,0,13,2,3,40.0
,,2.9,0,0,0,4,3,0,5,0,4,0,0,0,7,2,4,33.3
,,4.0,1,0,0,11,8,1,5,3,8,0,0,0,9,2,4,33.3
,,5.0,0,0,0,2,5,2,19,5,5,0,0,0,23,4,5,44.4
,,3.5,2,0,0,5,6,1,8,3,3,0,0,0,22,1,2,33.3
,,1.0,0,0,0,1,1,0,0,1,1,0,0,0,3,3,4,42.9
,,2.7,2,0,0,4,4,1,6,0,5,0,0,0,9,3,0,100.0
,,1.6,1,0,0,2,4,3,5,0,2,0,0,0,7,0,0,0.0
,,3.3,2,0,0,3,3,0,1,5,4,0,0,0,12,5,5,50.0
,,0.9,1,0,0,0,3,0,0,0,1,0,0,0,3,4,8,33.3
,,4.8,1,0,0,5,5,0,0,0,4,0,0,0,13,4,3,57.1
,,1.5,0,0,0,1,3,0,6,4,4,0,0,0,10,0,2,0.0
,,6.0,0,0,0,8,1,0,0,8,2,0,0,0,19,23,9,71.9
,,0.6,0,0,0,0,2,0,5,0,0,0,0,0,5,0,4,0.0
,,3.5,0,0,0,3,8,0,22,7,3,0,0,0,6,0,1,0.0
,,5.0,0,0,0,1,7,0,39,2,4,1,0,0,20,1,1,50.0
,,2.9,0,0,0,4,0,1,7,1,6,0,0,0,10,2,2,50.0
,,1.4,0,0,0,4,2,3,0,0,0,0,0,0,2,3,2,60.0
