stat_id,player_id,ninety_s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_percent,tkld,tkld_percent,carries,tot_dist,prg_dist,prgc,one_third,cpa,mis,dis,rec,prgr
,,3.7,188,7,62,83,43,2,188,4,1,25.0,3,75.0,67,386.0,204.0,10,9,0,2,2,77,11
,,2.5,69,5,16,44,9,2,69,3,2,66.7,1,33.3,31,130.0,64.0,2,0,0,1,0,28,2
,,4.7,195,22,92,91,12,4,195,0,0,0.0,0,0.0,88,698.0,470.0,5,3,0,5,0,85,0
,,3.0,91,74,90,1,0,0,91,0,0,0.0,0,0.0,45,300.0,138.0,0,0,0,0,0,41,0
,,3.1,208,8,48,131,33,4,208,3,2,66.7,1,33.3,103,462.0,239.0,5,4,1,7,3,153,6
,,2.3,143,3,25,80,39,0,143,4,2,50.0,1,25.0,80,689.0,385.0,7,3,0,3,1,94,2
,,1.8,138,19,63,71,4,2,138,0,0,0.0,0,0.0,91,517.0,380.0,2,2,0,0,0,101,0
,,0.0,8,0,4,4,0,0,8,0,0,0.0,0,0.0,7,9.0,8.0,0,0,0,0,1,6,0
,,2.2,84,4,21,27,36,8,84,14,4,28.6,7,50.0,50,310.0,145.0,5,0,5,8,5,54,19
,,4.1,265,53,162,99,4,1,265,0,0,0.0,0,0.0,118,500.0,198.0,0,1,0,1,1,173,0
,,3.0,154,14,67,75,14,8,154,2,2,100.0,0,0.0,64,418.0,247.0,3,3,0,1,1,64,0
,,1.9,71,1,8,38,26,7,71,3,2,66.7,1,33.3,36,193.0,53.0,1,1,0,3,1,42,4
,,1.2,45,0,3,9,33,9,45,8,4,50.0,4,50.0,34,175.0,107.0,5,2,2,2,3,41,14
,,3.0,159,2,16,94,50,7,159,4,2,50.0,2,50.0,99,437.0,188.0,5,9,2,3,4,120,13
,,0.5,39,2,4,6,30,1,39,3,2,66.7,1,33.3,32,233.0,152.0,6,3,1,1,0,31,10
,,0.2,7,0,5,2,0,0,7,0,0,0.0,0,0.0,5,17.0,10.0,0,0,0,0,0,5,0
,,1.2,59,5,19,34,8,0,59,4,2,50.0,1,25.0,30,162.0,91.0,2,1,0,1,2,32,2
,,0.9,89,2,10,60,20,1,89,2,2,100.0,0,0.0,50,205.0,108.0,3,1,0,2,0,64,3
,,4.4,297,4,74,116,111,16,297,17,7,41.2,10,58.8,174,1100.0,671.0,19,15,9,8,5,188,42
,,2.6,76,2,8,35,34,9,76,0,0,0.0,0,0.0,33,138.0,43.0,3,1,2,2,1,47,15
,,4.0,275,19,101,168,7,3,275,4,2,50.0,2,50.0,143,938.0,618.0,3,1,0,2,2,174,0
,,3.7,151,0,29,81,44,7,151,15,8,53.3,4,26.7,79,510.0,261.0,8,3,2,3,7,99,7
,,2.0,71,0,8,30,33,5,71,5,2,40.0,3,60.0,47,219.0,103.0,4,2,0,4,3,55,14
,,1.5,35,2,6,27,3,1,35,4,2,50.0,1,25.0,23,108.0,17.0,0,0,0,4,3,29,4
,,0.3,13,0,1,5,7,1,13,0,0,0.0,0,0.0,6,34.0,14.0,0,1,0,0,1,7,1
,,2.0,86,12,59,26,1,1,86,0,0,0.0,0,0.0,44,253.0,137.0,0,0,0,1,0,48,0
,,1.6,61,1,9,39,14,1,61,2,0,0.0,2,100.0,29,111.0,63.0,0,0,0,3,0,32,2
,,1.9,125,10,47,57,21,0,125,3,0,0.0,3,100.0,51,216.0,134.0,3,0,0,2,0,62,3
,,0.2,11,0,2,3,6,1,11,1,0,0.0,1,100.0,8,44.0,29.0,1,1,0,0,2,11,2
,,3.9,243,10,49,114,84,3,243,9,2,22.2,6,66.7,114,761.0,411.0,17,7,2,5,6,144,16
,,0.2,12,1,1,6,5,0,12,2,0,0.0,1,50.0,9,32.0,11.0,1,0,0,0,1,9,1
,,3.5,114,2,19,37,62,20,114,9,3,33.3,5,55.6,70,512.0,301.0,16,7,7,7,2,79,20
,,4.2,188,3,18,92,84,13,187,6,4,66.7,1,16.7,143,798.0,371.0,10,10,4,7,6,160,24
,,1.0,55,1,5,31,21,2,55,7,2,28.6,4,57.1,41,292.0,144.0,7,5,2,3,1,40,6
,,1.2,57,0,4,18,35,7,57,1,0,0.0,1,100.0,26,100.0,55.0,2,1,2,7,0,41,13
,,3.8,315,19,100,181,35,3,315,0,0,0.0,0,0.0,175,808.0,563.0,4,4,0,1,0,239,5
,,3.0,236,27,140,90,8,3,236,6,5,83.3,1,16.7,143,656.0,271.0,0,1,0,0,1,166,1
,,3.6,189,2,22,80,90,8,189,10,3,30.0,4,40.0,108,631.0,370.0,11,12,0,7,5,125,19
,,2.6,159,21,76,76,7,2,159,2,2,100.0,0,0.0,83,436.0,198.0,1,4,0,1,0,105,0
,,4.0,242,6,45,129,70,6,242,15,6,40.0,6,40.0,144,1096.0,483.0,15,9,1,3,7,171,34
,,2.4,117,10,49,45,25,1,117,2,1,50.0,1,50.0,43,171.0,67.0,2,3,1,3,1,46,3
,,1.8,93,1,15,50,30,3,93,6,4,66.7,2,33.3,54,364.0,202.0,5,2,1,4,3,67,9
,,1.0,86,3,16,31,39,2,86,8,1,12.5,6,75.0,35,134.0,77.0,1,1,0,1,0,40,2
,,0.5,42,1,2,38,2,0,42,0,0,0.0,0,0.0,14,48.0,15.0,0,0,0,0,0,34,1
,,2.1,98,4,12,34,53,8,98,4,1,25.0,3,75.0,55,323.0,158.0,4,4,1,6,3,66,23
,,3.5,264,14,76,129,59,4,264,5,4,80.0,0,0.0,149,781.0,345.0,3,3,0,7,4,196,11
,,2.6,79,4,8,27,44,13,79,5,0,0.0,4,80.0,43,323.0,96.0,4,4,3,12,4,58,10
,,1.9,126,17,91,34,3,2,126,2,1,50.0,1,50.0,81,358.0,235.0,0,0,0,2,1,86,0
,,0.0,4,0,0,4,0,0,4,0,0,0.0,0,0.0,3,11.0,4.0,0,0,0,0,1,3,0
,,1.0,31,24,29,2,0,0,31,0,0,0.0,0,0.0,19,85.0,53.0,0,0,0,0,0,16,0
,,3.8,124,5,13,38,75,12,124,6,3,50.0,1,16.7,78,633.0,360.0,15,2,6,6,1,95,33
,,0.4,12,0,3,3,7,5,12,2,1,50.0,1,50.0,5,11.0,3.0,0,0,0,0,0,8,3
,,0.3,18,1,5,8,5,2,18,0,0,0.0,0,0.0,6,30.0,18.0,0,1,0,0,0,13,2
,,1.0,82,0,16,44,22,5,82,1,1,100.0,0,0.0,57,260.0,119.0,2,0,0,0,2,68,5
,,3.6,202,7,39,125,38,4,202,2,1,50.0,1,50.0,116,525.0,143.0,2,4,1,4,9,155,5
,,0.8,38,2,8,26,5,0,38,1,0,0.0,1,100.0,26,150.0,78.0,1,0,0,0,0,21,1
,,0.4,18,1,4,11,4,0,18,1,0,0.0,1,100.0,8,60.0,25.0,2,1,0,1,0,13,4
,,4.0,254,22,75,135,46,4,254,4,3,75.0,1,25.0,106,624.0,316.0,4,6,0,2,0,125,11
,,2.0,93,4,16,32,47,4,93,7,2,28.6,4,57.1,51,357.0,197.0,7,2,3,3,2,61,18
,,2.7,184,4,47,116,21,1,184,3,2,66.7,1,33.3,97,461.0,150.0,0,2,0,2,2,137,2
,,0.2,11,2,6,2,3,1,11,0,0,0.0,0,0.0,7,33.0,17.0,1,1,0,0,0,6,0
,,1.0,40,6,28,12,0,0,40,0,0,0.0,0,0.0,15,87.0,53.0,1,0,0,0,0,14,0
,,3.7,172,2,37,107,31,1,172,4,3,75.0,1,25.0,89,444.0,201.0,1,5,0,2,2,98,3
,,5.0,469,30,179,240,53,3,469,7,6,85.7,1,14.3,333,1807.0,1102.0,9,16,0,3,3,377,4
,,0.9,43,3,8,25,10,0,43,3,2,66.7,1,33.3,17,92.0,29.0,0,0,0,0,0,20,1
,,2.0,91,10,48,40,3,2,91,0,0,0.0,0,0.0,39,161.0,71.0,0,0,0,0,0,46,0
,,3.0,215,23,131,79,6,4,215,1,1,100.0,0,0.0,128,563.0,282.0,1,0,0,0,0,159,0
,,3.9,157,13,38,82,37,10,157,3,0,0.0,3,100.0,52,190.0,76.0,0,2,0,2,1,85,8
,,3.6,98,1,6,46,46,18,98,7,4,57.1,3,42.9,39,216.0,97.0,4,3,1,10,5,61,15
,,3.0,206,35,109,91,8,4,206,0,0,0.0,0,0.0,94,369.0,211.0,1,1,0,2,0,113,0
,,2.0,126,20,89,37,0,0,126,0,0,0.0,0,0.0,62,275.0,161.0,0,0,0,0,0,81,0
,,2.9,87,5,9,38,41,11,87,2,0,0.0,1,50.0,45,206.0,101.0,3,3,2,7,5,69,15
,,2.1,191,10,57,115,20,0,191,4,2,50.0,1,25.0,114,491.0,226.0,1,3,0,2,0,133,0
,,0.3,37,0,1,4,32,5,37,0,0,0.0,0,0.0,20,86.0,57.0,3,1,3,2,0,32,12
,,4.0,109,91,108,1,0,0,109,0,0,0.0,0,0.0,50,230.0,115.0,0,0,0,0,0,34,0
,,2.0,63,3,13,24,26,4,63,1,0,0.0,1,100.0,24,163.0,102.0,3,1,2,5,0,39,9
,,0.2,9,0,1,5,3,1,9,1,0,0.0,1,100.0,5,11.0,1.0,0,0,0,0,0,6,2
,,4.9,295,19,120,106,69,10,295,5,1,20.0,4,80.0,121,530.0,294.0,6,2,0,4,0,166,29
,,0.5,45,6,21,22,3,0,45,0,0,0.0,0,0.0,29,139.0,80.0,0,1,0,1,0,29,1
,,4.9,342,17,100,207,37,0,342,7,3,42.9,3,42.9,168,811.0,431.0,4,2,0,3,5,186,3
,,1.1,66,2,24,27,15,2,66,2,1,50.0,1,50.0,32,184.0,123.0,4,0,2,2,1,38,4
,,4.1,320,18,87,129,106,8,320,3,1,33.3,2,66.7,152,751.0,269.0,4,3,0,4,4,218,24
,,2.7,205,7,60,121,28,1,205,4,3,75.0,1,25.0,137,608.0,282.0,1,4,0,1,6,155,2
,,2.7,200,3,33,129,38,3,200,3,2,66.7,1,33.3,116,411.0,177.0,1,3,0,3,0,164,5
,,5.0,257,38,131,121,7,6,257,1,1,100.0,0,0.0,110,563.0,316.0,2,0,0,1,0,141,0
,,0.8,72,3,12,38,22,2,72,3,2,66.7,1,33.3,39,198.0,91.0,1,0,0,2,1,59,1
,,2.1,144,8,46,59,41,3,144,3,1,33.3,1,33.3,69,411.0,216.0,8,5,1,5,1,75,9
,,0.9,30,2,6,12,12,7,30,6,1,16.7,4,66.7,18,91.0,35.0,2,2,3,4,3,19,6
,,1.2,56,1,11,37,8,1,56,2,1,50.0,0,0.0,28,119.0,67.0,2,4,0,5,2,31,2
,,0.3,18,0,10,8,0,0,18,0,0,0.0,0,0.0,9,24.0,7.0,0,0,0,0,0,10,0
,,5.0,204,172,203,1,0,0,204,0,0,0.0,0,0.0,126,557.0,400.0,0,0,0,1,0,117,0
,,1.6,84,7,23,47,14,0,84,2,2,100.0,0,0.0,35,182.0,96.0,2,1,0,3,0,41,1
,,3.1,175,4,27,114,37,6,175,8,6,75.0,2,25.0,110,527.0,251.0,6,6,1,5,4,127,9
,,3.6,195,26,120,68,7,3,195,1,1,100.0,0,0.0,99,456.0,194.0,1,0,0,1,0,137,0
,,4.7,254,18,55,150,52,8,254,3,2,66.7,1,33.3,134,868.0,526.0,9,5,1,3,9,167,11
,,5.0,152,137,151,1,0,0,152,0,0,0.0,0,0.0,77,401.0,249.0,0,0,0,0,0,73,0
,,3.0,117,2,14,38,65,12,117,2,0,0.0,2,100.0,67,267.0,86.0,4,5,1,10,2,71,17
,,1.2,55,12,27,25,3,2,55,0,0,0.0,0,0.0,18,77.0,39.0,0,0,0,0,0,26,0
,,1.3,63,0,16,20,30,13,63,8,6,75.0,2,25.0,34,218.0,119.0,4,3,3,6,0,41,12
,,3.9,288,11,82,117,93,5,288,10,5,50.0,5,50.0,135,834.0,555.0,11,5,3,6,0,172,26
,,2.4,141,41,82,59,1,1,141,0,0,0.0,0,0.0,71,382.0,172.0,0,0,0,1,0,90,0
,,6.0,366,24,85,205,77,9,366,5,2,40.0,3,60.0,209,877.0,308.0,4,6,0,6,5,252,15
,,5.0,174,152,172,2,0,0,174,0,0,0.0,0,0.0,106,617.0,426.0,0,0,0,0,0,114,0
,,1.3,71,1,16,37,19,0,71,1,0,0.0,0,0.0,29,118.0,89.0,2,1,0,0,0,44,3
,,2.7,114,0,16,48,53,3,114,6,4,66.7,2,33.3,67,374.0,153.0,4,5,2,5,5,69,13
,,4.0,353,32,154,188,11,7,353,0,0,0.0,0,0.0,200,906.0,534.0,1,1,0,1,0,281,0
,,2.2,48,0,1,13,34,8,48,4,0,0.0,4,100.0,25,207.0,98.0,4,3,2,3,0,36,17
,,1.1,30,0,7,9,14,4,30,3,0,0.0,3,100.0,20,133.0,51.0,4,0,3,2,0,21,7
,,4.1,214,2,17,116,84,2,214,9,7,77.8,2,22.2,127,841.0,332.0,7,15,0,3,4,146,14
,,2.5,190,4,22,103,67,0,190,5,3,60.0,1,20.0,124,730.0,332.0,6,9,0,5,4,156,17
