stat_id,player_id,mp,min,ninety_s,starts,mn_per_start,compl,subs,mn_per_subs,unsub,ppm,on_g,on_ga,plus_minus,plus_minus_per_90,onxg,onxga,xg_plus_minus,xg_plus_minus_per_90
,,3,270,3.0,3,90.0,3,0,0.0,0,1.0,3,4,-1,-0.33,3.8,3.3,0.5,0.15
,,2,179,2.0,2,90.0,1,0,0.0,2,2.0,1,1,0,0.0,1.5,3.5,-1.9,-0.98
,,5,257,2.9,3,70.0,0,2,24.0,0,1.4,6,4,2,0.7,3.4,2.4,1.1,0.37
,,3,188,2.1,3,63.0,0,0,0.0,2,0.33,1,4,-3,-1.44,2.0,3.9,-1.9,-0.92
,,2,30,0.3,0,0.0,0,2,15.0,0,0.5,0,1,-1,-3.0,0.4,0.5,-0.1,-0.32
,,4,360,4.0,4,90.0,4,0,0.0,1,1.0,4,5,-1,-0.25,3.0,4.5,-1.5,-0.38
,,4,179,2.0,1,67.0,0,3,37.0,0,1.5,2,1,1,0.5,3.2,2.3,0.9,0.44
,,2,18,0.2,0,0.0,0,2,9.0,3,0.5,0,1,-1,-5.0,0.2,1.4,-1.2,-6.06
,,5,445,4.9,5,89.0,4,0,0.0,0,2.2,10,8,2,0.4,6.9,6.1,0.7,0.15
,,2,48,0.5,0,0.0,0,2,24.0,2,0.5,0,2,-2,-3.75,0.4,2.0,-1.6,-3.06
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,5,441,4.9,5,88.0,4,0,0.0,0,1.0,4,6,-2,-0.41,5.6,6.0,-0.4,-0.09
,,2,102,1.1,1,57.0,0,1,45.0,3,1.5,3,1,2,1.76,0.9,2.4,-1.5,-1.3
,,5,371,4.1,4,89.0,3,1,15.0,0,2.2,8,1,7,1.7,7.9,2.8,5.0,1.22
,,4,247,2.7,4,62.0,1,0,0.0,0,1.25,1,1,0,0.0,3.0,2.2,0.8,0.3
,,3,240,2.7,3,80.0,2,0,0.0,2,3.0,9,2,7,2.62,8.1,2.8,5.3,1.99
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,5,450,5.0,5,90.0,5,0,0.0,0,1.4,6,10,-4,-0.8,3.5,7.3,-3.7,-0.75
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,70,0.8,1,64.0,0,1,6.0,2,3.0,2,0,2,2.57,1.4,0.7,0.7,0.93
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,185,2.1,1,90.0,1,3,32.0,1,1.5,4,4,0,0.0,2.7,2.1,0.5,0.26
,,3,81,0.9,0,0.0,0,3,27.0,0,2.33,2,1,1,1.11,1.8,1.7,0.1,0.12
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,112,1.2,1,70.0,0,2,21.0,2,0.67,0,3,-3,-2.41,0.2,2.8,-2.6,-2.08
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1,27,0.3,0,0.0,0,1,27.0,0,3.0,0,0,0,0.0,0.5,0.0,0.5,1.62
,,5,450,5.0,5,90.0,5,0,0.0,0,0.4,6,10,-4,-0.8,5.1,9.6,-4.5,-0.9
,,4,140,1.6,1,71.0,0,3,23.0,1,1.0,1,4,-3,-1.93,0.8,2.4,-1.7,-1.07
,,5,283,3.1,3,73.0,0,2,32.0,0,1.0,2,2,0,0.0,2.5,4.7,-2.2,-0.71
,,4,324,3.6,4,81.0,2,0,0.0,1,0.75,2,12,-10,-2.78,2.1,8.3,-6.2,-1.73
,,5,426,4.7,5,85.0,3,0,0.0,0,2.2,9,8,1,0.21,6.6,6.0,0.6,0.13
,,5,450,5.0,5,90.0,5,0,0.0,0,2.2,11,8,3,0.6,7.5,6.2,1.3,0.25
,,4,267,3.0,4,67.0,0,0,0.0,1,1.0,4,4,0,0.0,3.4,3.1,0.3,0.11
,,4,108,1.2,1,90.0,1,3,6.0,2,1.75,1,1,0,0.0,1.5,1.2,0.2,0.21
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,5,117,1.3,0,0.0,0,5,23.0,0,2.2,3,0,3,2.31,3.5,0.4,3.1,2.35
,,5,348,3.9,4,87.0,3,1,2.0,0,0.2,3,9,-6,-1.55,2.8,8.1,-5.2,-1.35
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,213,2.4,2,90.0,2,1,33.0,1,2.33,6,3,3,1.27,3.8,3.3,0.4,0.17
,,6,537,6.0,6,90.0,5,0,0.0,0,1.33,4,4,0,0.0,5.0,4.5,0.5,0.08
,,5,450,5.0,5,90.0,5,0,0.0,0,2.2,9,2,7,1.4,10.0,3.8,6.2,1.23
,,2,121,1.3,1,90.0,1,1,31.0,3,0.5,1,4,-3,-2.23,1.2,2.7,-1.5,-1.12
,,5,246,2.7,3,57.0,0,2,37.0,0,1.0,3,1,2,0.73,1.3,2.3,-1.0,-0.36
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,5,363,4.0,5,73.0,2,0,0.0,0,3.0,12,3,9,2.23,10.1,3.6,6.5,1.62
,,0,0,0.0,0,0.0,0,0,0.0,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,200,2.2,3,67.0,0,0,0.0,0,2.33,4,5,-1,-0.45,3.4,2.7,0.7,0.31
,,2,99,1.1,1,54.0,0,1,45.0,0,1.5,1,3,-2,-1.82,2.0,1.4,0.6,0.53
,,6,370,4.1,4,81.0,0,2,24.0,0,1.33,2,3,-1,-0.24,3.4,3.4,0.0,0.0
,,5,227,2.5,3,60.0,0,2,24.0,0,2.2,5,0,5,1.98,6.1,1.0,5.1,2.04
,,1,19,0.2,0,0.0,0,1,19.0,2,0.0,0,1,-1,-4.74,0.4,1.0,-0.7,-0.73
,,3,155,1.7,2,76.0,1,1,3.0,2,1.33,2,3,-1,-0.58,2.6,1.9,0.8,0.44
,,5,120,1.3,2,35.0,0,3,17.0,0,2.2,4,1,3,2.25,3.6,0.9,2.7,2.07
,,1,6,0.1,0,0.0,0,1,6.0,4,1.0,0,0,0,0.0,0.0,0.1,0.0,-0.61
,,3,102,1.1,1,90.0,1,2,6.0,2,1.33,1,2,-1,-0.88,0.6,1.4,-0.8,-0.68
,,0,0,0.0,0,0.0,0,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,84,0.9,1,57.0,0,1,27.0,1,1.5,1,1,0,0.0,1.1,1.4,-0.3,-0.33
,,4,360,4.0,4,90.0,4,0,0.0,0,0.75,1,2,-1,-0.25,2.9,2.0,0.9,0.23
,,0,0,0.0,0,0.0,0,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,115,1.3,2,53.0,0,1,9.0,3,1.33,1,1,0,0.0,1.1,0.8,0.3,0.23
,,3,225,2.5,3,75.0,2,0,0.0,1,2.0,6,4,2,0.8,3.4,3.1,0.3,0.13
,,1,30,0.3,0,0.0,0,1,30.0,4,3.0,4,0,4,12.0,1.6,0.0,1.6,4.8
,,5,208,2.3,2,71.0,0,3,22.0,0,1.8,7,3,4,1.73,4.7,2.3,2.3,1.02
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,79,0.9,1,75.0,0,1,4.0,3,3.0,2,1,1,1.14,1.3,0.5,0.8,0.92
,,4,344,3.8,4,86.0,2,0,0.0,0,0.25,3,7,-4,-1.05,2.8,6.4,-3.6,-0.94
,,0,0,0.0,0,0.0,0,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,265,2.9,3,82.0,1,1,20.0,1,1.0,1,3,-2,-0.68,2.7,3.7,-1.0,-0.35
,,3,239,2.7,3,80.0,2,0,0.0,1,1.0,2,3,-1,-0.38,2.1,3.6,-1.5,-0.58
,,5,339,3.8,4,76.0,1,1,35.0,0,1.4,3,5,-2,-0.53,3.6,3.8,-0.2,-0.05
,,4,13,0.1,0,0.0,0,4,3.0,1,2.5,2,0,2,13.85,0.8,0.1,0.7,4.69
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,304,3.4,4,76.0,3,0,0.0,0,1.0,4,4,0,0.0,2.3,3.5,-1.2,-0.36
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,232,2.6,2,86.0,1,2,30.0,0,1.25,2,3,-1,-0.39,4.0,3.5,0.5,0.2
,,4,93,1.0,0,0.0,0,4,23.0,0,0.75,1,0,1,0.97,1.3,0.8,0.5,0.52
,,2,180,2.0,2,90.0,2,0,0.0,0,1.0,1,1,0,0.0,2.8,1.8,1.1,0.53
,,5,450,5.0,5,90.0,5,0,0.0,0,2.2,11,8,3,0.6,7.5,6.2,1.3,0.25
,,0,0,0.0,0,0.0,0,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,48,0.5,0,0.0,0,2,24.0,0,1.5,1,1,0,0.0,0.2,1.1,-1.0,-1.85
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,301,3.3,4,75.0,0,0,0.0,0,1.25,3,2,1,0.3,4.7,2.9,1.8,0.53
,,1,30,0.3,0,0.0,0,1,30.0,4,3.0,1,1,0,0.0,0.7,0.6,0.1,0.38
,,0,0,0.0,0,0.0,0,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
