stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,3,110,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.05,0.1,0.05,0.1,0.08,0.2,0.13
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,268,3.0,4,0,0.0,1,0.34,1,0.34,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.2,0.08,0.4,0.13
,,5,446,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,68,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.1,0.03,0.2,0.05
,,5,242,2.7,3,3,1.12,0,0.0,3,1.12,3,1.12,0,0,0,0,1.9,0.73,1.9,0.73,0.0,0.0,1.9,0.73
,,2,75,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.23,0.2,0.23,0.1,0.18,0.3,0.41
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,200,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,1,0.1,0.05,0.1,0.05,0.1,0.04,0.2,0.1
,,2,7,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.28
,,5,245,2.7,3,0,0.0,1,0.37,1,0.37,0,0.0,0,0,0,0,0.5,0.17,0.5,0.17,0.7,0.26,1.2,0.44
,,1,27,0.3,0,0,0.0,1,3.33,1,3.33,0,0.0,0,0,0,0,0.0,0.13,0.0,0.13,0.1,0.31,0.1,0.44
,,3,128,1.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.38,0.5,0.38,0.3,0.2,0.8,0.58
,,5,436,4.8,5,2,0.41,1,0.21,3,0.62,0,0.0,2,2,1,0,2.3,0.47,0.9,0.19,1.8,0.38,2.8,0.57
,,5,306,3.4,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,309,3.4,4,1,0.29,0,0.0,1,0.29,1,0.29,0,0,0,0,0.7,0.21,0.7,0.21,0.3,0.09,1.0,0.3
,,5,362,4.0,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,2,0,0.9,0.23,0.9,0.23,0.8,0.21,1.7,0.43
,,5,450,5.0,5,1,0.2,1,0.2,2,0.4,1,0.2,0,0,1,0,0.2,0.04,0.2,0.04,0.2,0.04,0.4,0.08
,,5,394,4.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.07,0.3,0.07,0.3,0.08,0.6,0.15
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,6,375,4.2,4,1,0.24,0,0.0,1,0.24,1,0.24,0,0,1,0,0.4,0.1,0.4,0.1,0.3,0.07,0.7,0.17
,,4,334,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,174,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,154,1.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.24,0.4,0.24,0.0,0.0,0.4,0.24
,,2,139,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.1,0.02,0.3,0.06
,,5,450,5.0,5,0,0.0,1,0.2,1,0.2,0,0.0,0,0,1,0,0.4,0.08,0.4,0.08,0.1,0.02,0.5,0.09
,,4,202,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03
,,5,410,4.6,5,4,0.88,2,0.44,6,1.32,3,0.66,1,1,1,0,4.7,1.02,3.9,0.85,1.4,0.3,5.2,1.15
,,5,337,3.7,5,0,0.0,1,0.27,1,0.27,0,0.0,0,0,1,0,1.8,0.47,1.8,0.47,0.9,0.24,2.7,0.71
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,405,4.5,4,2,0.44,1,0.22,3,0.67,2,0.44,0,0,0,0,0.1,0.02,0.1,0.02,1.3,0.29,1.4,0.31
,,1,30,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.23,0.1,0.23
,,4,130,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.1,0.01
,,5,402,4.5,5,1,0.22,1,0.22,2,0.45,1,0.22,0,0,0,0,0.5,0.1,0.5,0.1,0.9,0.21,1.4,0.32
,,3,59,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04
,,5,379,4.2,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,2,28,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09
,,5,218,2.4,3,2,0.83,0,0.0,2,0.83,2,0.83,0,0,2,0,0.2,0.07,0.2,0.07,0.0,0.0,0.2,0.07
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,81,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
,,5,300,3.3,4,1,0.3,0,0.0,1,0.3,1,0.3,0,0,0,0,1.1,0.32,1.1,0.32,0.4,0.13,1.5,0.45
,,1,57,0.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03
,,4,302,3.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.06
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,5,198,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.06
,,2,114,1.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,204,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,166,1.8,2,0,0.0,1,0.54,1,0.54,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,1,7,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,315,3.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,3,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.2,0.05,0.3,0.06
,,2,57,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,93,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.25,0.3,0.25
,,5,384,4.3,5,1,0.23,0,0.0,1,0.23,1,0.23,0,0,0,0,0.6,0.14,0.6,0.14,0.3,0.08,1.0,0.22
,,2,90,1.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.08,0.1,0.08,0.0,0.0,0.1,0.08
,,3,129,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03
,,4,188,2.1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.09,0.2,0.09
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.04,0.2,0.04,0.1,0.02,0.3,0.06
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,75,0.8,0,2,2.4,0,0.0,2,2.4,2,2.4,0,0,0,0,0.9,1.1,0.9,1.1,0.2,0.25,1.1,1.35
,,1,20,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,365,4.1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.15,0.6,0.15
,,5,265,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.01,0.1,0.02
,,5,164,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.19,0.4,0.19,0.0,0.02,0.4,0.21
,,5,437,4.9,5,3,0.62,0,0.0,3,0.62,1,0.21,2,2,0,0,4.4,0.91,2.8,0.58,0.1,0.02,2.9,0.6
,,5,419,4.7,5,0,0.0,2,0.43,2,0.43,0,0.0,0,0,0,0,0.9,0.19,0.9,0.19,0.9,0.2,1.8,0.39
,,5,368,4.1,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,4,262,2.9,4,1,0.34,0,0.0,1,0.34,1,0.34,0,0,0,0,0.9,0.31,0.9,0.31,0.1,0.03,1.0,0.35
,,4,288,3.2,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,5,157,1.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.16,0.3,0.16,0.0,0.0,0.3,0.16
,,4,282,3.1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.0,0.0,0.3,0.09
,,5,450,5.0,5,0,0.0,1,0.2,1,0.2,0,0.0,0,0,1,0,0.3,0.06,0.3,0.06,0.4,0.07,0.7,0.14
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.4,0.1,0.4,0.11
,,2,60,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
,,5,405,4.5,5,2,0.44,3,0.67,5,1.11,2,0.44,0,0,1,0,0.2,0.05,0.2,0.05,1.9,0.43,2.1,0.47
,,2,95,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.14,0.1,0.14,0.0,0.0,0.1,0.14
,,4,239,2.7,3,0,0.0,1,0.38,1,0.38,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.4,0.15,0.6,0.22
,,5,210,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.8,0.34,1.0,0.41
,,6,398,4.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.7,0.15,0.7,0.16
,,5,346,3.8,4,1,0.26,0,0.0,1,0.26,1,0.26,0,0,0,0,0.9,0.23,0.9,0.23,0.3,0.07,1.2,0.3
,,2,82,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,5,355,3.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.3,0.07,0.3,0.07,1.0,0.26,1.3,0.32
,,1,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,2.67,0.0,2.67,0.0,0.0,0.0,2.67
,,2,115,1.3,2,0,0.0,1,0.78,1,0.78,0,0.0,0,0,0,0,0.3,0.21,0.3,0.21,1.3,0.99,1.5,1.2
,,3,158,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2,0.13,0.2,0.13
,,6,277,3.1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
,,5,335,3.7,3,2,0.54,0,0.0,2,0.54,2,0.54,0,0,0,0,0.8,0.22,0.8,0.22,0.6,0.16,1.4,0.39
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,27,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.28,0.1,0.28,0.1,0.22,0.2,0.5
,,5,450,5.0,5,1,0.2,1,0.2,2,0.4,1,0.2,0,0,3,0,0.0,0.0,0.0,0.0,0.2,0.03,0.2,0.04
,,3,128,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.09,0.1,0.09
,,3,190,2.1,2,1,0.47,0,0.0,1,0.47,1,0.47,0,0,0,0,0.2,0.09,0.2,0.09,0.4,0.18,0.6,0.28
,,2,49,0.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,422,4.7,5,0,0.0,1,0.21,1,0.21,0,0.0,0,0,0,0,0.2,0.05,0.2,0.05,0.7,0.15,1.0,0.21
,,6,469,5.2,5,1,0.19,1,0.19,2,0.38,1,0.19,0,0,0,0,1.4,0.28,1.4,0.28,0.6,0.11,2.0,0.38
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,185,2.1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03
,,3,127,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.1,0.05,0.2,0.11
,,5,136,1.5,1,1,0.66,0,0.0,1,0.66,1,0.66,0,0,0,0,0.5,0.34,0.5,0.34,0.3,0.2,0.8,0.54
,,5,374,4.2,4,0,0.0,1,0.24,1,0.24,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.1,0.02,0.2,0.04
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.09,0.2,0.09,0.0,0.0,0.2,0.09
,,2,178,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.3,0.16,0.3,0.16,0.2,0.09,0.5,0.24
,,3,132,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.33,0.5,0.33,0.0,0.0,0.5,0.33
,,4,179,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.2,0.12,0.3,0.13
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.04,0.2,0.04
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,175,1.9,2,0,0.0,1,0.51,1,0.51,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.3,0.17,0.5,0.25
,,1,31,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,35,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,101,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.3,0.06,0.4,0.07
,,3,187,2.1,2,3,1.44,0,0.0,3,1.44,3,1.44,0,0,0,0,1.1,0.51,1.1,0.51,0.7,0.34,1.8,0.85
,,5,377,4.2,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1.0,0.24,1.0,0.24,0.3,0.06,1.3,0.31
,,1,20,0.2,0,1,4.5,0,0.0,1,4.5,1,4.5,0,0,0,0,0.8,3.26,0.8,3.26,0.0,0.13,0.8,3.39
,,1,14,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,235,2.6,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0.3,0.12,0.3,0.12,0.0,0.01,0.4,0.13
,,2,93,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,331,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,269,3.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.5,0.17,0.7,0.23
,,2,170,1.9,2,1,0.53,0,0.0,1,0.53,1,0.53,0,0,0,0,0.9,0.46,0.9,0.46,0.0,0.01,0.9,0.48
,,5,315,3.5,4,1,0.29,0,0.0,1,0.29,1,0.29,0,1,1,0,0.9,0.27,0.0,0.0,0.1,0.03,0.1,0.03
,,5,334,3.7,4,2,0.54,0,0.0,2,0.54,2,0.54,0,0,0,0,0.6,0.15,0.6,0.15,0.9,0.24,1.5,0.39
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,1,0,0.2,0.06,0.2,0.06,0.5,0.12,0.7,0.18
,,3,56,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.11,0.1,0.11,0.0,0.07,0.1,0.18
,,4,134,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.28,0.4,0.28,0.0,0.02,0.4,0.3
,,3,109,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.1,0.11,0.2,0.17
,,5,249,2.8,2,3,1.08,0,0.0,3,1.08,3,1.08,0,0,1,0,1.1,0.38,1.1,0.38,0.4,0.13,1.4,0.51
,,4,261,2.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.12,0.3,0.12,0.2,0.06,0.5,0.18
,,5,358,4.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.3,0.07,0.6,0.16
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.07,0.4,0.07
,,4,315,3.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.05,0.2,0.05,0.2,0.07,0.4,0.11
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.0,0.03,0.1,0.09
,,5,241,2.7,3,0,0.0,1,0.37,1,0.37,0,0.0,0,0,2,0,0.6,0.21,0.6,0.21,1.0,0.36,1.5,0.56
,,5,146,1.6,1,0,0.0,1,0.62,1,0.62,0,0.0,0,0,1,0,0.0,0.03,0.0,0.03,0.4,0.25,0.4,0.28
,,5,298,3.3,4,1,0.3,0,0.0,1,0.3,1,0.3,0,0,2,0,0.1,0.02,0.1,0.02,0.1,0.03,0.2,0.05
,,3,77,0.9,1,1,1.17,0,0.0,1,1.17,0,0.0,1,1,1,0,0.9,1.1,0.2,0.18,0.0,0.0,0.2,0.18
,,5,430,4.8,5,3,0.63,0,0.0,3,0.63,2,0.42,1,1,1,0,2.1,0.44,1.3,0.28,0.6,0.12,1.9,0.39
,,3,134,1.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0.9,0.62,0.1,0.09,0.2,0.14,0.3,0.22
,,6,540,6.0,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.1,0.01,0.1,0.02
,,3,57,0.6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.14,0.1,0.14,0.0,0.07,0.1,0.21
,,5,313,3.5,3,3,0.86,0,0.0,3,0.86,3,0.86,0,0,0,0,1.2,0.35,1.2,0.35,0.2,0.07,1.5,0.42
,,5,450,5.0,5,3,0.6,2,0.4,5,1.0,3,0.6,0,0,0,0,3.1,0.61,3.1,0.61,2.6,0.51,5.6,1.13
,,3,259,2.9,3,1,0.35,0,0.0,1,0.35,1,0.35,0,0,0,0,0.5,0.17,0.5,0.17,0.2,0.05,0.6,0.22
,,5,125,1.4,1,1,0.72,0,0.0,1,0.72,1,0.72,0,0,0,0,0.1,0.05,0.1,0.05,0.0,0.0,0.1,0.05
,,1,69,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,6,540,6.0,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,353,3.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.06,0.2,0.06
,,1,23,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.57,0.1,0.57
,,4,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.13,0.4,0.13,0.0,0.01,0.4,0.13
,,4,192,2.1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.2,0.4,0.2,0.4,0.2,0.9,0.41
,,2,23,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.65,0.2,0.65,0.0,0.11,0.2,0.76
,,1,20,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,346,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.1,0.02,0.2,0.04
,,3,118,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.13,0.2,0.13,0.1,0.06,0.2,0.19
,,4,247,2.7,3,0,0.0,1,0.36,1,0.36,0,0.0,0,0,1,0,0.1,0.04,0.1,0.04,0.3,0.12,0.4,0.16
,,5,337,3.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.3,0.08,0.3,0.08
,,6,335,3.7,4,1,0.27,1,0.27,2,0.54,1,0.27,0,0,0,0,0.5,0.14,0.5,0.14,0.2,0.05,0.7,0.2
,,1,4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,297,3.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.0,0.01,0.1,0.04
,,5,422,4.7,5,0,0.0,1,0.21,1,0.21,0,0.0,0,0,1,0,1.0,0.2,1.0,0.2,0.5,0.11,1.5,0.31
,,1,45,0.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.16,0.1,0.16
,,5,357,4.0,3,1,0.25,1,0.25,2,0.5,1,0.25,0,0,0,0,0.2,0.06,0.2,0.06,0.5,0.13,0.7,0.19
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,5,413,4.6,5,1,0.22,0,0.0,1,0.22,1,0.22,0,0,0,0,0.7,0.14,0.7,0.14,0.3,0.07,1.0,0.21
,,5,366,4.1,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,3,0,1.2,0.29,1.2,0.29,0.5,0.13,1.7,0.42
,,3,96,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0.8,0.74,0.0,0.0,0.0,0.04,0.0,0.04
,,4,240,2.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,2,63,0.7,0,1,1.43,0,0.0,1,1.43,1,1.43,0,0,0,0,0.8,1.13,0.8,1.13,0.1,0.09,0.8,1.21
,,5,394,4.4,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02
,,5,450,5.0,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,0.1,0.5,0.1,0.0,0.01,0.5,0.11
,,4,191,2.1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.2,0.4,0.2,0.5,0.24,0.9,0.44
,,5,369,4.1,5,2,0.49,0,0.0,2,0.49,1,0.24,1,1,1,0,2.0,0.48,1.2,0.29,0.0,0.01,1.2,0.3
