stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,4,346,3.8,4,0,0.0,1,0.26,1,0.26,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.8,0.2,0.8,0.21
,,1,23,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,222,2.5,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.08,0.2,0.08,0.3,0.11,0.5,0.19
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.05,0.2,0.05,0.0,0.0,0.2,0.05
,,2,180,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.13,0.3,0.13,0.0,0.02,0.3,0.16
,,4,226,2.5,3,1,0.4,1,0.4,2,0.8,1,0.4,0,0,1,0,0.2,0.08,0.2,0.08,0.8,0.31,1.0,0.39
,,4,256,2.8,3,0,0.0,2,0.7,2,0.7,0,0.0,0,0,1,0,0.6,0.2,0.6,0.2,0.5,0.17,1.0,0.37
,,3,163,1.8,2,1,0.55,0,0.0,1,0.55,1,0.55,0,0,0,0,0.5,0.26,0.5,0.26,0.1,0.05,0.6,0.31
,,4,293,3.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,4,260,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,206,2.3,2,2,0.87,0,0.0,2,0.87,2,0.87,0,0,0,0,0.3,0.11,0.3,0.11,0.4,0.17,0.6,0.28
,,4,332,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.06,0.2,0.06,0.1,0.04,0.4,0.1
,,3,270,3.0,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,0,0,0.1,0.04,0.1,0.04,0.0,0.02,0.2,0.06
,,3,68,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
,,3,100,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.17,0.2,0.17,0.0,0.0,0.2,0.17
,,4,197,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
,,2,72,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.1,0.17,0.1,0.19
,,3,103,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,137,1.5,0,2,1.31,0,0.0,2,1.31,1,0.66,1,1,0,0,2.5,1.64,1.7,1.12,0.0,0.0,1.7,1.12
,,3,265,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.0,0.0,0.2,0.08
,,1,60,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,14,0.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,19,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.92,0.2,0.92
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.15,0.2,0.15,0.0,0.0,0.2,0.15
,,3,189,2.1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.0,0.0,0.2,0.08
,,4,159,1.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,1.0,0.59,1.0,0.59,0.4,0.24,1.5,0.83
,,1,78,0.9,1,0,0.0,1,1.15,1,1.15,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.1,0.09,0.1,0.13
,,3,270,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,0,0,0.7,0.24,0.7,0.24,1.0,0.33,1.7,0.57
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,1,0.25,0,0.0,1,0.25,0,0.0,1,1,1,0,0.9,0.22,0.1,0.02,0.2,0.05,0.3,0.08
,,4,167,1.9,3,1,0.54,0,0.0,1,0.54,1,0.54,0,0,0,0,1.7,0.93,1.7,0.93,0.2,0.11,1.9,1.04
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,343,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.05,0.2,0.05,0.0,0.01,0.2,0.06
,,2,102,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.14,0.2,0.14,0.0,0.0,0.2,0.14
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.01,0.1,0.02
,,2,71,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02
,,1,13,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,267,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,88,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.21,0.2,0.21,0.0,0.0,0.2,0.21
,,4,360,4.0,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,1,0,0.0,0.01,0.0,0.01,0.5,0.12,0.5,0.13
,,2,35,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,12,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09
,,1,11,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,129,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.01,0.0,0.01,0.2,0.13,0.2,0.14
,,2,148,1.6,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.0,0.03,0.1,0.05
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,118,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.0,0.01,0.1,0.05
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.3,0.1,0.3,0.11
,,3,175,1.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.3,0.15,0.3,0.15,0.1,0.07,0.4,0.22
,,4,276,3.1,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,0,0,0.3,0.1,0.3,0.1,0.6,0.19,0.9,0.29
,,1,21,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.07
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.03
,,3,226,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,67,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.0,0.03,0.1,0.1
,,3,67,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.14,0.1,0.14,0.0,0.0,0.1,0.14
,,3,200,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.05,0.1,0.05,0.0,0.0,0.1,0.05
,,4,167,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.0,0.0,0.1,0.06
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.2,0.05,0.3,0.07
,,4,276,3.1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,358,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.04,0.2,0.04,0.4,0.1,0.5,0.13
,,2,86,1.0,1,1,1.05,0,0.0,1,1.05,1,1.05,0,0,0,0,0.2,0.17,0.2,0.17,0.1,0.13,0.3,0.29
,,1,81,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,18,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,71,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.22,0.2,0.22,0.0,0.0,0.2,0.22
,,3,69,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.34,0.3,0.34,0.0,0.0,0.3,0.34
,,3,244,2.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.07,0.3,0.07,0.2,0.04,0.4,0.11
,,3,41,0.5,0,1,2.2,0,0.0,1,2.2,1,2.2,0,0,0,0,0.1,0.12,0.1,0.12,0.3,0.57,0.3,0.68
,,3,26,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,206,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.18,0.4,0.18,0.0,0.0,0.4,0.18
,,2,152,1.7,2,0,0.0,1,0.59,1,0.59,0,0.0,0,0,1,0,0.1,0.06,0.1,0.06,0.7,0.42,0.8,0.49
,,3,206,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.18,0.4,0.18,0.0,0.0,0.4,0.18
,,1,71,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,1,0.33,1,0.33,0,0.0,0,0,1,0,0.1,0.03,0.1,0.03,0.3,0.11,0.4,0.14
,,4,211,2.3,2,1,0.43,0,0.0,1,0.43,1,0.43,0,0,0,0,0.3,0.14,0.3,0.14,0.0,0.0,0.3,0.14
,,4,248,2.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,1.7,0.62,0.8,0.3,0.1,0.02,0.9,0.32
,,4,292,3.2,3,1,0.31,0,0.0,1,0.31,1,0.31,0,0,0,0,1.1,0.34,1.1,0.34,1.3,0.4,2.4,0.73
,,3,46,0.5,0,1,1.96,0,0.0,1,1.96,1,1.96,0,0,0,0,0.3,0.53,0.3,0.53,0.0,0.0,0.3,0.53
,,4,216,2.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.13,0.3,0.13,0.0,0.0,0.3,0.13
,,2,107,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.09,0.1,0.11
,,1,22,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5,2.01,0.5,2.01,0.0,0.0,0.5,2.01
,,2,39,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.1,0.27,0.1,0.31
,,3,130,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.03
,,4,360,4.0,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,1,0,0.4,0.1,0.4,0.1,0.2,0.04,0.6,0.14
,,3,130,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,1,9,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12
,,4,256,2.8,3,1,0.35,0,0.0,1,0.35,1,0.35,0,0,0,0,0.6,0.2,0.6,0.2,0.0,0.0,0.6,0.2
,,3,162,1.8,2,2,1.11,0,0.0,2,1.11,2,1.11,0,0,0,0,1.7,0.95,1.7,0.95,0.4,0.2,2.1,1.15
,,3,181,2.0,2,1,0.5,0,0.0,1,0.5,1,0.5,0,0,0,0,0.2,0.08,0.2,0.08,0.0,0.0,0.2,0.08
,,4,221,2.5,3,1,0.41,0,0.0,1,0.41,1,0.41,0,0,1,0,0.9,0.35,0.9,0.35,0.1,0.03,0.9,0.38
,,4,337,3.7,4,0,0.0,1,0.27,1,0.27,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,1.2,0.32,1.3,0.34
,,4,285,3.2,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,0.2,0.06,0.4,0.13
,,4,255,2.8,3,0,0.0,4,1.41,4,1.41,0,0.0,0,0,0,0,0.4,0.13,0.4,0.13,1.1,0.38,1.5,0.52
,,1,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.2,0.05,0.2,0.05
,,2,21,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.44,0.1,0.44,0.0,0.13,0.1,0.57
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.4,0.1,0.4,0.1,0.2,0.06,0.6,0.16
,,3,244,2.7,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.11,0.3,0.11,0.0,0.01,0.3,0.13
,,2,91,1.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05
,,2,136,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.05,0.1,0.05,0.0,0.0,0.1,0.05
,,2,125,1.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.02,0.0,0.02,0.1,0.05,0.1,0.08
,,2,60,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.18,0.1,0.18,0.1,0.21,0.3,0.39
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,3,174,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.01,0.1,0.04
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,162,1.8,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1.4,0.78,1.4,0.78,0.1,0.05,1.5,0.82
,,3,270,3.0,3,0,0.0,2,0.67,2,0.67,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.7,0.24,0.8,0.26
,,2,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.42,0.1,0.42,0.0,0.0,0.1,0.42
,,2,96,1.1,1,2,1.87,0,0.0,2,1.87,2,1.87,0,0,1,0,0.9,0.87,0.9,0.87,0.0,0.0,0.9,0.87
,,4,335,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,79,0.9,1,0,0.0,1,1.14,1,1.14,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.2,0.26,0.3,0.3
,,2,57,0.6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
,,4,335,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,298,3.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02
,,3,181,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
,,1,10,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,39,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,131,1.5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.1,0.1,0.1,0.2,0.11,0.3,0.21
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,295,3.3,4,1,0.31,0,0.0,1,0.31,1,0.31,0,0,0,0,0.3,0.1,0.3,0.1,1.4,0.44,1.8,0.54
,,1,7,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,19,0.2,1,0,0.0,1,4.74,1,4.74,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.35,0.1,0.35
,,3,42,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.07,0.1,0.17
,,4,340,3.8,4,1,0.26,0,0.0,1,0.26,1,0.26,0,0,1,0,0.6,0.15,0.6,0.15,0.1,0.03,0.7,0.18
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.1,0.01,0.2,0.05
,,3,80,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,261,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.7,0.24,0.7,0.24,0.1,0.03,0.8,0.27
,,3,68,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.82,0.6,0.82,0.2,0.27,0.8,1.08
,,3,139,1.5,1,1,0.65,0,0.0,1,0.65,1,0.65,0,0,0,0,0.2,0.15,0.2,0.15,0.2,0.12,0.4,0.27
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,84,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.0,0.0,0.1,0.06
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.04,0.1,0.04,0.1,0.01,0.2,0.05
,,4,258,2.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.11,0.3,0.11,0.8,0.27,1.1,0.37
,,3,185,2.1,3,1,0.49,0,0.0,1,0.49,1,0.49,0,0,0,0,1.8,0.86,1.8,0.86,0.1,0.05,1.9,0.91
,,1,11,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2
,,3,49,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.07,0.2,0.07,0.0,0.01,0.2,0.08
,,3,181,2.0,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,33,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.31,0.1,0.31,0.0,0.0,0.1,0.31
,,1,23,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,248,2.8,3,1,0.36,0,0.0,1,0.36,1,0.36,0,0,2,0,0.2,0.08,0.2,0.08,0.0,0.0,0.2,0.08
,,4,300,3.3,3,0,0.0,1,0.3,1,0.3,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.06,0.2,0.06
,,3,119,1.3,1,0,0.0,1,0.76,1,0.76,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.2,0.15,0.3,0.22
,,3,270,3.0,3,2,0.67,0,0.0,2,0.67,2,0.67,0,0,0,0,0.8,0.26,0.8,0.26,0.7,0.22,1.4,0.48
,,4,254,2.8,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.14,0.4,0.14,0.5,0.19,0.9,0.32
,,3,28,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,1.03,0.3,1.03,0.1,0.38,0.5,1.42
,,4,352,3.9,4,1,0.26,0,0.0,1,0.26,0,0.0,1,1,0,0,1.0,0.25,0.2,0.05,0.8,0.21,1.0,0.26
,,4,145,1.6,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.3,0.17,0.3,0.21
,,3,16,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
,,4,260,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.03,0.1,0.03,0.1,0.02,0.2,0.06
,,3,78,0.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.16,0.1,0.16
,,4,117,1.3,1,0,0.0,1,0.77,1,0.77,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.9,0.66,0.9,0.67
,,4,287,3.2,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.4,0.14,0.5,0.16
,,2,115,1.3,1,0,0.0,1,0.78,1,0.78,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.24,0.3,0.24
,,3,149,1.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.12,0.2,0.12,0.0,0.02,0.2,0.15
,,4,324,3.6,4,2,0.56,1,0.28,3,0.83,1,0.28,1,1,0,0,1.2,0.34,0.5,0.13,0.9,0.26,1.4,0.38
,,4,330,3.7,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.7,0.19,0.7,0.19,0.9,0.25,1.6,0.44
,,3,96,1.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.0,0.0,0.1,0.07
,,4,262,2.9,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.13,0.4,0.13,0.3,0.11,0.7,0.24
,,3,270,3.0,3,1,0.33,0,0.0,1,0.33,1,0.33,0,0,2,0,0.3,0.1,0.3,0.1,0.0,0.01,0.3,0.1
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,5,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,352,3.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,1.8,0.47,1.8,0.47,0.2,0.05,2.0,0.52
,,3,145,1.6,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.39,0.6,0.39,0.1,0.03,0.7,0.42
,,4,343,3.8,4,0,0.0,1,0.26,1,0.26,0,0.0,0,0,0,0,0.3,0.07,0.3,0.07,0.2,0.04,0.4,0.11
,,1,80,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7,0.74,0.7,0.74,0.0,0.04,0.7,0.78
,,1,12,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,179,2.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.06
,,4,315,3.5,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.2,0.06,0.2,0.06,0.0,0.0,0.2,0.06
,,1,9,0.1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
