stat_id,player_id,mp,min,ninety_s,starts,mn_per_start,compl,subs,mn_per_subs,unsub,ppm,on_g,on_ga,plus_minus,plus_minus_per_90,onxg,onxga,xg_plus_minus,xg_plus_minus_per_90
,,4,348,3.9,3,89.0,2,1,81.0,0,0.25,2,13,-11,-2.84,3.1,6.8,-3.6,-0.94
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,7,0.1,0,0.0,0,2,4.0,0,2.0,0,0,0,0.0,0.1,0.1,0.0,0.26
,,2,81,0.9,1,62.0,0,1,19.0,0,3.0,1,1,0,0.0,0.2,1.4,-1.2,-1.36
,,3,75,0.8,1,45.0,0,2,15.0,0,2.33,3,0,3,3.6,1.8,1.0,0.8,0.92
,,4,258,2.9,3,80.0,0,1,19.0,0,1.75,3,2,1,0.35,2.8,2.8,0.0,-0.01
,,4,326,3.6,4,82.0,2,0,0.0,0,2.0,3,0,3,0.83,6.1,2.5,3.6,1.0
,,4,169,1.9,2,77.0,1,2,8.0,0,1.0,4,4,0,0.0,3.6,3.8,-0.3,-0.15
,,4,298,3.3,3,90.0,3,1,28.0,0,1.5,6,7,-1,-0.3,5.4,5.2,0.2,0.05
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,238,2.6,3,78.0,1,1,4.0,0,1.5,6,5,1,0.38,2.4,2.4,-0.1,-0.03
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,285,3.2,3,80.0,1,1,45.0,0,2.5,4,1,3,0.95,6.8,2.2,4.6,1.46
,,1,26,0.3,0,0.0,0,1,26.0,0,1.0,0,0,0,0.0,0.0,0.3,-0.3,-0.89
,,1,5,0.1,0,0.0,0,1,5.0,2,0.0,0,1,-1,-18.0,0.1,0.4,-0.3,-5.03
,,3,270,3.0,3,90.0,3,0,0.0,0,3.0,13,2,11,3.67,9.3,2.2,7.1,2.35
,,2,45,0.5,0,0.0,0,2,23.0,0,0.0,0,2,-2,-4.0,0.3,2.2,-2.0,-3.91
,,3,211,2.3,3,70.0,0,0,0.0,1,2.33,9,3,6,2.56,5.1,2.2,2.9,1.22
,,3,213,2.4,2,84.0,0,1,45.0,0,1.33,5,5,0,0.0,2.5,3.7,-1.2,-0.51
,,4,360,4.0,4,90.0,4,0,0.0,0,1.5,8,5,3,0.75,5.2,4.5,0.7,0.17
,,2,180,2.0,2,90.0,2,0,0.0,0,1.5,3,4,-1,-0.5,2.6,4.0,-1.4,-0.68
,,1,70,0.8,1,70.0,0,0,0.0,3,3.0,1,1,0,0.0,1.6,0.2,1.4,1.78
,,3,257,2.9,3,86.0,2,0,0.0,0,3.0,12,2,10,3.5,8.9,2.1,6.7,2.36
,,1,9,0.1,0,0.0,0,1,9.0,0,3.0,1,0,1,10.0,0.2,0.0,0.2,1.83
,,4,340,3.8,4,85.0,2,0,0.0,0,2.5,7,1,6,1.59,8.4,3.2,5.2,1.38
,,3,111,1.2,2,52.0,0,1,7.0,0,1.67,2,0,2,1.62,3.8,1.0,2.9,2.34
,,3,270,3.0,3,90.0,3,0,0.0,1,2.33,5,1,4,1.33,3.4,3.7,-0.4,-0.12
,,2,180,2.0,2,90.0,2,0,0.0,0,0.0,1,4,-3,-1.5,2.6,3.8,-1.2,-0.61
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,25,0.3,0,0.0,0,3,8.0,0,1.0,2,0,2,7.2,1.5,0.1,1.4,5.16
,,1,6,0.1,0,0.0,0,1,6.0,0,0.0,0,1,-1,-15.0,0.0,0.6,-0.6,-9.43
,,1,74,0.8,1,74.0,0,0,0.0,3,3.0,2,0,2,2.43,1.7,0.8,0.9,1.11
