stat_id,player_id,ninety_s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_percent,tkld,tkld_percent,carries,tot_dist,prg_dist,prgc,one_third,cpa,mis,dis,rec,prgr
,,0.1,9,0,1,7,1,0,9,0,0,0.0,0,0.0,5,10.0,5.0,0,0,0,0,0,6,1
,,1.0,51,35,51,0,0,0,51,0,0,0.0,0,0.0,35,114.0,84.0,0,0,0,0,0,43,0
,,0.2,3,0,0,1,2,0,3,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,0
,,0.5,28,0,4,13,12,0,28,1,1,100.0,0,0.0,12,112.0,40.0,1,3,0,1,0,17,2
,,3.8,203,7,39,125,41,6,203,6,3,50.0,2,33.3,121,623.0,213.0,3,4,1,7,5,139,8
,,4.0,129,110,129,0,0,0,129,0,0,0.0,0,0.0,78,352.0,196.0,0,0,0,0,0,68,0
,,4.0,318,23,99,196,28,3,318,1,0,0.0,1,100.0,214,1112.0,711.0,6,8,0,1,0,220,2
,,0.9,81,7,27,48,6,0,81,0,0,0.0,0,0.0,52,192.0,94.0,2,0,0,1,2,57,1
,,2.9,171,12,56,103,12,3,171,0,0,0.0,0,0.0,97,448.0,278.0,0,1,0,1,2,140,3
,,0.8,29,0,2,11,17,9,29,7,3,42.9,3,42.9,17,113.0,54.0,5,1,3,2,0,18,3
,,1.5,134,5,25,68,42,3,134,2,1,50.0,1,50.0,78,352.0,192.0,2,4,1,2,0,105,5
,,4.0,170,149,169,1,0,0,170,0,0,0.0,0,0.0,117,483.0,257.0,0,0,0,0,0,101,0
,,0.9,32,0,4,15,13,1,32,5,2,40.0,2,40.0,17,141.0,18.0,1,0,0,5,0,18,7
,,4.0,208,10,61,89,60,3,208,7,2,28.6,5,71.4,90,472.0,171.0,4,5,1,3,0,112,14
,,4.0,222,34,106,103,14,2,222,5,3,60.0,1,20.0,127,751.0,376.0,5,2,0,1,3,141,2
,,2.9,178,1,8,57,114,18,178,18,7,38.9,11,61.1,128,817.0,425.0,18,14,8,5,7,147,40
,,2.1,54,1,4,25,26,10,54,4,2,50.0,2,50.0,27,102.0,42.0,1,2,1,3,1,41,7
,,0.1,6,0,0,4,2,0,6,1,0,0.0,1,100.0,2,9.0,6.0,0,0,0,0,0,3,1
,,0.5,17,1,2,6,9,2,17,4,2,50.0,2,50.0,11,59.0,10.0,0,0,0,5,0,12,1
,,3.0,244,30,118,121,5,2,244,1,0,0.0,1,100.0,138,796.0,430.0,4,1,0,4,0,161,0
,,2.0,132,20,75,53,5,1,132,2,1,50.0,1,50.0,63,368.0,197.0,1,0,0,2,0,74,0
,,0.4,15,1,2,6,7,2,15,3,0,0.0,3,100.0,7,65.0,28.0,1,1,0,1,1,9,2
,,0.3,7,0,0,4,3,0,7,0,0,0.0,0,0.0,3,4.0,0.0,0,0,0,2,1,5,1
,,4.0,128,93,128,0,0,0,128,0,0,0.0,0,0.0,73,371.0,200.0,0,0,0,0,0,56,0
,,2.8,179,14,87,80,14,3,179,1,1,100.0,0,0.0,102,559.0,349.0,5,2,0,2,1,112,0
,,3.3,178,6,61,85,33,2,178,1,1,100.0,0,0.0,95,380.0,126.0,2,2,1,4,2,110,15
,,1.3,103,2,29,54,20,1,103,1,0,0.0,1,100.0,63,151.0,58.0,0,2,0,1,1,79,0
,,3.0,202,9,76,105,21,5,202,4,3,75.0,1,25.0,84,335.0,206.0,5,1,0,7,2,121,4
,,2.8,150,2,16,57,78,20,150,11,6,54.5,4,36.4,110,682.0,385.0,14,12,4,10,3,109,29
,,0.3,20,0,3,7,10,7,20,1,1,100.0,0,0.0,5,43.0,16.0,1,1,0,1,1,12,6
,,3.9,294,4,31,167,96,4,293,10,1,10.0,9,90.0,145,633.0,280.0,4,5,1,12,7,201,20
,,1.6,134,3,24,83,29,1,134,1,0,0.0,1,100.0,81,366.0,154.0,2,2,0,0,1,87,1
,,0.2,9,0,0,4,5,2,9,3,2,66.7,1,33.3,7,52.0,42.0,1,0,0,1,1,6,1
,,2.9,171,13,48,91,32,2,171,6,4,66.7,1,16.7,95,658.0,392.0,10,7,1,1,4,98,12
,,0.9,81,3,41,37,5,0,81,1,0,0.0,0,0.0,39,156.0,81.0,1,0,0,0,0,47,1
,,1.3,98,8,29,55,14,1,98,1,1,100.0,0,0.0,51,169.0,71.0,0,0,0,2,1,57,0
,,3.2,219,9,53,118,50,1,219,6,3,50.0,3,50.0,134,518.0,228.0,1,2,0,2,3,147,1
,,1.3,116,3,31,55,34,1,116,2,2,100.0,0,0.0,67,438.0,295.0,5,9,1,2,0,73,5
,,1.7,62,2,13,18,31,7,62,4,1,25.0,3,75.0,35,281.0,62.0,2,1,2,8,6,44,11
,,3.6,153,1,18,52,88,16,152,21,10,47.6,11,52.4,99,1013.0,538.0,23,13,9,10,7,103,24
,,3.7,170,9,36,60,77,19,170,14,6,42.9,6,42.9,86,476.0,251.0,11,6,5,4,7,110,35
,,1.1,61,7,27,33,2,1,61,1,1,100.0,0,0.0,28,103.0,49.0,0,1,0,0,0,34,0
,,2.9,87,5,7,44,37,10,87,0,0,0.0,0,0.0,43,169.0,76.0,3,3,0,11,4,61,13
,,3.0,208,23,91,116,5,3,208,1,1,100.0,0,0.0,95,436.0,273.0,0,1,0,4,0,119,0
,,1.0,94,7,38,56,0,0,94,1,0,0.0,1,100.0,45,307.0,223.0,2,0,0,1,0,67,0
,,0.1,5,0,0,2,3,0,5,0,0,0.0,0,0.0,4,3.0,1.0,0,0,0,0,0,3,0
,,3.9,224,8,20,105,101,13,224,9,3,33.3,4,44.4,121,500.0,278.0,8,6,0,7,4,178,32
,,1.6,60,2,8,29,25,6,60,4,2,50.0,1,25.0,37,227.0,54.0,3,2,0,8,5,44,12
,,3.8,251,47,165,79,8,6,251,0,0,0.0,0,0.0,160,548.0,196.0,0,0,0,1,2,191,2
,,0.9,23,0,4,11,9,1,23,1,0,0.0,0,0.0,12,78.0,54.0,3,2,0,3,1,14,5
,,0.1,7,0,1,6,0,0,7,1,0,0.0,1,100.0,5,13.0,2.0,0,0,0,2,0,6,0
,,2.0,109,2,28,45,37,1,109,3,1,33.3,2,66.7,57,222.0,85.0,1,1,1,2,3,66,11
,,3.5,312,60,223,78,11,5,312,3,1,33.3,2,66.7,179,554.0,200.0,0,0,0,1,1,201,1
,,0.1,12,1,4,7,1,0,12,0,0,0.0,0,0.0,3,5.0,3.0,0,0,0,0,0,8,2
,,1.9,82,0,5,38,40,8,82,8,0,0.0,6,75.0,54,474.0,182.0,7,4,2,8,5,59,9
,,1.8,119,8,40,74,8,0,119,0,0,0.0,0,0.0,77,266.0,116.0,0,1,0,1,1,83,1
,,1.8,95,2,16,53,27,5,95,1,1,100.0,0,0.0,63,374.0,146.0,5,3,1,4,1,70,6
,,3.9,219,12,57,107,58,1,219,1,0,0.0,1,100.0,100,457.0,225.0,4,3,0,10,0,138,19
,,0.1,7,1,3,5,0,0,7,1,1,100.0,0,0.0,4,15.0,7.0,0,0,0,0,0,2,0
,,0.9,89,2,27,47,15,0,89,0,0,0.0,0,0.0,54,229.0,107.0,1,0,0,1,2,68,3
,,0.8,40,0,9,19,12,1,40,1,0,0.0,1,100.0,13,70.0,53.0,1,0,0,1,2,18,1
,,2.9,114,2,13,44,60,7,114,12,4,33.3,7,58.3,58,374.0,172.0,4,7,2,7,7,74,14
,,3.6,245,11,51,132,62,6,245,7,3,42.9,4,57.1,111,300.0,109.0,2,1,1,9,5,156,14
,,1.9,136,2,22,60,56,6,136,0,0,0.0,0,0.0,89,475.0,244.0,5,4,0,2,1,105,12
,,3.3,153,11,42,82,29,5,151,2,1,50.0,1,50.0,71,311.0,106.0,0,0,0,5,5,88,4
,,2.6,125,0,16,57,54,7,125,6,1,16.7,5,83.3,67,344.0,200.0,5,5,2,4,1,79,17
,,3.2,241,9,62,119,61,8,241,8,3,37.5,5,62.5,113,596.0,285.0,6,3,3,6,2,120,18
,,0.3,22,0,2,10,10,0,22,0,0,0.0,0,0.0,11,47.0,20.0,1,1,0,0,0,14,3
,,0.1,7,0,1,1,6,0,7,2,1,50.0,1,50.0,4,22.0,17.0,1,2,0,0,0,4,1
,,3.0,331,5,43,215,73,2,330,2,0,0.0,1,50.0,237,1103.0,503.0,5,11,0,4,3,281,4
,,0.5,16,0,0,6,10,3,16,2,2,100.0,0,0.0,10,52.0,9.0,0,0,0,4,1,10,5
,,2.3,50,0,2,26,22,11,49,0,0,0.0,0,0.0,35,143.0,40.0,3,0,3,2,3,45,14
,,2.4,111,3,36,46,30,4,111,1,0,0.0,1,100.0,57,285.0,110.0,2,1,0,6,3,72,7
,,4.0,211,35,103,104,6,2,211,2,1,50.0,0,0.0,113,597.0,395.0,0,0,0,2,0,140,0
,,2.0,66,11,43,22,1,0,66,0,0,0.0,0,0.0,42,217.0,106.0,1,0,0,0,0,40,0
,,0.8,93,2,28,64,1,0,93,0,0,0.0,0,0.0,66,268.0,140.0,1,0,0,0,0,71,0
,,2.9,213,7,25,133,57,2,213,7,4,57.1,3,42.9,150,830.0,370.0,6,11,1,4,6,172,11
,,0.1,6,0,1,5,0,0,6,0,0,0.0,0,0.0,4,6.0,2.0,0,0,0,0,0,6,0
,,3.8,244,11,57,164,30,2,244,13,8,61.5,5,38.5,146,769.0,383.0,4,6,0,5,6,170,4
,,1.2,57,0,4,27,28,4,57,0,0,0.0,0,0.0,37,165.0,103.0,1,3,0,5,3,45,6
,,3.0,176,39,104,72,1,0,176,1,1,100.0,0,0.0,86,388.0,205.0,1,0,0,2,0,99,0
,,2.0,109,0,6,29,77,9,109,12,6,50.0,6,50.0,81,788.0,397.0,12,7,8,3,6,82,15
,,0.3,25,1,5,11,9,0,25,1,0,0.0,0,0.0,10,35.0,23.0,0,1,0,0,0,13,1
,,0.1,7,0,0,3,4,0,7,1,0,0.0,1,100.0,5,39.0,9.0,0,1,0,0,0,5,1
,,0.8,45,0,3,20,22,0,45,4,3,75.0,0,0.0,21,142.0,103.0,2,2,0,0,0,23,5
