stat_id,player_id,ninety_s,cmp_total,att_total,cmp_percent_total,tot_dist_total,prg_dist_total,cmp_short,att_short,cmp_percent_short,cmp_medium,att_medium,cmp_percent_medium,cmp_long,att_long,cmp_percent_long,ast,xa,xag,a_xag,kp,one_third_ppa,crspa,prgp
,,0.2,8,9,88.9,189.0,93.0,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0
,,1.5,33,45,73.3,463.0,105.0,21,26,80.8,10,13,76.9,1,3,33.3,0,0.1,0.1,-0.1,4,2,0,2
,,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,2.8,118,160,73.8,2031.0,685.0,49,60,81.7,61,72,84.7,7,24,29.2,0,0.2,0.5,-0.5,1,4,0,6
,,0.6,44,57,77.2,672.0,164.0,23,28,82.1,15,17,88.2,3,6,50.0,0,0.1,0.0,0.0,0,3,0,8
,,2.0,87,108,80.6,1570.0,683.0,45,52,86.5,32,35,91.4,10,18,55.6,0,0.0,0.0,0.0,1,3,0,6
,,3.8,241,279,86.4,3941.0,1662.0,114,124,91.9,115,121,95.0,8,24,33.3,0,0.1,0.0,0.0,0,22,0,25
,,0.5,19,24,79.2,215.0,55.0,11,14,78.6,5,7,71.4,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,2.1,41,54,75.9,488.0,59.0,29,35,82.9,11,12,91.7,0,1,0.0,0,0.1,0.1,-0.1,2,2,0,4
,,3.7,63,82,76.8,891.0,267.0,32,38,84.2,22,30,73.3,2,5,40.0,1,0.2,0.2,0.8,4,4,0,8
,,0.1,3,3,100.0,63.0,37.0,2,2,100.0,0,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0
,,3.7,116,164,70.7,1973.0,782.0,60,76,78.9,33,49,67.3,17,30,56.7,1,0.8,0.4,0.6,10,14,2,15
,,2.6,120,153,78.4,1802.0,439.0,68,87,78.2,38,43,88.4,9,11,81.8,2,1.5,2.5,-0.5,9,11,1,17
,,4.0,97,121,80.2,2307.0,1522.0,22,22,100.0,57,58,98.3,18,41,43.9,0,0.0,0.0,0.0,0,1,0,0
,,0.2,5,6,83.3,51.0,0.0,3,3,100.0,1,2,50.0,0,0,0.0,0,0.0,0.1,-0.1,1,0,0,0
,,4.0,326,340,95.9,5850.0,2202.0,112,115,97.4,188,191,98.4,18,20,90.0,1,0.1,0.1,0.9,1,29,0,20
,,3.1,52,60,86.7,833.0,138.0,22,26,84.6,22,24,91.7,4,4,100.0,0,0.2,0.2,-0.2,1,2,0,9
,,3.3,96,117,82.1,1482.0,228.0,51,61,83.6,40,43,93.0,2,7,28.6,0,0.1,0.1,-0.1,1,9,0,10
,,0.0,1,2,50.0,6.0,0.0,1,2,50.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,0.2,6,7,85.7,117.0,60.0,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,1
,,1.5,22,27,81.5,218.0,18.0,16,18,88.9,3,5,60.0,0,1,0.0,0,0.1,0.0,0.0,0,0,0,0
,,1.3,63,78,80.8,1152.0,570.0,20,22,90.9,37,40,92.5,5,8,62.5,0,0.0,0.0,0.0,0,9,0,7
,,0.2,1,4,25.0,9.0,0.0,1,3,33.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,0.0,7,9,77.8,122.0,33.0,3,3,100.0,4,5,80.0,0,0,0.0,0,0.0,0.0,0.0,0,3,0,2
,,3.1,100,132,75.8,1362.0,302.0,59,71,83.1,32,40,80.0,4,7,57.1,0,0.4,0.6,-0.6,3,8,0,11
,,4.0,114,157,72.6,3079.0,2141.0,10,10,100.0,67,68,98.5,35,76,46.1,0,0.0,0.0,0.0,0,0,0,0
,,0.1,16,17,94.1,325.0,89.0,7,7,100.0,7,7,100.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,3
,,4.0,99,122,81.1,2158.0,1199.0,27,27,100.0,54,54,100.0,17,40,42.5,0,0.0,0.0,0.0,0,0,0,0
,,0.9,35,43,81.4,534.0,170.0,21,21,100.0,11,14,78.6,2,4,50.0,1,0.8,1.2,-0.2,5,3,2,6
,,4.0,250,297,84.2,4599.0,2212.0,87,92,94.6,135,157,86.0,23,40,57.5,0,0.0,0.0,0.0,1,15,1,16
,,2.9,114,129,88.4,1734.0,512.0,61,65,93.8,44,51,86.3,5,6,83.3,0,0.1,0.1,-0.1,1,7,1,5
,,3.5,137,162,84.6,2258.0,520.0,59,68,86.8,63,71,88.7,9,14,64.3,1,0.2,0.6,0.4,5,15,0,16
,,0.3,14,17,82.4,190.0,22.0,10,12,83.3,4,5,80.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,1
,,3.0,99,135,73.3,1601.0,670.0,48,58,82.8,44,55,80.0,6,13,46.2,0,0.1,0.1,-0.1,1,10,2,10
,,1.0,43,47,91.5,782.0,287.0,18,19,94.7,23,25,92.0,2,3,66.7,0,0.0,0.0,0.0,0,3,0,3
,,3.1,75,96,78.1,1190.0,383.0,43,46,93.5,27,37,73.0,5,7,71.4,0,0.1,0.1,-0.1,2,5,1,13
,,2.5,61,91,67.0,780.0,367.0,42,47,89.4,16,26,61.5,1,7,14.3,0,0.0,0.0,0.0,0,3,0,5
,,1.0,20,27,74.1,309.0,147.0,13,16,81.3,6,6,100.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,4
,,2.7,30,47,63.8,408.0,67.0,23,31,74.2,5,8,62.5,2,5,40.0,0,0.4,0.6,-0.6,4,1,0,3
,,3.6,34,41,82.9,424.0,6.0,18,22,81.8,11,11,100.0,0,0,0.0,0,0.1,0.4,-0.4,2,0,0,1
,,2.0,57,69,82.6,931.0,220.0,34,42,81.0,19,21,90.5,4,4,100.0,0,0.8,0.2,-0.2,2,7,0,10
,,1.0,61,67,91.0,1110.0,224.0,30,32,93.8,22,24,91.7,9,10,90.0,0,0.0,0.0,0.0,1,6,0,5
,,0.6,29,41,70.7,540.0,208.0,13,16,81.3,10,13,76.9,6,9,66.7,0,0.2,0.1,-0.1,1,2,0,7
,,0.9,27,34,79.4,455.0,141.0,12,12,100.0,11,15,73.3,3,6,50.0,0,0.0,0.0,0.0,0,3,0,1
,,0.3,4,7,57.1,60.0,8.0,3,5,60.0,1,1,100.0,0,0,0.0,0,0.2,0.1,-0.1,1,0,0,1
,,3.0,189,214,88.3,3366.0,1048.0,84,93,90.3,81,85,95.3,19,31,61.3,0,0.3,0.2,-0.2,3,21,1,20
,,0.1,2,4,50.0,18.0,0.0,1,1,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0
,,1.5,33,50,66.0,537.0,237.0,17,24,70.8,14,19,73.7,1,3,33.3,1,0.6,0.3,0.7,1,5,0,7
,,4.0,83,117,70.9,2422.0,1676.0,9,9,100.0,45,45,100.0,29,63,46.0,0,0.0,0.0,0.0,0,2,0,0
,,0.8,31,39,79.5,704.0,247.0,11,14,78.6,13,15,86.7,7,10,70.0,0,0.0,0.0,0.0,0,6,0,6
,,1.3,65,91,71.4,900.0,410.0,43,51,84.3,14,21,66.7,3,7,42.9,0,0.2,0.2,-0.2,3,4,0,3
,,1.0,29,44,65.9,462.0,127.0,13,17,76.5,10,14,71.4,3,6,50.0,0,0.1,0.0,0.0,0,1,0,6
,,0.1,3,3,100.0,42.0,6.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,1,1,0,1
,,0.1,2,5,40.0,20.0,9.0,2,4,50.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0
,,0.1,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,3.8,55,88,62.5,853.0,284.0,26,37,70.3,20,26,76.9,5,8,62.5,1,0.5,0.4,0.6,3,8,0,14
,,0.8,46,55,83.6,750.0,248.0,22,28,78.6,22,22,100.0,2,4,50.0,0,0.9,0.5,-0.5,5,4,1,8
,,1.4,51,58,87.9,884.0,184.0,27,28,96.4,18,19,94.7,5,7,71.4,0,0.1,0.0,0.0,0,4,0,7
,,0.3,2,4,50.0,41.0,0.0,0,0,0.0,2,4,50.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,3.0,58,72,80.6,867.0,210.0,30,37,81.1,23,27,85.2,3,5,60.0,1,0.2,0.1,0.9,2,5,0,11
,,3.8,171,209,81.8,3049.0,1598.0,70,79,88.6,88,105,83.8,13,24,54.2,0,0.2,0.3,-0.3,2,22,1,32
,,0.5,5,9,55.6,83.0,40.0,2,4,50.0,3,3,100.0,0,1,0.0,0,0.3,0.6,-0.6,1,1,0,1
,,4.0,118,146,80.8,2022.0,346.0,58,65,89.2,44,53,83.0,13,23,56.5,0,0.4,0.4,-0.4,1,9,0,11
,,3.5,53,77,68.8,788.0,346.0,34,42,81.0,10,16,62.5,6,12,50.0,1,0.4,0.6,0.4,12,4,0,11
,,2.9,106,135,78.5,1674.0,513.0,61,69,88.4,40,49,81.6,4,8,50.0,0,0.4,0.3,-0.3,4,3,4,10
,,4.0,45,53,84.9,705.0,166.0,27,29,93.1,16,19,84.2,2,3,66.7,0,0.8,0.1,-0.1,2,3,1,11
,,0.1,0,2,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,1.0,30,36,83.3,473.0,253.0,13,13,100.0,14,16,87.5,1,5,20.0,0,0.0,0.0,0.0,0,3,0,3
,,3.9,318,352,90.3,4191.0,1213.0,203,212,95.8,88,98,89.8,8,13,61.5,2,1.3,1.6,0.4,13,23,1,30
,,1.5,90,114,78.9,1323.0,448.0,57,64,89.1,21,34,61.8,8,9,88.9,1,0.2,0.5,0.5,2,10,3,7
,,3.3,118,141,83.7,1714.0,498.0,67,72,93.1,43,50,86.0,5,11,45.5,3,0.7,0.8,2.2,9,11,0,20
,,2.4,104,127,81.9,2003.0,595.0,39,40,97.5,51,59,86.4,14,21,66.7,0,0.2,0.4,-0.4,2,13,2,12
,,3.6,112,141,79.4,1674.0,482.0,64,74,86.5,43,48,89.6,3,10,30.0,2,0.5,0.6,1.4,7,10,1,23
,,1.4,65,80,81.3,1134.0,233.0,32,34,94.1,25,35,71.4,7,9,77.8,0,0.1,0.0,0.0,0,3,1,6
,,3.0,85,100,85.0,1652.0,391.0,25,30,83.3,53,57,93.0,6,12,50.0,0,0.0,0.0,0.0,0,3,0,1
,,0.1,4,5,80.0,65.0,26.0,3,3,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,2
,,3.9,398,417,95.4,6029.0,1704.0,228,235,97.0,143,146,97.9,18,24,75.0,0,0.2,0.0,0.0,1,30,0,21
,,1.0,10,15,66.7,139.0,29.0,4,8,50.0,4,5,80.0,0,0,0.0,0,0.0,0.3,-0.3,2,1,0,1
,,0.9,42,49,85.7,585.0,112.0,24,28,85.7,16,18,88.9,0,0,0.0,0,0.2,0.1,-0.1,1,2,0,8
,,0.5,7,11,63.6,78.0,17.0,6,7,85.7,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,1
,,3.9,86,129,66.7,1323.0,538.0,48,53,90.6,30,48,62.5,6,21,28.6,1,0.6,0.7,0.3,10,14,0,22
,,2.0,85,105,81.0,1245.0,497.0,49,55,89.1,22,30,73.3,8,11,72.7,0,0.2,0.2,-0.2,4,7,3,6
,,0.2,6,8,75.0,68.0,19.0,2,3,66.7,2,3,66.7,0,0,0.0,0,0.1,0.0,0.0,0,0,0,1
,,3.0,107,129,82.9,2158.0,1272.0,32,32,100.0,63,65,96.9,12,32,37.5,0,0.0,0.0,0.0,0,0,0,0
,,3.8,164,238,68.9,3055.0,1045.0,72,89,80.9,68,92,73.9,23,45,51.1,1,0.6,0.8,0.2,6,16,2,18
,,0.3,6,9,66.7,95.0,23.0,2,3,66.7,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,1
,,2.5,24,45,53.3,309.0,92.0,13,23,56.5,7,13,53.8,0,1,0.0,0,0.3,0.3,-0.3,2,1,1,2
,,4.0,170,188,90.4,3312.0,1022.0,43,46,93.5,116,118,98.3,10,20,50.0,0,0.1,0.0,0.0,0,4,0,6
,,2.0,63,80,78.8,901.0,344.0,29,34,85.3,23,29,79.3,4,8,50.0,0,0.1,0.0,0.0,2,10,0,17
,,2.5,62,79,78.5,811.0,244.0,40,49,81.6,14,18,77.8,3,5,60.0,1,0.7,0.8,0.2,2,6,0,6
,,2.8,51,69,73.9,725.0,208.0,31,38,81.6,18,23,78.3,1,3,33.3,2,0.3,0.5,1.5,4,2,0,6
,,1.8,30,37,81.1,426.0,66.0,17,22,77.3,12,13,92.3,0,0,0.0,0,0.3,0.1,-0.1,1,1,0,6
,,3.3,105,131,80.2,1568.0,393.0,56,67,83.6,41,47,87.2,4,7,57.1,0,0.1,0.1,-0.1,3,9,0,10
,,2.9,120,134,89.6,1825.0,545.0,65,70,92.9,41,44,93.2,9,10,90.0,0,0.5,0.0,0.0,1,12,0,12
,,0.1,3,6,50.0,51.0,6.0,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0
,,2.3,166,185,89.7,2304.0,590.0,97,104,93.3,48,51,94.1,12,18,66.7,0,0.6,0.4,-0.4,6,13,0,19
,,3.7,82,107,76.6,1206.0,367.0,50,58,86.2,26,37,70.3,4,5,80.0,0,0.2,0.1,-0.1,4,7,1,16
,,3.0,183,201,91.0,3242.0,1582.0,72,77,93.5,100,105,95.2,9,16,56.3,0,0.2,0.0,0.0,1,11,0,17
,,0.8,22,29,75.9,338.0,98.0,13,13,100.0,9,11,81.8,0,4,0.0,0,0.0,0.0,0.0,1,1,0,4
,,1.1,25,31,80.6,312.0,71.0,15,17,88.2,8,9,88.9,0,2,0.0,0,0.0,0.0,0.0,0,1,1,2
,,2.2,65,77,84.4,983.0,492.0,28,30,93.3,29,32,90.6,5,9,55.6,0,0.0,0.0,0.0,0,4,0,5
,,0.8,13,18,72.2,186.0,35.0,7,9,77.8,6,6,100.0,0,0,0.0,0,0.0,0.1,-0.1,2,1,0,1
,,1.1,81,85,95.3,1392.0,488.0,31,32,96.9,47,49,95.9,2,3,66.7,0,0.0,0.0,0.0,0,5,0,5
,,4.0,88,120,73.3,2260.0,1666.0,17,17,100.0,47,48,97.9,24,55,43.6,0,0.0,0.0,0.0,0,1,0,0
,,1.5,23,27,85.2,273.0,30.0,16,18,88.9,5,6,83.3,0,0,0.0,0,0.2,0.0,0.0,0,0,0,2
,,2.9,175,190,92.1,2506.0,780.0,106,112,94.6,61,65,93.8,4,9,44.4,0,0.2,0.0,0.0,0,17,0,9
,,0.7,17,27,63.0,362.0,67.0,7,7,100.0,6,9,66.7,4,6,66.7,0,0.0,0.0,0.0,0,1,0,2
,,0.2,7,7,100.0,136.0,35.0,1,1,100.0,6,6,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,1
,,0.2,5,7,71.4,134.0,52.0,1,2,50.0,3,3,100.0,1,2,50.0,0,0.0,0.2,-0.2,1,2,0,2
,,1.0,19,23,82.6,411.0,181.0,6,8,75.0,8,9,88.9,5,5,100.0,0,0.0,0.0,0.0,0,0,0,1
,,2.1,65,82,79.3,988.0,318.0,33,38,86.8,27,34,79.4,3,7,42.9,0,0.2,0.0,0.0,0,6,0,13
,,1.8,29,45,64.4,336.0,61.0,24,30,80.0,4,9,44.4,1,2,50.0,0,0.4,0.4,-0.4,2,2,0,2
,,0.9,21,28,75.0,281.0,40.0,15,16,93.8,5,8,62.5,1,1,100.0,1,0.2,0.1,0.9,1,0,1,2
,,3.0,55,80,68.8,665.0,247.0,36,41,87.8,14,20,70.0,1,6,16.7,1,0.9,1.0,0.0,4,5,1,11
,,4.0,63,104,60.6,1910.0,1504.0,10,10,100.0,31,31,100.0,22,61,36.1,0,0.0,0.0,0.0,1,2,0,0
,,4.0,154,195,79.0,3303.0,1213.0,53,58,91.4,64,81,79.0,35,46,76.1,0,0.5,0.2,-0.2,4,16,4,12
,,1.9,23,32,71.9,276.0,50.0,15,17,88.2,7,9,77.8,0,1,0.0,0,0.1,0.2,-0.2,2,1,0,2
,,4.0,86,139,61.9,2517.0,2033.0,12,12,100.0,43,44,97.7,31,82,37.8,0,0.0,0.0,0.0,0,1,0,0
,,3.8,159,188,84.6,3440.0,1306.0,52,58,89.7,76,81,93.8,29,45,64.4,0,0.1,0.0,0.0,1,10,0,8
,,1.1,11,14,78.6,181.0,36.0,6,8,75.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,1
,,4.0,90,133,67.7,2577.0,2134.0,15,15,100.0,43,43,100.0,32,75,42.7,0,0.0,0.0,0.0,0,3,0,0
,,4.0,209,262,79.8,3541.0,1592.0,106,114,93.0,84,100,84.0,17,36,47.2,0,0.1,0.1,-0.1,3,18,1,20
,,0.8,23,29,79.3,412.0,40.0,13,15,86.7,6,8,75.0,4,5,80.0,0,0.0,0.0,0.0,1,1,0,0
,,4.0,99,149,66.4,3072.0,2573.0,17,17,100.0,45,45,100.0,37,86,43.0,1,0.0,0.1,0.9,1,4,0,0
,,0.1,1,2,50.0,26.0,1.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,3.0,52,70,74.3,944.0,295.0,21,25,84.0,26,31,83.9,5,8,62.5,0,0.2,0.1,-0.1,1,9,0,10
,,0.1,2,2,100.0,29.0,12.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0
,,1.0,26,37,70.3,405.0,114.0,14,15,93.3,9,14,64.3,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0
,,4.0,143,175,81.7,2532.0,1105.0,67,73,91.8,61,67,91.0,12,28,42.9,0,0.2,0.5,-0.5,1,14,0,17
,,0.4,17,21,81.0,249.0,51.0,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,3
,,0.1,3,4,75.0,33.0,0.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,0.1,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,1.4,44,62,71.0,504.0,193.0,31,36,86.1,7,14,50.0,0,4,0.0,0,0.2,0.2,-0.2,3,0,1,1
,,1.6,74,98,75.5,1341.0,385.0,31,36,86.1,35,45,77.8,7,15,46.7,0,0.0,0.0,0.0,3,10,0,9
,,0.1,3,3,100.0,36.0,9.0,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
,,1.3,72,80,90.0,1099.0,290.0,38,39,97.4,33,36,91.7,1,4,25.0,0,0.0,0.0,0.0,1,8,0,7
,,3.0,70,96,72.9,1026.0,213.0,41,50,82.0,25,32,78.1,2,10,20.0,0,0.2,0.3,-0.3,1,6,0,5
,,1.9,16,26,61.5,221.0,39.0,8,11,72.7,7,10,70.0,0,1,0.0,0,0.0,0.1,-0.1,1,1,0,3
,,3.1,88,117,75.2,1378.0,636.0,48,56,85.7,29,35,82.9,6,17,35.3,0,0.7,0.6,-0.6,4,8,1,12
,,0.2,14,17,82.4,232.0,77.0,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0
,,4.0,83,113,73.5,2452.0,1908.0,13,13,100.0,37,38,97.4,33,62,53.2,0,0.0,0.1,-0.1,2,5,0,0
,,2.5,160,172,93.0,2905.0,896.0,67,69,97.1,73,76,96.1,16,20,80.0,0,0.1,0.0,0.0,0,15,2,13
