stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.9,0,4,2,50.0,1.38,0.69,0.0,0.0,21.3,0,0,0,0.4,0.4,0.11,-0.4,-0.4
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,26.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,2.4,0,1,0,0.0,0.41,0.0,0.0,0.0,27.4,1,0,0,0.1,0.1,0.08,-0.1,-0.1
,,3.7,1,4,1,25.0,1.08,0.27,0.25,1.0,19.2,1,0,0,0.5,0.5,0.13,0.5,0.5
,,2.1,0,1,0,0.0,0.48,0.0,0.0,0.0,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0
,,2.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,0,3,1,33.3,2.01,0.67,0.0,0.0,19.6,0,0,0,0.6,0.6,0.19,-0.6,-0.6
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.4,1,2,1,50.0,4.74,2.37,0.5,1.0,11.8,0,0,0,0.2,0.2,0.11,0.8,0.8
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,0,2,1,50.0,1.37,0.69,0.0,0.0,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.8,0,3,1,33.3,1.08,0.36,0.0,0.0,9.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.0,0,1,1,100.0,0.5,0.5,0.0,0.0,12.1,0,0,0,0.0,0.0,0.03,0.0,0.0
,,3.8,0,1,0,0.0,0.27,0.0,0.0,0.0,10.9,0,0,0,0.0,0.0,0.01,0.0,0.0
,,0.5,0,4,1,25.0,8.0,2.0,0.0,0.0,14.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
,,2.1,1,3,1,33.3,1.4,0.47,0.33,1.0,7.9,0,0,0,0.6,0.6,0.21,0.4,0.4
,,3.7,0,4,1,25.0,1.09,0.27,0.0,0.0,18.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.7,2,5,2,40.0,1.36,0.54,0.0,0.0,26.3,0,2,3,2.7,0.4,0.07,-0.7,-0.4
,,2.6,3,15,8,53.3,5.79,3.09,0.2,0.38,15.5,0,0,0,1.6,1.6,0.1,1.4,1.4
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,1,2,1,50.0,0.5,0.25,0.5,1.0,8.7,0,0,0,0.2,0.2,0.08,0.8,0.8
,,3.1,1,5,3,60.0,1.6,0.96,0.2,0.33,10.3,0,0,0,0.9,0.9,0.19,0.1,0.1
,,3.3,1,4,3,75.0,1.21,0.91,0.25,0.33,16.6,0,0,0,0.5,0.5,0.14,0.5,0.5
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,1,4,2,50.0,2.67,1.33,0.25,0.5,20.8,1,0,0,0.6,0.6,0.14,0.4,0.4
,,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,1,1,100.0,15.0,15.0,0.0,0.0,28.9,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.9,0,6,2,33.3,6.51,2.17,0.0,0.0,17.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
,,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,10.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,2.9,1,7,3,42.9,2.38,1.02,0.14,0.33,15.8,0,0,0,0.6,0.6,0.09,0.4,0.4
,,3.5,0,1,0,0.0,0.29,0.0,0.0,0.0,22.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,2,0,0.0,0.67,0.0,0.0,0.0,17.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,31.5,0,0,0,0.0,0.0,0.01,0.0,0.0
,,3.1,0,1,0,0.0,0.32,0.0,0.0,0.0,30.1,0,0,0,0.0,0.0,0.02,0.0,0.0
,,2.5,0,1,0,0.0,0.41,0.0,0.0,0.0,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,24.4,0,0,0,0.0,0.0,0.02,0.0,0.0
,,2.7,0,10,1,10.0,3.72,0.37,0.0,0.0,10.3,0,0,0,2.0,2.0,0.2,-2.0,-2.0
,,3.6,2,8,7,87.5,2.21,1.93,0.25,0.29,13.0,0,0,0,2.1,2.1,0.26,-0.1,-0.1
,,2.0,0,4,0,0.0,2.01,0.0,0.0,0.0,16.0,0,0,0,0.4,0.4,0.1,-0.4,-0.4
,,1.0,0,1,1,100.0,0.96,0.96,0.0,0.0,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.6,0,3,2,66.7,4.74,3.16,0.0,0.0,18.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
,,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,1,1,100.0,0.33,0.33,0.0,0.0,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0
