Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
214,Mateo Kovačić,CRO,MF,Manchester City,30,1994,4.8,397,389,8,8,1,1,0,0,0,0,0,0,376,0,3
215,Emil Krafth,SWE,DF,Newcastle Utd,30,1994,2.7,74,71,3,3,0,0,0,0,0,0,0,0,59,0,1
216,Mohammed Kudus,GHA,"FW,MF",West Ham,24,2000,5.5,144,141,3,1,1,3,21,1,1,0,0,0,112,0,7
217,Dejan Kulusevski,SWE,"MF,FW",Tottenham,24,2000,4.9,175,146,29,0,2,0,24,1,26,13,0,0,132,0,7
218,Maxence Lacroix,FRA,DF,Crystal Palace,24,2000,3.0,176,173,3,2,0,1,3,1,0,0,0,0,139,0,1
219,Adam Lallana,ENG,MF,Southampton,36,1988,1.1,69,68,1,0,0,0,0,0,0,0,0,0,60,0,1
220,Roméo Lavia,BEL,MF,Chelsea,20,2004,0.9,49,49,0,0,1,0,0,0,0,0,0,0,47,0,0
221,Mario Lemina,GAB,"MF,FW",Wolves,31,1993,6.0,210,197,10,1,3,0,7,3,0,0,0,0,170,3,3
222,Bernd Leno,GER,GK,Fulham,32,1992,6.0,227,181,46,21,0,0,0,0,0,0,0,0,176,0,0
223,Jefferson Lerma,COL,"MF,DF",Crystal Palace,29,1994,2.4,152,147,5,3,2,0,1,2,0,0,0,0,120,0,0
224,Rico Lewis,ENG,"MF,DF",Manchester City,19,2004,4.4,227,205,22,5,0,0,1,17,0,0,0,0,200,0,4
225,Keane Lewis-Potter,ENG,"DF,MF",Brentford,23,2001,4.1,113,105,7,1,0,3,6,6,0,0,0,0,87,1,5
226,Myles Lewis-Skelly,ENG,DF,Arsenal,18,2006,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
227,Matthijs de Ligt,NED,DF,Manchester Utd,25,1999,4.0,249,239,10,5,0,0,1,0,0,0,0,0,223,0,3
228,Jesper Lindstrøm,DEN,FW,Everton,24,2000,1.7,51,42,7,2,0,0,9,1,4,3,1,0,35,2,1
229,Valentino Livramento,ENG,DF,Newcastle Utd,21,2002,3.7,145,115,29,2,0,0,2,27,0,0,0,0,112,1,5
230,Sean Longstaff,ENG,MF,Newcastle Utd,26,1997,3.2,99,99,0,0,0,1,1,0,0,0,0,0,82,0,5
231,Saša Lukić,SRB,MF,Fulham,28,1996,5.1,243,232,11,11,0,0,1,0,0,0,0,0,223,0,2
232,Massimo Luongo,AUS,MF,Ipswich Town,32,1992,1.6,45,43,1,1,0,0,0,0,0,0,0,0,32,1,1
233,Ian Maatsen,NED,"DF,MF",Aston Villa,22,2002,1.3,77,59,18,3,0,0,5,15,0,0,0,0,62,0,5
234,Alexis Mac Allister,ARG,MF,Liverpool,25,1998,5.7,303,296,7,4,2,1,2,3,0,0,0,0,268,0,7
235,James Maddison,ENG,MF,Tottenham,27,1996,5.3,369,322,47,17,5,3,42,3,26,13,5,0,296,0,5
236,Noni Madueke,ENG,FW,Chelsea,22,2002,4.3,99,95,2,0,0,0,6,2,0,0,0,0,76,2,4
237,Gabriel Magalhães,BRA,DF,Arsenal,26,1997,6.0,316,305,11,7,0,3,0,1,0,0,0,0,280,0,4
238,Harry Maguire,ENG,DF,Manchester Utd,31,1993,2.2,152,140,12,5,0,1,1,0,0,0,0,0,134,0,1
239,Kobbie Mainoo,ENG,MF,Manchester Utd,19,2005,5.4,248,241,7,3,1,1,1,4,0,0,0,0,219,0,5
240,Orel Mangala,BEL,MF,Everton,26,1998,2.2,91,90,1,1,0,0,2,0,0,0,0,0,79,0,3
241,Gabriel Martinelli,BRA,"MF,FW",Arsenal,23,2001,4.5,114,111,3,0,0,0,12,2,1,1,0,0,84,0,6
242,Emiliano Martínez,ARG,GK,Aston Villa,32,1992,6.0,205,163,41,12,0,0,0,0,0,0,0,0,167,1,0
243,Lisandro Martínez,ARG,DF,Manchester Utd,26,1998,5.8,420,406,14,4,1,0,2,2,0,0,0,0,382,0,1
244,Pape Matar Sarr,SEN,MF,Tottenham,22,2002,2.3,148,145,3,2,0,0,2,1,0,0,0,0,123,0,4
245,Jean-Philippe Mateta,FRA,FW,Crystal Palace,27,1997,4.8,74,72,2,0,1,0,4,0,0,0,0,0,47,0,4
246,Stephy Mavididi,ENG,FW,Leicester City,26,1998,3.4,98,91,6,2,0,0,8,3,1,0,0,0,74,1,4
247,Konstantinos Mavropanos,GRE,DF,West Ham,26,1997,5.5,273,258,14,6,0,9,2,8,0,0,0,0,223,1,4
248,Noussair Mazraoui,MAR,DF,Manchester Utd,26,1997,5.7,335,283,52,4,2,0,4,48,0,0,0,0,280,0,8
249,Bryan Mbeumo,CMR,FW,Brentford,25,1999,6.0,199,170,29,9,3,1,27,2,14,9,1,0,141,0,9
250,James Mcatee,ENG,FW,Manchester City,21,2002,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
251,Kasey McAteer,IRL,"DF,FW",Leicester City,22,2001,0.1,13,11,2,0,0,0,1,2,0,0,0,0,7,0,0
252,Alex McCarthy,ENG,GK,Southampton,34,1989,2.0,53,47,6,2,0,1,0,0,0,0,0,0,46,0,0
253,John McGinn,SCO,"FW,MF",Aston Villa,29,1994,3.9,120,114,6,2,2,0,10,2,2,1,1,0,94,0,4
254,Dwight McNeil,ENG,"MF,FW",Everton,24,1999,5.9,233,187,44,16,7,3,47,3,17,10,2,4,166,2,10
255,Scott McTominay,SCO,MF,Manchester Utd,27,1996,0.2,10,8,2,0,0,0,0,1,0,0,0,0,10,0,0
256,Ben Mee,ENG,DF,Brentford,35,1989,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
257,Nikola Milenković,SRB,DF,Nott'ham Forest,26,1997,5.0,157,150,5,5,0,0,0,0,0,0,0,0,144,2,0
258,James Milner,ENG,MF,Brighton,38,1986,1.9,73,62,11,4,2,0,8,0,6,2,3,0,55,0,1
259,Yankuba Minteh,GAM,"FW,MF",Brighton,20,2004,3.6,110,99,10,4,1,0,25,1,5,2,3,0,65,1,7
260,Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,25,1999,6.0,305,261,44,1,0,0,27,43,0,0,0,0,221,0,8
261,Kaoru Mitoma,JPN,"FW,MF",Brighton,27,1997,5.9,207,205,2,0,1,0,22,2,0,0,0,0,153,0,10
262,Mikey Moore,ENG,FW,Tottenham,17,2007,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
263,Morato,BRA,DF,Nott'ham Forest,23,2001,0.3,6,4,1,1,0,0,0,0,0,0,0,0,2,1,0
264,Álex Moreno,ESP,DF,Nott'ham Forest,31,1993,2.3,81,58,22,0,1,0,3,22,0,0,0,0,48,1,3
265,Sam Morsy,EGY,MF,Ipswich Town,33,1991,5.9,282,269,11,10,1,0,3,0,0,0,0,0,247,2,6
266,Yerson Mosquera,COL,DF,Wolves,23,2001,4.9,240,230,9,4,0,1,2,0,0,0,0,0,205,1,3
267,Mason Mount,ENG,"MF,FW",Manchester Utd,25,1999,1.6,44,39,5,3,0,0,4,0,2,2,0,0,32,0,0
268,Mykhailo Mudryk,UKR,FW,Chelsea,23,2001,0.9,20,20,0,0,1,0,3,0,0,0,0,0,11,0,1
269,Rodrigo Muniz,BRA,FW,Fulham,23,2001,3.1,31,31,0,0,0,0,0,0,0,0,0,0,22,0,2
270,Daniel Muñoz,COL,"DF,MF",Crystal Palace,28,1996,5.9,310,252,57,12,0,0,8,44,1,0,0,0,247,1,7
271,Arijanet Muric,KVX,GK,Ipswich Town,25,1998,5.0,175,142,32,10,0,0,0,0,0,0,0,0,129,1,0
272,Murillo,BRA,DF,Nott'ham Forest,22,2002,6.0,242,203,36,14,2,4,1,0,0,0,0,0,190,3,2
273,Jacob Murphy,ENG,FW,Newcastle Utd,29,1995,3.8,131,121,9,3,2,2,8,3,3,0,0,0,92,1,6
274,Vitaliy Mykolenko,UKR,DF,Everton,25,1999,4.3,143,104,37,3,0,0,8,34,0,0,0,0,107,2,2
275,Iliman Ndiaye,SEN,FW,Everton,24,2000,4.4,115,111,4,0,0,0,5,2,1,1,0,0,95,0,3
276,Wilfred Ndidi,NGA,MF,Leicester City,27,1996,5.8,228,225,3,1,2,1,7,2,0,0,0,0,181,0,4
277,Kosta Nedeljković,SRB,DF,Aston Villa,18,2005,1.1,36,28,8,1,0,0,1,7,0,0,0,0,31,0,0
278,Reiss Nelson,ENG,FW,Arsenal,24,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Reiss Nelson,ENG,"FW,MF",Fulham,24,1999,0.7,28,28,0,0,0,0,2,0,0,0,0,0,20,0,0
280,Neto,BRA,GK,Bournemouth,35,1989,2.0,62,42,19,4,0,0,0,0,0,0,0,0,40,1,0
281,Pedro Neto,POR,FW,Chelsea,24,2000,2.7,106,98,7,1,0,0,14,1,5,2,0,0,83,1,6
282,Eddie Nketiah,ENG,"MF,FW",Crystal Palace,25,1999,2.5,65,64,1,0,0,0,2,1,0,0,0,0,50,0,2
283,Christopher Nkunku,FRA,FW,Chelsea,26,1997,1.3,57,57,0,0,0,1,1,0,0,0,0,0,54,0,0
284,Matheus Nunes,POR,"FW,MF",Manchester City,26,1998,0.2,18,17,1,1,1,0,1,0,0,0,0,0,15,0,0
285,Darwin Núñez,URU,FW,Liverpool,25,1999,1.5,30,30,0,0,0,0,0,0,0,0,0,0,22,0,0
286,Ethan Nwaneri,ENG,"MF,FW",Arsenal,17,2007,0.1,11,10,0,0,0,0,0,0,0,0,0,0,9,1,0
287,Christian Nørgaard,DEN,MF,Brentford,30,1994,4.0,166,161,3,1,0,0,1,2,0,0,0,0,142,2,4
288,Jake O'Brien,IRL,DF,Everton,23,2001,0.3,15,11,4,0,0,0,0,4,0,0,0,0,12,0,0
289,Dara O'Shea,IRL,DF,Ipswich Town,25,1999,3.0,153,148,5,5,0,2,0,0,0,0,0,0,123,0,0
290,Wilson Odobert,FRA,FW,Tottenham,19,2004,1.8,78,74,1,0,0,0,5,1,0,0,0,0,59,3,4
291,Chiedozie Ogbene,IRL,FW,Ipswich Town,27,1997,2.1,33,33,0,0,0,0,3,0,0,0,0,0,23,0,4
292,Caleb Okoli,ITA,DF,Leicester City,23,2001,4.0,173,160,13,9,0,0,0,0,0,0,0,0,151,0,1
293,Amadou Onana,BEL,MF,Aston Villa,23,2001,4.7,190,189,1,1,0,0,1,0,0,0,0,0,170,0,3
294,André Onana,CMR,GK,Manchester Utd,28,1996,6.0,260,234,24,10,0,0,0,0,0,0,0,0,216,2,0
295,Frank Onyeka,NGA,MF,Brentford,26,1998,0.3,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
296,William Osula,DEN,FW,Newcastle Utd,21,2003,0.1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
297,Dango Ouattara,BFA,"FW,DF",Bournemouth,22,2002,1.7,62,59,3,0,1,1,11,3,0,0,0,0,31,0,2
298,Cole Palmer,ENG,"MF,FW",Chelsea,22,2002,5.6,214,184,29,6,5,3,22,5,13,10,1,0,157,1,4
299,Emerson Palmieri,ITA,"DF,MF",West Ham,30,1994,4.7,214,170,41,7,0,0,9,33,1,0,0,0,179,3,0
300,Lucas Paquetá,BRA,MF,West Ham,27,1997,4.9,292,270,21,8,1,4,11,2,2,1,1,0,225,1,5
301,Thomas Partey,GHA,MF,Arsenal,31,1993,5.9,271,260,11,5,1,1,0,0,0,0,0,0,235,0,4
302,Andreas Pereira,BRA,MF,Fulham,28,1996,5.3,274,219,55,16,0,2,51,1,32,12,17,0,187,0,4
303,Kalvin Phillips,ENG,MF,Ipswich Town,28,1995,2.5,108,95,12,7,1,1,5,0,5,5,0,0,86,1,1
304,Jaden Philogene Bidace,ENG,"FW,MF",Aston Villa,22,2002,0.5,16,16,0,0,0,0,0,0,0,0,0,0,14,0,1
305,Jordan Pickford,ENG,GK,Everton,30,1994,6.0,232,151,78,33,0,0,0,0,0,0,0,0,150,3,0
306,Ethan Pinnock,JAM,DF,Brentford,31,1993,6.0,314,283,31,6,0,0,0,3,0,0,0,0,277,0,2
307,Daniel Podence,POR,"MF,FW",Wolves,28,1995,0.5,16,15,1,1,0,0,1,0,0,0,0,0,11,0,2
308,Nick Pope,ENG,GK,Newcastle Utd,32,1992,6.0,181,108,73,21,0,0,0,0,0,0,0,0,117,0,0
309,Pedro Porro,ESP,DF,Tottenham,25,1999,6.0,389,326,61,8,1,4,27,53,0,0,0,0,301,2,14
310,Jarell Quansah,ENG,DF,Liverpool,21,2003,0.5,28,27,1,1,0,0,0,0,0,0,0,0,25,0,0
311,Aaron Ramsdale,ENG,GK,Southampton,26,1998,3.0,115,106,9,5,0,0,0,0,0,0,0,0,78,0,0
312,Jacob Ramsey,ENG,"FW,MF",Aston Villa,23,2001,3.7,158,156,1,0,1,0,1,1,0,0,0,0,141,1,2
313,Marcus Rashford,ENG,FW,Manchester Utd,26,1997,4.6,129,127,2,1,3,2,8,0,0,0,0,0,93,0,4
314,David Raya,ESP,GK,Arsenal,29,1995,6.0,210,156,53,13,0,0,0,0,0,0,0,0,134,1,0
315,Harrison Reed,ENG,MF,Fulham,29,1995,0.5,24,20,4,2,0,0,3,0,1,0,1,0,16,0,2
316,Bobby Reid,JAM,FW,Leicester City,31,1993,1.7,44,43,1,0,0,0,1,0,0,0,0,0,32,0,2
317,Chadi Riad,MAR,DF,Crystal Palace,21,2003,1.0,82,82,0,0,0,1,0,0,0,0,0,0,70,0,2
318,Declan Rice,ENG,MF,Arsenal,25,1999,4.5,202,172,30,10,0,5,27,0,16,15,0,0,159,0,3
319,Chris Richards,USA,DF,Crystal Palace,24,2000,3.8,152,148,3,2,0,1,0,1,0,0,0,0,127,1,2
320,Richarlison,BRA,"FW,MF",Tottenham,27,1997,0.3,13,13,0,0,0,0,0,0,0,0,0,0,9,0,1
321,Andrew Robertson,SCO,DF,Liverpool,30,1994,5.6,413,329,84,12,2,2,33,48,24,15,5,0,347,0,7
322,Antonee Robinson,USA,DF,Fulham,27,1997,6.0,269,226,42,2,0,0,18,40,0,0,0,0,214,1,7
323,Rodri,ESP,MF,Manchester City,28,1996,0.7,61,60,1,1,0,0,0,0,0,0,0,0,57,0,0
324,Guido Rodríguez,ARG,MF,West Ham,30,1994,5.1,225,220,5,5,0,3,2,0,0,0,0,0,188,0,8
325,Mads Roerslev,DEN,DF,Brentford,25,1999,2.9,140,121,19,1,0,1,7,18,0,0,0,0,110,0,4
326,Morgan Rogers,ENG,"MF,FW",Aston Villa,22,2002,5.7,151,136,15,1,1,2,2,2,0,0,0,0,116,0,8
327,Cristian Romero,ARG,DF,Tottenham,26,1998,6.0,497,459,36,27,3,1,1,1,0,0,0,0,451,2,4
328,Georginio Rutter,FRA,"FW,MF",Brighton,22,2002,2.5,76,74,2,0,2,0,2,0,0,0,0,0,54,0,3
329,José Sá,POR,GK,Wolves,31,1993,2.0,70,57,13,6,0,0,0,0,0,0,0,0,42,0,0
330,Bukayo Saka,ENG,"MF,FW",Arsenal,23,2001,5.3,192,166,25,3,3,0,31,3,19,16,0,2,151,1,5
331,Mohamed Salah,EGY,FW,Liverpool,32,1992,5.9,201,198,3,1,0,1,8,2,0,0,0,0,151,0,5
332,William Saliba,FRA,DF,Arsenal,23,2001,6.0,324,315,8,7,0,1,0,0,0,0,0,0,306,1,0
333,Robert Sánchez,ESP,GK,Chelsea,26,1997,6.0,271,234,36,13,0,1,0,0,0,0,0,0,217,1,0
334,Jadon Sancho,ENG,FW,Chelsea,24,2000,1.9,70,68,2,1,3,0,1,1,0,0,0,0,57,0,0
335,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,26,1997,2.4,113,107,6,6,0,0,0,0,0,0,0,0,86,0,5
336,Pablo Sarabia,ESP,"FW,MF",Wolves,32,1992,0.3,27,22,4,0,0,0,2,1,2,2,0,0,17,1,2
337,Jeremy Sarmiento,ECU,MF,Brighton,22,2002,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
338,Ismaila Sarr,SEN,"FW,MF",Crystal Palace,26,1998,1.5,55,55,0,0,0,0,8,0,0,0,0,0,41,0,1
339,Sávio,BRA,FW,Manchester City,20,2004,3.2,172,158,14,2,2,1,21,0,12,8,0,0,134,0,5
340,Kevin Schade,GER,"FW,MF",Brentford,22,2001,3.3,68,66,2,0,0,1,8,2,0,0,0,0,34,0,3
341,Fabian Schär,SUI,DF,Newcastle Utd,32,1991,3.3,203,189,10,10,2,6,0,0,0,0,0,0,169,4,0
342,Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,31,1992,0.4,24,21,3,0,0,0,3,3,0,0,0,0,18,0,0
343,Alex Scott,ENG,MF,Bournemouth,21,2003,1.8,69,65,3,2,0,1,0,0,0,0,0,0,60,1,2
344,Matz Sels,BEL,GK,Nott'ham Forest,32,1992,6.0,166,118,45,14,0,0,0,0,0,0,0,0,80,3,0
345,Nélson Semedo,POR,DF,Wolves,30,1993,3.7,149,124,25,1,0,0,3,24,0,0,0,0,125,0,1
346,Antoine Semenyo,GHA,FW,Bournemouth,24,2000,4.8,130,127,2,0,0,1,6,2,0,0,0,0,90,1,4
347,Marcos Senesi,ARG,DF,Bournemouth,27,1997,2.8,132,125,6,5,0,0,2,1,0,0,0,0,92,1,0
348,Bernardo Silva,POR,"MF,FW",Manchester City,30,1994,5.1,289,264,24,10,1,0,12,8,3,1,0,0,258,1,9
349,Jota Silva,POR,"MF,FW",Nott'ham Forest,25,1999,1.0,23,22,0,0,1,0,3,0,0,0,0,0,13,1,1
350,Luis Sinisterra,COL,FW,Bournemouth,25,1999,1.7,51,50,0,0,0,0,2,0,0,0,0,0,41,1,1
351,Oliver Skipp,ENG,MF,Leicester City,24,2000,3.0,111,110,1,1,1,0,0,0,0,0,0,0,96,0,3
352,William Smallbone,IRL,MF,Southampton,24,2000,2.4,124,98,25,3,0,0,19,3,15,8,4,0,89,1,6
353,Adam Smith,ENG,DF,Bournemouth,33,1991,2.0,58,37,21,1,0,0,4,20,0,0,0,0,43,0,3
354,Emile Smith Rowe,ENG,MF,Fulham,24,2000,4.9,225,216,8,3,1,1,3,1,0,0,0,0,202,1,4
355,Dominic Solanke,ENG,FW,Tottenham,27,1997,4.0,72,67,5,0,1,0,2,0,0,0,0,0,52,0,3
356,Carlos Soler,ESP,MF,West Ham,27,1997,1.1,42,40,2,2,0,0,1,0,0,0,0,0,36,0,1
357,Ramón Sosa,PAR,"MF,FW",Nott'ham Forest,25,1999,0.7,23,20,3,1,0,0,3,0,2,1,1,0,13,0,0
358,Tomáš Souček,CZE,MF,West Ham,29,1995,4.1,120,119,1,0,0,1,3,1,0,0,0,0,91,0,3
359,Boubakary Soumaré,FRA,MF,Leicester City,25,1999,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
360,Djed Spence,ENG,DF,Tottenham,24,2000,0.7,37,36,1,0,0,0,2,1,0,0,0,0,33,0,0
361,Jay Stansfield,ENG,MF,Fulham,21,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Jason Steele,ENG,GK,Brighton,34,1990,2.0,112,104,8,6,0,0,0,0,0,0,0,0,101,0,0
363,Jack Stephens,ENG,DF,Southampton,30,1994,3.9,327,314,13,4,0,0,0,4,0,0,0,0,307,0,0
364,Raheem Sterling,ENG,"MF,FW",Arsenal,29,1994,0.3,13,13,0,0,0,0,1,0,0,0,0,0,10,0,0
365,Ross Stewart,SCO,FW,Southampton,28,1996,0.7,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1
366,John Stones,ENG,"DF,MF",Manchester City,30,1994,1.5,70,70,0,0,0,0,0,0,0,0,0,0,62,0,1
367,Jørgen Strand Larsen,NOR,FW,Wolves,24,2000,5.3,77,73,4,0,0,0,1,0,0,0,0,0,46,0,2
368,Yukinari Sugawara,JPN,DF,Southampton,24,2000,4.3,277,238,38,9,0,4,22,26,3,0,3,0,216,1,10
369,Crysencio Summerville,NED,"FW,MF",West Ham,22,2001,1.5,47,46,1,0,1,0,3,1,0,0,0,0,34,0,3
370,Sammie Szmodics,IRL,"FW,MF",Ipswich Town,29,1995,3.2,49,48,1,0,0,0,0,0,0,0,0,0,36,0,3
371,Dominik Szoboszlai,HUN,MF,Liverpool,23,2000,5.5,296,278,18,2,2,3,7,6,2,1,1,0,257,0,4
372,James Tarkowski,ENG,DF,Everton,31,1992,6.0,206,197,8,6,0,1,0,0,0,0,0,0,158,1,3
373,Marcus Tavernier,ENG,"FW,MF",Bournemouth,25,1999,4.8,183,151,30,5,1,0,29,7,12,10,1,0,130,2,9
374,Charlie Taylor,ENG,DF,Southampton,31,1993,1.2,72,63,8,2,0,0,3,6,0,0,0,0,60,1,1
375,Jack Taylor,IRL,MF,Ipswich Town,26,1998,1.1,57,57,0,0,1,0,0,0,0,0,0,0,48,0,2
376,Kenny Tete,NED,DF,Fulham,28,1995,6.0,295,228,66,3,0,0,11,63,0,0,0,0,234,1,9
377,Youri Tielemans,BEL,MF,Aston Villa,27,1997,5.9,411,385,26,14,4,3,20,2,10,8,1,1,355,0,3
378,Jurriën Timber,NED,DF,Arsenal,23,2001,5.0,196,163,32,2,1,0,7,30,0,0,0,0,149,1,7
379,Jean-Clair Todibo,FRA,DF,West Ham,24,1999,1.1,56,56,0,0,0,0,1,0,0,0,0,0,48,0,0
380,Harry Toffolo,ENG,DF,Nott'ham Forest,29,1995,0.4,30,19,11,0,0,0,3,10,1,1,0,0,22,0,2
381,Sandro Tonali,ITA,MF,Newcastle Utd,24,2000,1.8,51,49,2,1,0,0,4,0,1,1,0,0,42,0,1
382,Pau Torres,ESP,DF,Aston Villa,27,1997,6.0,407,377,28,19,3,1,1,2,0,0,0,0,350,2,1
383,Adama Traoré,ESP,FW,Fulham,28,1996,5.2,161,161,0,0,1,1,21,0,0,0,0,0,120,0,3
384,Mark Travers,IRL,GK,Bournemouth,25,1999,1.0,18,15,3,1,0,0,0,0,0,0,0,0,11,0,0
385,Ryan Trevitt,ENG,MF,Brentford,21,2003,0.0,7,6,0,0,0,0,0,0,0,0,0,0,4,1,1
386,Kieran Trippier,ENG,DF,Newcastle Utd,34,1990,2.3,160,120,40,8,0,0,16,23,9,7,2,0,127,0,2
387,Leandro Trossard,BEL,FW,Arsenal,29,1994,3.4,91,86,4,1,0,1,6,2,1,1,0,0,66,1,2
388,Kostas Tsimikas,GRE,DF,Liverpool,28,1996,0.4,30,27,3,0,0,0,0,3,0,0,0,0,27,0,1
389,Axel Tuanzebe,COD,DF,Ipswich Town,26,1997,5.7,223,176,47,15,0,1,3,32,0,0,0,0,193,0,2
390,Destiny Udogie,ITA,DF,Tottenham,21,2002,5.3,315,270,44,5,0,0,8,39,0,0,0,0,273,1,8
391,Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,23,2001,1.2,52,51,1,1,0,0,0,0,0,0,0,0,49,0,0
392,Lesley Ugochukwu,FRA,MF,Southampton,20,2004,1.1,33,32,1,1,0,0,0,0,0,0,0,0,31,0,1
393,Enes Ünal,TUR,FW,Bournemouth,27,1997,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
394,Virgil van Dijk,NED,DF,Liverpool,33,1991,6.0,465,430,34,11,0,5,0,3,0,0,0,0,432,1,0
395,Jamie Vardy,ENG,FW,Leicester City,37,1987,5.6,71,55,14,0,0,0,1,0,0,0,0,0,46,2,4
396,Renato Veiga,POR,"MF,DF",Chelsea,21,2003,1.4,100,94,6,1,0,0,0,5,0,0,0,0,89,0,1
397,Joël Veltman,NED,DF,Brighton,32,1992,4.8,271,221,50,10,0,1,6,40,0,0,0,0,219,0,8
398,Micky van de Ven,NED,DF,Tottenham,23,2001,4.9,368,355,12,7,0,1,0,0,0,0,0,0,342,1,2
399,Bart Verbruggen,NED,GK,Brighton,22,2002,4.0,156,146,9,3,0,0,0,0,0,0,0,0,141,1,0
400,Jannik Vestergaard,DEN,DF,Leicester City,32,1992,2.0,84,81,3,3,0,0,0,0,0,0,0,0,76,0,0
401,Guglielmo Vicario,ITA,GK,Tottenham,27,1996,6.0,225,210,15,2,0,0,0,0,0,0,0,0,202,0,1
402,Kyle Walker,ENG,DF,Manchester City,34,1990,2.9,259,226,33,6,1,2,5,27,0,0,0,0,231,0,1
403,Kyle Walker-Peters,ENG,DF,Southampton,27,1997,3.9,263,233,29,9,1,0,7,18,2,0,0,0,236,1,4
404,Christian Walton,ENG,GK,Ipswich Town,28,1995,1.0,42,32,10,4,0,0,0,0,0,0,0,0,33,0,0
405,Aaron Wan-Bissaka,ENG,"DF,MF",West Ham,26,1997,4.3,176,152,24,1,2,1,9,23,0,0,0,0,143,0,3
406,James Ward-Prowse,ENG,MF,West Ham,29,1994,0.2,15,12,3,1,0,0,3,0,2,2,0,0,11,0,0
407,James Ward-Prowse,ENG,MF,Nott'ham Forest,29,1994,2.3,95,79,15,8,0,1,11,0,6,2,4,0,73,1,1
408,Ollie Watkins,ENG,FW,Aston Villa,28,1995,4.9,55,54,1,0,0,0,1,0,0,0,0,0,44,0,4
409,Adam Webster,ENG,DF,Brighton,29,1995,0.8,75,75,0,0,0,0,1,0,0,0,0,0,68,0,2
410,Danny Welbeck,ENG,FW,Brighton,33,1990,5.6,110,104,6,0,0,0,1,0,0,0,0,0,93,0,5
411,Timo Werner,GER,"FW,MF",Tottenham,28,1996,1.3,72,68,4,1,1,0,7,3,0,0,0,0,51,0,3
412,Adam Wharton,ENG,MF,Crystal Palace,20,2004,5.3,311,292,19,7,2,1,15,0,12,8,0,0,250,0,4
413,Ben White,ENG,DF,Arsenal,26,1997,4.5,182,149,32,8,1,4,2,24,0,0,0,0,153,1,2
414,Mats Wieffer,NED,MF,Brighton,24,1999,1.9,148,146,2,2,0,1,0,0,0,0,0,0,127,0,2
415,Neco Williams,WAL,DF,Nott'ham Forest,23,2001,3.7,127,102,24,5,0,0,7,19,0,0,0,0,90,1,10
416,Joe Willock,ENG,"MF,FW",Newcastle Utd,25,1999,1.4,35,35,0,0,0,1,3,0,0,0,0,0,30,0,0
417,Harry Wilson,WAL,FW,Fulham,27,1997,0.4,18,16,2,2,1,0,0,0,0,0,0,0,15,0,2
418,Harry Winks,ENG,MF,Leicester City,28,1996,6.0,311,275,34,22,0,1,16,2,10,7,2,0,268,2,5
419,Yoane Wissa,COD,FW,Brentford,28,1996,3.2,78,72,6,2,2,0,1,0,0,0,0,0,64,0,0
420,Chris Wood,NZL,FW,Nott'ham Forest,32,1991,5.3,85,85,0,0,0,1,1,0,0,0,0,0,56,0,3
421,Luke Woolfenden,ENG,DF,Ipswich Town,25,1998,3.0,145,137,6,5,0,2,0,1,0,0,0,0,127,2,0
422,Yehor Yarmoliuk,UKR,MF,Brentford,20,2004,1.1,72,72,0,0,1,0,4,0,0,0,0,0,58,0,1
423,Ryan Yates,ENG,MF,Nott'ham Forest,26,1997,4.0,163,145,16,12,0,0,0,0,0,0,0,0,142,2,1
424,Ashley Young,ENG,DF,Everton,39,1985,3.7,196,149,45,1,1,1,8,44,0,0,0,0,141,2,5
425,Illia Zabarnyi,UKR,DF,Bournemouth,22,2002,5.0,241,232,9,9,0,1,0,0,0,0,0,0,198,0,0
426,Oleksandr Zinchenko,UKR,DF,Arsenal,27,1996,0.9,64,52,12,4,0,1,1,8,0,0,0,0,53,0,1
427,Joshua Zirkzee,NED,FW,Manchester Utd,23,2001,3.9,96,93,2,0,1,0,1,0,0,0,0,0,76,1,4
428,Martin Ødegaard,NOR,MF,Arsenal,25,1998,2.8,106,101,4,3,4,0,4,1,0,0,0,0,82,1,3
