Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
139,Cody Gakpo,nl NED,FW,Liverpool,25-146,1999,1.4,64,4,8,24,34,10,64,4,4,100.0,0,0.0,42,234,94,1,1,1,0,1,54,19,Matches
140,Idrissa Gana Gueye,sn SEN,MF,Everton,35-004,1989,3.8,161,10,34,99,29,4,161,4,0,0.0,4,100.0,68,309,154,2,2,1,2,6,83,3,Matches
141,Alejandro Garnacho,ar ARG,FW,Manchester Utd,20-091,2004,3.6,165,2,17,65,84,23,165,17,2,11.8,12,70.6,124,885,363,16,7,9,11,11,129,43,Matches
142,James Garner,eng ENG,"DF,MF",Everton,23-201,2001,1.8,89,9,32,38,19,1,89,3,0,0.0,3,100.0,34,136,46,1,1,0,0,0,44,3,Matches
143,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,24-247,2000,4.8,243,4,22,129,94,20,243,16,7,43.8,7,43.8,128,606,275,9,6,3,10,13,180,21,Matches
144,Billy Gilmour,sct SCO,MF,Brighton,23-111,2001,1.1,73,2,14,46,13,0,73,2,1,50.0,1,50.0,44,210,117,2,0,0,0,0,58,2,Matches
145,João Gomes,br BRA,MF,Wolves,23-231,2001,5.5,281,9,60,165,64,3,281,4,3,75.0,1,25.0,152,981,582,12,14,1,3,5,183,7,Matches
146,Rodrigo Gomes,pt POR,"FW,MF",Wolves,21-085,2003,1.3,44,3,9,12,23,5,44,2,1,50.0,1,50.0,20,188,157,6,1,4,3,1,27,12,Matches
147,Toti Gomes,pt POR,DF,Wolves,25-258,1999,4.0,214,35,115,90,12,2,214,2,2,100.0,0,0.0,129,717,368,3,5,0,5,3,151,2,Matches
148,Joe Gomez,eng ENG,DF,Liverpool,27-130,1997,0.0,6,1,2,3,1,0,6,0,0,,0,,2,10,0,0,0,0,0,0,3,0,Matches
149,Anthony Gordon,eng ENG,FW,Newcastle Utd,23-219,2001,5.6,237,4,32,87,121,16,236,23,10,43.5,8,34.8,158,1031,498,18,14,7,7,10,160,43,Matches
150,Ryan Gravenberch,nl NED,MF,Liverpool,22-137,2002,6.0,461,19,103,268,95,4,461,12,6,50.0,4,33.3,289,1587,845,18,18,2,7,1,336,12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
151,Archie Gray,eng ENG,"MF,DF",Tottenham,18-202,2006,0.4,43,1,12,26,6,0,43,1,0,0.0,0,0.0,25,95,34,0,0,0,1,2,31,1,Matches
152,Jack Grealish,eng ENG,FW,Manchester City,29-020,1995,3.0,179,9,19,35,126,34,179,10,6,60.0,2,20.0,121,988,626,31,5,18,5,2,139,43,Matches
153,Jacob Greaves,eng ENG,DF,Ipswich Town,24-018,2000,6.0,327,71,188,126,14,5,327,1,1,100.0,0,0.0,153,596,247,1,0,0,4,1,207,1,Matches
154,Gonçalo Guedes,pt POR,"FW,MF",Wolves,27-306,1996,0.5,21,0,3,9,10,1,21,1,0,0.0,0,0.0,12,83,16,0,0,0,2,0,10,2,Matches
155,Marc Guéhi,eng ENG,DF,Crystal Palace,24-079,2000,6.0,437,82,268,159,13,3,437,2,2,100.0,0,0.0,230,1094,595,3,4,0,4,1,272,0,Matches
156,Bruno Guimarães,br BRA,MF,Newcastle Utd,26-319,1997,6.0,360,20,100,198,64,1,360,14,11,78.6,1,7.1,241,1380,539,7,5,0,8,17,255,5,Matches
157,Marc Guiu,es ESP,FW,Chelsea,18-270,2006,0.3,5,0,1,2,2,0,5,1,0,0.0,1,100.0,2,3,1,0,0,0,0,0,3,0,Matches
158,İlkay Gündoğan,de GER,MF,Manchester City,33-342,1990,3.2,214,1,25,69,122,10,214,8,5,62.5,2,25.0,116,542,298,12,8,2,7,1,176,15,Matches
159,Malo Gusto,fr FRA,DF,Chelsea,21-134,2003,3.8,221,11,85,81,55,6,221,1,1,100.0,0,0.0,92,399,204,6,3,1,2,2,120,11,Matches
160,Joško Gvardiol,hr CRO,DF,Manchester City,22-251,2002,5.5,417,15,120,183,117,18,417,7,4,57.1,2,28.6,236,1250,726,13,14,3,4,6,294,10,Matches
161,Erling Haaland,no NOR,FW,Manchester City,24-071,2000,6.0,122,6,7,36,79,46,121,11,4,36.4,6,54.5,60,262,101,5,0,5,8,8,101,26,Matches
162,Lewis Hall,eng ENG,DF,Newcastle Utd,20-022,2004,3.8,270,22,100,118,54,3,270,4,3,75.0,1,25.0,157,756,411,12,3,2,4,2,169,10,Matches
163,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,22-213,2002,0.4,10,2,4,0,6,2,10,0,0,,0,,2,3,0,0,0,0,1,0,4,3,Matches
164,Marcus Harness,eng ENG,MF,Ipswich Town,28-219,1996,0.5,22,4,7,2,13,3,22,1,0,0.0,1,100.0,9,49,14,0,0,0,0,0,9,1,Matches
165,Jack Harrison,eng ENG,FW,Everton,27-315,1996,4.1,145,6,24,51,70,13,145,14,6,42.9,6,42.9,99,521,241,9,3,3,13,9,108,25,Matches
166,Taylor Harwood-Bellis,eng ENG,DF,Southampton,22-244,2002,3.6,347,29,150,166,32,6,347,1,1,100.0,0,0.0,203,876,573,3,3,0,1,2,271,2,Matches
167,Kai Havertz,de GER,"FW,MF",Arsenal,25-111,1999,6.0,224,13,41,80,106,32,224,16,4,25.0,10,62.5,107,511,284,10,8,6,13,8,152,32,Matches
168,Jan Paul van Hecke,nl NED,DF,Brighton,24-114,2000,5.0,462,34,208,221,36,5,462,2,1,50.0,1,50.0,335,2130,1449,8,14,0,0,0,346,0,Matches
169,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,28-248,1996,2.5,73,1,12,29,33,5,73,5,1,20.0,4,80.0,46,269,126,5,1,3,4,4,50,7,Matches
170,Dean Henderson,eng ENG,GK,Crystal Palace,27-202,1997,6.0,200,180,199,0,1,1,200,0,0,,0,,111,567,329,0,0,0,0,0,78,0,Matches
171,Mads Hermansen,dk DEN,GK,Leicester City,24-081,2000,6.0,235,186,229,7,0,0,235,0,0,,0,,137,871,476,0,0,0,0,0,106,0,Matches
172,Son Heung-min,kr KOR,FW,Tottenham,32-084,1992,5.0,251,3,17,82,157,29,251,20,9,45.0,10,50.0,159,874,504,19,12,7,5,2,195,64,Matches
173,Jack Hinshelwood,eng ENG,"DF,MF",Brighton,19-172,2005,5.7,373,9,105,172,101,8,373,3,1,33.3,2,66.7,181,792,410,8,5,1,7,1,239,26,Matches
174,George Hirst,eng ENG,FW,Ipswich Town,25-228,1999,0.6,15,0,1,6,8,4,15,0,0,,0,,7,42,7,0,1,0,2,2,14,3,Matches
175,Mason Holgate,eng ENG,"FW,DF",Everton,27-344,1996,0.1,3,0,0,2,1,0,3,0,0,,0,,1,0,0,0,0,0,1,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
176,Callum Hudson-Odoi,eng ENG,FW,Nott'ham Forest,23-328,2000,4.4,177,3,18,49,113,15,177,9,7,77.8,2,22.2,103,1017,665,27,13,10,6,6,129,34,Matches
177,Will Hughes,eng ENG,MF,Crystal Palace,29-166,1995,2.3,142,1,21,84,37,4,142,0,0,,0,,75,370,202,3,6,0,3,2,98,4,Matches
178,Dean Huijsen,es ESP,DF,Bournemouth,19-169,2005,2.2,150,18,79,67,5,1,150,1,0,0.0,1,100.0,85,394,253,0,1,0,0,0,102,1,Matches
179,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,20-336,2003,5.9,225,5,41,101,86,11,225,27,15,55.6,9,33.3,147,1180,616,18,10,6,15,11,153,21,Matches
180,Rasmus Højlund,dk DEN,FW,Manchester Utd,21-239,2003,0.4,6,0,0,0,6,2,6,0,0,,0,,6,23,11,1,0,1,1,0,5,3,Matches
181,Igor,br BRA,DF,Brighton,26-236,1998,0.4,38,3,11,24,3,0,38,0,0,,0,,31,240,160,1,1,0,0,0,31,0,Matches
182,Danny Ings,eng ENG,"FW,MF",West Ham,32-069,1992,0.3,16,0,3,4,9,3,16,0,0,,0,,10,36,9,0,0,0,1,0,14,2,Matches
183,Tim Iroegbunam,eng ENG,MF,Everton,21-092,2003,4.0,148,6,37,76,40,11,148,12,5,41.7,5,41.7,80,470,232,5,7,2,6,9,71,7,Matches
184,Andy Irving,sct SCO,MF,West Ham,24-140,2000,0.2,26,0,3,19,4,0,26,0,0,,0,,19,80,36,0,1,0,0,0,23,0,Matches
185,Alexander Isak,se SWE,FW,Newcastle Utd,25-009,1999,4.5,121,6,12,41,71,22,121,11,3,27.3,7,63.6,70,432,243,9,5,6,10,5,77,25,Matches
186,Alex Iwobi,ng NGA,FW,Fulham,28-150,1996,5.7,290,8,36,104,154,18,290,19,6,31.6,12,63.2,210,1094,624,20,20,4,12,8,217,46,Matches
187,Nicolas Jackson,sn SEN,FW,Chelsea,23-102,2001,4.9,150,6,11,67,73,30,150,10,3,30.0,6,60.0,89,600,296,12,6,10,14,8,108,22,Matches
188,Vitaly Janelt,de GER,"MF,DF",Brentford,26-143,1998,5.2,268,29,107,105,58,3,268,3,0,0.0,2,66.7,138,632,282,2,5,1,4,2,169,7,Matches
189,Daniel Jebbison,eng ENG,FW,Bournemouth,21-048,2003,0.3,7,1,1,3,3,1,7,0,0,,0,,6,40,19,1,0,1,1,1,8,1,Matches
190,Mathias Jensen,dk DEN,MF,Brentford,28-273,1996,2.6,128,6,28,45,55,1,128,3,1,33.3,2,66.7,72,250,120,1,1,0,1,3,80,11,Matches
191,Gabriel Jesus,br BRA,"FW,MF",Arsenal,27-180,1997,0.2,17,3,6,4,7,1,17,2,0,0.0,1,50.0,9,97,56,2,1,1,3,0,6,1,Matches
192,Raúl Jiménez,mx MEX,FW,Fulham,33-148,1991,2.9,87,5,9,33,47,19,86,3,0,0.0,2,66.7,52,200,85,3,2,1,8,4,62,12,Matches
193,João Pedro,br BRA,"MF,FW",Brighton,23-004,2001,3.1,139,4,14,52,77,15,139,14,6,42.9,8,57.1,97,638,384,14,9,7,13,9,113,16,Matches
194,Joelinton,br BRA,MF,Newcastle Utd,28-047,1996,5.3,274,27,69,133,73,11,274,7,1,14.3,6,85.7,155,682,225,3,1,0,12,13,190,16,Matches
195,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,24-250,2000,1.5,65,5,37,14,15,0,65,5,0,0.0,4,80.0,29,167,84,2,3,0,4,1,28,3,Matches
196,Brennan Johnson,wls WAL,FW,Tottenham,23-130,2001,4.7,194,3,17,50,129,49,194,8,3,37.5,3,37.5,117,794,476,25,6,22,11,4,142,61,Matches
197,Sam Johnstone,eng ENG,GK,Wolves,31-189,1993,4.0,170,126,168,2,0,0,170,0,0,,0,,114,760,510,0,0,0,0,0,100,0,Matches
198,Curtis Jones,eng ENG,MF,Liverpool,23-244,2001,0.7,48,1,16,21,12,2,48,2,2,100.0,0,0.0,35,194,80,1,0,0,3,1,39,1,Matches
199,Jorginho,it ITA,MF,Arsenal,32-285,1991,1.0,28,1,11,13,5,0,28,0,0,,0,,15,76,36,0,0,0,1,3,15,0,Matches
200,Diogo Jota,pt POR,FW,Liverpool,27-301,1996,4.1,127,2,7,50,72,25,127,12,2,16.7,9,75.0,72,537,221,9,9,8,9,6,87,23,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
201,James Justin,eng ENG,DF,Leicester City,26-220,1998,6.0,302,30,127,128,50,6,302,5,1,20.0,0,0.0,123,451,217,4,2,1,5,2,153,6,Matches
202,Ferdi Kadioglu,tr TUR,DF,Brighton,24-359,1999,1.0,71,0,21,30,21,2,71,2,2,100.0,0,0.0,30,167,92,1,0,0,3,0,39,8,Matches
203,Daichi Kamada,jp JPN,MF,Crystal Palace,28-056,1996,4.0,231,6,43,121,68,11,231,4,2,50.0,2,50.0,118,633,360,10,5,2,4,4,163,21,Matches
204,Michael Keane,eng ENG,DF,Everton,31-263,1993,5.0,216,43,111,95,11,9,216,0,0,,0,,100,441,109,0,1,0,0,1,121,0,Matches
205,Caoimhín Kelleher,ie IRL,GK,Liverpool,25-312,1998,1.0,50,36,49,1,0,0,50,0,0,,0,,39,123,84,0,0,0,1,0,33,0,Matches
206,Lloyd Kelly,eng ENG,DF,Newcastle Utd,25-360,1998,2.3,116,20,62,46,11,1,116,3,2,66.7,1,33.3,61,207,52,0,0,0,3,2,61,2,Matches
207,Milos Kerkez,hu HUN,DF,Bournemouth,20-328,2003,4.7,245,14,57,116,74,3,245,1,1,100.0,0,0.0,100,570,386,10,3,0,6,0,123,14,Matches
208,Bilal El Khannouss,ma MAR,MF,Leicester City,20-143,2004,0.9,62,0,4,32,27,0,62,0,0,,0,,41,170,73,4,3,0,3,1,46,3,Matches
209,Max Kilman,eng ENG,DF,West Ham,27-130,1997,6.0,376,68,187,181,12,3,376,5,3,60.0,0,0.0,226,967,573,7,1,0,3,1,257,1,Matches
210,Jakub Kiwior,pl POL,DF,Arsenal,24-228,2000,0.2,3,1,1,1,1,0,3,0,0,,0,,1,1,0,0,0,0,0,0,1,0,Matches
211,Justin Kluivert,nl NED,"MF,FW",Bournemouth,25-148,1999,3.4,135,7,19,52,69,19,135,11,5,45.5,6,54.5,73,484,273,9,5,7,9,2,80,25,Matches
212,Ibrahima Konaté,fr FRA,DF,Liverpool,25-128,1999,5.3,458,59,221,224,15,5,458,1,1,100.0,0,0.0,289,1258,692,3,1,0,1,1,340,0,Matches
213,Ezri Konsa,eng ENG,DF,Aston Villa,26-343,1997,6.0,383,28,141,204,40,5,383,3,1,33.3,2,66.7,244,1289,780,8,6,0,4,0,269,4,Matches
214,Mateo Kovačić,hr CRO,MF,Manchester City,30-147,1994,4.8,439,12,65,228,155,2,439,11,7,63.6,3,27.3,281,1744,868,18,24,0,4,4,356,5,Matches
215,Emil Krafth,se SWE,DF,Newcastle Utd,30-059,1994,2.7,100,23,64,30,6,3,100,0,0,,0,,49,167,35,0,1,0,2,1,51,0,Matches
216,Mohammed Kudus,gh GHA,"FW,MF",West Ham,24-059,2000,5.5,212,3,28,73,120,27,212,40,22,55.0,11,27.5,148,1164,674,31,13,14,12,19,168,48,Matches
217,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,24-158,2000,4.9,251,8,24,71,160,41,251,19,5,26.3,12,63.2,130,953,555,22,12,6,9,16,156,41,Matches
218,Maxence Lacroix,fr FRA,DF,Crystal Palace,24-177,2000,3.0,206,15,103,93,10,4,206,1,1,100.0,0,0.0,117,577,347,1,0,0,2,0,138,0,Matches
219,Adam Lallana,eng ENG,MF,Southampton,36-143,1988,1.1,84,4,29,44,11,2,84,2,1,50.0,1,50.0,38,191,66,1,1,0,1,3,62,1,Matches
220,Roméo Lavia,be BEL,MF,Chelsea,20-268,2004,0.9,59,3,19,26,14,0,59,1,0,0.0,1,100.0,35,199,87,0,0,0,0,1,41,2,Matches
221,Mario Lemina,ga GAB,"MF,FW",Wolves,31-029,1993,6.0,282,30,100,146,44,7,282,10,7,70.0,2,20.0,134,763,432,3,6,0,12,4,167,9,Matches
222,Bernd Leno,de GER,GK,Fulham,32-210,1992,6.0,238,184,237,1,0,0,238,0,0,,0,,153,506,253,0,0,0,0,0,135,0,Matches
223,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,29-341,1994,2.4,172,9,51,104,20,2,172,0,0,,0,,94,340,210,2,1,0,1,3,118,7,Matches
224,Rico Lewis,eng ENG,"MF,DF",Manchester City,19-314,2004,4.4,266,14,46,130,92,20,266,5,2,40.0,3,60.0,138,691,378,10,6,3,5,4,182,25,Matches
225,Keane Lewis-Potter,eng ENG,"DF,MF",Brentford,23-221,2001,4.1,161,11,35,57,71,8,161,13,4,30.8,9,69.2,88,535,221,3,6,1,12,3,102,22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
226,Myles Lewis-Skelly,eng ENG,DF,Arsenal,18-004,2006,0.0,2,0,2,0,0,0,2,0,0,,0,,1,5,5,0,0,0,0,0,2,0,Matches
227,Matthijs de Ligt,nl NED,DF,Manchester Utd,25-049,1999,4.0,289,38,158,119,12,8,289,0,0,,0,,200,927,426,0,1,0,0,0,216,0,Matches
228,Jesper Lindstrøm,dk DEN,FW,Everton,24-214,2000,1.7,79,2,9,35,35,6,79,7,1,14.3,6,85.7,38,220,103,3,2,1,4,7,47,10,Matches
229,Valentino Livramento,eng ENG,DF,Newcastle Utd,21-323,2002,3.7,197,26,89,80,31,0,197,3,2,66.7,1,33.3,78,435,140,2,1,0,0,8,84,7,Matches
230,Sean Longstaff,eng ENG,MF,Newcastle Utd,26-336,1997,3.2,127,9,45,57,26,4,127,1,0,0.0,0,0.0,65,335,88,1,3,1,2,3,82,6,Matches
231,Saša Lukić,rs SRB,MF,Fulham,28-048,1996,5.1,277,9,61,181,37,1,277,3,1,33.3,2,66.7,160,867,397,4,6,1,3,0,168,1,Matches
232,Massimo Luongo,au AUS,MF,Ipswich Town,32-005,1992,1.6,60,8,29,20,11,0,60,0,0,,0,,31,114,21,0,0,0,2,2,34,1,Matches
233,Ian Maatsen,nl NED,"DF,MF",Aston Villa,22-204,2002,1.3,93,2,23,34,37,4,93,3,1,33.3,2,66.7,46,189,91,2,3,1,3,3,47,9,Matches
234,Alexis Mac Allister,ar ARG,MF,Liverpool,25-281,1998,5.7,370,18,77,208,87,11,370,9,1,11.1,8,88.9,198,654,277,8,5,1,6,8,263,12,Matches
235,James Maddison,eng ENG,MF,Tottenham,27-312,1996,5.3,429,5,41,181,208,28,429,20,10,50.0,7,35.0,296,1507,686,14,10,6,7,8,324,34,Matches
236,Noni Madueke,eng ENG,FW,Chelsea,22-204,2002,4.3,150,2,25,60,71,18,150,12,6,50.0,6,50.0,94,811,524,20,10,6,10,6,109,26,Matches
237,Gabriel Magalhães,br BRA,DF,Arsenal,26-286,1997,6.0,381,49,165,171,47,10,381,3,3,100.0,0,0.0,215,857,489,1,1,0,0,1,268,2,Matches
238,Harry Maguire,eng ENG,DF,Manchester Utd,31-209,1993,2.2,170,27,81,85,7,4,170,3,2,66.7,1,33.3,111,710,266,1,3,1,0,0,119,0,Matches
239,Kobbie Mainoo,eng ENG,MF,Manchester Utd,19-164,2005,5.4,314,9,66,183,67,6,314,16,12,75.0,4,25.0,196,952,393,5,4,3,9,14,225,10,Matches
240,Orel Mangala,be BEL,MF,Everton,26-196,1998,2.2,112,0,19,66,28,2,112,5,4,80.0,1,20.0,58,394,142,3,2,2,1,2,67,1,Matches
241,Gabriel Martinelli,br BRA,"MF,FW",Arsenal,23-104,2001,4.5,164,5,27,46,96,34,164,23,10,43.5,7,30.4,102,848,519,26,6,11,9,6,110,47,Matches
242,Emiliano Martínez,ar ARG,GK,Aston Villa,32-028,1992,6.0,218,161,216,2,0,0,218,1,1,100.0,0,0.0,139,626,392,0,0,0,1,0,114,0,Matches
243,Lisandro Martínez,ar ARG,DF,Manchester Utd,26-256,1998,5.8,474,55,244,211,22,5,474,2,1,50.0,1,50.0,335,1629,981,3,4,1,0,0,351,2,Matches
244,Pape Matar Sarr,sn SEN,MF,Tottenham,22-016,2002,2.3,179,4,24,103,54,6,179,3,0,0.0,3,100.0,103,489,193,2,7,0,3,2,128,10,Matches
245,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,27-094,1997,4.8,106,2,6,51,49,15,105,3,0,0.0,3,100.0,47,176,54,2,2,2,8,2,76,18,Matches
246,Stephy Mavididi,eng ENG,FW,Leicester City,26-122,1998,3.4,150,4,27,59,68,12,150,22,10,45.5,10,45.5,109,592,340,9,5,2,9,11,109,24,Matches
247,Konstantinos Mavropanos,gr GRE,DF,West Ham,26-294,1997,5.5,345,61,165,162,19,6,345,3,2,66.7,1,33.3,185,1012,599,5,2,1,3,0,208,2,Matches
248,Noussair Mazraoui,ma MAR,DF,Manchester Utd,26-321,1997,5.7,395,24,132,204,66,9,395,10,7,70.0,2,20.0,212,995,510,6,5,0,3,6,226,7,Matches
249,Bryan Mbeumo,cm CMR,FW,Brentford,25-054,1999,6.0,258,5,49,65,147,27,258,13,4,30.8,7,53.8,150,987,589,24,9,11,13,4,162,44,Matches
250,James Mcatee,eng ENG,FW,Manchester City,21-348,2002,0.0,6,0,0,1,5,1,6,0,0,,0,,2,5,0,0,0,0,0,0,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
251,Kasey McAteer,ie IRL,"DF,FW",Leicester City,22-313,2001,0.1,23,2,10,9,5,2,23,0,0,,0,,5,27,21,0,1,0,0,1,7,2,Matches
252,Alex McCarthy,eng ENG,GK,Southampton,34-302,1989,2.0,57,45,57,0,0,0,57,0,0,,0,,37,138,84,0,0,0,0,0,35,0,Matches
253,John McGinn,sct SCO,"FW,MF",Aston Villa,29-348,1994,3.9,154,1,22,67,66,11,154,7,4,57.1,1,14.3,77,486,238,10,2,2,7,4,112,20,Matches
254,Dwight McNeil,eng ENG,"MF,FW",Everton,24-313,1999,5.9,279,2,27,129,126,12,279,15,7,46.7,7,46.7,160,897,311,10,5,1,9,9,185,30,Matches
255,Scott McTominay,sct SCO,MF,Manchester Utd,27-297,1996,0.2,14,1,3,8,3,1,14,1,0,0.0,1,100.0,10,68,44,0,0,0,1,1,9,2,Matches
256,Ben Mee,eng ENG,DF,Brentford,35-009,1989,0.0,2,0,0,2,0,0,2,0,0,,0,,2,5,1,0,0,0,0,0,2,0,Matches
257,Nikola Milenković,rs SRB,DF,Nott'ham Forest,26-354,1997,5.0,200,35,110,82,9,7,200,0,0,,0,,97,366,200,0,1,0,0,0,113,0,Matches
258,James Milner,eng ENG,MF,Brighton,38-270,1986,1.9,92,3,13,48,31,4,92,1,1,100.0,0,0.0,46,223,97,1,1,0,0,0,58,10,Matches
259,Yankuba Minteh,gm GAM,"FW,MF",Brighton,20-070,2004,3.6,158,5,13,43,105,27,158,24,7,29.2,14,58.3,89,713,405,15,6,15,8,4,94,44,Matches
260,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,25-029,1999,6.0,380,19,110,158,113,11,380,6,1,16.7,4,66.7,183,819,330,13,12,2,5,5,206,50,Matches
261,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,27-133,1997,5.9,276,1,26,82,175,36,276,31,15,48.4,15,48.4,181,1562,1031,42,20,15,10,3,211,72,Matches
262,Mikey Moore,eng ENG,FW,Tottenham,17-050,2007,0.2,6,0,0,1,5,2,6,1,0,0.0,1,100.0,5,42,15,1,1,1,0,0,5,1,Matches
263,Morato,br BRA,DF,Nott'ham Forest,23-092,2001,0.3,15,7,12,3,0,0,15,0,0,,0,,3,4,2,0,0,0,0,0,4,0,Matches
264,Álex Moreno,es ESP,DF,Nott'ham Forest,31-114,1993,2.3,111,10,46,45,26,0,111,4,0,0.0,1,25.0,42,360,232,4,4,0,5,0,39,5,Matches
265,Sam Morsy,eg EGY,MF,Ipswich Town,33-020,1991,5.9,326,13,100,187,44,1,326,6,5,83.3,1,16.7,174,940,385,2,4,0,2,3,226,2,Matches
266,Yerson Mosquera,co COL,DF,Wolves,23-151,2001,4.9,294,43,170,115,12,7,294,0,0,,0,,168,683,322,0,1,0,4,1,182,0,Matches
267,Mason Mount,eng ENG,"MF,FW",Manchester Utd,25-264,1999,1.6,60,0,8,28,24,6,60,2,0,0.0,2,100.0,35,201,53,1,1,0,3,4,42,4,Matches
268,Mykhailo Mudryk,ua UKR,FW,Chelsea,23-269,2001,0.9,26,1,2,9,17,0,26,4,2,50.0,2,50.0,17,235,101,3,5,0,1,2,17,4,Matches
269,Rodrigo Muniz,br BRA,FW,Fulham,23-149,2001,3.1,70,5,6,30,35,17,70,5,2,40.0,2,40.0,41,198,67,2,1,1,5,6,59,12,Matches
270,Daniel Muñoz,co COL,"DF,MF",Crystal Palace,28-127,1996,5.9,389,21,98,177,118,20,389,9,3,33.3,6,66.7,167,853,313,10,7,3,12,2,217,43,Matches
271,Arijanet Muric,xk KVX,GK,Ipswich Town,25-328,1998,5.0,185,133,178,7,0,0,185,0,0,,0,,109,495,247,0,0,0,0,1,103,0,Matches
272,Murillo,br BRA,DF,Nott'ham Forest,22-088,2002,6.0,307,73,170,120,18,3,307,7,6,85.7,1,14.3,130,717,461,6,8,0,1,2,148,0,Matches
273,Jacob Murphy,eng ENG,FW,Newcastle Utd,29-219,1995,3.8,162,1,20,70,75,7,162,8,2,25.0,6,75.0,99,687,423,12,7,5,5,8,111,21,Matches
274,Vitaliy Mykolenko,ua UKR,DF,Everton,25-124,1999,4.3,182,20,70,72,41,3,182,4,0,0.0,3,75.0,67,273,119,3,2,0,1,1,79,10,Matches
275,Iliman Ndiaye,sn SEN,FW,Everton,24-208,2000,4.4,176,9,42,73,76,17,176,28,10,35.7,17,60.7,103,941,501,19,10,10,4,10,96,21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Wilfred Ndidi,ng NGA,MF,Leicester City,27-289,1996,5.8,323,29,120,144,64,18,323,14,7,50.0,7,50.0,167,879,329,5,8,0,12,13,197,26,Matches
277,Kosta Nedeljković,rs SRB,DF,Aston Villa,18-289,2005,1.1,49,4,10,24,15,0,49,2,1,50.0,1,50.0,20,75,28,1,0,0,1,0,23,0,Matches
278,Reiss Nelson,eng ENG,FW,Arsenal,24-295,1999,0.0,2,0,1,1,0,0,2,0,0,,0,,1,4,4,0,0,0,0,0,1,0,Matches
279,Reiss Nelson,eng ENG,"FW,MF",Fulham,24-295,1999,0.7,41,1,6,10,26,9,41,5,2,40.0,0,0.0,29,320,220,10,4,4,3,2,28,9,Matches
280,Neto,br BRA,GK,Bournemouth,35-073,1989,2.0,70,60,70,0,0,0,70,0,0,,0,,35,148,99,0,0,0,0,0,28,0,Matches
281,Pedro Neto,pt POR,FW,Chelsea,24-205,2000,2.7,135,0,16,45,75,11,135,17,7,41.2,9,52.9,91,717,420,17,4,6,6,2,105,25,Matches
