Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
119,Luis Díaz,co COL,FW,Liverpool,27-261,1997,6,428,71,79.3,4.8,6,71,1,0,,0,2.50,12,1,+11,+2.31,+3.12,11.0,2.8,+8.2,+1.72,+2.02,Matches
120,Tyler Dibling,eng ENG,"FW,MF",Southampton,18-202,2006,5,206,41,45.8,2.3,2,72,0,3,21,0,0.20,2,4,-2,-0.87,+0.97,4.5,4.5,0.0,-0.01,+0.94,Matches
121,Lucas Digne,fr FRA,DF,Aston Villa,31-072,1993,6,434,72,80.4,4.8,6,72,1,0,,0,2.17,7,8,-1,-0.21,-3.60,6.4,4.6,+1.8,+0.38,-0.68,Matches
122,Issa Diop,fr FRA,DF,Fulham,27-265,1997,5,280,56,51.9,3.1,3,90,3,2,5,1,2.00,4,3,+1,+0.32,-0.37,3.6,3.8,-0.2,-0.06,-0.69,Matches
123,Axel Disasi,fr FRA,DF,Chelsea,26-203,1998,2,94,47,17.4,1.0,1,60,0,1,34,2,3.00,0,0,0,0.00,-1.61,1.2,1.9,-0.6,-0.59,-1.75,Matches
124,Roman Dixon,eng ENG,DF,Everton,19-279,2004,1,90,90,16.7,1.0,1,90,1,0,,3,0.00,0,4,-4,-4.00,-3.20,1.0,2.4,-1.5,-1.45,-0.99,Matches
125,Matt Doherty,ie IRL,DF,Wolves,32-258,1992,4,210,53,38.9,2.3,2,90,2,2,15,2,0.25,2,9,-7,-3.00,-2.18,2.6,4.0,-1.4,-0.61,+0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,Jeremy Doku,be BEL,FW,Manchester City,22-126,2002,5,306,61,56.7,3.4,4,74,1,1,10,1,2.20,8,4,+4,+1.18,-0.36,7.5,2.1,+5.4,+1.58,+0.93,Matches
127,Nicolás Domínguez,ar ARG,"FW,MF",Nott'ham Forest,26-094,1998,4,162,41,30.0,1.8,2,55,0,2,27,2,1.75,0,2,-2,-1.11,-1.83,1.0,2.5,-1.6,-0.88,-1.71,Matches
128,Abdoulaye Doucouré,ml MLI,MF,Everton,31-273,1993,5,306,61,56.7,3.4,4,75,2,1,8,1,0.80,3,9,-6,-1.76,-1.00,3.4,6.0,-2.6,-0.78,-0.33,Matches
129,Cheick Doucouré,ml MLI,MF,Crystal Palace,24-266,2000,3,93,31,17.2,1.0,1,45,0,2,24,1,0.67,1,1,0,0.00,+0.81,1.8,1.6,+0.2,+0.21,+0.56,Matches
130,Flynn Downes,eng ENG,MF,Southampton,25-254,1999,5,450,90,100.0,5.0,5,90,5,0,,0,0.20,2,9,-7,-1.40,,6.9,9.5,-2.6,-0.52,,Matches
131,Tommy Doyle,eng ENG,MF,Wolves,22-349,2001,5,69,14,12.8,0.8,0,,0,5,14,1,0.20,0,3,-3,-3.91,-2.58,0.3,2.8,-2.5,-3.24,-2.92,Matches
132,Radu Drăgușin,ro ROU,DF,Tottenham,22-240,2002,2,100,50,18.5,1.1,1,90,1,1,10,4,1.50,1,2,-1,-0.90,-2.54,1.8,2.0,-0.2,-0.17,-1.67,Matches
133,Martin Dúbravka,sk SVK,GK,Newcastle Utd,35-259,1989,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
134,Lewis Dunk,eng ENG,DF,Brighton,32-314,1991,6,525,88,97.2,5.8,6,88,5,0,,0,1.50,9,8,+1,+0.17,-5.83,8.9,9.9,-1.0,-0.18,-0.59,Matches
135,Jhon Durán,co COL,FW,Aston Villa,20-292,2003,6,163,27,30.2,1.8,0,,0,6,27,0,2.17,6,4,+2,+1.10,+0.87,3.4,2.7,+0.7,+0.37,-0.20,Matches
136,Ederson,br BRA,GK,Manchester City,31-044,1993,6,540,90,100.0,6.0,6,90,6,0,,0,2.33,14,6,+8,+1.33,,12.2,5.2,+7.1,+1.18,,Matches
137,George Edmundson,eng ENG,DF,Ipswich Town,27-030,1997,1,2,2,0.4,0.0,0,,0,1,2,0,0.00,0,0,0,0.00,+0.84,0.0,0.0,0.0,0.00,+1.24,Matches
138,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,26-258,1998,2,115,58,21.3,1.3,1,70,0,1,45,0,0.00,1,2,-1,-0.78,-0.15,1.7,2.1,-0.4,-0.28,-0.03,Matches
139,Odsonne Édouard,fr FRA,"FW,MF",Leicester City,26-258,1998,2,9,5,1.7,0.1,0,,0,2,5,0,0.50,0,1,-1,-10.00,-9.49,0.1,1.0,-0.9,-9.02,-7.80,Matches
140,Samuel Edozie,eng ENG,"DF,FW",Southampton,21-246,2003,2,65,33,14.4,0.7,0,,0,2,33,0,0.00,0,0,0,0.00,+1.64,1.4,0.3,+1.1,+1.46,+2.31,Matches
141,Anthony Elanga,se SWE,FW,Nott'ham Forest,22-156,2002,6,352,59,65.2,3.9,4,69,1,2,38,0,1.50,5,4,+1,+0.26,+0.26,5.6,3.0,+2.6,+0.67,+1.03,Matches
142,Harvey Elliott,eng ENG,FW,Liverpool,21-179,2003,1,8,8,1.5,0.1,0,,0,1,8,2,3.00,0,0,0,0.00,-1.69,0.0,0.0,0.0,0.00,-1.33,Matches
143,Yunus Emre Konak,tr TUR,"MF,FW",Brentford,18-264,2006,2,18,9,3.3,0.2,0,,0,2,9,2,0.50,0,1,-1,-5.00,-4.83,0.0,0.6,-0.6,-2.82,-2.11,Matches
144,Julio Enciso,py PAR,"MF,FW",Brighton,20-251,2004,4,62,16,11.5,0.7,0,,0,4,16,1,1.25,1,0,+1,+1.45,+1.26,1.5,0.4,+1.1,+1.63,+2.02,Matches
145,Wataru Endo,jp JPN,MF,Liverpool,31-234,1993,1,1,1,0.2,0.0,0,,0,1,1,4,3.00,0,0,0,0.00,-1.67,0.0,0.0,0.0,0.00,-1.31,Matches
146,Christian Eriksen,dk DEN,MF,Manchester Utd,32-229,1992,4,170,43,31.5,1.9,2,74,0,2,12,2,1.00,2,1,+1,+0.53,+1.50,3.6,3.9,-0.3,-0.16,-0.14,Matches
147,Pervis Estupiñán,ec ECU,DF,Brighton,26-253,1998,3,190,63,35.2,2.1,2,86,1,1,19,1,0.67,4,6,-2,-0.95,-1.98,2.8,6.6,-3.8,-1.80,-2.52,Matches
148,Evanilson,br BRA,FW,Bournemouth,24-360,1999,4,278,70,61.8,3.1,4,70,0,0,,0,1.00,1,5,-4,-1.29,-1.82,4.4,4.4,0.0,0.00,-0.56,Matches
149,Jonny Evans,nir NIR,DF,Manchester Utd,36-271,1988,2,24,12,4.4,0.3,0,,0,2,12,4,3.00,2,0,+2,+7.50,+8.37,1.6,0.1,+1.5,+5.64,+5.97,Matches
150,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-093,1998,6,539,90,99.8,6.0,6,90,5,0,,0,0.50,5,9,-4,-0.67,-0.67,7.4,9.0,-1.6,-0.27,-7.92,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
151,Łukasz Fabiański,pl POL,GK,West Ham,39-165,1985,1,45,45,8.3,0.5,0,,0,1,45,5,0.00,0,1,-1,-2.00,-1.45,0.7,1.3,-0.6,-1.24,-0.73,Matches
152,Wout Faes,be BEL,DF,Leicester City,26-180,1998,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,8,12,-4,-0.67,,4.3,12.4,-8.1,-1.34,,Matches
153,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,20-206,2004,6,268,45,49.6,3.0,3,82,2,3,7,0,0.50,2,7,-5,-1.68,-2.01,1.8,6.4,-4.5,-1.52,-0.36,Matches
154,João Félix,pt POR,"MF,FW",Chelsea,24-325,1999,4,112,28,20.7,1.2,0,,0,4,28,1,2.50,2,0,+2,+1.61,+0.35,2.5,1.0,+1.5,+1.16,+0.39,Matches
155,Evan Ferguson,ie IRL,FW,Brighton,19-347,2004,3,25,8,4.6,0.3,0,,0,3,8,0,0.67,0,0,0,0.00,-0.35,0.3,0.1,+0.3,+0.98,+1.20,Matches
156,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,30-022,1994,6,479,80,88.7,5.3,6,80,4,0,,0,1.17,5,5,0,0.00,+4.43,9.7,7.8,+1.9,+0.36,+3.73,Matches
157,Mateus Fernandes,pt POR,MF,Southampton,20-082,2004,4,229,57,50.9,2.5,2,85,0,2,30,0,0.25,2,4,-2,-0.79,+1.25,4.1,5.0,-0.8,-0.32,+0.40,Matches
158,Enzo Fernández,ar ARG,MF,Chelsea,23-257,2001,5,431,86,79.8,4.8,5,86,3,0,,0,2.00,14,7,+7,+1.46,+0.64,11.1,5.0,+6.2,+1.29,+2.15,Matches
159,Mark Flekken,nl NED,GK,Brentford,31-109,1993,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,8,10,-2,-0.33,,7.0,11.7,-4.7,-0.79,,Matches
160,Phil Foden,eng ENG,"MF,FW",Manchester City,24-125,2000,3,91,30,16.9,1.0,0,,0,3,30,1,1.67,2,0,+2,+1.98,+0.78,1.6,0.9,+0.6,+0.62,-0.68,Matches
161,Wesley Fofana,fr FRA,DF,Chelsea,23-288,2000,6,506,84,93.7,5.6,6,84,5,0,,0,2.17,15,7,+8,+1.42,+1.42,11.1,6.6,+4.5,+0.80,-0.90,Matches
162,Carlos Forbs,pt POR,MF,Wolves,20-195,2004,2,44,22,8.1,0.5,0,,0,2,22,1,0.00,1,1,0,0.00,+1.81,0.6,1.7,-1.1,-2.24,-1.69,Matches
163,Fraser Forster,eng ENG,GK,Tottenham,36-197,1988,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
164,Ryan Fraser,sct SCO,FW,Southampton,30-219,1994,2,85,43,18.9,0.9,1,58,0,1,27,0,0.50,1,1,0,0.00,+1.73,2.1,1.9,+0.2,+0.19,+0.87,Matches
165,Niclas Füllkrug,de GER,FW,West Ham,31-234,1993,3,66,22,12.2,0.7,0,,0,3,22,0,1.00,2,2,0,0.00,+0.76,1.9,1.6,+0.3,+0.43,+1.14,Matches
166,Cody Gakpo,nl NED,FW,Liverpool,25-146,1999,6,124,21,23.0,1.4,0,,0,6,21,0,2.50,0,1,-1,-0.73,-3.11,1.8,1.8,0.0,0.00,-1.70,Matches
167,Idrissa Gana Gueye,sn SEN,MF,Everton,35-004,1989,5,340,68,63.0,3.8,4,83,2,1,8,0,0.60,4,12,-8,-2.12,-2.12,3.9,7.6,-3.7,-0.98,-0.95,Matches
168,Alejandro Garnacho,ar ARG,FW,Manchester Utd,20-091,2004,6,322,54,59.6,3.6,3,83,2,3,25,0,1.17,2,7,-5,-1.40,-2.22,5.7,7.7,-2.1,-0.58,-1.28,Matches
169,James Garner,eng ENG,"DF,MF",Everton,23-201,2001,3,163,54,30.2,1.8,1,90,1,2,37,1,1.33,2,4,-2,-1.10,+0.33,2.0,2.4,-0.4,-0.24,+0.56,Matches
170,Joe Gauci,au AUS,GK,Aston Villa,24-088,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
171,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,24-247,2000,5,431,86,79.8,4.8,5,86,2,0,,0,1.80,6,4,+2,+0.42,+1.24,6.2,3.9,+2.3,+0.48,+0.85,Matches
172,Billy Gilmour,sct SCO,MF,Brighton,23-111,2001,2,98,49,18.1,1.1,1,89,0,1,9,0,3.00,2,1,+1,+0.92,+0.71,1.6,1.3,+0.2,+0.22,+0.47,Matches
173,João Gomes,br BRA,MF,Wolves,23-231,2001,6,493,82,91.3,5.5,6,82,3,0,,0,0.17,6,14,-8,-1.46,+2.37,5.3,7.8,-2.6,-0.47,+2.50,Matches
174,Rodrigo Gomes,pt POR,"FW,MF",Wolves,21-085,2003,3,117,39,21.7,1.3,1,74,0,2,22,3,0.00,0,6,-6,-4.62,-3.76,0.5,2.9,-2.4,-1.84,-1.47,Matches
175,Toti Gomes,pt POR,DF,Wolves,25-258,1999,4,360,90,66.7,4.0,4,90,4,0,,0,0.25,4,11,-7,-1.75,-0.25,3.8,6.4,-2.6,-0.66,+0.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
176,Joe Gomez,eng ENG,DF,Liverpool,27-130,1997,1,2,2,0.4,0.0,0,,0,1,2,4,3.00,0,0,0,0.00,-1.67,0.0,0.0,0.0,0.00,-1.32,Matches
177,Anthony Gordon,eng ENG,FW,Newcastle Utd,23-219,2001,6,508,85,94.1,5.6,6,85,2,0,,0,1.83,8,6,+2,+0.35,+3.17,8.0,8.6,-0.7,-0.12,+1.79,Matches
178,Ryan Gravenberch,nl NED,MF,Liverpool,22-137,2002,6,539,90,99.8,6.0,6,90,5,0,,0,2.50,12,2,+10,+1.67,+1.67,12.4,4.5,+7.9,+1.31,+1.31,Matches
179,Archie Gray,eng ENG,"MF,DF",Tottenham,18-202,2006,3,34,11,6.3,0.4,0,,0,3,11,3,2.33,1,0,+1,+2.65,+1.58,0.5,0.1,+0.4,+0.92,-0.29,Matches
180,Jack Grealish,eng ENG,FW,Manchester City,29-020,1995,5,267,53,49.4,3.0,3,78,0,2,17,1,2.20,7,3,+4,+1.35,+0.03,5.7,3.1,+2.7,+0.89,-0.57,Matches
181,Jacob Greaves,eng ENG,DF,Ipswich Town,24-018,2000,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,5,10,-5,-0.83,,4.3,11.7,-7.4,-1.23,,Matches
182,Gonçalo Guedes,pt POR,"FW,MF",Wolves,27-306,1996,3,47,16,8.7,0.5,0,,0,3,16,3,0.33,0,3,-3,-5.74,-4.47,0.2,2.7,-2.5,-4.84,-4.54,Matches
183,Marc Guéhi,eng ENG,DF,Crystal Palace,24-079,2000,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,5,9,-4,-0.67,,7.5,9.0,-1.5,-0.26,,Matches
184,Luis Guilherme,br BRA,MF,West Ham,18-234,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
185,Bruno Guimarães,br BRA,MF,Newcastle Utd,26-319,1997,6,536,89,99.3,6.0,6,89,5,0,,0,1.83,8,7,+1,+0.17,+0.17,7.6,9.5,-1.9,-0.33,-13.87,Matches
186,Marc Guiu,es ESP,FW,Chelsea,18-270,2006,1,24,24,4.4,0.3,0,,0,1,24,2,0.00,0,1,-1,-3.75,-5.32,0.1,0.1,0.0,-0.07,-0.97,Matches
187,İlkay Gündoğan,de GER,MF,Manchester City,33-342,1990,5,288,58,53.3,3.2,3,82,2,2,22,0,2.20,7,4,+3,+0.94,-0.85,5.8,3.4,+2.3,+0.73,-0.96,Matches
188,Malo Gusto,fr FRA,DF,Chelsea,21-134,2003,4,343,86,63.5,3.8,4,86,3,0,,0,1.75,11,7,+4,+1.05,-0.78,8.4,4.0,+4.4,+1.16,+0.84,Matches
189,Joško Gvardiol,hr CRO,DF,Manchester City,22-251,2002,6,492,82,91.1,5.5,5,89,4,1,45,0,2.33,12,5,+7,+1.28,-0.59,11.4,4.2,+7.2,+1.31,+1.51,Matches
190,Erling Haaland,no NOR,FW,Manchester City,24-071,2000,6,539,90,99.8,6.0,6,90,5,0,,0,2.33,14,6,+8,+1.34,+1.34,12.2,5.2,+7.1,+1.18,+1.18,Matches
191,Lewis Hall,eng ENG,DF,Newcastle Utd,20-022,2004,6,339,57,62.8,3.8,3,83,2,3,30,0,1.83,7,3,+4,+1.06,+2.41,6.9,5.0,+1.9,+0.50,+1.94,Matches
192,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,22-213,2002,3,35,12,6.5,0.4,0,,0,3,12,0,0.33,0,1,-1,-2.57,-1.86,0.1,0.6,-0.5,-1.31,-0.08,Matches
193,Marcus Harness,eng ENG,MF,Ipswich Town,28-219,1996,2,45,23,8.3,0.5,0,,0,2,23,0,0.00,0,2,-2,-4.00,-3.45,0.1,1.3,-1.2,-2.37,-1.25,Matches
194,Jack Harrison,eng ENG,FW,Everton,27-315,1996,6,368,61,68.1,4.1,4,73,1,2,38,0,0.67,6,10,-4,-0.98,+1.11,4.3,7.6,-3.3,-0.82,-0.58,Matches
195,Taylor Harwood-Bellis,eng ENG,DF,Southampton,22-244,2002,5,320,64,71.1,3.6,4,78,2,1,10,0,0.20,1,5,-4,-1.13,+0.95,5.2,5.9,-0.7,-0.20,+1.12,Matches
196,Kai Havertz,de GER,"FW,MF",Arsenal,25-111,1999,6,540,90,100.0,6.0,6,90,6,0,,0,2.33,12,5,+7,+1.17,,10.1,6.6,+3.4,+0.57,,Matches
197,Tom Heaton,eng ENG,GK,Manchester Utd,38-168,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
198,Ayden Heaven,eng ENG,MF,Arsenal,18-008,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
199,Jan Paul van Hecke,nl NED,DF,Brighton,24-114,2000,5,450,90,83.3,5.0,5,90,5,0,,0,1.80,8,4,+4,+0.80,+2.80,7.9,5.8,+2.1,+0.42,+3.47,Matches
200,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,28-248,1996,5,222,44,41.1,2.5,2,74,1,3,25,1,0.20,2,8,-6,-2.43,-1.30,2.6,3.8,-1.1,-0.46,+0.39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
201,Dean Henderson,eng ENG,GK,Crystal Palace,27-202,1997,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,5,9,-4,-0.67,,7.5,9.0,-1.5,-0.26,,Matches
202,Mads Hermansen,dk DEN,GK,Leicester City,24-081,2000,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,8,12,-4,-0.67,,4.3,12.4,-8.1,-1.34,,Matches
203,Son Heung-min,kr KOR,FW,Tottenham,32-084,1992,5,449,90,83.1,5.0,5,90,4,0,,0,1.40,9,5,+4,+0.80,-2.17,8.9,5.2,+3.6,+0.72,-2.78,Matches
204,James Hill,eng ENG,DF,Bournemouth,22-264,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
205,Jack Hinshelwood,eng ENG,"DF,MF",Brighton,19-172,2005,6,517,86,95.7,5.7,6,86,5,0,,0,1.50,10,8,+2,+0.35,+0.35,8.5,9.8,-1.3,-0.22,-1.32,Matches
206,George Hirst,eng ENG,FW,Ipswich Town,25-228,1999,3,51,17,9.4,0.6,0,,0,3,17,0,1.00,1,0,+1,+1.76,+2.87,0.8,0.8,0.0,-0.05,+1.31,Matches
207,Rob Holding,eng ENG,DF,Crystal Palace,29-010,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
208,Mason Holgate,eng ENG,"FW,DF",Everton,27-344,1996,1,6,6,1.1,0.1,0,,0,1,6,1,0.00,0,1,-1,-15.00,-13.82,0.0,0.1,-0.1,-1.02,-0.39,Matches
209,Callum Hudson-Odoi,eng ENG,FW,Nott'ham Forest,23-328,2000,6,400,67,74.1,4.4,4,82,1,2,36,0,1.50,6,3,+3,+0.68,+1.96,6.2,2.9,+3.3,+0.75,+1.70,Matches
210,Will Hughes,eng ENG,MF,Crystal Palace,29-166,1995,5,204,41,37.8,2.3,2,66,0,3,24,0,0.60,3,4,-1,-0.44,+0.36,3.0,3.7,-0.7,-0.31,-0.08,Matches
211,Dean Huijsen,es ESP,DF,Bournemouth,19-169,2005,3,194,65,43.1,2.2,2,90,2,1,14,2,1.33,4,4,0,0.00,+1.05,4.2,3.4,+0.8,+0.37,+0.26,Matches
212,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,20-336,2003,6,532,89,98.5,5.9,6,89,4,0,,0,0.67,5,10,-5,-0.85,-0.85,4.3,11.5,-7.1,-1.21,+1.56,Matches
213,Rasmus Højlund,dk DEN,FW,Manchester Utd,21-239,2003,2,33,17,6.1,0.4,0,,0,2,17,0,0.50,0,1,-1,-2.73,-2.37,0.2,1.7,-1.5,-4.06,-4.26,Matches
214,Igor,br BRA,DF,Brighton,26-236,1998,1,34,34,6.3,0.4,0,,0,1,34,4,0.00,0,0,0,0.00,-0.36,0.2,0.3,-0.1,-0.18,-0.02,Matches
215,Danny Ings,eng ENG,"FW,MF",West Ham,32-069,1992,3,31,10,5.7,0.3,0,,0,3,10,2,0.67,1,0,+1,+2.90,+3.79,1.3,0.3,+1.1,+3.08,+3.87,Matches
216,Tim Iroegbunam,eng ENG,MF,Everton,21-092,2003,5,360,72,66.7,4.0,4,88,3,1,10,1,0.20,4,13,-9,-2.25,-2.75,4.1,8.1,-4.0,-1.00,-1.09,Matches
217,Andy Irving,sct SCO,MF,West Ham,24-140,2000,2,19,10,3.5,0.2,0,,0,2,10,3,0.50,0,0,0,0.00,+0.69,0.3,0.7,-0.3,-1.52,-0.98,Matches
218,Alexander Isak,se SWE,FW,Newcastle Utd,25-009,1999,5,405,81,75.0,4.5,5,81,4,0,,0,2.00,5,6,-1,-0.22,-1.56,5.5,8.3,-2.7,-0.61,-1.55,Matches
219,Daniel Iversen,dk DEN,GK,Leicester City,27-073,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
220,Alex Iwobi,ng NGA,FW,Fulham,28-150,1996,6,511,85,94.6,5.7,6,85,4,0,,0,1.83,8,4,+4,+0.70,+3.81,7.6,6.1,+1.4,+0.25,-0.44,Matches
221,Nicolas Jackson,sn SEN,FW,Chelsea,23-102,2001,6,442,74,81.9,4.9,6,74,1,0,,0,2.17,13,6,+7,+1.43,+0.51,10.3,6.0,+4.3,+0.88,+0.12,Matches
222,Vitaly Janelt,de GER,"MF,DF",Brentford,26-143,1998,6,470,78,87.0,5.2,6,78,2,0,,0,1.17,7,9,-2,-0.38,-0.38,5.8,9.4,-3.6,-0.69,+0.78,Matches
223,Vitezslav Jaros,cz CZE,GK,Liverpool,23-069,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
224,Daniel Jebbison,eng ENG,FW,Bournemouth,21-048,2003,2,28,14,6.2,0.3,0,,0,2,14,0,1.00,1,0,+1,+3.21,+4.07,0.7,0.3,+0.4,+1.19,+1.03,Matches
225,Mathias Jensen,dk DEN,MF,Brentford,28-273,1996,3,238,79,44.1,2.6,3,79,1,0,,0,2.00,5,3,+2,+0.76,+1.95,4.9,4.0,+0.9,+0.36,+2.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
226,Gabriel Jesus,br BRA,"FW,MF",Arsenal,27-180,1997,4,22,6,4.1,0.2,0,,0,4,6,0,2.50,1,1,0,0.00,-1.22,1.0,0.8,+0.2,+0.74,+0.18,Matches
227,Raúl Jiménez,mx MEX,FW,Fulham,33-148,1991,6,263,44,48.7,2.9,3,76,0,3,12,0,1.83,4,2,+2,+0.68,+0.36,4.2,3.4,+0.8,+0.27,-0.02,Matches
228,Kim Jisoo,kr KOR,DF,Brentford,19-281,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
229,João Pedro,br BRA,"MF,FW",Brighton,23-004,2001,4,281,70,52.0,3.1,3,87,2,1,20,0,2.00,5,2,+3,+0.96,+1.31,5.2,4.0,+1.2,+0.38,+1.13,Matches
230,Joelinton,br BRA,MF,Newcastle Utd,28-047,1996,6,478,80,88.5,5.3,6,80,4,0,,0,1.83,6,6,0,0.00,-1.45,6.8,8.6,-1.8,-0.33,-0.97,Matches
231,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,24-250,2000,3,133,44,24.6,1.5,1,90,1,2,22,3,0.33,2,6,-4,-2.71,-2.49,0.9,5.5,-4.6,-3.12,-2.51,Matches
232,Brennan Johnson,wls WAL,FW,Tottenham,23-130,2001,6,423,71,78.3,4.7,5,76,1,1,45,0,1.67,10,4,+6,+1.28,+0.51,10.8,5.2,+5.6,+1.18,-0.05,Matches
233,Sam Johnstone,eng ENG,GK,Crystal Palace,31-189,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
234,Sam Johnstone,eng ENG,GK,Wolves,31-189,1993,4,360,90,66.7,4.0,4,90,4,0,,0,0.25,4,8,-4,-1.00,+2.00,3.1,6.8,-3.7,-0.92,-0.70,Matches
235,Curtis Jones,eng ENG,MF,Liverpool,23-244,2001,3,64,21,11.9,0.7,0,,0,3,21,1,2.00,0,0,0,0.00,-1.89,0.8,0.7,0.0,+0.02,-1.46,Matches
236,Jorginho,it ITA,MF,Arsenal,32-285,1991,1,90,90,16.7,1.0,1,90,1,0,,5,3.00,1,0,+1,+1.00,-0.20,0.7,0.7,0.0,0.00,-0.69,Matches
237,Diogo Jota,pt POR,FW,Liverpool,27-301,1996,5,373,75,69.1,4.1,5,75,1,0,,1,2.40,9,1,+8,+1.93,+0.85,9.2,2.6,+6.6,+1.60,+0.95,Matches
238,Hamed Junior Traorè,ci CIV,"FW,MF",Bournemouth,24-227,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
239,James Justin,eng ENG,DF,Leicester City,26-220,1998,6,540,90,100.0,6.0,6,90,6,0,,0,0.50,8,12,-4,-0.67,,4.3,12.4,-8.1,-1.34,,Matches
240,Filip Jørgensen,dk DEN,GK,Chelsea,22-167,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
241,Ismeal Kabia,eng ENG,MF,Arsenal,18-295,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
242,Issa Kaboré,bf BFA,"DF,MF",Manchester City,23-141,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
243,Maldini Kacurri,al ALB,DF,Arsenal,18-362,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
244,Ferdi Kadioglu,tr TUR,DF,Brighton,24-359,1999,2,93,47,17.2,1.0,1,70,0,1,23,1,0.50,2,4,-2,-1.94,-2.74,1.3,4.2,-2.8,-2.73,-3.11,Matches
245,Daichi Kamada,jp JPN,MF,Crystal Palace,28-056,1996,6,362,60,67.0,4.0,4,77,1,2,28,0,0.50,4,6,-2,-0.50,+0.51,4.1,5.4,-1.3,-0.32,-0.18,Matches
246,Michael Keane,eng ENG,DF,Everton,31-263,1993,5,450,90,83.3,5.0,5,90,5,0,,1,0.20,5,14,-9,-1.80,-2.80,5.2,9.0,-3.8,-0.75,-0.73,Matches
247,Caoimhín Kelleher,ie IRL,GK,Liverpool,25-312,1998,1,90,90,16.7,1.0,1,90,1,0,,5,3.00,3,0,+3,+3.00,+1.60,2.0,1.1,+0.9,+0.94,-0.45,Matches
