Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
81,Marc Cucurella,es ESP,DF,Chelsea,26-070,1998,6,6,500,5.6,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,5,16,14,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
82,Matheus Cunha,br BRA,"MF,FW",Wolves,25-126,1999,6,5,461,5.1,2,0,2,2,0,0,1,0,1.5,1.5,0.8,2.3,20,14,33,0.39,0.00,0.39,0.39,0.39,0.29,0.16,0.45,0.29,0.45,Matches
83,Diogo Dalot,pt POR,DF,Manchester Utd,25-196,1999,6,6,540,6.0,0,1,1,0,0,0,1,0,0.0,0.0,1.0,1.0,6,29,19,0.00,0.17,0.17,0.00,0.17,0.00,0.17,0.17,0.00,0.17,Matches
84,Mikkel Damsgaard,dk DEN,MF,Brentford,24-089,2000,6,4,374,4.2,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,13,26,10,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.18,0.08,0.18,Matches
85,Danilo,br BRA,MF,Nott'ham Forest,23-154,2001,1,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
86,Leif Davis,eng ENG,DF,Ipswich Town,24-262,2000,6,6,540,6.0,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,12,13,25,0.00,0.17,0.17,0.00,0.17,0.05,0.14,0.19,0.05,0.19,Matches
87,Craig Dawson,eng ENG,DF,Wolves,34-147,1990,5,3,301,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,6,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
88,Kevin De Bruyne,be BEL,MF,Manchester City,33-094,1991,4,4,356,4.0,1,1,2,1,0,0,1,0,1.2,1.2,1.7,2.9,10,47,32,0.25,0.25,0.51,0.25,0.51,0.31,0.43,0.74,0.31,0.74,Matches
89,Liam Delap,eng ENG,FW,Ipswich Town,21-235,2003,6,6,454,5.0,3,0,3,3,0,0,2,0,1.0,1.0,0.3,1.3,10,3,18,0.59,0.00,0.59,0.59,0.59,0.20,0.05,0.26,0.20,0.26,Matches
90,Sepp van den Berg,nl NED,DF,Brentford,22-285,2001,4,3,286,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,8,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
91,Kiernan Dewsbury-Hall,eng ENG,MF,Chelsea,26-024,1998,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Matches
92,Amad Diallo,ci CIV,FW,Manchester Utd,22-081,2002,6,4,342,3.8,1,1,2,1,0,0,1,0,0.4,0.4,1.2,1.6,26,18,58,0.26,0.26,0.53,0.26,0.53,0.11,0.30,0.42,0.11,0.42,Matches
93,Rúben Dias,pt POR,DF,Manchester City,27-139,1997,6,5,457,5.1,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,10,26,2,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches
94,Luis Díaz,co COL,FW,Liverpool,27-261,1997,6,6,428,4.8,5,1,6,5,0,0,0,0,2.6,2.6,1.0,3.6,20,15,46,1.05,0.21,1.26,1.05,1.26,0.55,0.21,0.76,0.55,0.76,Matches
95,Tyler Dibling,eng ENG,"FW,MF",Southampton,18-202,2006,5,2,206,2.3,1,0,1,1,0,0,0,0,0.8,0.8,0.7,1.5,14,10,20,0.44,0.00,0.44,0.44,0.44,0.35,0.29,0.64,0.35,0.64,Matches
96,Lucas Digne,fr FRA,DF,Aston Villa,31-072,1993,6,6,434,4.8,0,2,2,0,0,0,1,0,0.0,0.0,1.1,1.1,0,10,20,0.00,0.41,0.41,0.00,0.41,0.00,0.22,0.22,0.00,0.22,Matches
97,Issa Diop,fr FRA,DF,Fulham,27-265,1997,5,3,280,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,7,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,Matches
98,Axel Disasi,fr FRA,DF,Chelsea,26-203,1998,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
99,Roman Dixon,eng ENG,DF,Everton,19-279,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
100,Matt Doherty,ie IRL,DF,Wolves,32-258,1992,4,2,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,8,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.10,0.03,0.10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Jeremy Doku,be BEL,FW,Manchester City,22-126,2002,5,4,306,3.4,0,0,0,0,0,0,0,0,0.2,0.2,1.0,1.3,37,11,48,0.00,0.00,0.00,0.00,0.00,0.07,0.31,0.37,0.07,0.37,Matches
102,Nicolás Domínguez,ar ARG,"FW,MF",Nott'ham Forest,26-094,1998,4,2,162,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches
103,Abdoulaye Doucouré,ml MLI,MF,Everton,31-273,1993,5,4,306,3.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,8,9,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
104,Cheick Doucouré,ml MLI,MF,Crystal Palace,24-266,2000,3,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
105,Flynn Downes,eng ENG,MF,Southampton,25-254,1999,5,5,450,5.0,0,0,0,0,0,0,2,0,0.2,0.2,0.7,1.0,10,25,11,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19,Matches
106,Tommy Doyle,eng ENG,MF,Wolves,22-349,2001,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,12,2,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
107,Radu Drăgușin,ro ROU,DF,Tottenham,22-240,2002,2,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
108,Lewis Dunk,eng ENG,DF,Brighton,32-314,1991,6,6,525,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,5,48,1,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
109,Jhon Durán,co COL,FW,Aston Villa,20-292,2003,6,0,163,1.8,4,0,4,4,0,0,1,0,2.1,2.1,0.0,2.1,0,3,11,2.21,0.00,2.21,2.21,2.21,1.14,0.03,1.16,1.14,1.16,Matches
110,Ederson,br BRA,GK,Manchester City,31-044,1993,6,6,540,6.0,0,1,1,0,0,0,2,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.17,0.17,0.00,0.17,0.00,0.06,0.06,0.00,0.06,Matches
111,George Edmundson,eng ENG,DF,Ipswich Town,27-030,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
112,Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,26-258,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34,Matches
113,Odsonne Édouard,fr FRA,"FW,MF",Leicester City,26-258,1998,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.00,0.43,Matches
114,Samuel Edozie,eng ENG,"DF,FW",Southampton,21-246,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
115,Anthony Elanga,se SWE,FW,Nott'ham Forest,22-156,2002,6,4,352,3.9,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.1,11,8,20,0.00,0.26,0.26,0.00,0.26,0.14,0.14,0.28,0.14,0.28,Matches
116,Harvey Elliott,eng ENG,FW,Liverpool,21-179,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
117,Yunus Emre Konak,tr TUR,"MF,FW",Brentford,18-264,2006,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
118,Julio Enciso,py PAR,"MF,FW",Brighton,20-251,2004,4,0,62,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,7,0.00,0.00,0.00,0.00,0.00,0.23,0.20,0.43,0.23,0.43,Matches
119,Wataru Endo,jp JPN,MF,Liverpool,31-234,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
120,Christian Eriksen,dk DEN,MF,Manchester Utd,32-229,1992,4,2,170,1.9,0,0,0,0,0,0,1,0,0.0,0.0,1.3,1.3,2,14,10,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.70,0.00,0.70,Matches
121,Pervis Estupiñán,ec ECU,DF,Brighton,26-253,1998,3,2,190,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,8,14,26,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.13,0.03,0.13,Matches
122,Evanilson,br BRA,FW,Bournemouth,24-360,1999,4,4,278,3.1,0,0,0,0,0,1,0,0,2.0,1.2,0.5,1.7,2,3,5,0.00,0.00,0.00,0.00,0.00,0.64,0.16,0.79,0.38,0.54,Matches
123,Jonny Evans,nir NIR,DF,Manchester Utd,36-271,1988,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
124,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-093,1998,6,6,539,6.0,1,0,1,1,0,0,0,0,2.3,2.3,0.6,2.8,19,36,45,0.17,0.00,0.17,0.17,0.17,0.38,0.10,0.47,0.38,0.47,Matches
125,Łukasz Fabiański,pl POL,GK,West Ham,39-165,1985,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Wout Faes,be BEL,DF,Leicester City,26-180,1998,6,6,540,6.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,13,1,0.17,0.00,0.17,0.17,0.17,0.07,0.00,0.07,0.07,0.07,Matches
127,Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,20-206,2004,6,3,268,3.0,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,9,8,17,0.00,0.34,0.34,0.00,0.34,0.04,0.16,0.19,0.04,0.19,Matches
128,João Félix,pt POR,"MF,FW",Chelsea,24-325,1999,4,0,112,1.2,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,7,8,9,0.80,0.00,0.80,0.80,0.80,0.38,0.00,0.38,0.38,0.38,Matches
129,Evan Ferguson,ie IRL,FW,Brighton,19-347,2004,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,Matches
130,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,30-022,1994,6,6,479,5.3,0,1,1,0,0,0,1,1,1.9,1.9,1.2,3.1,14,47,31,0.00,0.19,0.19,0.00,0.19,0.35,0.23,0.58,0.35,0.58,Matches
131,Mateus Fernandes,pt POR,MF,Southampton,20-082,2004,4,2,229,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.7,1.0,8,12,17,0.00,0.00,0.00,0.00,0.00,0.11,0.27,0.38,0.11,0.38,Matches
132,Enzo Fernández,ar ARG,MF,Chelsea,23-257,2001,5,5,431,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.2,4,20,12,0.00,0.00,0.00,0.00,0.00,0.05,0.19,0.24,0.05,0.24,Matches
133,Mark Flekken,nl NED,GK,Brentford,31-109,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
134,Phil Foden,eng ENG,"MF,FW",Manchester City,24-125,2000,3,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,4,10,0.00,0.00,0.00,0.00,0.00,0.13,0.11,0.25,0.13,0.25,Matches
135,Wesley Fofana,fr FRA,DF,Chelsea,23-288,2000,6,6,506,5.6,0,0,0,0,0,0,4,0,0.0,0.0,0.4,0.4,4,12,3,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
136,Carlos Forbs,pt POR,MF,Wolves,20-195,2004,2,0,44,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,2,9,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
137,Ryan Fraser,sct SCO,FW,Southampton,30-219,1994,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
138,Niclas Füllkrug,de GER,FW,West Ham,31-234,1993,3,0,66,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,0,3,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,Matches
139,Cody Gakpo,nl NED,FW,Liverpool,25-146,1999,6,0,124,1.4,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,1,1,19,0.00,0.00,0.00,0.00,0.00,0.32,0.22,0.54,0.32,0.54,Matches
140,Idrissa Gana Gueye,sn SEN,MF,Everton,35-004,1989,5,4,340,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,15,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
141,Alejandro Garnacho,ar ARG,FW,Manchester Utd,20-091,2004,6,3,322,3.6,1,1,2,1,0,0,1,0,2.3,2.3,0.4,2.7,16,6,43,0.28,0.28,0.56,0.28,0.56,0.64,0.12,0.76,0.64,0.76,Matches
142,James Garner,eng ENG,"DF,MF",Everton,23-201,2001,3,1,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,Matches
143,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,24-247,2000,5,5,431,4.8,1,0,1,1,0,0,3,1,0.7,0.7,0.8,1.6,9,25,21,0.21,0.00,0.21,0.21,0.21,0.16,0.17,0.33,0.16,0.33,Matches
144,Billy Gilmour,sct SCO,MF,Brighton,23-111,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
145,João Gomes,br BRA,MF,Wolves,23-231,2001,6,6,493,5.5,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,12,23,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
146,Rodrigo Gomes,pt POR,"FW,MF",Wolves,21-085,2003,3,1,117,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,1,12,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
147,Toti Gomes,pt POR,DF,Wolves,25-258,1999,4,4,360,4.0,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,3,8,2,0.00,0.25,0.25,0.00,0.25,0.00,0.12,0.12,0.00,0.12,Matches
148,Joe Gomez,eng ENG,DF,Liverpool,27-130,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
149,Anthony Gordon,eng ENG,FW,Newcastle Utd,23-219,2001,6,6,508,5.6,2,0,2,1,1,1,0,0,1.9,1.1,1.0,2.1,18,4,43,0.35,0.00,0.35,0.18,0.18,0.33,0.18,0.51,0.19,0.37,Matches
150,Ryan Gravenberch,nl NED,MF,Liverpool,22-137,2002,6,6,539,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,18,43,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Archie Gray,eng ENG,"MF,DF",Tottenham,18-202,2006,3,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
152,Jack Grealish,eng ENG,FW,Manchester City,29-020,1995,5,3,267,3.0,0,1,1,0,0,0,2,0,0.5,0.5,0.9,1.4,31,12,43,0.00,0.34,0.34,0.00,0.34,0.17,0.29,0.46,0.17,0.46,Matches
153,Jacob Greaves,eng ENG,DF,Ipswich Town,24-018,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,11,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
154,Gonçalo Guedes,pt POR,"FW,MF",Wolves,27-306,1996,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
155,Marc Guéhi,eng ENG,DF,Crystal Palace,24-079,2000,6,6,540,6.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,21,0,0.17,0.00,0.17,0.17,0.17,0.03,0.01,0.04,0.03,0.04,Matches
156,Bruno Guimarães,br BRA,MF,Newcastle Utd,26-319,1997,6,6,536,6.0,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,7,38,5,0.00,0.17,0.17,0.00,0.17,0.03,0.04,0.06,0.03,0.06,Matches
157,Marc Guiu,es ESP,FW,Chelsea,18-270,2006,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
158,İlkay Gündoğan,de GER,MF,Manchester City,33-342,1990,5,3,288,3.2,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,12,20,15,0.00,0.00,0.00,0.00,0.00,0.13,0.22,0.35,0.13,0.35,Matches
159,Malo Gusto,fr FRA,DF,Chelsea,21-134,2003,4,4,343,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,8,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
160,Joško Gvardiol,hr CRO,DF,Manchester City,22-251,2002,6,5,492,5.5,1,0,1,1,0,0,0,0,0.3,0.3,0.5,0.8,13,31,10,0.18,0.00,0.18,0.18,0.18,0.05,0.10,0.15,0.05,0.15,Matches
161,Erling Haaland,no NOR,FW,Manchester City,24-071,2000,6,6,539,6.0,10,0,10,9,1,1,1,0,6.2,5.4,0.2,5.6,5,3,26,1.67,0.00,1.67,1.50,1.50,1.04,0.03,1.06,0.91,0.93,Matches
162,Lewis Hall,eng ENG,DF,Newcastle Utd,20-022,2004,6,3,339,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,12,23,10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
163,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,22-213,2002,3,0,35,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
164,Marcus Harness,eng ENG,MF,Ipswich Town,28-219,1996,2,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
165,Jack Harrison,eng ENG,FW,Everton,27-315,1996,6,4,368,4.1,0,0,0,0,0,0,0,0,0.8,0.8,0.9,1.7,9,8,25,0.00,0.00,0.00,0.00,0.00,0.19,0.21,0.41,0.19,0.41,Matches
166,Taylor Harwood-Bellis,eng ENG,DF,Southampton,22-244,2002,5,4,320,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,3,16,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
167,Kai Havertz,de GER,"FW,MF",Arsenal,25-111,1999,6,6,540,6.0,3,1,4,3,0,0,0,0,3.6,3.6,0.7,4.3,10,16,32,0.50,0.17,0.67,0.50,0.67,0.59,0.12,0.71,0.59,0.71,Matches
168,Jan Paul van Hecke,nl NED,DF,Brighton,24-114,2000,5,5,450,5.0,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,8,46,0,0.00,0.20,0.20,0.00,0.20,0.01,0.02,0.03,0.01,0.03,Matches
169,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,28-248,1996,5,2,222,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
170,Dean Henderson,eng ENG,GK,Crystal Palace,27-202,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
171,Mads Hermansen,dk DEN,GK,Leicester City,24-081,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
172,Son Heung-min,kr KOR,FW,Tottenham,32-084,1992,5,5,449,5.0,2,2,4,2,0,0,0,0,1.4,1.4,1.7,3.1,19,29,64,0.40,0.40,0.80,0.40,0.80,0.28,0.34,0.62,0.28,0.62,Matches
173,Jack Hinshelwood,eng ENG,"DF,MF",Brighton,19-172,2005,6,6,517,5.7,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.6,8,23,26,0.17,0.00,0.17,0.17,0.17,0.06,0.04,0.10,0.06,0.10,Matches
174,George Hirst,eng ENG,FW,Ipswich Town,25-228,1999,3,0,51,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,2,3,0.00,0.00,0.00,0.00,0.00,0.89,0.05,0.94,0.89,0.94,Matches
175,Mason Holgate,eng ENG,"FW,DF",Everton,27-344,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Callum Hudson-Odoi,eng ENG,FW,Nott'ham Forest,23-328,2000,6,4,400,4.4,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,27,16,34,0.23,0.00,0.23,0.23,0.23,0.13,0.15,0.28,0.13,0.28,Matches
177,Will Hughes,eng ENG,MF,Crystal Palace,29-166,1995,5,2,204,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,12,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
178,Dean Huijsen,es ESP,DF,Bournemouth,19-169,2005,3,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,8,1,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05,Matches
179,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,20-336,2003,6,6,532,5.9,0,1,1,0,0,0,3,0,0.4,0.4,0.6,1.0,18,16,21,0.00,0.17,0.17,0.00,0.17,0.07,0.10,0.17,0.07,0.17,Matches
180,Rasmus Højlund,dk DEN,FW,Manchester Utd,21-239,2003,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
181,Igor,br BRA,DF,Brighton,26-236,1998,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
182,Danny Ings,eng ENG,"FW,MF",West Ham,32-069,1992,3,0,31,0.3,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,0,2,2.90,0.00,2.90,2.90,2.90,1.44,0.00,1.44,1.44,1.44,Matches
