stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,4.0,1,3,1,33.3,0.75,0.25,0.33,1.0,9.0,0,0,0,0.3,0.3,0.11,0.7,0.7
,,3.0,0,6,2,33.3,2.03,0.68,0.0,0.0,36.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
,,0.9,1,3,2,66.7,3.18,2.12,0.33,0.5,20.6,0,0,0,0.3,0.3,0.09,0.7,0.7
,,0.1,0,1,0,0.0,15.0,0.0,0.0,0.0,26.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,3.9,0,13,3,23.1,3.36,0.78,0.0,0.0,19.7,0,0,0,1.5,1.5,0.12,-1.5,-1.5
,,1.6,0,2,1,50.0,1.29,0.64,0.0,0.0,8.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
,,3.0,0,3,1,33.3,1.0,0.33,0.0,0.0,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,14.6,0,0,0,0.0,0.0,0.04,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.7,0,2,1,50.0,2.73,1.36,0.0,0.0,12.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3
,,1.0,0,3,0,0.0,3.14,0.0,0.0,0.0,13.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4
,,3.7,0,3,1,33.3,0.81,0.27,0.0,0.0,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,1.6,1,5,1,20.0,3.17,0.63,0.2,1.0,13.5,0,0,0,1.7,1.7,0.34,-0.7,-0.7
,,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.9,1,10,4,40.0,2.58,1.03,0.1,0.25,16.7,1,0,0,0.7,0.7,0.07,0.3,0.3
,,1.1,0,1,0,0.0,0.92,0.0,0.0,0.0,25.5,1,0,0,0.1,0.1,0.08,-0.1,-0.1
,,3.6,0,3,0,0.0,0.84,0.0,0.0,0.0,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,1.1,0,2,0,0.0,1.86,0.0,0.0,0.0,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.7,1,4,1,25.0,1.07,0.27,0.25,1.0,15.6,0,0,0,0.7,0.7,0.17,0.3,0.3
,,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,22.1,0,0,0,0.0,0.0,0.04,0.0,0.0
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.9,0,5,1,20.0,2.59,0.52,0.0,0.0,15.0,0,0,0,0.5,0.5,0.1,-0.5,-0.5
,,4.0,0,3,2,66.7,0.75,0.5,0.0,0.0,10.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,3,2,66.7,0.76,0.51,0.0,0.0,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,0,2,0,0.0,1.35,0.0,0.0,0.0,15.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,2.8,0,1,0,0.0,0.36,0.0,0.0,0.0,29.8,0,0,0,0.0,0.0,0.03,0.0,0.0
,,3.5,0,4,1,25.0,1.15,0.29,0.0,0.0,14.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,4.0,9,19,13,68.4,4.76,3.26,0.42,0.62,13.6,0,1,1,4.8,4.0,0.22,4.2,4.0
,,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.3,0,7,2,28.6,2.15,0.61,0.0,0.0,15.5,0,0,0,0.8,0.8,0.11,-0.8,-0.8
,,2.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,2,10,5,50.0,2.5,1.25,0.2,0.4,13.4,0,0,0,1.6,1.6,0.16,0.4,0.4
,,4.0,0,2,0,0.0,0.5,0.0,0.0,0.0,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,2.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,2,6,3,50.0,1.5,0.75,0.33,0.67,18.1,0,0,0,1.3,1.3,0.22,0.7,0.7
,,3.7,0,3,1,33.3,0.8,0.27,0.0,0.0,19.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.1,1,7,4,57.1,2.28,1.3,0.14,0.25,19.1,0,0,0,0.3,0.3,0.05,0.7,0.7
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.9,0,6,3,50.0,1.53,0.77,0.0,0.0,19.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
,,0.2,1,2,2,100.0,12.0,12.0,0.5,0.5,9.8,0,0,0,0.5,0.5,0.25,0.5,0.5
,,3.9,0,4,0,0.0,1.03,0.0,0.0,0.0,20.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,3.5,1,9,2,22.2,2.57,0.57,0.11,0.5,12.7,0,0,0,1.4,1.4,0.15,-0.4,-0.4
,,3.7,1,5,3,60.0,1.36,0.82,0.2,0.33,13.7,0,0,0,0.3,0.3,0.06,0.7,0.7
,,3.3,2,9,6,66.7,2.69,1.79,0.22,0.33,10.5,0,0,0,2.5,2.5,0.28,-0.5,-0.5
,,3.2,0,2,0,0.0,0.62,0.0,0.0,0.0,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.6,0,2,0,0.0,0.76,0.0,0.0,0.0,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.2,1,3,3,100.0,2.5,2.5,0.33,0.33,9.5,0,0,0,0.3,0.3,0.1,0.7,0.7
,,2.9,2,5,3,60.0,1.72,1.03,0.4,0.67,16.6,0,0,0,0.8,0.8,0.16,1.2,1.2
,,3.5,1,3,2,66.7,0.86,0.57,0.33,0.5,9.9,0,0,0,0.5,0.5,0.18,0.5,0.5
,,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.1,0,9,3,33.3,2.9,0.97,0.0,0.0,12.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.1,1,11,2,18.2,3.5,0.64,0.09,0.5,12.2,0,0,0,1.9,1.9,0.17,-0.9,-0.9
,,4.0,0,3,0,0.0,0.75,0.0,0.0,0.0,16.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,0.3,0,1,0,0.0,3.91,0.0,0.0,0.0,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0
,,2.3,0,4,1,25.0,1.71,0.43,0.0,0.0,20.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
,,4.0,1,5,1,20.0,1.25,0.25,0.2,1.0,17.0,0,0,0,0.3,0.3,0.05,0.7,0.7
,,1.8,0,1,0,0.0,0.56,0.0,0.0,0.0,5.9,0,0,0,0.2,0.2,0.19,-0.2,-0.2
,,3.7,0,3,0,0.0,0.81,0.0,0.0,0.0,26.1,0,0,0,0.1,0.0,0.01,-0.1,0.0
,,0.3,0,1,0,0.0,3.91,0.0,0.0,0.0,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0
,,4.0,0,2,0,0.0,0.5,0.0,0.0,0.0,7.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3
,,2.9,0,4,2,50.0,1.37,0.68,0.0,0.0,12.1,0,0,0,0.4,0.4,0.11,-0.4,-0.4
,,3.3,0,3,1,33.3,0.9,0.3,0.0,0.0,10.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
,,4.0,0,1,0,0.0,0.25,0.0,0.0,0.0,4.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,3.0,1,2,1,50.0,0.66,0.33,0.5,1.0,22.9,0,0,0,0.1,0.1,0.06,0.9,0.9
,,2.7,0,1,0,0.0,0.37,0.0,0.0,0.0,14.6,0,0,0,0.0,0.0,0.03,0.0,0.0
,,4.0,0,9,0,0.0,2.26,0.0,0.0,0.0,16.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3
,,2.9,0,5,1,20.0,1.74,0.35,0.0,0.0,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.4,0,1,0,0.0,2.43,0.0,0.0,0.0,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,1,3,1,33.3,0.75,0.25,0.33,1.0,15.2,0,0,0,0.6,0.6,0.2,0.4,0.4
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.9,0,1,0,0.0,1.14,0.0,0.0,0.0,38.7,0,0,0,0.0,0.0,0.02,0.0,0.0
,,3.5,0,2,0,0.0,0.57,0.0,0.0,0.0,10.0,0,0,0,0.6,0.6,0.31,-0.6,-0.6
,,2.1,0,3,2,66.7,1.44,0.96,0.0,0.0,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,2.0,1,2,2,100.0,1.02,1.02,0.5,0.5,6.9,0,0,0,0.4,0.4,0.21,0.6,0.6
