stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,4,1.08,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,2.8,3,1.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,15,3.75,9,0,2,4,0,0,0,0.0,0,0,0,0,0,0
,,4.0,4,1.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,1.0,8,8.28,4,0,1,3,0,0,0,0.0,0,0,0,0,0,0
,,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.8,19,5.01,12,3,3,1,0,0,6,1.58,4,1,0,1,0,0
,,3.9,19,4.86,12,0,3,3,0,1,3,0.77,3,0,0,0,0,0
,,4.0,3,0.75,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,0,1,0,0,0,0,1,0.25,0,1,0,0,0,0
,,0.5,3,6.0,3,0,0,0,0,0,1,2.0,1,0,0,0,0,0
,,2.4,4,1.7,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.7,5,7.63,4,0,0,0,1,0,1,1.53,0,0,0,0,1,0
,,2.3,14,6.18,10,0,1,0,2,1,3,1.32,1,0,0,0,1,1
,,2.3,5,2.13,2,0,2,1,0,0,1,0.43,0,0,0,1,0,0
,,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.5,4,2.63,2,0,0,0,1,1,0,0.0,0,0,0,0,0,0
,,4.0,1,0.25,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.7,4,2.4,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,12,3.0,7,0,1,3,1,0,1,0.25,1,0,0,0,0,0
,,2.8,7,2.46,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.1,10,3.25,10,0,0,0,0,0,3,0.97,3,0,0,0,0,0
,,0.1,1,7.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.4,5,3.44,4,0,1,0,0,0,1,0.69,1,0,0,0,0,0
,,2.0,4,2.03,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,2.4,9,3.72,7,1,0,1,0,0,0,0.0,0,0,0,0,0,0
,,1.7,4,2.32,1,1,1,0,0,1,0,0.0,0,0,0,0,0,0
,,3.0,8,2.63,4,0,0,3,0,1,1,0.33,1,0,0,0,0,0
,,2.0,3,1.5,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,3,24.55,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,2.5,9,3.58,4,0,0,4,1,0,1,0.4,0,0,0,0,1,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.9,4,1.03,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.4,4,2.9,4,0,0,0,0,0,1,0.73,1,0,0,0,0,0
,,3.8,3,0.79,3,0,0,0,0,0,1,0.26,1,0,0,0,0,0
,,3.3,9,2.74,6,2,1,0,0,0,0,0.0,0,0,0,0,0,0
,,0.8,4,5.29,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,2.5,1,0.4,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,18,4.5,15,1,0,2,0,0,1,0.25,1,0,0,0,0,0
,,4.0,6,1.5,3,0,0,3,0,0,0,0.0,0,0,0,0,0,0
,,3.8,21,5.46,16,4,0,1,0,0,2,0.52,2,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,7,1.75,2,0,1,2,2,0,1,0.25,1,0,0,0,0,0
,,4.0,12,3.0,6,4,0,1,0,1,2,0.5,1,1,0,0,0,0
,,3.0,3,1.0,3,0,0,0,0,0,1,0.33,1,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.8,1,1.32,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,4.0,3,0.75,3,0,0,0,0,0,1,0.25,1,0,0,0,0,0
,,3.6,15,4.15,12,0,1,1,0,1,1,0.28,1,0,0,0,0,0
,,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.7,2,3.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.9,5,2.59,5,0,0,0,0,0,1,0.52,1,0,0,0,0,0
,,0.4,1,2.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.8,1,0.26,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.8,3,0.79,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,1,5.0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
,,0.7,1,1.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,2,22.5,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,4.0,5,1.25,4,0,0,0,0,1,1,0.25,1,0,0,0,0,0
,,3.6,7,1.92,4,0,2,0,1,0,2,0.55,1,0,1,0,0,0
,,1.2,1,0.82,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.8,5,1.32,2,0,1,1,1,0,0,0.0,0,0,0,0,0,0
,,3.0,3,1.0,2,0,0,0,1,0,1,0.33,1,0,0,0,0,0
,,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,2,1.94,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.9,6,1.54,2,0,0,3,1,0,0,0.0,0,0,0,0,0,0
,,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.3,9,3.88,5,1,1,0,0,2,0,0.0,0,0,0,0,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,5,1.68,4,0,0,1,0,0,1,0.34,0,0,0,1,0,0
,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.7,9,2.41,7,0,1,0,1,0,1,0.27,1,0,0,0,0,0
,,0.5,1,2.2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.8,13,3.41,11,2,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,4,1.0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,2,2.0,2,0,0,0,0,0,1,1.0,1,0,0,0,0,0
,,3.1,7,2.24,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,0.7,9,12.09,7,0,1,1,0,0,2,2.69,2,0,0,0,0,0
,,0.4,1,2.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,4.0,5,1.25,2,3,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.2,11,3.43,8,0,1,0,2,0,3,0.93,3,0,0,0,0,0
,,3.5,6,1.71,3,0,0,2,0,1,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.5,8,3.21,6,0,0,2,0,0,1,0.4,0,0,0,1,0,0
,,1.7,3,1.74,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,4.0,3,0.75,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.9,2,2.28,2,0,0,0,0,0,1,1.14,1,0,0,0,0,0
,,2.8,9,3.24,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.8,9,3.21,8,0,0,1,0,0,1,0.36,1,0,0,0,0,0
