stat_id,player_id,mp,min,ninety_s,starts,mn_per_start,compl,subs,mn_per_subs,unsub,ppm,on_g,on_ga,plus_minus,plus_minus_per_90,onxg,onxga,xg_plus_minus,xg_plus_minus_per_90
,,4,333,3.7,4,83.0,2,0,0.0,0,1.0,4,6,-2,-0.54,3.9,7.1,-3.2,-0.87
,,4,251,2.8,2,90.0,2,2,36.0,0,1.5,5,4,1,0.36,4.4,5.4,-1.0,-0.38
,,4,360,4.0,4,90.0,4,0,0.0,0,2.25,7,6,1,0.25,6.7,4.5,2.2,0.55
,,4,360,4.0,4,90.0,4,0,0.0,0,1.0,6,4,2,0.5,5.5,4.5,1.0,0.26
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,86,1.0,1,66.0,0,2,10.0,0,1.67,1,0,1,1.05,2.5,1.3,1.2,1.22
,,2,180,2.0,2,90.0,2,0,0.0,1,0.0,2,8,-6,-3.0,2.4,2.9,-0.4,-0.22
,,4,341,3.8,4,85.0,1,0,0.0,0,2.5,6,1,5,1.32,4.9,3.9,1.1,0.28
,,4,352,3.9,4,88.0,3,0,0.0,0,2.25,7,1,6,1.53,7.8,2.8,5.0,1.29
,,4,360,4.0,4,90.0,4,0,0.0,0,2.5,6,1,5,1.25,5.0,4.2,0.8,0.2
,,4,360,4.0,4,90.0,4,0,0.0,0,1.75,8,5,3,0.75,5.7,5.0,0.7,0.18
,,1,45,0.5,0,0.0,0,1,45.0,0,3.0,1,0,1,2.0,0.6,0.5,0.1,0.25
,,3,212,2.4,3,71.0,1,0,0.0,0,1.67,2,2,0,0.0,3.2,2.0,1.2,0.52
,,2,30,0.3,0,0.0,0,2,15.0,2,0.0,0,1,-1,-3.0,0.3,0.4,-0.1,-0.35
,,1,9,0.1,0,0.0,0,1,9.0,0,3.0,1,0,1,10.0,0.1,0.0,0.1,0.68
,,4,59,0.7,0,0.0,0,4,15.0,0,0.5,1,1,0,0.0,2.3,1.0,1.3,1.96
,,3,204,2.3,3,68.0,0,0,0.0,0,3.0,6,2,4,1.76,5.8,1.5,4.3,1.9
,,4,211,2.3,2,74.0,0,2,32.0,0,1.5,4,1,3,1.28,3.3,3.0,0.3,0.11
,,2,117,1.3,2,59.0,1,0,0.0,0,3.0,2,1,1,0.77,1.5,1.4,0.1,0.09
,,3,14,0.2,0,0.0,0,3,5.0,1,0.67,1,0,1,6.43,1.0,0.8,0.2,1.29
,,4,137,1.5,1,62.0,0,3,25.0,0,1.25,3,3,0,0.0,3.1,3.0,0.0,0.03
,,4,360,4.0,4,90.0,4,0,0.0,0,2.0,4,2,2,0.5,5.0,3.0,2.0,0.5
,,2,150,1.7,2,75.0,0,0,0.0,0,0.5,2,2,0,0.0,1.8,1.4,0.4,0.25
,,4,360,4.0,4,90.0,4,0,0.0,0,1.25,5,5,0,0.0,7.6,5.5,2.0,0.51
,,3,256,2.8,3,85.0,2,0,0.0,0,1.33,1,4,-3,-1.05,4.4,4.1,0.3,0.11
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,277,3.1,3,90.0,3,1,7.0,0,3.0,9,2,7,2.27,7.1,2.0,5.1,1.65
,,3,12,0.1,0,0.0,0,3,4.0,1,2.33,0,0,0,0.0,0.3,0.1,0.3,1.89
,,0,0,0.0,0,0.0,0,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,129,1.4,1,62.0,0,3,22.0,0,1.25,3,3,0,0.0,3.1,2.5,0.6,0.41
,,3,177,2.0,2,79.0,1,1,20.0,0,0.33,2,4,-2,-1.02,1.7,3.9,-2.2,-1.12
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,218,2.4,3,73.0,1,0,0.0,0,0.0,0,3,-3,-1.24,2.8,3.5,-0.7,-0.29
,,4,155,1.7,2,68.0,0,2,10.0,0,1.25,3,1,2,1.16,4.1,1.6,2.5,1.44
,,4,274,3.0,4,69.0,0,0,0.0,0,1.25,3,2,1,0.33,3.8,2.6,1.2,0.4
,,2,180,2.0,2,90.0,2,0,0.0,0,0.5,1,2,-1,-0.5,1.9,1.8,0.1,0.07
,,1,21,0.2,0,0.0,0,1,21.0,0,1.0,1,0,1,4.29,0.3,0.7,-0.3,-1.36
,,1,11,0.1,0,0.0,0,1,11.0,0,1.0,0,0,0,0.0,0.3,0.0,0.3,2.41
,,4,226,2.5,3,71.0,1,1,14.0,0,1.0,3,4,-1,-0.4,3.7,4.8,-1.1,-0.44
,,1,12,0.1,0,0.0,0,1,12.0,3,1.0,0,0,0,0.0,0.1,0.2,-0.1,-0.8
,,2,19,0.2,0,0.0,0,2,10.0,2,2.0,1,0,1,4.74,0.4,0.1,0.4,1.7
,,1,1,0.0,0,0.0,0,1,1.0,1,0.0,0,0,0,0.0,0.0,0.7,-0.7,-59.86
,,2,180,2.0,2,90.0,2,0,0.0,2,3.0,5,1,4,2.0,3.5,1.9,1.6,0.82
,,4,348,3.9,4,87.0,3,0,0.0,0,0.0,1,7,-6,-1.55,4.5,7.1,-2.6,-0.69
,,1,11,0.1,0,0.0,0,1,11.0,0,3.0,0,0,0,0.0,0.0,0.2,-0.2,-1.24
,,1,29,0.3,0,0.0,0,1,29.0,0,0.0,0,1,-1,-3.1,0.0,0.8,-0.8,-2.55
,,2,124,1.4,1,83.0,0,1,41.0,2,3.0,3,1,2,1.45,2.6,0.9,1.7,1.25
,,4,343,3.8,4,86.0,1,0,0.0,0,0.25,4,11,-7,-1.84,4.1,4.5,-0.4,-0.12
,,4,295,3.3,4,74.0,2,0,0.0,0,0.0,1,8,-7,-2.14,3.1,7.6,-4.5,-1.36
,,3,68,0.8,0,0.0,0,3,23.0,1,0.33,1,1,0,0.0,1.6,1.2,0.4,0.56
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,226,2.5,3,70.0,0,1,17.0,0,0.5,2,4,-2,-0.8,0.9,5.8,-5.0,-1.97
,,4,360,4.0,4,90.0,4,0,0.0,0,2.25,7,1,6,1.5,7.8,2.8,5.0,1.26
,,0,0,0.0,0,0.0,0,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,90.0,4,0,0.0,0,0.0,4,13,-9,-2.25,4.1,8.3,-4.2,-1.05
,,4,346,3.8,4,87.0,2,0,0.0,0,1.25,5,4,1,0.26,7.2,5.2,2.1,0.53
,,1,15,0.2,0,0.0,0,1,15.0,3,0.0,0,0,0,0.0,0.0,0.2,-0.2,-1.09
,,2,45,0.5,0,0.0,0,2,23.0,0,0.0,0,2,-2,-4.0,0.1,1.3,-1.2,-2.37
,,4,360,4.0,4,90.0,4,0,0.0,0,1.25,4,4,0,0.0,4.6,4.2,0.4,0.1
,,4,360,4.0,4,90.0,4,0,0.0,0,2.25,7,6,1,0.25,6.7,4.5,2.2,0.55
,,4,269,3.0,3,82.0,1,1,22.0,0,2.5,5,1,4,1.34,3.5,3.4,0.1,0.04
,,2,8,0.1,0,0.0,0,2,4.0,2,1.5,0,0,0,0.0,1.1,0.1,1.0,10.07
,,1,37,0.4,0,0.0,0,1,37.0,2,1.0,0,1,-1,-2.43,0.4,0.7,-0.3,-0.77
,,2,68,0.8,0,0.0,0,2,34.0,0,3.0,3,0,3,3.97,2.1,0.7,1.5,1.94
,,4,360,4.0,4,90.0,4,0,0.0,0,2.25,7,6,1,0.25,6.7,4.5,2.2,0.55
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,325,3.6,4,81.0,2,0,0.0,0,1.25,3,3,0,0.0,4.4,3.1,1.3,0.36
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,90.0,1,0,0.0,3,0.0,0,1,-1,-1.0,1.7,0.8,1.0,0.95
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,60,0.7,0,0.0,0,2,30.0,2,2.0,3,0,3,4.5,2.3,1.2,1.1,1.65
,,4,174,1.9,2,69.0,0,2,19.0,0,2.5,4,1,3,1.55,2.4,1.7,0.6,0.33
,,3,36,0.4,0,0.0,0,3,12.0,1,2.0,0,0,0,0.0,0.9,0.3,0.7,1.69
,,4,341,3.8,4,85.0,2,0,0.0,0,0.5,2,7,-5,-1.32,1.5,7.9,-6.4,-1.69
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,342,3.8,4,86.0,3,0,0.0,0,1.0,5,4,1,0.26,5.3,4.5,0.8,0.2
,,1,18,0.2,0,0.0,0,1,18.0,0,3.0,1,0,1,5.0,0.8,0.0,0.8,4.1
,,1,63,0.7,1,63.0,0,0,0.0,2,0.0,0,2,-2,-2.86,1.1,1.8,-0.7,-1.0
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1,8,0.1,0,0.0,0,1,8.0,0,0.0,0,1,-1,-11.25,0.2,0.3,-0.1,-0.87
,,4,360,4.0,4,90.0,4,0,0.0,0,2.25,7,1,6,1.5,7.8,2.8,5.0,1.26
,,4,328,3.6,4,82.0,2,0,0.0,0,0.5,5,7,-2,-0.55,2.9,6.6,-3.6,-1.0
,,3,109,1.2,1,90.0,1,2,10.0,1,2.0,1,1,0,0.0,1.1,2.0,-0.9,-0.74
,,4,341,3.8,4,85.0,3,0,0.0,0,2.0,6,2,4,1.06,6.1,3.4,2.8,0.73
,,3,270,3.0,3,90.0,3,0,0.0,0,1.33,5,2,3,1.0,4.3,2.7,1.6,0.53
,,2,180,2.0,2,90.0,2,0,0.0,0,1.0,1,1,0,0.0,3.3,2.5,0.9,0.43
,,2,180,2.0,2,90.0,2,0,0.0,1,0.5,2,3,-1,-0.5,1.6,2.9,-1.3,-0.64
,,4,360,4.0,4,90.0,4,0,0.0,0,1.0,6,4,2,0.5,5.5,4.5,1.0,0.26
,,0,0,0.0,0,0.0,0,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2,93,1.0,1,90.0,1,1,3.0,2,3.0,2,1,1,0.97,2.3,1.0,1.3,1.23
,,4,350,3.9,4,88.0,3,0,0.0,0,0.0,1,8,-7,-1.8,4.2,7.9,-3.7,-0.96
,,1,90,1.0,1,90.0,1,0,0.0,3,0.0,0,2,-2,-2.0,0.5,2.6,-2.1,-2.11
,,3,209,2.3,2,90.0,2,1,29.0,1,1.33,4,4,0,0.0,2.0,5.1,-3.0,-1.3
,,0,0,0.0,0,0.0,0,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0,0,0.0,0,0.0,0,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1,18,0.2,0,0.0,0,1,18.0,1,0.0,0,1,-1,-5.0,0.9,0.3,0.6,3.43
,,1,90,1.0,1,90.0,1,0,0.0,0,3.0,1,0,1,1.0,0.4,0.9,-0.5,-0.5
,,4,268,3.0,4,67.0,0,0,0.0,0,2.25,5,3,2,0.67,5.5,2.6,2.9,0.97
,,1,15,0.2,0,0.0,0,1,15.0,3,3.0,1,0,1,6.0,0.1,0.0,0.1,0.41
,,4,336,3.7,4,84.0,1,0,0.0,0,2.0,5,2,3,0.8,5.8,4.3,1.5,0.41
,,3,41,0.5,0,0.0,0,3,14.0,1,0.33,0,1,-1,-2.2,0.5,1.1,-0.5,-1.15
,,4,343,3.8,4,86.0,3,0,0.0,0,0.5,4,6,-2,-0.52,4.9,5.6,-0.7,-0.18
,,0,0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,90.0,4,0,0.0,0,2.5,6,1,5,1.25,5.0,4.2,0.8,0.2
,,1,90,1.0,1,90.0,1,0,0.0,0,3.0,3,0,3,3.0,1.4,0.5,1.0,0.98
,,4,281,3.1,3,90.0,3,1,11.0,0,2.0,3,2,1,0.32,4.8,2.2,2.6,0.83
,,2,66,0.7,0,0.0,0,2,33.0,1,2.0,3,0,3,4.09,2.4,0.8,1.7,2.23
,,3,39,0.4,0,0.0,0,3,13.0,1,1.33,1,1,0,0.0,0.3,1.2,-1.0,-2.25
,,4,360,4.0,4,90.0,4,0,0.0,0,0.5,5,7,-2,-0.5,3.3,6.8,-3.5,-0.88
,,4,289,3.2,4,72.0,1,0,0.0,0,1.5,6,6,0,0.0,5.8,5.2,0.6,0.19
,,4,316,3.5,4,79.0,1,0,0.0,0,2.0,4,1,3,0.85,4.4,2.3,2.0,0.58
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,270,3.0,3,90.0,3,0,0.0,0,0.33,2,7,-5,-1.67,1.2,6.8,-5.7,-1.89
,,1,7,0.1,0,0.0,0,1,7.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.55
,,4,224,2.5,1,90.0,1,3,45.0,0,2.0,3,1,2,0.8,3.1,2.0,1.1,0.45
,,2,155,1.7,2,78.0,1,0,0.0,1,0.0,2,5,-3,-1.74,1.4,3.3,-2.0,-1.15
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,90.0,4,0,0.0,0,1.25,5,5,0,0.0,7.6,5.5,2.0,0.51
,,2,79,0.9,1,68.0,0,1,11.0,1,2.0,1,0,1,1.14,1.1,0.6,0.5,0.59
,,4,250,2.8,2,88.0,1,2,38.0,0,1.5,5,4,1,0.36,5.9,4.0,1.9,0.69
,,0,0,0.0,0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3,253,2.8,3,84.0,2,0,0.0,0,2.33,5,1,4,1.42,3.2,2.8,0.4,0.15
