stat_id,player_id,mp,min,ninety_s,starts,gls,gls_per_90,ast,ast_per_90,g_a,g_a_per_90,g_pk,g_pk_per_90,pk,pkatt,crd_y,crd_r,xg,xg_per_90,npxg,npxg_per_90,xag,xag_per_90,npxg_xag,npxg_xag_per_90
,,4,354,3.9,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,4,47,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,23,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,153,1.7,2,1,0.59,0,0.0,1,0.59,1,0.59,0,0,1,0,0.1,0.06,0.1,0.06,0.2,0.09,0.3,0.15
,,2,168,1.9,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04
,,2,91,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.0,0.0,0.1,0.07
,,4,337,3.7,4,1,0.27,1,0.27,2,0.53,1,0.27,0,0,0,0,0.5,0.12,0.5,0.12,1.0,0.26,1.4,0.39
,,4,79,0.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.26,0.2,0.26,0.0,0.0,0.2,0.26
,,4,312,3.5,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5,0.14,0.5,0.14,0.1,0.03,0.6,0.17
,,1,7,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,171,1.9,2,1,0.53,1,0.53,2,1.05,1,0.53,0,0,0,0,0.2,0.09,0.2,0.09,0.6,0.32,0.8,0.41
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.3,0.08,0.3,0.08,0.0,0.0,0.3,0.08
,,2,114,1.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,345,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.0,0.01,0.1,0.02
,,4,71,0.8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.3,0.32,0.3,0.32
,,1,20,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13
,,2,44,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,323,3.6,4,2,0.56,1,0.28,3,0.84,2,0.56,0,0,0,0,1.2,0.34,1.2,0.34,0.2,0.06,1.4,0.4
,,4,60,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.11,0.1,0.11,0.0,0.0,0.1,0.11
,,4,229,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.1,0.3,0.1,1.0,0.39,1.3,0.49
,,2,96,1.1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
,,4,75,0.8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,7,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42
,,1,15,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,223,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.03,0.1,0.03,0.2,0.08,0.3,0.11
,,2,42,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.23,0.1,0.23,0.0,0.0,0.1,0.23
,,2,153,1.7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.57,0.6,0.57,0.0,0.0,0.6,0.57
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.15,0.6,0.15,0.0,0.0,0.6,0.15
,,1,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.15,0.1,0.15
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.0,0.0,0.2,0.04
,,4,353,3.9,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,2,0,0.2,0.06,0.2,0.06,0.4,0.1,0.6,0.16
,,1,27,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,200,2.2,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.05,0.1,0.06
,,1,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,341,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,281,3.1,3,1,0.32,0,0.0,1,0.32,1,0.32,0,0,0,0,1.4,0.46,1.4,0.46,0.5,0.16,1.9,0.62
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.6,0.16,0.6,0.16
,,4,206,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.1,0.2,0.1,0.4,0.16,0.6,0.26
,,1,14,0.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.2,0.06,0.3,0.07
,,4,211,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
,,4,356,4.0,4,1,0.25,1,0.25,2,0.51,1,0.25,0,0,1,0,1.2,0.31,1.2,0.31,1.7,0.43,2.9,0.74
,,4,293,3.3,4,1,0.31,0,0.0,1,0.31,1,0.31,0,0,0,0,0.4,0.13,0.4,0.13,0.3,0.08,0.7,0.21
,,2,106,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,39,0.4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,261,2.9,3,1,0.34,1,0.34,2,0.69,1,0.34,0,0,1,0,0.4,0.13,0.4,0.13,1.0,0.35,1.4,0.48
,,4,277,3.1,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.09,0.3,0.09,0.0,0.01,0.3,0.1
,,4,286,3.2,4,3,0.94,1,0.31,4,1.26,3,0.94,0,0,0,0,1.9,0.6,1.9,0.6,1.0,0.31,2.9,0.91
,,4,125,1.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.2,0.15,0.3,0.21
,,4,306,3.4,4,0,0.0,2,0.59,2,0.59,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,0.31,1.1,0.31
,,3,270,3.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.06,0.2,0.06,0.0,0.01,0.2,0.07
,,1,60,0.7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,210,2.3,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.1,0.06,0.2,0.1
,,3,227,2.5,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,1.0,0.41,1.2,0.48
,,3,106,1.2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.1,0.1,0.1,0.0,0.01,0.1,0.11
,,3,126,1.4,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.15,0.2,0.15,0.0,0.0,0.2,0.15
,,3,93,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04
,,4,360,4.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.05,0.2,0.05,0.4,0.09,0.6,0.14
,,3,46,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.08,0.0,0.08,0.0,0.07,0.1,0.15
,,1,90,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02
,,4,345,3.8,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.04,0.2,0.04,0.4,0.11,0.6,0.15
,,4,107,1.2,0,3,2.52,0,0.0,3,2.52,3,2.52,0,0,1,0,1.0,0.87,1.0,0.87,0.0,0.0,1.0,0.87
,,4,360,4.0,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.09,0.4,0.09
,,1,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,115,1.3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.31,0.4,0.31,0.0,0.04,0.4,0.34
,,2,65,0.7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.14,0.1,0.14
,,4,262,2.9,3,0,0.0,1,0.34,1,0.34,0,0.0,0,0,1,0,0.5,0.17,0.5,0.17,0.6,0.19,1.0,0.36
,,1,8,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,3,42,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.16,0.1,0.16,0.1,0.29,0.2,0.45
,,1,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,2,77,0.9,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.8,0.93,0.8,0.93
,,1,19,0.2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.2,0.0,0.2,0.1,0.26,0.1,0.45
,,3,203,2.3,3,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,1.9,0.86,1.1,0.5,0.2,0.08,1.3,0.58
,,2,24,0.3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,0,0,1.6,0.39,1.6,0.39,0.5,0.12,2.0,0.51
,,1,45,0.5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,4,360,4.0,4,1,0.25,0,0.0,1,0.25,1,0.25,0,0,1,0,0.3,0.08,0.3,0.08,0.0,0.0,0.3,0.08
,,4,266,3.0,3,0,0.0,1,0.34,1,0.34,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.5,0.16,0.6,0.2
,,3,85,0.9,0,1,1.06,0,0.0,1,1.06,1,1.06,0,0,1,0,0.3,0.29,0.3,0.29,0.0,0.0,0.3,0.29
,,1,6,0.1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.92,0.1,0.92,0.0,0.0,0.1,0.92
,,4,348,3.9,4,0,0.0,1,0.26,1,0.26,0,0.0,0,0,1,0,1.5,0.39,1.5,0.39,1.2,0.3,2.7,0.69
