Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
363,Adam Marušić,me MNE,DF,Lazio,31-349,1992,6,251,42,46.5,2.8,2,86,1,4,20,0,1.67,6,6,0,0.00,-0.62,5.7,3.4,+2.3,+0.82,+0.58,Matches
364,Adam Masina,ma MAR,DF,Torino,30-272,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.83,10,8,+2,+0.33,,7.7,10.1,-2.4,-0.39,,Matches
365,Patrizio Masini,it ITA,MF,Genoa,23-247,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
366,Alan Matturro,uy URU,DF,Genoa,19-355,2004,1,22,22,4.1,0.2,0,,0,1,22,2,0.00,0,1,-1,-4.09,-3.22,0.3,0.8,-0.5,-2.23,-1.65,Matches
367,Andrea Mazza,it ITA,GK,Monza,20-195,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
368,Luca Mazzitelli,it ITA,MF,Como,28-320,1995,5,168,34,31.1,1.9,2,65,0,3,13,0,1.60,2,5,-3,-1.61,-1.85,1.9,2.7,-0.8,-0.44,-0.83,Matches
369,Pasquale Mazzocchi,it ITA,DF,Napoli,29-065,1995,5,349,70,64.6,3.9,4,83,2,1,16,1,2.40,6,4,+2,+0.52,-1.84,6.0,5.0,+1.0,+0.27,-0.75,Matches
370,Samuel Mbangula,be BEL,FW,Juventus,20-258,2004,4,228,57,42.2,2.5,3,68,1,1,25,2,2.00,6,0,+6,+2.37,+1.50,2.8,1.0,+1.8,+0.73,-0.03,Matches
371,Ed McJannet,ie IRL,MF,Lecce,20-249,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
372,Weston McKennie,us USA,MF,Juventus,26-033,1998,3,164,55,30.4,1.8,2,70,0,1,24,3,1.67,2,0,+2,+1.10,-0.58,1.5,0.5,+1.0,+0.53,-0.32,Matches
373,Scott McTominay,sct SCO,MF,Napoli,27-297,1996,3,197,66,36.5,2.2,2,90,2,1,17,0,2.33,3,0,+3,+1.37,+0.32,1.7,0.6,+1.1,+0.51,-0.05,Matches
374,Alex Meret,it ITA,GK,Napoli,27-192,1997,5,395,79,73.1,4.4,5,79,4,0,,0,2.00,9,4,+5,+1.14,-0.10,7.6,5.2,+2.4,+0.56,+0.08,Matches
375,Junior Messias,br BRA,"MF,FW",Genoa,33-140,1991,3,265,88,49.1,2.9,3,88,2,0,,0,1.33,3,4,-1,-0.34,+1.30,4.2,3.8,+0.4,+0.14,+1.54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
376,Francesco Mezzoni,it ITA,FW,Napoli,24-126,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
377,Valentin Mihaila,ro ROU,"FW,MF",Parma,24-241,2000,5,356,71,79.1,4.0,5,71,0,0,,0,1.00,5,6,-1,-0.25,-0.25,5.7,7.2,-1.6,-0.39,-1.08,Matches
378,Daniel Mikołajewski,pl POL,FW,Parma,18-250,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
379,Vanja Milinković-Savić,rs SRB,GK,Torino,27-223,1997,5,450,90,83.3,5.0,5,90,5,0,,0,2.20,8,5,+3,+0.60,+1.60,7.1,8.1,-1.0,-0.20,+1.15,Matches
380,Yerry Mina,co COL,DF,Cagliari,30-007,1994,4,336,84,74.7,3.7,4,84,3,0,,0,0.25,1,8,-7,-1.87,-1.87,5.7,5.2,+0.6,+0.16,+0.64,Matches
381,Juan Miranda,es ESP,DF,Bologna,24-255,2000,4,215,54,39.8,2.4,2,90,2,2,18,2,0.75,3,5,-2,-0.84,-0.84,2.8,3.0,-0.2,-0.09,+0.09,Matches
382,Fabio Miretti,it ITA,MF,Genoa,21-058,2003,1,68,68,12.6,0.8,1,68,0,0,,0,0.00,0,2,-2,-2.65,-1.88,0.1,1.8,-1.6,-2.15,-1.72,Matches
383,Stefan Mitrović,rs SRB,MF,Hellas Verona,22-046,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
384,Henrikh Mkhitaryan,am ARM,MF,Inter,35-253,1989,6,452,75,83.7,5.0,6,75,3,0,,0,1.83,11,4,+7,+1.39,+2.42,8.1,3.9,+4.2,+0.84,+1.36,Matches
385,Rui Modesto,ao ANG,MF,Udinese,24-359,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
386,Lorenzo Montipò,it ITA,GK,Hellas Verona,28-223,1996,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,10,11,-1,-0.17,,6.2,9.3,-3.1,-0.51,,Matches
387,Álvaro Morata,es ESP,"MF,FW",Milan,31-343,1992,4,189,47,35.0,2.1,2,66,0,2,29,0,2.50,6,2,+4,+1.90,+1.14,2.9,1.6,+1.4,+0.65,-0.16,Matches
388,Alberto Moreno,es ESP,DF,Como,32-087,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,9,11,-2,-0.33,,7.7,6.9,+0.8,+0.13,,Matches
389,Matias Moreno,ar ARG,DF,Fiorentina,21-006,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
390,Tete Morente,es ESP,"FW,MF",Lecce,27-301,1996,6,308,51,57.0,3.4,4,62,0,2,31,0,0.83,2,6,-4,-1.17,+0.38,3.6,5.1,-1.5,-0.44,+0.07,Matches
391,Manuel Moretta,it ITA,GK,Parma,18-259,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
392,Nikola Moro,hr CRO,MF,Bologna,26-202,1998,4,231,58,42.8,2.6,3,73,1,1,13,2,1.25,3,5,-2,-0.78,-0.78,4.7,4.3,+0.4,+0.16,+0.54,Matches
393,Daniel Mosquera,co COL,"FW,MF",Hellas Verona,24-346,1999,6,198,33,36.7,2.2,1,55,0,5,29,0,1.00,5,6,-1,-0.45,-0.45,3.4,3.3,+0.2,+0.09,+0.95,Matches
394,Dany Mota,pt POR,MF,Monza,26-151,1998,4,202,51,37.4,2.2,2,72,0,2,29,0,0.50,2,3,-1,-0.45,+0.35,1.2,2.2,-1.0,-0.46,+0.46,Matches
395,Yunus Musah,us USA,MF,Milan,21-306,2002,5,150,30,27.8,1.7,1,66,0,4,21,1,1.60,4,1,+3,+1.80,+0.88,3.1,1.6,+1.5,+0.89,+0.18,Matches
396,Juan Musso,ar ARG,GK,Atalanta,30-147,1994,1,90,90,16.7,1.0,1,90,1,0,,1,3.00,4,0,+4,+4.00,+5.00,1.7,1.5,+0.2,+0.17,-0.44,Matches
397,Kingstone Mutandwa,zm ZAM,MF,Cagliari,21-269,2003,1,32,32,7.1,0.4,0,,0,1,32,4,0.00,0,3,-3,-8.44,-7.58,0.3,1.1,-0.7,-2.04,-2.19,Matches
398,Obite N'Dicka,ci CIV,DF,Roma,25-041,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,7,4,+3,+0.50,,9.1,7.7,+1.4,+0.23,,Matches
399,Federico Nardin,it ITA,DF,Roma,17-225,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
400,Michel Ndary Adopo,fr FRA,MF,Cagliari,24-073,2000,3,95,32,21.1,1.1,0,,0,3,32,2,0.67,0,3,-3,-2.84,-1.83,1.0,2.3,-1.3,-1.24,-1.56,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
401,Dan Ndoye,ch SUI,"FW,MF",Bologna,23-341,2000,5,333,67,61.7,3.7,4,81,1,1,11,0,1.20,5,3,+2,+0.54,+2.28,4.5,4.8,-0.3,-0.08,+0.16,Matches
402,David Neres,br BRA,"MF,FW",Napoli,27-211,1997,5,57,11,10.6,0.6,0,,0,5,11,0,2.60,4,0,+4,+6.32,+5.76,1.8,0.3,+1.5,+2.43,+2.12,Matches
403,Cyril Ngonge,be BEL,DF,Napoli,24-127,2000,1,12,12,2.2,0.1,0,,0,1,12,5,0.00,0,1,-1,-7.50,-8.86,0.1,0.9,-0.8,-5.77,-6.44,Matches
404,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24-104,2000,4,233,58,43.1,2.6,3,70,0,1,23,0,0.25,1,5,-4,-1.55,-0.96,2.6,4.3,-1.7,-0.66,-0.27,Matches
405,Eybi Nije,se SWE,DF,Torino,19-139,2005,2,29,15,5.4,0.3,0,,0,2,15,4,1.50,2,2,0,0.00,-0.35,0.3,1.3,-0.9,-2.88,-2.63,Matches
406,Tijjani Noslin,nl NED,"FW,MF",Lazio,25-085,1999,6,232,39,43.0,2.6,3,75,1,3,2,0,1.67,4,6,-2,-0.78,-1.94,3.6,4.4,-0.8,-0.30,-1.42,Matches
407,Adam Obert,sk SVK,DF,Cagliari,22-038,2002,1,10,10,2.2,0.1,0,,0,1,10,4,1.00,0,0,0,0.00,+1.43,0.0,0.7,-0.7,-6.00,-6.13,Matches
408,Jens Odgaard,dk DEN,"FW,MF",Bologna,25-183,1999,5,217,43,40.2,2.4,2,75,0,3,23,1,1.20,2,5,-3,-1.24,-1.52,2.3,2.2,+0.1,+0.02,+0.28,Matches
409,Noah Okafor,ch SUI,FW,Milan,24-129,2000,5,204,41,37.8,2.3,2,78,0,3,16,0,1.60,5,4,+1,+0.44,-1.17,4.0,3.6,+0.5,+0.20,-0.89,Matches
410,Yllan Okou,fr FRA,DF,Hellas Verona,21-282,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
411,Maduka Okoye,ng NGA,GK,Udinese,25-033,1999,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,9,10,-1,-0.17,,6.7,11.0,-4.3,-0.72,,Matches
412,Mathías Olivera,uy URU,DF,Napoli,26-335,1997,6,381,64,70.6,4.2,4,79,2,2,34,0,2.17,8,3,+5,+1.18,+0.05,5.7,4.4,+1.3,+0.31,-0.76,Matches
413,Gaetano Oristanio,it ITA,"MF,FW",Venezia,22-002,2002,6,378,63,70.0,4.2,6,63,0,0,,0,0.67,3,7,-4,-0.95,+0.16,4.2,6.4,-2.2,-0.53,-0.09,Matches
414,Riccardo Orsolini,it ITA,"FW,MF",Bologna,27-250,1997,5,333,67,61.7,3.7,5,67,0,0,,1,0.80,3,5,-2,-0.54,-0.54,5.4,5.3,+0.1,+0.03,+0.46,Matches
415,Yordan Osorio,ve VEN,DF,Parma,30-143,1994,2,82,41,18.2,0.9,1,64,0,1,18,1,0.50,0,4,-4,-4.39,-5.12,0.9,1.9,-1.0,-1.12,-1.17,Matches
416,Remi Oudin,fr FRA,"MF,FW",Lecce,27-317,1996,3,84,28,15.6,0.9,1,55,0,2,15,3,1.33,1,0,+1,+1.07,+2.85,1.7,0.9,+0.8,+0.83,+1.53,Matches
417,Daniele Padelli,it ITA,GK,Udinese,38-341,1985,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
418,Tiago Palacios,ar ARG,DF,Inter,21-155,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
419,Alberto Paleari,it ITA,GK,Torino,32-032,1992,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,2,3,-1,-1.00,-1.60,0.7,2.0,-1.4,-1.35,-1.15,Matches
420,Marco Palestra,it ITA,DF,Atalanta,19-211,2005,3,33,11,6.1,0.4,0,,0,3,11,3,1.00,0,0,0,0.00,+0.18,1.4,0.8,+0.6,+1.49,+1.02,Matches
421,Matteo Palma,it ITA,DF,Udinese,16-201,2008,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
422,Christos Papadopoulos,gr GRE,MF,Genoa,19-334,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
423,Leandro Paredes,ar ARG,MF,Roma,30-093,1994,3,104,35,19.3,1.2,1,62,0,2,21,2,2.00,2,2,0,0.00,-0.62,1.2,2.8,-1.6,-1.42,-2.05,Matches
424,Fabiano Parisi,it ITA,DF,Fiorentina,23-326,2000,3,124,41,23.0,1.4,1,90,1,2,17,3,1.00,1,0,+1,+0.73,+0.94,1.1,0.8,+0.2,+0.17,-0.45,Matches
425,Mario Pašalić,hr CRO,MF,Atalanta,29-234,1995,6,347,58,64.3,3.9,4,79,2,2,17,0,1.17,7,6,+1,+0.26,+1.19,7.6,5.7,+1.9,+0.49,-0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
426,Patric,es ESP,DF,Lazio,31-166,1993,3,225,75,41.7,2.5,2,90,2,1,45,3,0.33,4,5,-1,-0.40,-1.26,4.2,4.6,-0.4,-0.17,-1.17,Matches
427,Rui Patrício,pt POR,GK,Atalanta,36-228,1988,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
428,Benjamin Pavard,fr FRA,DF,Inter,28-186,1996,4,360,90,66.7,4.0,4,90,4,0,,2,1.75,8,3,+5,+1.25,+0.75,6.0,3.6,+2.5,+0.62,+0.01,Matches
429,Strahinja Pavlović,rs SRB,DF,Milan,23-129,2001,4,271,68,50.2,3.0,3,90,3,1,1,2,1.75,7,4,+3,+1.00,-0.34,5.8,4.2,+1.7,+0.55,-0.41,Matches
430,Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,35-309,1988,5,97,19,21.6,1.1,0,,0,5,19,0,0.40,0,2,-2,-1.86,-0.58,2.7,2.0,+0.7,+0.61,+0.79,Matches
431,Martín Payero,ar ARG,MF,Udinese,26-019,1998,4,212,53,39.3,2.4,3,67,1,1,12,1,2.50,3,3,0,0.00,+0.27,2.9,5.3,-2.4,-1.01,-0.47,Matches
432,Nicolás Paz,ar ARG,"MF,FW",Como,20-022,2004,5,328,66,60.7,3.6,3,89,1,2,31,0,1.60,8,4,+4,+1.10,+3.64,6.4,3.4,+3.0,+0.83,+1.77,Matches
433,Marcus Pedersen,no NOR,DF,Torino,24-076,2000,3,119,40,22.0,1.3,1,45,0,2,37,2,1.33,3,2,+1,+0.76,+0.54,1.1,3.1,-2.0,-1.51,-1.43,Matches
434,Pedro,es ESP,"MF,FW",Lazio,37-064,1987,2,27,14,5.0,0.3,0,,0,2,14,4,1.50,0,1,-1,-3.33,-3.86,0.8,1.4,-0.6,-1.86,-2.49,Matches
435,Pietro Pellegri,it ITA,FW,Torino,23-197,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
436,Pietro Pellegri,it ITA,"FW,MF",Empoli,23-197,2001,4,68,17,12.6,0.8,0,,0,4,17,0,1.50,0,0,0,0.00,-0.57,0.5,1.2,-0.7,-0.96,-0.75,Matches
437,Lorenzo Pellegrini,it ITA,MF,Roma,28-103,1996,6,437,73,80.9,4.9,5,82,2,1,29,0,1.50,4,4,0,0.00,-2.62,6.2,6.9,-0.7,-0.14,-1.92,Matches
438,Luca Pellegrini,it ITA,DF,Lazio,25-207,1999,1,23,23,4.3,0.3,0,,0,1,23,3,3.00,1,1,0,0.00,-0.35,0.6,0.2,+0.4,+1.71,+1.25,Matches
439,Andy Pelmard,fr FRA,DF,Lecce,24-202,2000,1,5,5,0.9,0.1,0,,0,1,5,5,1.00,0,2,-2,-36.00,-34.99,0.1,0.6,-0.5,-9.58,-9.20,Matches
440,Pedro Pereira,pt POR,DF,Monza,26-252,1998,5,346,69,64.1,3.8,4,85,1,1,6,1,0.40,4,6,-2,-0.52,+0.41,1.5,4.4,-2.9,-0.75,-0.01,Matches
441,Gastón Pereiro,uy URU,"FW,MF",Cagliari,29-111,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
442,Nehuén Pérez,ar ARG,DF,Udinese,24-098,2000,2,180,90,33.3,2.0,2,90,2,0,,0,2.00,3,2,+1,+0.50,+1.00,1.8,4.5,-2.7,-1.36,-0.95,Matches
443,Simone Perilli,it ITA,GK,Hellas Verona,29-267,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
444,Mattia Perin,it ITA,GK,Juventus,31-325,1992,2,180,90,33.3,2.0,2,90,2,0,,4,2.00,3,0,+3,+1.50,0.00,3.5,0.9,+2.6,+1.28,+0.80,Matches
445,Máximo Perrone,ar ARG,MF,Como,21-267,2003,5,390,78,72.2,4.3,4,86,2,1,45,0,1.60,9,5,+4,+0.92,+4.52,7.1,3.7,+3.5,+0.80,+2.41,Matches
446,Matteo Pessina,it ITA,MF,Monza,27-162,1997,6,495,83,91.7,5.5,6,83,5,0,,0,0.50,4,8,-4,-0.73,-0.73,1.9,6.4,-4.6,-0.83,-0.95,Matches
447,Andrea Petagna,it ITA,FW,Monza,29-092,1995,3,179,60,33.1,2.0,2,76,1,1,28,1,0.67,0,2,-2,-1.01,-0.51,0.5,1.7,-1.3,-0.63,+0.17,Matches
448,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,26-306,1997,6,492,82,91.1,5.5,6,82,3,0,,0,1.67,5,1,+4,+0.73,+2.61,5.6,5.5,0.0,+0.01,+3.43,Matches
449,Roberto Piccoli,it ITA,FW,Cagliari,23-247,2001,5,397,79,88.2,4.4,5,79,0,0,,0,0.40,1,7,-6,-1.36,+0.34,5.3,5.6,-0.3,-0.07,-0.59,Matches
450,Nicholas Pierini,it ITA,MF,Venezia,26-055,1998,2,83,42,15.4,0.9,0,,0,2,42,0,0.50,0,1,-1,-1.08,-0.10,0.9,1.2,-0.4,-0.43,+0.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
451,Santiago Pierotti,ar ARG,"FW,MF",Lecce,23-180,2001,6,129,22,23.9,1.4,0,,0,6,22,0,0.83,0,3,-3,-2.09,-1.00,2.1,3.4,-1.3,-0.87,-0.53,Matches
452,Balthazar Pierret,fr FRA,MF,Lecce,24-138,2000,6,347,58,64.3,3.9,5,64,0,1,27,0,0.83,1,9,-8,-2.07,-2.07,3.6,7.3,-3.7,-0.96,-1.39,Matches
453,Andrea Pinamonti,it ITA,"FW,MF",Genoa,25-134,1999,5,378,76,70.0,4.2,4,84,3,1,41,0,0.80,2,8,-6,-1.43,-1.43,3.7,7.8,-4.1,-0.99,-1.13,Matches
454,Carlo Pinsoglio,it ITA,GK,Juventus,34-198,1990,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
455,Niccolò Pisilli,it ITA,MF,Roma,20-007,2004,4,224,56,41.5,2.5,3,64,0,1,33,2,2.00,5,0,+5,+2.01,+2.58,4.8,1.8,+2.9,+1.17,+1.60,Matches
456,Tommaso Pittino,it ITA,DF,Genoa,19-260,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
457,Damián Pizarro,cl CHI,FW,Udinese,19-186,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
458,Semuel Pizzignacco,it ITA,GK,Monza,23-029,2001,2,180,90,33.3,2.0,2,90,2,0,,4,0.50,0,1,-1,-0.50,+0.25,0.8,1.1,-0.4,-0.19,+0.85,Matches
459,Francesco Plaia,it ITA,GK,Torino,18-185,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
460,Tommaso Pobega,it ITA,MF,Bologna,25-077,1999,1,90,90,16.7,1.0,1,90,1,0,,2,1.00,2,2,0,0.00,+0.40,1.2,1.2,0.0,+0.01,+0.19,Matches
461,Joel Pohjanpalo,fi FIN,FW,Venezia,30-017,1994,4,326,82,60.4,3.6,4,82,0,0,,0,0.75,3,6,-3,-0.83,+0.43,4.2,4.8,-0.6,-0.17,+0.85,Matches
462,Matteo Politano,it ITA,"MF,FW",Napoli,31-058,1993,6,483,81,89.4,5.4,6,81,1,0,,0,2.17,7,4,+3,+0.56,-5.76,7.1,5.4,+1.7,+0.31,-2.12,Matches
463,Marin Pongračić,hr CRO,DF,Fiorentina,27-019,1997,2,92,46,17.0,1.0,1,82,0,1,10,1,0.50,1,1,0,0.00,0.00,0.8,1.8,-1.0,-0.98,-1.81,Matches
464,Bohdan Popov,ua UKR,MF,Empoli,21-245,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
465,Stefan Posch,at AUT,DF,Bologna,27-139,1997,6,463,77,85.7,5.1,5,90,5,1,13,0,1.17,6,8,-2,-0.39,-0.39,6.5,7.5,-1.0,-0.19,-0.30,Matches
466,Nicolò Postiglione,it ITA,DF,Monza,19-167,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
467,Matteo Prati,it ITA,MF,Cagliari,20-277,2003,3,175,58,38.9,1.9,3,58,0,0,,0,0.67,1,2,-1,-0.51,+1.45,1.9,2.6,-0.6,-0.32,-0.52,Matches
468,Ivan Provedel,it ITA,GK,Lazio,30-197,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.67,12,10,+2,+0.33,,10.1,7.0,+3.1,+0.51,,Matches
469,Christian Pulisic,us USA,"FW,MF",Milan,26-012,1998,6,464,77,85.9,5.2,6,77,1,0,,0,1.83,11,7,+4,+0.78,-2.78,9.3,5.8,+3.4,+0.66,-0.67,Matches
470,Hamza Rafia,tn TUN,MF,Lecce,25-181,1999,5,200,40,37.0,2.2,2,73,0,3,18,1,0.40,0,7,-7,-3.15,-2.89,2.4,4.3,-1.9,-0.86,-0.62,Matches
471,Antonio Raimondo,it ITA,FW,Venezia,20-196,2004,5,72,14,13.3,0.8,0,,0,5,14,1,0.20,0,0,0,0.00,+1.15,0.6,1.0,-0.4,-0.48,+0.02,Matches
472,Ylber Ramadani,al ALB,MF,Lecce,28-171,1996,6,509,85,94.3,5.7,6,85,4,0,,0,0.83,3,9,-6,-1.06,+4.75,6.2,8.7,-2.4,-0.43,+0.61,Matches
473,Luca Ranieri,it ITA,DF,Fiorentina,25-160,1999,5,395,79,73.1,4.4,4,88,3,1,45,0,1.20,6,5,+1,+0.23,+0.85,7.4,2.9,+4.5,+1.03,+1.91,Matches
474,Giacomo Raspadori,it ITA,"FW,MF",Napoli,24-225,2000,4,194,49,35.9,2.2,2,72,0,2,25,2,2.25,2,4,-2,-0.93,-3.27,3.3,3.9,-0.6,-0.29,-1.29,Matches
475,Federico Ravaglia,it ITA,GK,Bologna,24-324,1999,1,90,90,16.7,1.0,1,90,1,0,,5,3.00,2,1,+1,+1.00,+1.60,0.8,0.6,+0.2,+0.19,+0.40,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
476,Noah Raveyre,fr FRA,GK,Milan,19-100,2005,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
477,Ante Rebić,hr CRO,"FW,MF",Lecce,31-009,1993,4,197,49,36.5,2.2,3,65,0,1,1,0,1.25,2,3,-1,-0.46,+1.38,2.6,2.6,0.0,-0.01,+0.72,Matches
478,Tijjani Reijnders,nl NED,MF,Milan,26-063,1998,6,433,72,80.2,4.8,5,80,3,1,32,0,1.83,13,6,+7,+1.45,+1.45,8.8,5.7,+3.1,+0.65,-0.53,Matches
479,Pepe Reina,es ESP,GK,Como,42-030,1982,3,270,90,50.0,3.0,3,90,3,0,,3,0.33,1,5,-4,-1.33,-2.00,3.2,3.0,+0.3,+0.09,-0.09,Matches
480,Mateo Retegui,it ITA,FW,Atalanta,25-154,1999,6,392,65,72.6,4.4,5,73,1,1,28,0,1.17,10,10,0,0.00,+0.61,6.7,7.1,-0.4,-0.08,-2.25,Matches
481,Samuele Ricci,it ITA,MF,Torino,23-040,2001,6,509,85,94.3,5.7,6,85,3,0,,0,1.83,9,7,+2,+0.35,+0.35,7.3,9.4,-2.0,-0.36,+0.55,Matches
482,Lorenzo Riccio,it ITA,MF,Atalanta,18-067,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
483,Amir Richardson,ma MAR,MF,Fiorentina,22-250,2002,2,106,53,19.6,1.2,1,77,0,1,29,4,0.50,0,0,0,0.00,0.00,0.9,1.3,-0.4,-0.36,-1.09,Matches
484,Sergi Roberto,es ESP,MF,Como,32-236,1992,5,317,63,58.7,3.5,3,89,2,2,25,0,1.60,8,5,+3,+0.85,+2.87,6.3,4.6,+1.7,+0.48,+0.85,Matches
485,Alessio Romagnoli,it ITA,DF,Lazio,29-262,1995,5,450,90,83.3,5.0,5,90,5,0,,1,2.00,11,8,+3,+0.60,+1.60,9.0,4.3,+4.8,+0.95,+2.66,Matches
486,Marten de Roon,nl NED,"DF,MF",Atalanta,33-185,1991,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,11,12,-1,-0.17,,11.3,8.1,+3.2,+0.53,,Matches
487,Francesco Rossi,it ITA,GK,Atalanta,33-156,1991,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
488,Jonas Rouhi,se SWE,DF,Juventus,20-267,2004,2,87,44,16.1,1.0,1,73,0,1,14,4,3.00,2,0,+2,+2.07,+0.68,1.8,0.4,+1.4,+1.46,+0.86,Matches
489,Nicolò Rovella,it ITA,MF,Lazio,22-301,2001,5,354,71,65.6,3.9,4,81,2,1,30,1,2.00,9,7,+2,+0.51,+0.51,6.5,4.4,+2.0,+0.52,+0.02,Matches
490,Amir Rrahmani,xk KVX,DF,Napoli,30-219,1994,6,540,90,100.0,6.0,6,90,6,0,,0,2.17,11,4,+7,+1.17,,8.9,5.7,+3.2,+0.53,,Matches
491,Matteo Ruggeri,it ITA,DF,Atalanta,22-081,2002,5,417,83,77.2,4.6,5,83,3,0,,1,1.40,8,9,-1,-0.22,-0.22,8.4,7.0,+1.4,+0.30,-1.02,Matches
492,Mathew Ryan,au AUS,GK,Roma,32-175,1992,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
493,Stefano Sabelli,it ITA,DF,Genoa,31-261,1993,6,295,49,54.6,3.3,4,67,1,2,13,0,0.83,3,4,-1,-0.31,+1.53,4.2,5.1,-0.8,-0.26,+0.85,Matches
494,Coli Saco,ml MLI,MF,Napoli,22-138,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
495,Alexis Saelemaekers,be BEL,"FW,DF",Roma,25-095,1999,2,110,55,20.4,1.2,2,55,0,0,,0,1.00,1,0,+1,+0.82,+0.40,2.0,0.7,+1.3,+1.10,+1.09,Matches
496,Alexis Saelemaekers,be BEL,"DF,FW",Milan,25-095,1999,1,90,90,16.7,1.0,1,90,1,0,,1,1.00,2,2,0,0.00,-1.40,2.1,1.0,+1.1,+1.12,+0.43,Matches
497,Richie Sagrado,be BEL,DF,Venezia,20-244,2004,1,52,52,9.6,0.6,1,52,0,0,,5,0.00,1,2,-1,-1.73,-0.81,0.2,1.4,-1.2,-2.03,-1.69,Matches
