Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
140,Alfred Duncan,gh GHA,MF,Venezia,31-204,1993,3.7,173,5,33,118,29,1,173,7,3,42.9,4,57.1,95,506,237,3,7,0,5,4,105,5,Matches
141,Paulo Dybala,ar ARG,"FW,MF",Roma,30-320,1993,3.2,186,1,14,72,100,19,185,9,2,22.2,5,55.6,115,633,250,7,5,5,10,5,137,24,Matches
142,Éderson,br BRA,MF,Atalanta,25-085,1999,5.8,362,8,63,210,94,12,362,9,3,33.3,4,44.4,218,887,376,2,6,1,13,8,270,13,Matches
143,Kingsley Ehizibue,nl NED,DF,Udinese,29-128,1995,6.0,240,19,78,89,75,10,240,4,1,25.0,3,75.0,103,654,373,13,11,1,5,7,111,29,Matches
144,Jeff Ekhator,it ITA,"FW,MF",Genoa,17-324,2006,0.4,20,1,1,6,14,2,20,0,0,,0,,12,59,35,1,1,1,4,0,16,8,Matches
145,Jurgen Ekkelenkamp,nl NED,MF,Udinese,24-178,2000,2.2,100,3,19,58,26,3,100,3,1,33.3,2,66.7,47,268,164,4,1,0,3,0,68,7,Matches
146,Emmanuel Ekong,se SWE,"MF,FW",Empoli,22-097,2002,0.4,19,0,3,3,14,3,19,5,3,60.0,1,20.0,13,167,109,5,1,2,2,5,17,6,Matches
147,Caleb Ekuban,gh GHA,FW,Genoa,30-191,1994,2.3,51,2,6,17,29,8,51,4,2,50.0,2,50.0,31,126,64,1,1,0,6,6,35,11,Matches
148,Mikael Ellertsson,is ISL,MF,Venezia,22-203,2002,4.4,125,7,27,46,53,14,125,10,5,50.0,4,40.0,72,312,158,5,5,2,10,4,78,11,Matches
149,Emerson,br BRA,DF,Milan,25-260,1999,4.0,279,11,67,134,80,4,279,6,3,50.0,2,33.3,172,668,307,6,3,1,3,2,196,19,Matches
150,Yannik Engelhardt,de GER,MF,Como,23-236,2001,0.8,28,0,5,22,1,0,28,1,0,0.0,1,100.0,23,118,57,1,1,0,1,1,25,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
151,Martin Erlic,hr CRO,DF,Bologna,26-250,1998,1.5,95,9,42,51,2,1,95,1,0,0.0,0,0.0,68,285,169,0,0,0,0,0,70,1,Matches
152,Sebastiano Esposito,it ITA,"FW,MF",Empoli,22-090,2002,4.1,182,4,19,90,80,17,182,16,8,50.0,6,37.5,81,472,238,11,10,5,7,8,113,10,Matches
153,Nahuel Estévez,ar ARG,MF,Parma,28-321,1995,1.8,71,8,31,29,11,1,71,0,0,,0,,23,60,13,0,0,0,1,1,38,0,Matches
154,Giovanni Fabbian,it ITA,MF,Bologna,21-260,2003,2.8,73,1,10,38,28,10,73,3,0,0.0,2,66.7,44,358,80,3,0,2,6,4,49,5,Matches
155,Alieu Fadera,gm GAM,"FW,MF",Como,22-332,2001,2.8,118,1,21,50,54,9,118,6,4,66.7,2,33.3,86,748,404,15,6,5,5,13,87,20,Matches
156,Nicolò Fagioli,it ITA,MF,Juventus,23-231,2001,3.3,274,7,52,181,43,3,274,2,1,50.0,1,50.0,174,1155,578,9,11,1,5,1,231,6,Matches
157,Wladimiro Falcone,it ITA,GK,Lecce,29-171,1995,6.0,186,167,184,2,0,0,186,0,0,,0,,97,499,329,0,0,0,0,0,80,0,Matches
158,Davide Faraoni,it ITA,"MF,DF",Hellas Verona,32-341,1991,0.3,16,1,5,8,3,1,16,0,0,,0,,7,32,10,1,0,0,0,0,9,1,Matches
159,Jacopo Fazzini,it ITA,MF,Empoli,21-198,2003,2.6,83,4,17,39,30,6,83,8,5,62.5,2,25.0,54,404,261,7,4,4,8,7,54,14,Matches
160,Mattia Felici,it ITA,DF,Cagliari,23-166,2001,0.3,11,0,2,6,4,1,11,4,2,50.0,2,50.0,7,56,34,1,1,1,0,0,5,2,Matches
161,Youssouf Fofana,fr FRA,MF,Milan,25-264,1999,3.8,265,5,70,173,25,3,265,5,2,40.0,3,60.0,169,969,490,5,3,0,3,1,215,1,Matches
162,Michael Folorunsho,it ITA,FW,Napoli,26-236,1998,0.2,11,0,1,7,3,0,11,1,0,0.0,1,100.0,2,29,4,0,0,0,2,0,5,1,Matches
163,Omari Forson,eng ENG,"MF,FW",Monza,20-072,2004,0.2,15,0,1,8,6,0,15,2,2,100.0,0,0.0,12,125,28,1,1,0,2,1,15,2,Matches
164,Davide Frattesi,it ITA,MF,Inter,24-344,1999,2.9,107,2,18,62,30,11,107,5,4,80.0,1,20.0,56,359,229,8,3,4,1,1,74,4,Matches
165,Morten Frendrup,dk DEN,MF,Genoa,23-176,2001,5.8,248,11,62,142,47,1,248,5,3,60.0,2,40.0,119,513,218,2,3,0,5,4,138,5,Matches
166,Martin Frese,dk DEN,DF,Hellas Verona,26-270,1998,3.7,212,14,81,100,31,1,212,1,0,0.0,0,0.0,100,398,197,3,4,0,1,0,115,6,Matches
167,Remo Freuler,ch SUI,MF,Bologna,32-168,1992,6.0,419,22,94,244,84,3,419,1,1,100.0,0,0.0,220,1041,497,9,5,1,5,3,309,8,Matches
168,Matteo Gabbia,it ITA,DF,Milan,24-345,1999,3.0,184,17,88,92,5,2,184,0,0,,0,,134,581,353,2,1,0,0,0,140,0,Matches
169,Alessandro Gabrielloni,it ITA,"FW,MF",Como,30-082,1994,0.6,19,1,2,6,12,3,19,0,0,,0,,10,142,25,2,1,1,2,0,9,5,Matches
170,Gianluca Gaetano,it ITA,MF,Cagliari,24-148,2000,0.9,44,1,3,21,20,9,44,4,2,50.0,2,50.0,20,94,31,1,2,0,2,3,30,8,Matches
171,Roberto Gagliardini,it ITA,"MF,DF",Monza,30-176,1994,1.0,65,6,12,47,6,1,65,1,0,0.0,1,100.0,41,268,101,2,0,0,4,3,42,3,Matches
172,Antonino Gallo,it ITA,DF,Lecce,24-269,2000,5.9,311,27,116,131,69,3,311,9,3,33.3,4,44.4,145,901,515,13,9,1,6,3,157,18,Matches
173,Gaspar,ao ANG,DF,Lecce,27-003,1997,6.0,314,59,207,93,17,11,314,1,1,100.0,0,0.0,159,688,293,1,1,1,2,0,190,1,Matches
174,Federico Gatti,it ITA,DF,Juventus,26-098,1998,3.9,314,28,153,158,5,3,314,3,2,66.7,0,0.0,198,1114,491,1,0,0,2,1,244,1,Matches
175,David de Gea,es ESP,GK,Fiorentina,33-328,1990,3.0,109,92,108,1,0,0,109,0,0,,0,,60,288,181,0,0,0,0,0,55,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
176,Valentin Gendrey,fr FRA,DF,Lecce,24-101,2000,2.0,69,3,16,38,15,3,69,0,0,,0,,32,254,144,7,4,0,1,0,39,4,Matches
177,Lautaro Gianetti,ar ARG,DF,Udinese,30-322,1993,3.3,165,40,99,60,7,3,165,0,0,,0,,67,294,103,0,0,0,0,0,84,0,Matches
178,Mario Gila,es ESP,DF,Lazio,24-032,2000,3.0,209,27,95,100,14,9,209,0,0,,0,,141,747,342,3,2,0,1,2,147,0,Matches
179,Billy Gilmour,sct SCO,MF,Napoli,23-111,2001,0.2,29,1,8,15,6,0,29,0,0,,0,,14,56,8,0,0,0,0,0,22,0,Matches
180,Gvidas Gineitis,lt LTU,MF,Torino,20-168,2004,0.5,29,0,3,16,10,0,29,0,0,,0,,14,54,17,0,1,0,0,1,20,5,Matches
181,Ben Godfrey,eng ENG,DF,Atalanta,26-259,1998,0.3,11,0,2,8,1,1,11,0,0,,0,,5,17,1,0,0,0,1,0,8,1,Matches
182,Saba Goglichidze,ge GEO,DF,Empoli,20-097,2004,4.0,157,14,78,74,6,0,157,1,0,0.0,1,100.0,71,337,71,1,2,0,2,2,87,0,Matches
183,Edoardo Goldaniga,it ITA,DF,Como,30-333,1993,1.4,86,4,46,38,2,0,86,1,0,0.0,1,100.0,60,428,212,0,0,0,0,0,60,0,Matches
184,Pierluigi Gollini,it ITA,GK,Genoa,29-196,1995,6.0,219,176,218,1,0,0,219,0,0,,0,,109,561,364,0,0,0,0,0,110,0,Matches
185,Nicolás González,ar ARG,FW,Juventus,26-177,1998,2.5,104,1,4,47,53,3,104,9,2,22.2,7,77.8,54,329,170,6,7,2,4,4,89,23,Matches
186,Robin Gosens,de GER,DF,Fiorentina,30-087,1994,4.0,249,9,60,120,69,7,249,3,2,66.7,1,33.3,128,514,272,3,2,0,5,2,165,11,Matches
187,Alberto Grassi,it ITA,MF,Empoli,29-207,1995,3.3,148,12,59,71,18,2,148,1,0,0.0,0,0.0,60,317,135,3,0,0,3,3,75,2,Matches
188,Mattéo Guendouzi,fr FRA,MF,Lazio,25-169,1999,6.0,369,12,54,242,75,5,369,3,3,100.0,0,0.0,247,1467,775,11,8,0,4,3,270,7,Matches
189,Frederic Guilbert,fr FRA,DF,Lecce,29-281,1994,2.3,133,13,49,66,22,0,133,2,1,50.0,0,0.0,66,411,181,4,2,0,2,1,68,3,Matches
190,Albert Guðmundsson,is ISL,MF,Fiorentina,27-107,1997,1.3,61,1,11,33,19,5,59,4,3,75.0,1,25.0,37,393,142,7,2,2,2,1,42,4,Matches
191,Emmanuel Gyasi,gh GHA,"DF,FW",Empoli,30-263,1994,6.0,226,22,68,112,50,7,226,7,4,57.1,2,28.6,89,372,137,3,2,0,6,2,109,19,Matches
192,Christian Gytkjær,dk DEN,FW,Venezia,34-147,1990,1.7,43,3,5,28,11,2,43,0,0,,0,,27,62,18,1,1,1,5,3,31,7,Matches
193,Nicolas Haas,ch SUI,MF,Empoli,28-251,1996,1.1,39,1,15,14,10,0,39,1,0,0.0,0,0.0,20,57,26,0,0,0,0,2,18,0,Matches
194,Saad El Haddad,ma MAR,MF,Venezia,19-068,2005,0.2,9,0,0,7,2,0,9,0,0,,0,,6,63,27,1,0,0,2,1,6,2,Matches
195,Antoine Hainaut,fr FRA,"DF,FW",Parma,22-225,2002,0.6,54,2,6,16,32,3,54,3,2,66.7,0,0.0,29,132,63,3,0,0,1,0,39,12,Matches
196,Mohamed Haj,tn TUN,MF,Parma,19-188,2005,0.3,23,1,2,10,11,3,23,0,0,,0,,14,74,25,1,0,0,0,0,15,2,Matches
197,Ridgeciano Haps,sr SUR,DF,Venezia,31-110,1993,2.3,87,10,36,24,28,7,87,1,1,100.0,0,0.0,41,203,107,3,0,1,2,0,42,4,Matches
198,Abdou Harroui,nl NED,"FW,MF",Hellas Verona,26-261,1998,1.9,85,3,12,37,39,6,85,12,3,25.0,8,66.7,54,418,196,7,9,2,3,5,66,16,Matches
199,Liam Henderson,sct SCO,MF,Empoli,28-158,1996,5.8,217,12,53,121,43,0,217,3,2,66.7,1,33.3,80,355,132,3,1,0,4,2,117,9,Matches
200,Mario Hermoso,es ESP,DF,Roma,29-104,1995,0.6,33,6,19,12,2,0,33,3,2,66.7,1,33.3,10,57,31,0,1,0,0,1,17,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
201,Theo Hernández,fr FRA,DF,Milan,26-360,1997,4.4,317,12,78,160,86,13,317,6,4,66.7,1,16.7,200,1118,651,13,6,4,4,3,215,29,Matches
202,Hernani,br BRA,MF,Parma,30-187,1994,1.0,72,1,7,37,29,0,72,2,0,0.0,1,50.0,37,163,77,1,2,0,1,2,55,2,Matches
203,Isak Hien,se SWE,DF,Atalanta,25-261,1999,2.3,127,14,67,59,1,0,127,0,0,,0,,69,320,119,0,1,0,1,3,73,0,Matches
204,Emil Holm,se SWE,MF,Bologna,24-140,2000,0.1,4,2,2,0,2,0,4,0,0,,0,,2,12,3,0,0,0,0,0,2,0,Matches
205,Elseid Hysaj,al ALB,DF,Lazio,30-223,1994,0.1,19,2,6,11,2,0,19,0,0,,0,,6,47,18,0,1,0,0,0,7,0,Matches
206,Jay Idzes,id IDN,DF,Venezia,24-120,2000,4.7,267,29,148,104,16,4,267,1,0,0.0,1,100.0,148,812,377,1,1,0,3,2,159,1,Matches
207,Jonathan Ikone,fr FRA,"MF,FW",Fiorentina,26-151,1998,1.2,45,1,7,14,25,5,45,7,3,42.9,4,57.1,31,343,235,7,3,1,0,1,37,14,Matches
208,Ivan Ilić,rs SRB,MF,Torino,23-197,2001,5.3,317,5,31,189,99,8,317,5,3,60.0,0,0.0,205,1058,497,15,11,1,9,6,247,27,Matches
209,Samuel Iling-Junior,eng ENG,"MF,FW",Bologna,20-362,2003,0.5,39,0,2,12,25,3,39,5,2,40.0,3,60.0,21,130,57,2,1,0,1,1,27,9,Matches
210,Alessio Iovine,it ITA,DF,Como,33-242,1991,2.5,145,11,53,60,32,1,145,0,0,,0,,55,296,121,5,4,1,0,0,79,3,Matches
211,Gustav Isaksen,dk DEN,"FW,MF",Lazio,23-164,2001,3.1,133,1,4,48,83,10,133,11,6,54.5,3,27.3,97,625,313,9,9,4,4,6,110,40,Matches
212,Ardian Ismajli,al ALB,DF,Empoli,28-000,1996,6.0,252,64,161,90,2,2,252,0,0,,0,,71,230,81,0,0,0,2,0,76,0,Matches
213,Armando Izzo,it ITA,DF,Monza,32-212,1992,5.6,389,63,221,146,23,2,389,3,2,66.7,1,33.3,242,1042,499,5,6,0,6,0,257,3,Matches
214,Ali Jasim,iq IRQ,FW,Como,20-254,2004,0.0,2,0,1,1,0,0,2,0,0,,0,,2,12,6,0,0,0,0,0,2,1,Matches
215,Gaby Jean,fr FRA,DF,Lecce,24-224,2000,0.2,3,2,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
216,Juan Jesus,br BRA,DF,Napoli,33-112,1991,0.9,76,3,25,50,2,1,76,0,0,,0,,46,240,153,2,1,0,0,1,59,2,Matches
217,Jesse Joronen,fi FIN,GK,Venezia,31-193,1993,6.0,260,230,260,0,0,0,260,0,0,,0,,167,930,492,0,0,0,0,0,139,0,Matches
218,Luka Jović,rs SRB,FW,Milan,26-282,1997,0.9,23,0,1,13,9,2,23,1,1,100.0,0,0.0,16,61,13,1,0,0,1,0,21,7,Matches
219,Christian Kabasele,be BEL,DF,Udinese,33-219,1991,3.4,199,33,110,79,11,6,199,0,0,,0,,118,547,287,1,1,0,4,2,128,1,Matches
220,Pierre Kalulu,fr FRA,DF,Juventus,24-117,2000,3.0,309,15,105,177,28,1,309,2,0,0.0,2,100.0,206,1096,548,3,4,1,1,0,255,5,Matches
221,Hassane Kamara,ci CIV,DF,Udinese,30-209,1994,3.3,153,15,63,48,44,3,153,5,2,40.0,3,60.0,72,395,223,7,6,0,4,0,87,13,Matches
222,Yann Karamoh,fr FRA,FW,Torino,26-084,1998,0.4,19,0,3,7,9,1,19,0,0,,0,,10,69,27,1,2,0,1,1,15,4,Matches
223,Jesper Karlsson,se SWE,FW,Bologna,26-067,1998,0.9,32,0,2,12,18,1,32,2,0,0.0,2,100.0,28,116,24,0,1,0,1,4,33,9,Matches
224,Jesper Karlström,se SWE,MF,Udinese,29-101,1995,5.2,224,20,77,125,23,3,224,2,0,0.0,2,100.0,102,501,264,4,4,0,5,3,137,3,Matches
225,Lior Kasa,il ISR,MF,Genoa,19-003,2005,0.2,11,0,0,5,6,0,11,1,0,0.0,0,0.0,8,36,15,0,0,0,0,1,8,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
226,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,26-244,1998,2.8,90,2,15,50,25,0,90,1,0,0.0,1,100.0,49,219,100,2,0,0,4,2,58,6,Matches
227,Michael Kayode,it ITA,DF,Fiorentina,20-082,2004,0.2,15,3,7,6,2,1,15,3,3,100.0,0,0.0,6,50,26,2,0,1,0,0,5,1,Matches
228,Moise Kean,it ITA,FW,Fiorentina,24-215,2000,5.9,150,5,7,70,76,28,150,16,8,50.0,6,37.5,89,449,171,5,4,3,18,13,119,28,Matches
229,Mandela Keita,be BEL,MF,Parma,22-143,2002,0.2,7,0,1,4,2,0,7,0,0,,0,,3,7,0,0,0,0,1,1,6,0,Matches
230,Marc-Oliver Kempf,de GER,DF,Como,29-246,1995,4.0,287,50,147,131,10,5,287,0,0,,0,,158,677,289,0,0,0,0,0,192,0,Matches
231,Magnus Kofod Andersen,dk DEN,MF,Venezia,25-143,1999,3.0,146,4,33,83,34,2,146,1,1,100.0,0,0.0,88,362,177,2,0,0,2,2,93,5,Matches
232,Sead Kolašinac,ba BIH,DF,Atalanta,31-102,1993,2.9,194,9,55,101,38,5,194,3,1,33.3,2,66.7,104,486,321,8,8,0,1,2,133,11,Matches
233,Manu Koné,fr FRA,MF,Roma,23-136,2001,1.9,130,4,16,70,47,5,130,4,2,50.0,1,25.0,78,584,333,8,9,2,2,4,101,4,Matches
234,Teun Koopmeiners,nl NED,MF,Juventus,26-215,1998,3.5,230,3,19,125,87,11,230,4,2,50.0,2,50.0,106,483,247,7,6,1,5,3,166,27,Matches
235,Odilon Kossounou,ci CIV,DF,Atalanta,23-270,2001,1.7,105,3,36,59,10,0,105,1,0,0.0,1,100.0,66,361,158,1,2,0,2,0,71,1,Matches
236,Christian Kouamé,ci CIV,"MF,FW",Fiorentina,26-299,1997,3.2,152,3,13,75,64,14,152,9,2,22.2,5,55.6,82,409,184,5,4,2,6,8,112,22,Matches
237,Mateusz Kowalski,pl POL,MF,Parma,19-071,2005,0.6,18,1,2,10,6,2,18,0,0,,0,,9,31,10,0,0,0,2,2,14,2,Matches
238,Thomas Kristensen,dk DEN,DF,Udinese,22-257,2002,2.1,119,15,67,50,3,1,119,0,0,,0,,58,236,134,0,1,0,2,0,74,0,Matches
239,Nikola Krstović,me MNE,FW,Lecce,24-178,2000,5.7,182,3,10,89,86,30,182,16,7,43.8,9,56.3,109,578,285,8,3,5,11,6,137,24,Matches
240,Khvicha Kvaratskhelia,ge GEO,"MF,FW",Napoli,23-231,2001,4.9,241,1,18,94,136,30,241,23,9,39.1,10,43.5,158,1084,625,24,18,15,9,10,174,38,Matches
241,Giorgos Kyriakopoulos,gr GRE,DF,Monza,28-238,1996,6.0,350,19,110,151,90,5,350,5,1,20.0,3,60.0,167,1017,496,11,7,2,4,4,190,19,Matches
242,Mathis Lambourde,fr FRA,"DF,MF",Hellas Verona,18-265,2006,0.1,4,0,2,0,2,2,4,1,1,100.0,0,0.0,3,22,6,1,1,1,0,1,3,1,Matches
243,Gianluca Lapadula,pe PER,"FW,MF",Cagliari,34-236,1990,1.0,28,1,1,6,21,7,28,1,1,100.0,0,0.0,15,98,46,2,1,1,0,0,19,6,Matches
244,Valentino Lazaro,at AUT,DF,Torino,28-190,1996,5.6,376,17,73,164,140,9,376,8,4,50.0,3,37.5,200,679,298,7,3,4,10,6,255,43,Matches
245,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,34-015,1990,4.7,165,9,38,61,67,8,164,11,4,36.4,6,54.5,76,441,206,5,3,3,2,0,93,24,Matches
246,Manuel Lazzari,it ITA,DF,Lazio,30-306,1993,5.1,314,4,49,163,105,4,314,9,5,55.6,3,33.3,200,1333,783,26,25,0,11,0,209,27,Matches
247,Enzo Le Fée,fr FRA,MF,Roma,24-240,2000,1.0,77,1,10,39,29,4,77,2,2,100.0,0,0.0,43,315,185,3,3,0,3,1,55,1,Matches
248,Rafael Leão,pt POR,FW,Milan,25-112,1999,4.9,240,0,14,84,149,37,240,24,13,54.2,10,41.7,173,1196,677,29,14,16,8,2,197,69,Matches
249,Nunzio Lella,it ITA,MF,Venezia,24-064,2000,0.1,1,0,0,1,0,0,1,0,0,,0,,2,2,0,0,0,0,0,0,3,0,Matches
250,Karol Linetty,pl POL,MF,Torino,29-241,1995,3.9,197,12,48,125,29,1,197,3,0,0.0,3,100.0,113,533,220,5,7,0,6,3,139,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
251,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,23-149,2001,1.8,41,0,3,18,23,4,41,3,0,0.0,2,66.7,27,280,164,5,3,1,2,4,27,9,Matches
252,Stanislav Lobotka,sk SVK,MF,Napoli,29-310,1994,5.8,382,14,73,235,77,5,382,5,2,40.0,3,60.0,222,1135,523,9,6,1,4,2,282,10,Matches
253,Manuel Locatelli,it ITA,MF,Juventus,26-266,1998,4.3,420,19,110,286,26,0,420,1,0,0.0,1,100.0,243,1244,640,3,1,0,1,0,339,2,Matches
254,Ruben Loftus-Cheek,eng ENG,MF,Milan,28-251,1996,4.5,210,6,25,113,74,15,210,5,3,60.0,1,20.0,138,745,421,10,7,4,5,4,177,18,Matches
255,Ademola Lookman,ng NGA,"MF,FW",Atalanta,26-346,1997,2.4,140,0,12,46,87,24,139,14,9,64.3,5,35.7,85,496,245,12,8,6,7,10,105,35,Matches
256,Sandi Lovrić,si SVN,MF,Udinese,26-186,1998,3.5,171,5,37,80,58,9,171,7,3,42.9,4,57.1,89,695,327,7,7,1,7,3,108,8,Matches
257,Lorenzo Lucca,it ITA,FW,Udinese,24-020,2000,4.3,104,2,8,65,33,12,104,7,4,57.1,3,42.9,52,265,96,2,2,1,12,3,74,13,Matches
258,Jhon Lucumí,co COL,DF,Bologna,26-096,1998,3.4,321,25,117,200,6,1,321,0,0,,0,,182,979,591,4,1,0,2,1,220,1,Matches
259,José Luis Palomino,ar ARG,DF,Cagliari,34-269,1990,0.8,54,4,17,31,6,0,54,0,0,,0,,36,234,112,0,0,0,0,1,37,0,Matches
260,Douglas Luiz,br BRA,MF,Juventus,26-144,1998,1.7,143,4,22,83,39,0,143,7,7,100.0,0,0.0,76,609,377,8,3,0,5,3,101,4,Matches
261,Romelu Lukaku,be BEL,FW,Napoli,31-140,1993,2.9,86,4,6,28,52,10,86,5,1,20.0,4,80.0,50,189,75,3,4,2,10,4,73,33,Matches
262,Sebastiano Luperto,it ITA,DF,Cagliari,28-024,1996,5.0,319,34,145,150,26,7,319,1,0,0.0,1,100.0,169,861,525,9,4,0,1,0,198,3,Matches
263,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,22-205,2002,4.2,112,1,5,36,72,22,112,16,6,37.5,7,43.8,75,644,244,12,4,10,11,6,87,38,Matches
264,Charalambos Lykogiannis,gr GRE,DF,Bologna,30-344,1993,3.6,242,12,71,122,49,3,242,0,0,,0,,127,449,229,4,3,1,2,0,173,10,Matches
265,Giangiacomo Magnani,it ITA,DF,Hellas Verona,28-362,1995,2.3,83,8,45,33,5,1,83,0,0,,0,,48,203,81,1,1,0,0,0,46,3,Matches
266,Mike Maignan,fr FRA,GK,Milan,29-089,1995,6.0,245,165,243,2,0,0,245,0,0,,0,,162,751,491,0,0,0,0,0,142,0,Matches
267,Antoine Makoumbou,cg CGO,MF,Cagliari,26-074,1998,0.7,51,0,12,30,9,0,51,1,0,0.0,1,100.0,23,135,67,1,0,0,1,1,33,1,Matches
268,Daniel Maldini,it ITA,MF,Monza,22-355,2001,4.7,186,5,29,92,69,2,186,22,12,54.5,9,40.9,129,820,355,10,10,0,10,9,136,19,Matches
269,Youssef Maleh,ma MAR,MF,Empoli,26-039,1998,3.0,108,2,21,70,18,1,108,4,0,0.0,2,50.0,47,165,69,0,0,0,6,1,67,5,Matches
270,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,31-149,1993,2.5,144,5,34,83,27,0,144,2,1,50.0,1,50.0,78,394,151,1,5,0,2,2,82,6,Matches
271,Dennis Man,ro ROU,FW,Parma,26-035,1998,4.3,200,2,24,67,112,25,200,15,7,46.7,7,46.7,111,863,327,16,6,7,7,6,142,33,Matches
272,Gianluca Mancini,it ITA,DF,Roma,28-166,1996,5.6,392,27,130,202,62,12,392,3,0,0.0,2,66.7,251,1281,774,14,18,2,4,0,302,6,Matches
273,Rolando Mandragora,it ITA,MF,Fiorentina,27-093,1997,3.0,177,6,34,108,35,2,177,0,0,,0,,104,528,261,4,4,0,0,1,130,2,Matches
274,Alberto Manzoni,it ITA,MF,Atalanta,19-097,2005,0.1,14,0,3,10,1,0,14,0,0,,0,,8,25,12,0,0,0,0,0,13,0,Matches
275,Filip Marchwiński,pl POL,MF,Lecce,22-264,2002,0.2,5,0,0,2,3,0,5,0,0,,0,,3,6,1,0,0,0,0,0,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Pablo Marí,es ESP,DF,Monza,31-030,1993,6.0,438,88,260,177,2,2,438,2,2,100.0,0,0.0,262,993,437,1,0,0,1,2,301,0,Matches
277,Mirko Marić,hr CRO,FW,Monza,29-137,1995,0.1,4,1,1,1,2,0,4,0,0,,0,,0,0,0,0,0,0,0,0,2,1,Matches
278,Răzvan Marin,ro ROU,MF,Cagliari,28-130,1996,4.6,250,6,49,130,75,7,250,5,3,60.0,2,40.0,124,698,348,9,8,2,3,2,143,10,Matches
279,Guillermo Maripán,cl CHI,DF,Torino,30-147,1994,1.1,155,11,50,106,1,0,155,0,0,,0,,93,526,354,1,1,0,0,1,124,0,Matches
280,Aarón Martín,es ESP,DF,Genoa,27-161,1997,5.0,261,16,53,124,88,2,261,3,1,33.3,1,33.3,119,722,455,15,7,0,2,2,136,16,Matches
281,Lautaro Martínez,ar ARG,FW,Inter,27-039,1997,4.4,125,1,8,58,60,16,125,10,3,30.0,6,60.0,82,400,116,4,3,2,7,7,100,21,Matches
282,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,28-143,1996,2.4,204,32,110,79,16,6,204,1,1,100.0,0,0.0,115,602,363,1,1,1,4,1,124,2,Matches
283,Kevin Martins,it ITA,DF,Monza,19-243,2005,0.0,6,0,1,5,0,0,6,0,0,,0,,5,22,1,0,0,0,1,0,5,0,Matches
284,Adam Marušić,me MNE,DF,Lazio,31-349,1992,2.8,175,4,45,95,37,0,175,3,1,33.3,2,66.7,90,334,190,3,1,0,1,3,112,7,Matches
285,Adam Masina,ma MAR,DF,Torino,30-272,1994,6.0,499,56,211,267,23,4,499,2,0,0.0,2,100.0,305,1436,934,5,6,0,3,1,365,3,Matches
286,Alan Matturro,uy URU,DF,Genoa,19-355,2004,0.2,6,0,1,2,3,1,6,0,0,,0,,4,26,10,0,0,0,0,1,4,1,Matches
