Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
93,Marco Friedl,at AUT,DF,Werder Bremen,26-198,1998,3,3,239,2.7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Marvin Friedrich,de GER,FW,Gladbach,28-292,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
95,Jeremie Frimpong,nl NED,DF,Leverkusen,23-295,2000,5,3,335,3.7,1,1,2,1,0,0,2,0,0.5,0.5,0.2,0.7,8,6,31,0.27,0.27,0.54,0.27,0.54,0.14,0.05,0.18,0.14,0.18,Matches
96,Chris Führich,de GER,"FW,MF",Stuttgart,26-265,1998,5,2,168,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,8,10,19,0.00,0.00,0.00,0.00,0.00,0.18,0.03,0.22,0.18,0.22,Matches
97,Aleix García,es ESP,MF,Leverkusen,27-094,1997,4,2,188,2.1,0,1,1,0,0,0,0,0,0.0,0.0,1.2,1.2,1,17,5,0.00,0.48,0.48,0.00,0.48,0.01,0.59,0.59,0.01,0.59,Matches
98,Lutsharel Geertruida,nl NED,DF,RB Leipzig,24-074,2000,3,3,267,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,7,22,11,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.22,0.20,0.22,Matches
99,Dennis Geiger,de GER,MF,Hoffenheim,26-112,1998,3,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,5,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
100,Valentin Gendrey,fr FRA,"DF,FW",Hoffenheim,24-101,2000,3,0,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Yannick Gerhardt,de GER,"FW,MF",Wolfsburg,30-201,1994,3,0,41,0.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
102,Max Geschwill,de GER,DF,Holstein Kiel,23-085,2001,4,2,257,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1,13,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
103,Dimitris Giannoulis,gr GRE,DF,Augsburg,28-349,1995,5,5,431,4.8,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,5,19,30,0.00,0.21,0.21,0.00,0.21,0.04,0.11,0.15,0.04,0.15,Matches
104,Armin Gigovic,ba BIH,MF,Holstein Kiel,22-177,2002,4,2,182,2.0,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.4,7,5,3,0.49,0.00,0.49,0.49,0.49,0.17,0.01,0.18,0.17,0.18,Matches
105,Benedikt Gimber,de GER,DF,Heidenheim,27-224,1997,5,5,450,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,6,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
106,Matthias Ginter,de GER,DF,Freiburg,30-255,1994,4,2,243,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,24,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
107,Jamie Gittens,eng ENG,"FW,DF",Dortmund,20-053,2004,5,2,226,2.5,2,1,3,2,0,0,1,0,0.6,0.6,0.4,1.0,19,7,20,0.80,0.40,1.19,0.80,1.19,0.24,0.15,0.40,0.24,0.40,Matches
108,Serge Gnabry,de GER,"FW,MF",Bayern Munich,29-078,1995,5,4,324,3.6,2,2,4,2,0,0,0,0,2.1,2.1,0.8,2.8,18,14,42,0.56,0.56,1.11,0.56,1.11,0.57,0.22,0.79,0.57,0.79,Matches
109,Leon Goretzka,de GER,DF,Bayern Munich,29-237,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
110,Robin Gosens,de GER,DF,Union Berlin,30-087,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,1,4,5,0.00,0.00,0.00,0.00,0.00,0.02,0.13,0.15,0.02,0.15,Matches
111,Mario Götze,de GER,"FW,MF",Eint Frankfurt,32-119,1992,4,3,222,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,6,9,10,0.00,0.41,0.41,0.00,0.41,0.05,0.12,0.17,0.05,0.17,Matches
112,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,33-082,1991,5,5,450,5.0,0,1,1,0,0,1,3,0,0.8,0.0,0.6,0.7,9,32,6,0.00,0.20,0.20,0.00,0.20,0.17,0.13,0.29,0.01,0.14,Matches
113,Kamil Grabara,pl POL,GK,Wolfsburg,25-266,1999,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
114,Michael Gregoritsch,at AUT,FW,Freiburg,30-165,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
115,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,31-176,1993,5,5,403,4.5,2,2,4,2,0,1,0,0,1.9,1.1,1.9,3.0,12,29,29,0.45,0.45,0.89,0.45,0.89,0.43,0.41,0.85,0.26,0.67,Matches
116,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,29-054,1995,3,3,203,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
117,Álex Grimaldo,es ESP,DF,Leverkusen,29-010,1995,5,5,449,5.0,1,1,2,1,0,0,2,0,0.8,0.8,1.7,2.4,21,33,44,0.20,0.20,0.40,0.20,0.40,0.15,0.33,0.48,0.15,0.48,Matches
118,Pascal Groß,de GER,MF,Dortmund,33-107,1991,5,5,406,4.5,0,1,1,0,0,0,2,0,0.3,0.3,1.0,1.3,6,43,17,0.00,0.22,0.22,0.00,0.22,0.06,0.22,0.28,0.06,0.28,Matches
119,Marco Grüll,at AUT,"FW,MF",Werder Bremen,26-086,1998,5,1,136,1.5,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.8,2,5,3,0.00,0.00,0.00,0.00,0.00,0.40,0.11,0.51,0.40,0.51,Matches
120,Raphaël Guerreiro,pt POR,DF,Bayern Munich,30-283,1993,4,3,264,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,11,15,17,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
121,Morgan Guilavogui,gn GUI,FW,St. Pauli,26-204,1998,4,3,191,2.1,0,0,0,0,0,0,2,0,0.5,0.5,0.4,0.9,3,3,19,0.00,0.00,0.00,0.00,0.00,0.23,0.20,0.43,0.23,0.43,Matches
122,Serhou Guirassy,gn GUI,FW,Dortmund,28-202,1996,3,3,251,2.8,3,0,3,3,0,0,0,0,2.5,2.5,0.4,2.9,3,4,21,1.08,0.00,1.08,1.08,1.08,0.91,0.15,1.05,0.91,1.05,Matches
123,Péter Gulácsi,hu HUN,GK,RB Leipzig,34-147,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
124,Christian Günter,de GER,DF,Freiburg,31-215,1993,5,5,430,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,4,6,29,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches
125,Janik Haberer,de GER,"DF,MF",Union Berlin,30-181,1994,5,4,346,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,18,7,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Robin Hack,de GER,"FW,MF",Gladbach,26-034,1998,4,1,138,1.5,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,7,5,12,0.00,0.65,0.65,0.00,0.65,0.21,0.21,0.42,0.21,0.42,Matches
127,Amadou Haidara,ml MLI,MF,RB Leipzig,26-243,1998,5,5,288,3.2,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,2,14,5,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
128,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,27-257,1997,4,4,298,3.3,0,1,1,0,0,0,3,1,0.0,0.0,0.2,0.2,0,3,2,0.00,0.30,0.30,0.00,0.30,0.00,0.07,0.07,0.00,0.07,Matches
129,Ramon Hendriks,nl NED,DF,Stuttgart,23-074,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
130,Benjamin Henrichs,de GER,DF,RB Leipzig,27-220,1997,5,2,235,2.6,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.3,6,11,22,0.00,0.38,0.38,0.00,0.38,0.13,0.36,0.49,0.12,0.48,Matches
131,Piero Hincapié,ec ECU,DF,Leverkusen,22-265,2002,5,4,400,4.4,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,22,5,0.23,0.00,0.23,0.23,0.23,0.23,0.02,0.25,0.23,0.25,Matches
132,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,22-067,2002,4,3,239,2.7,1,1,2,1,0,0,1,0,0.9,0.9,0.7,1.5,3,6,9,0.38,0.38,0.75,0.38,0.75,0.32,0.25,0.57,0.32,0.57,Matches
133,Nicolas Höfler,de GER,MF,Freiburg,34-205,1990,2,0,56,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
134,Jonas Hofmann,de GER,MF,Leverkusen,32-078,1992,1,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
135,Philipp Hofmann,de GER,FW,Bochum,31-184,1993,5,4,315,3.5,0,2,2,0,0,0,1,0,0.7,0.7,0.9,1.6,2,6,13,0.00,0.57,0.57,0.00,0.57,0.20,0.25,0.44,0.20,0.44,Matches
136,Lucas Höler,de GER,"MF,FW",Freiburg,30-082,1994,5,0,111,1.2,0,1,1,0,0,1,0,0,0.9,0.1,0.2,0.2,0,2,10,0.00,0.81,0.81,0.00,0.81,0.70,0.14,0.84,0.07,0.20,Matches
137,Benedict Hollerbach,de GER,"MF,FW",Union Berlin,23-136,2001,5,5,351,3.9,1,0,1,1,0,0,1,0,0.5,0.5,0.2,0.7,13,9,22,0.26,0.00,0.26,0.26,0.26,0.13,0.05,0.18,0.13,0.18,Matches
138,Lewis Holtby,de GER,MF,Holstein Kiel,34-012,1990,5,5,394,4.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,8,9,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
139,Franck Honorat,fr FRA,FW,Gladbach,28-050,1996,3,3,234,2.6,1,1,2,1,0,0,0,0,1.6,1.6,1.2,2.7,9,10,16,0.38,0.38,0.77,0.38,0.77,0.61,0.45,1.06,0.61,1.06,Matches
140,Mathias Honsak,at AUT,"MF,FW",Heidenheim,27-285,1996,4,1,84,0.9,0,1,1,0,0,0,1,0,0.2,0.2,0.9,1.1,2,1,7,0.00,1.07,1.07,0.00,1.07,0.23,0.97,1.19,0.23,1.19,Matches
141,Lukáš Hrádecký,fi FIN,GK,Leverkusen,34-311,1989,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
142,Robin Hranáč,cz CZE,DF,Hoffenheim,24-245,2000,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
143,Hong Hyunseok,kr KOR,MF,Mainz 05,25-106,1999,4,4,220,2.4,0,1,1,0,0,0,0,0,0.5,0.5,0.6,1.1,0,6,8,0.00,0.41,0.41,0.00,0.41,0.20,0.23,0.44,0.20,0.44,Matches
144,Oscar Højlund,dk DEN,MF,Eint Frankfurt,19-270,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
145,Jackson Irvine,au AUS,MF,St. Pauli,31-207,1993,5,5,450,5.0,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.0,5,28,9,0.00,0.20,0.20,0.00,0.20,0.06,0.14,0.20,0.06,0.20,Matches
146,Ko Itakura,jp JPN,DF,Gladbach,27-247,1997,5,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,11,0,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07,Matches
147,Marko Ivezić,rs SRB,DF,Holstein Kiel,22-303,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
148,Lee Jae-sung,kr KOR,MF,Mainz 05,32-051,1992,4,4,340,3.8,1,0,1,1,0,0,0,0,0.7,0.7,0.8,1.5,4,15,20,0.26,0.00,0.26,0.26,0.26,0.18,0.22,0.40,0.18,0.40,Matches
149,Kristijan Jakić,hr CRO,MF,Augsburg,27-139,1997,4,3,257,2.9,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,7,17,1,0.00,0.35,0.35,0.00,0.35,0.09,0.07,0.15,0.09,0.15,Matches
150,Dominik Javorček,sk SVK,DF,Holstein Kiel,21-333,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Fredrik Jensen,fi FIN,"MF,DF",Augsburg,27-021,1997,4,1,111,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,9,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14,Matches
152,Moritz Jenz,de GER,DF,Mainz 05,25-153,1999,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
153,Carl Johansson,se SWE,DF,Holstein Kiel,30-130,1994,4,4,347,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
154,Anthony Jung,de GER,DF,Werder Bremen,32-332,1991,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,25,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
155,Yusuf Kabadayı,de GER,"MF,FW",Augsburg,20-241,2004,3,0,37,0.4,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7,1,2,2,2.43,0.00,2.43,2.43,2.43,1.49,0.12,1.61,1.49,1.61,Matches
156,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,32-158,1992,5,5,435,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.5,1,12,29,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.09,0.01,0.09,Matches
157,Jakub Kamiński,pl POL,"DF,MF",Wolfsburg,22-117,2002,5,5,450,5.0,0,1,1,0,0,0,1,0,0.1,0.1,1.5,1.6,7,13,15,0.00,0.20,0.20,0.00,0.20,0.02,0.30,0.32,0.02,0.32,Matches
158,Kevin Kampl,si SVN,MF,RB Leipzig,33-357,1990,3,3,265,2.9,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,1,17,4,0.34,0.00,0.34,0.34,0.34,0.17,0.02,0.19,0.17,0.19,Matches
159,Harry Kane,eng ENG,FW,Bayern Munich,31-064,1993,5,5,430,4.8,5,4,9,3,2,2,1,0,2.9,1.3,1.5,2.8,4,18,27,1.05,0.84,1.88,0.63,1.47,0.60,0.31,0.91,0.28,0.59,Matches
160,Atakan Karazor,de GER,MF,Stuttgart,27-353,1996,5,5,396,4.4,0,1,1,0,0,0,3,1,0.0,0.0,1.0,1.0,1,17,3,0.00,0.23,0.23,0.00,0.23,0.01,0.23,0.23,0.01,0.23,Matches
161,Mikkel Kaufmann,dk DEN,FW,Heidenheim,23-271,2001,2,1,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
162,Andu Kelati,de GER,MF,Holstein Kiel,22-048,2002,2,1,99,1.1,0,1,1,0,0,0,2,1,0.2,0.2,0.7,1.0,2,6,1,0.00,0.91,0.91,0.00,0.91,0.21,0.66,0.87,0.21,0.87,Matches
163,Aljoscha Kemlein,de GER,MF,Union Berlin,20-059,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Matches
164,Luca Kerber,de GER,"MF,FW",Heidenheim,22-204,2002,3,0,81,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
165,Rani Khedira,de GER,MF,Union Berlin,30-247,1994,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
166,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,29-235,1995,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,1.3,1.6,8,49,14,0.00,0.00,0.00,0.00,0.00,0.05,0.26,0.31,0.05,0.31,Matches
167,Tim Kleindienst,de GER,FW,Gladbach,29-030,1995,5,5,440,4.9,2,1,3,2,0,0,0,0,1.8,1.8,1.5,3.3,10,5,23,0.41,0.20,0.61,0.41,0.61,0.37,0.30,0.68,0.37,0.68,Matches
168,Lukas Klostermann,de GER,DF,RB Leipzig,28-119,1996,4,3,286,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
169,Ansgar Knauff,de GER,"MF,FW",Eint Frankfurt,22-264,2002,5,1,134,1.5,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.8,3,7,11,0.00,0.67,0.67,0.00,0.67,0.05,0.52,0.57,0.05,0.57,Matches
170,Magnus Knudsen,no NOR,MF,Holstein Kiel,23-107,2001,5,5,422,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,19,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
171,Gregor Kobel,ch SUI,GK,Dortmund,26-299,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
172,Robin Koch,de GER,DF,Eint Frankfurt,28-075,1996,5,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,17,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
173,Derrick Köhn,de GER,DF,Werder Bremen,25-239,1999,3,1,144,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,5,3,12,0.62,0.00,0.62,0.62,0.62,0.27,0.04,0.30,0.27,0.30,Matches
174,Dominik Kohr,de GER,"DF,MF",Mainz 05,30-243,1994,5,5,433,4.8,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,7,19,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
175,Marco Komenda,hr CRO,DF,Holstein Kiel,27-309,1996,2,2,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Mert Kömür,de GER,MF,Augsburg,19-075,2005,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
177,Henri Koudossou,de GER,DF,Augsburg,25-027,1999,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
178,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,20-307,2003,3,1,142,1.6,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.63,0.63,0.00,0.63,0.00,0.03,0.03,0.00,0.03,Matches
179,Matej Kovar,cz CZE,GK,Leverkusen,24-136,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
180,Andrej Kramarić,hr CRO,MF,Hoffenheim,33-103,1991,4,4,355,3.9,4,1,5,3,1,1,0,0,2.8,2.1,0.9,2.9,15,21,32,1.01,0.25,1.27,0.76,1.01,0.72,0.22,0.94,0.52,0.74,Matches
181,Frans Krätzig,de GER,DF,Stuttgart,21-260,2003,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
182,Rasmus Kristensen,dk DEN,"DF,MF",Eint Frankfurt,27-081,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,10,25,13,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
183,Lukas Kübler,de GER,DF,Freiburg,32-031,1992,5,5,405,4.5,2,0,2,2,0,0,1,0,0.7,0.7,0.3,1.0,2,17,11,0.44,0.00,0.44,0.44,0.44,0.15,0.06,0.21,0.15,0.21,Matches
184,Moritz-Broni Kwarteng,gh GHA,MF,Bochum,26-155,1998,3,0,64,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,4,4,0.00,0.00,0.00,0.00,0.00,0.10,0.19,0.29,0.10,0.29,Matches
185,Nediljko Labrović,hr CRO,GK,Augsburg,24-356,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
186,Konrad Laimer,at AUT,"DF,MF",Bayern Munich,27-126,1997,4,1,113,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,12,13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
187,Stefan Lainer,at AUT,DF,Gladbach,32-034,1992,2,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
188,Hugo Larsson,se SWE,MF,Eint Frankfurt,20-095,2004,5,5,433,4.8,2,0,2,2,0,0,1,0,1.5,1.5,0.2,1.7,2,19,4,0.42,0.00,0.42,0.42,0.42,0.31,0.03,0.34,0.31,0.34,Matches
189,Diogo Leite,pt POR,DF,Union Berlin,25-251,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,4,19,5,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
190,Maxim Leitsch,de GER,DF,Mainz 05,26-135,1998,4,2,193,2.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,1,8,1,0.47,0.00,0.47,0.47,0.47,0.20,0.01,0.21,0.20,0.21,Matches
191,Jamie Leweling,de GER,"FW,MF",Stuttgart,23-217,2001,5,5,420,4.7,1,0,1,1,0,0,1,0,0.2,0.2,1.2,1.5,11,14,42,0.21,0.00,0.21,0.21,0.21,0.05,0.26,0.31,0.05,0.31,Matches
192,Philipp Lienhart,at AUT,DF,Freiburg,28-081,1996,5,5,405,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,11,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
193,Anthony Losilla,fr FRA,MF,Bochum,38-204,1986,4,3,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
