Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
118,Pascal Groß,de GER,MF,Dortmund,33-107,1991,4.5,463,19,73,241,153,8,463,0,0,,0,,218,1059,556,6,14,1,2,1,348,17,Matches
119,Marco Grüll,at AUT,"FW,MF",Werder Bremen,26-086,1998,1.5,60,1,8,30,24,3,60,4,2,50.0,1,25.0,30,182,70,2,2,1,5,11,29,3,Matches
120,Raphaël Guerreiro,pt POR,DF,Bayern Munich,30-283,1993,2.9,283,6,57,153,75,10,283,6,4,66.7,2,33.3,156,729,362,11,8,0,2,1,199,17,Matches
121,Morgan Guilavogui,gn GUI,FW,St. Pauli,26-204,1998,2.1,92,2,3,52,38,7,92,5,4,80.0,1,20.0,39,191,67,3,2,1,9,3,79,19,Matches
122,Serhou Guirassy,gn GUI,FW,Dortmund,28-202,1996,2.8,99,4,4,51,44,17,99,4,1,25.0,2,50.0,51,191,89,3,4,1,7,2,81,21,Matches
123,Péter Gulácsi,hu HUN,GK,RB Leipzig,34-147,1990,5.0,172,128,163,9,0,0,172,0,0,,0,,86,361,185,0,0,0,1,0,82,0,Matches
124,Christian Günter,de GER,DF,Freiburg,31-215,1993,4.8,246,9,61,101,85,6,246,2,0,0.0,2,100.0,128,455,207,4,5,2,3,1,158,29,Matches
125,Janik Haberer,de GER,"DF,MF",Union Berlin,30-181,1994,3.8,216,10,57,111,51,8,216,2,0,0.0,2,100.0,98,343,147,2,2,0,0,0,114,7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Robin Hack,de GER,"FW,MF",Gladbach,26-034,1998,1.5,95,2,11,43,41,8,95,6,3,50.0,2,33.3,57,373,228,7,4,3,4,2,65,12,Matches
127,Amadou Haidara,ml MLI,MF,RB Leipzig,26-243,1998,3.2,269,17,56,192,23,6,269,5,4,80.0,1,20.0,136,421,196,2,0,0,1,2,200,5,Matches
128,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,27-257,1997,3.3,146,26,88,54,4,1,146,0,0,,0,,53,239,104,0,1,0,1,1,81,2,Matches
129,Ramon Hendriks,nl NED,DF,Stuttgart,23-074,2001,0.0,4,0,0,3,1,0,4,0,0,,0,,0,0,0,0,0,0,0,0,1,1,Matches
130,Benjamin Henrichs,de GER,DF,RB Leipzig,27-220,1997,2.6,182,10,38,91,54,6,182,3,2,66.7,1,33.3,88,497,173,6,3,0,4,1,103,22,Matches
131,Piero Hincapié,ec ECU,DF,Leverkusen,22-265,2002,4.4,344,42,134,167,43,6,344,0,0,,0,,154,810,521,5,6,0,5,0,231,5,Matches
132,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,22-067,2002,2.7,76,6,10,26,40,7,76,7,1,14.3,6,85.7,44,221,73,3,4,0,5,5,54,9,Matches
133,Nicolas Höfler,de GER,MF,Freiburg,34-205,1990,0.6,40,1,11,25,5,0,40,1,1,100.0,0,0.0,17,70,27,0,0,0,1,0,22,0,Matches
134,Jonas Hofmann,de GER,MF,Leverkusen,32-078,1992,0.7,39,1,5,19,15,2,39,1,0,0.0,1,100.0,14,94,39,1,0,0,0,0,34,4,Matches
135,Philipp Hofmann,de GER,FW,Bochum,31-184,1993,3.5,125,7,12,72,41,13,125,4,4,100.0,0,0.0,58,186,65,2,2,1,10,3,94,13,Matches
136,Lucas Höler,de GER,"MF,FW",Freiburg,30-082,1994,1.2,59,3,10,25,25,8,58,1,0,0.0,0,0.0,27,118,52,0,0,0,2,1,36,10,Matches
137,Benedict Hollerbach,de GER,"MF,FW",Union Berlin,23-136,2001,3.9,143,0,11,65,70,18,143,16,7,43.8,8,50.0,103,803,307,13,7,8,16,21,118,22,Matches
138,Lewis Holtby,de GER,MF,Holstein Kiel,34-012,1990,4.4,226,16,85,96,46,5,226,2,1,50.0,1,50.0,94,417,143,3,1,1,5,4,118,9,Matches
139,Franck Honorat,fr FRA,FW,Gladbach,28-050,1996,2.6,105,5,17,35,54,12,105,1,0,0.0,1,100.0,49,277,159,9,3,3,1,0,73,16,Matches
140,Mathias Honsak,at AUT,"MF,FW",Heidenheim,27-285,1996,0.9,47,3,14,20,15,5,47,2,2,100.0,0,0.0,21,109,63,2,2,0,4,2,26,7,Matches
141,Lukáš Hrádecký,fi FIN,GK,Leverkusen,34-311,1989,4.0,128,116,127,1,0,0,128,0,0,,0,,63,336,168,0,0,0,0,0,59,0,Matches
142,Robin Hranáč,cz CZE,DF,Hoffenheim,24-245,2000,1.0,56,7,20,36,0,0,56,0,0,,0,,29,113,64,0,0,0,1,0,35,0,Matches
143,Hong Hyunseok,kr KOR,MF,Mainz 05,25-106,1999,2.4,87,3,17,38,33,6,87,0,0,,0,,43,182,52,0,0,0,4,4,54,8,Matches
144,Oscar Højlund,dk DEN,MF,Eint Frankfurt,19-270,2005,0.2,7,0,3,4,1,0,7,0,0,,0,,3,28,6,1,1,0,1,2,4,1,Matches
145,Jackson Irvine,au AUS,MF,St. Pauli,31-207,1993,5.0,255,16,58,153,50,9,255,8,3,37.5,5,62.5,82,360,212,5,7,3,7,3,124,9,Matches
146,Ko Itakura,jp JPN,DF,Gladbach,27-247,1997,5.0,411,49,253,147,13,5,411,1,1,100.0,0,0.0,243,974,441,0,3,0,2,2,288,0,Matches
147,Marko Ivezić,rs SRB,DF,Holstein Kiel,22-303,2001,1.0,47,8,23,22,3,2,47,2,0,0.0,2,100.0,27,88,24,0,2,0,1,0,27,0,Matches
148,Lee Jae-sung,kr KOR,MF,Mainz 05,32-051,1992,3.8,165,6,31,62,74,17,165,5,1,20.0,3,60.0,89,315,145,4,5,0,8,5,123,20,Matches
149,Kristijan Jakić,hr CRO,MF,Augsburg,27-139,1997,2.9,151,4,28,96,29,9,151,1,1,100.0,0,0.0,70,444,232,7,3,0,6,2,97,1,Matches
150,Dominik Javorček,sk SVK,DF,Holstein Kiel,21-333,2002,0.5,21,6,14,4,3,0,21,0,0,,0,,7,17,1,0,0,0,0,0,12,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
151,Fredrik Jensen,fi FIN,"MF,DF",Augsburg,27-021,1997,1.2,53,1,4,21,30,8,53,2,1,50.0,1,50.0,24,98,50,1,2,0,1,2,33,9,Matches
152,Moritz Jenz,de GER,DF,Mainz 05,25-153,1999,3.0,162,37,94,64,5,3,162,0,0,,0,,74,323,125,0,0,0,2,0,85,0,Matches
153,Carl Johansson,se SWE,DF,Holstein Kiel,30-130,1994,3.9,268,58,180,80,12,10,268,0,0,,0,,107,321,118,0,0,0,2,0,154,0,Matches
154,Anthony Jung,de GER,DF,Werder Bremen,32-332,1991,4.5,355,49,175,150,34,0,355,1,1,100.0,0,0.0,215,904,500,2,12,0,2,1,239,1,Matches
155,Yusuf Kabadayı,de GER,"MF,FW",Augsburg,20-241,2004,0.4,27,0,1,12,15,1,27,4,2,50.0,2,50.0,17,157,42,1,3,0,3,0,17,2,Matches
156,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,32-158,1992,4.8,259,16,60,111,88,10,259,1,1,100.0,0,0.0,121,377,157,1,2,1,2,1,166,29,Matches
157,Jakub Kamiński,pl POL,"DF,MF",Wolfsburg,22-117,2002,5.0,235,10,42,106,90,9,235,4,1,25.0,3,75.0,109,560,275,7,5,4,9,4,119,15,Matches
158,Kevin Kampl,si SVN,MF,RB Leipzig,33-357,1990,2.9,256,6,44,178,36,3,256,6,3,50.0,3,50.0,157,732,372,1,7,0,3,3,194,4,Matches
159,Harry Kane,eng ENG,FW,Bayern Munich,31-064,1993,4.8,153,1,8,66,81,26,151,11,4,36.4,7,63.6,89,457,135,4,7,4,9,4,124,27,Matches
160,Atakan Karazor,de GER,MF,Stuttgart,27-353,1996,4.4,352,13,69,214,73,1,352,6,4,66.7,1,16.7,175,627,254,1,8,0,2,2,255,3,Matches
161,Mikkel Kaufmann,dk DEN,FW,Heidenheim,23-271,2001,0.9,26,3,5,6,15,3,26,0,0,,0,,15,44,22,0,1,0,2,0,22,6,Matches
162,Andu Kelati,de GER,MF,Holstein Kiel,22-048,2002,1.1,54,1,12,33,10,4,54,1,1,100.0,0,0.0,28,119,53,2,0,0,2,0,35,1,Matches
163,Aljoscha Kemlein,de GER,MF,Union Berlin,20-059,2004,0.1,12,0,0,6,6,0,12,0,0,,0,,6,17,0,0,0,0,0,0,7,0,Matches
164,Luca Kerber,de GER,"MF,FW",Heidenheim,22-204,2002,0.9,31,6,14,11,6,2,31,0,0,,0,,6,42,21,1,0,1,0,0,11,1,Matches
165,Rani Khedira,de GER,MF,Union Berlin,30-247,1994,5.0,221,8,49,146,26,3,221,0,0,,0,,75,320,102,1,1,1,2,0,106,1,Matches
166,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,29-235,1995,5.0,603,12,86,402,121,3,603,3,2,66.7,1,33.3,363,1772,698,8,10,0,6,1,475,14,Matches
167,Tim Kleindienst,de GER,FW,Gladbach,29-030,1995,4.9,135,8,12,55,69,25,135,6,1,16.7,5,83.3,59,274,156,10,3,5,8,6,89,23,Matches
168,Lukas Klostermann,de GER,DF,RB Leipzig,28-119,1996,3.2,325,25,109,199,18,2,325,1,1,100.0,0,0.0,188,664,369,3,2,1,0,0,240,1,Matches
169,Ansgar Knauff,de GER,"MF,FW",Eint Frankfurt,22-264,2002,1.5,68,2,21,16,34,9,68,4,2,50.0,2,50.0,31,197,135,3,2,2,8,1,36,11,Matches
170,Magnus Knudsen,no NOR,MF,Holstein Kiel,23-107,2001,4.7,248,15,90,140,19,2,248,4,4,100.0,0,0.0,105,515,217,4,2,1,3,3,158,3,Matches
171,Gregor Kobel,ch SUI,GK,Dortmund,26-299,1997,5.0,204,162,202,2,0,0,204,1,1,100.0,0,0.0,128,702,373,0,0,0,0,0,137,0,Matches
172,Robin Koch,de GER,DF,Eint Frankfurt,28-075,1996,5.0,315,73,166,138,11,9,315,1,0,0.0,1,100.0,175,738,420,0,0,0,2,0,202,1,Matches
173,Derrick Köhn,de GER,DF,Werder Bremen,25-239,1999,1.6,79,6,17,20,43,5,79,4,3,75.0,1,25.0,51,288,164,5,4,1,4,2,54,12,Matches
174,Dominik Kohr,de GER,"DF,MF",Mainz 05,30-243,1994,4.8,278,33,121,130,30,4,278,3,2,66.7,1,33.3,107,502,312,7,3,1,7,1,163,8,Matches
175,Marco Komenda,hr CRO,DF,Holstein Kiel,27-309,1996,1.0,56,6,23,24,9,2,56,0,0,,0,,16,114,82,2,2,0,1,0,29,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
176,Mert Kömür,de GER,MF,Augsburg,19-075,2005,0.3,10,1,1,5,4,1,10,0,0,,0,,4,25,9,1,0,0,1,0,7,5,Matches
177,Henri Koudossou,de GER,DF,Augsburg,25-027,1999,0.3,13,2,3,6,4,0,13,0,0,,0,,3,9,1,0,0,0,1,0,3,0,Matches
178,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,20-307,2003,1.6,76,14,38,26,12,0,76,0,0,,0,,16,63,12,1,1,0,1,0,27,2,Matches
179,Matej Kovar,cz CZE,GK,Leverkusen,24-136,2000,1.0,26,23,26,0,0,0,26,0,0,,0,,18,71,27,0,0,0,0,0,17,0,Matches
180,Andrej Kramarić,hr CRO,MF,Hoffenheim,33-103,1991,3.9,196,4,25,72,101,20,195,4,3,75.0,1,25.0,139,912,507,15,9,4,8,7,155,32,Matches
181,Frans Krätzig,de GER,DF,Stuttgart,21-260,2003,0.6,48,4,12,22,14,0,48,0,0,,0,,30,85,39,0,0,0,1,0,33,2,Matches
182,Rasmus Kristensen,dk DEN,"DF,MF",Eint Frankfurt,27-081,1997,5.0,287,24,103,122,67,6,287,5,2,40.0,2,40.0,163,663,346,10,8,2,12,2,170,13,Matches
183,Lukas Kübler,de GER,DF,Freiburg,32-031,1992,4.5,250,12,72,128,53,6,250,1,0,0.0,1,100.0,94,400,125,2,3,0,2,2,114,11,Matches
184,Moritz-Broni Kwarteng,gh GHA,MF,Bochum,26-155,1998,0.7,33,0,5,17,12,2,33,3,3,100.0,0,0.0,20,102,51,2,1,1,3,1,25,4,Matches
185,Nediljko Labrović,hr CRO,GK,Augsburg,24-356,1999,5.0,171,137,166,5,0,0,171,0,0,,0,,93,504,272,0,0,0,0,0,76,0,Matches
186,Konrad Laimer,at AUT,"DF,MF",Bayern Munich,27-126,1997,1.3,93,1,10,49,34,4,93,1,0,0.0,1,100.0,65,287,109,1,0,0,1,2,78,13,Matches
187,Stefan Lainer,at AUT,DF,Gladbach,32-034,1992,0.1,5,0,4,1,0,0,5,0,0,,0,,1,1,1,0,0,0,0,0,1,0,Matches
188,Hugo Larsson,se SWE,MF,Eint Frankfurt,20-095,2004,4.8,186,12,51,91,44,5,186,3,1,33.3,2,66.7,89,287,142,2,5,0,3,2,108,4,Matches
189,Diogo Leite,pt POR,DF,Union Berlin,25-251,1999,5.0,325,27,137,152,43,8,325,7,4,57.1,2,28.6,136,598,295,4,4,0,5,1,167,5,Matches
190,Maxim Leitsch,de GER,DF,Mainz 05,26-135,1998,2.1,98,20,41,48,9,5,98,0,0,,0,,36,137,44,1,0,0,1,1,41,1,Matches
191,Jamie Leweling,de GER,"FW,MF",Stuttgart,23-217,2001,4.7,207,3,20,90,101,18,207,17,6,35.3,10,58.8,129,992,446,11,6,5,7,10,162,42,Matches
192,Philipp Lienhart,at AUT,DF,Freiburg,28-081,1996,4.5,376,25,160,204,13,2,376,3,1,33.3,2,66.7,232,1680,1018,11,5,0,1,0,260,0,Matches
193,Anthony Losilla,fr FRA,MF,Bochum,38-204,1986,3.1,119,9,32,66,23,0,119,2,0,0.0,2,100.0,49,223,96,1,1,0,2,1,60,4,Matches
194,Castello Lukeba,fr FRA,DF,RB Leipzig,21-288,2002,3.9,321,32,127,185,13,4,321,5,2,40.0,3,60.0,155,713,386,2,1,0,3,2,230,2,Matches
195,Senne Lynen,be BEL,MF,Werder Bremen,25-224,1999,4.8,260,16,71,139,52,3,260,6,3,50.0,3,50.0,145,593,243,1,2,0,3,3,158,3,Matches
196,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,25-000,1999,3.7,158,4,31,62,65,9,157,1,1,100.0,0,0.0,72,314,131,3,2,1,7,4,101,19,Matches
197,Arne Maier,de GER,MF,Augsburg,25-266,1999,1.9,148,1,8,65,75,4,148,2,0,0.0,2,100.0,78,318,107,1,5,1,4,0,106,11,Matches
198,Patrick Mainka,de GER,DF,Heidenheim,29-329,1994,5.0,254,28,158,92,5,1,254,1,0,0.0,1,100.0,152,727,359,1,0,0,0,2,152,0,Matches
199,Lovro Majer,hr CRO,MF,Wolfsburg,26-257,1998,1.3,39,0,8,15,17,3,38,3,2,66.7,0,0.0,28,155,48,2,2,1,2,3,28,2,Matches
200,Jordy Makengo,fr FRA,DF,Freiburg,23-058,2001,0.2,15,0,5,4,6,0,15,0,0,,0,,4,28,0,0,0,0,0,0,5,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
201,Julián Malatini,ar ARG,DF,Werder Bremen,23-122,2001,1.4,109,6,37,48,24,2,109,0,0,,0,,74,389,219,2,6,0,2,1,77,0,Matches
202,Donyell Malen,nl NED,"FW,DF",Dortmund,25-265,1999,1.8,92,0,3,33,57,10,92,11,2,18.2,8,72.7,58,281,129,5,4,3,6,1,70,23,Matches
203,Lennard Maloney,us USA,MF,Heidenheim,24-358,1999,3.2,146,19,68,71,7,1,146,2,0,0.0,2,100.0,50,109,21,0,0,0,5,0,57,0,Matches
204,Johan Manzambi,ch SUI,FW,Freiburg,18-352,2005,0.1,6,0,1,4,1,0,6,0,0,,0,,4,24,7,0,0,0,1,0,5,1,Matches
205,Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,25-236,1999,4.6,168,0,14,49,111,39,167,28,9,32.1,15,53.6,115,947,566,23,16,16,15,10,121,33,Matches
206,Erhan Mašović,rs SRB,DF,Bochum,25-313,1998,3.2,197,26,100,92,6,4,197,0,0,,0,,124,531,280,0,1,0,2,0,130,0,Matches
207,Igor Matanovic,hr CRO,FW,Eint Frankfurt,21-183,2003,1.6,57,3,6,27,25,11,57,3,2,66.7,1,33.3,34,189,72,2,2,1,9,5,44,12,Matches
208,Chrislain Matsima,fr FRA,DF,Augsburg,22-138,2002,0.4,22,5,12,10,0,0,22,0,0,,0,,7,17,11,0,0,0,1,0,12,0,Matches
209,Jean Mattéo Bahoya,fr FRA,MF,Eint Frankfurt,19-146,2005,0.1,7,0,1,4,2,1,7,1,1,100.0,0,0.0,2,19,18,1,0,1,0,0,4,1,Matches
210,Keke Maximilian Topp,de GER,"FW,MF",Werder Bremen,20-189,2004,1.3,49,0,3,20,27,9,49,2,0,0.0,2,100.0,34,159,68,4,1,1,7,7,41,12,Matches
211,Jakov Medić,hr CRO,DF,Bochum,26-023,1998,4.8,241,63,142,92,7,3,241,0,0,,0,,114,503,240,0,0,0,0,1,123,0,Matches
212,Connor Metcalfe,au AUS,MF,St. Pauli,24-330,1999,2.5,110,5,23,56,34,1,110,4,2,50.0,1,25.0,41,221,124,5,4,0,3,0,56,8,Matches
213,Karol Mets,ee EST,DF,St. Pauli,31-137,1993,5.0,380,48,187,185,10,3,380,1,0,0.0,1,100.0,175,659,345,3,0,0,1,0,247,1,Matches
214,Florian Micheler,at AUT,MF,Hoffenheim,19-136,2005,0.4,12,0,2,6,4,0,12,1,1,100.0,0,0.0,11,48,28,1,1,0,0,0,10,1,Matches
215,Enzo Millot,fr FRA,MF,Stuttgart,22-075,2002,3.9,278,1,44,141,98,16,277,14,13,92.9,0,0.0,159,878,377,5,4,2,13,8,202,18,Matches
216,Kim Min-jae,kr KOR,DF,Bayern Munich,27-320,1996,4.9,559,38,197,337,25,3,559,1,1,100.0,0,0.0,323,1287,543,2,6,1,3,1,419,3,Matches
217,Maximilian Mittelstädt,de GER,DF,Stuttgart,27-196,1997,4.1,353,15,92,165,99,6,353,4,3,75.0,0,0.0,179,699,328,5,8,1,6,2,233,18,Matches
218,Koji Miyoshi,jp JPN,MF,Bochum,27-188,1997,0.9,33,2,7,14,14,2,33,3,0,0.0,3,100.0,18,82,35,2,1,1,2,0,17,1,Matches
219,Max Moerstedt,de GER,FW,Hoffenheim,,,0.3,16,1,2,3,11,4,16,1,0,0.0,1,100.0,9,49,28,2,1,1,1,1,13,3,Matches
220,Steve Mounié,bj BEN,FW,Augsburg,30-001,1994,1.3,48,1,2,21,25,11,48,0,0,,0,,25,121,31,3,2,1,5,2,39,15,Matches
221,Nordi Mukiele,fr FRA,DF,Leverkusen,26-334,1997,0.6,48,1,12,21,15,1,48,0,0,,0,,23,86,46,0,1,0,1,0,35,4,Matches
222,Florian Müller,de GER,GK,Freiburg,26-322,1997,2.0,76,54,73,3,0,0,76,0,0,,0,,45,270,163,0,0,0,0,0,37,0,Matches
223,Kevin Müller,de GER,GK,Heidenheim,33-199,1991,5.0,202,166,202,0,0,0,202,0,0,,0,,110,501,267,0,0,0,1,0,101,0,Matches
224,Thomas Müller,de GER,"MF,FW",Bayern Munich,35-017,1989,1.4,84,1,9,35,40,6,84,2,2,100.0,0,0.0,48,220,116,1,0,0,3,3,75,21,Matches
225,Jamal Musiala,de GER,MF,Bayern Munich,21-217,2003,4.3,280,1,22,131,131,31,280,28,14,50.0,13,46.4,179,926,460,12,10,3,12,7,224,35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
226,Florent Muslija,xk KVX,"DF,FW",Freiburg,26-086,1998,0.6,42,1,8,10,24,1,42,2,1,50.0,1,50.0,27,153,65,2,4,0,2,0,29,6,Matches
227,Phillipp Mwene,at AUT,DF,Mainz 05,30-245,1994,4.9,231,16,46,96,91,3,231,10,5,50.0,5,50.0,105,700,351,10,3,1,5,2,123,23,Matches
228,Nathan N'Goumou,fr FRA,FW,Gladbach,24-200,2000,2.4,98,3,17,29,55,15,98,7,3,42.9,3,42.9,57,394,246,7,5,5,2,3,66,20,Matches
229,Stanley N'Soki,fr FRA,DF,Hoffenheim,25-174,1999,0.2,12,2,8,3,1,0,12,0,0,,0,,4,4,1,0,0,0,0,0,3,0,Matches
230,Paul Nebel,de GER,DF,Mainz 05,21-356,2002,0.4,50,2,10,19,22,2,50,2,1,50.0,1,50.0,27,264,151,5,4,1,0,0,27,1,Matches
231,Luca Netz,de GER,DF,Gladbach,21-138,2003,4.9,332,20,122,129,83,9,332,9,3,33.3,5,55.6,147,549,313,8,6,1,7,2,200,20,Matches
232,Manuel Neuer,de GER,GK,Bayern Munich,38-187,1986,4.0,218,96,201,17,0,0,218,0,0,,0,,151,804,508,0,0,0,0,0,164,0,Matches
233,Florian Neuhaus,de GER,MF,Gladbach,27-198,1997,0.3,18,0,7,10,1,0,18,0,0,,0,,6,16,7,0,0,0,0,0,13,0,Matches
234,Moritz Nicolas,de GER,GK,Gladbach,26-345,1997,2.0,93,73,92,1,0,0,93,0,0,,0,,62,258,133,0,0,0,0,0,63,0,Matches
235,Justin Njinmah,de GER,"MF,FW",Werder Bremen,23-320,2000,1.5,55,0,4,31,22,6,55,4,1,25.0,3,75.0,41,246,100,5,5,1,4,2,47,14,Matches
236,Niels Nkounkou,fr FRA,"MF,DF",Eint Frankfurt,23-334,2000,1.9,110,5,35,50,29,2,110,7,3,42.9,3,42.9,68,439,236,10,7,1,4,1,68,9,Matches
237,Felix Nmecha,de GER,"MF,DF",Dortmund,23-356,2000,1.8,113,6,21,74,21,0,113,1,1,100.0,0,0.0,44,216,108,2,2,0,3,5,74,1,Matches
238,Alexander Nübel,de GER,GK,Stuttgart,28-000,1996,5.0,224,185,223,1,0,0,224,0,0,,0,,138,602,383,0,0,0,0,0,140,0,Matches
239,Antonio Nusa,no NOR,MF,RB Leipzig,19-166,2005,2.0,103,8,16,35,53,9,103,13,5,38.5,7,53.8,61,382,157,4,4,4,7,7,74,19,Matches
240,Tim Oermann,de GER,DF,Bochum,20-360,2003,1.2,38,7,20,18,0,0,38,0,0,,0,,19,104,53,1,1,1,0,0,18,0,Matches
241,Ifechukwu Ogbus,ch SUI,DF,Freiburg,18-288,2005,0.2,15,1,7,4,4,0,15,0,0,,0,,4,8,2,0,0,0,1,0,3,0,Matches
242,Michael Olise,fr FRA,"FW,MF",Bayern Munich,22-293,2001,3.6,257,2,15,96,150,17,257,20,8,40.0,10,50.0,172,862,422,13,9,2,8,3,204,46,Matches
243,Jonas Omlin,ch SUI,GK,Gladbach,30-264,1994,3.0,154,134,154,0,0,0,154,0,0,,0,,113,375,159,0,0,0,0,0,99,0,Matches
244,Karim Onisiwo,at AUT,"MF,FW",Mainz 05,32-197,1992,1.0,31,0,4,9,18,5,31,1,0,0.0,1,100.0,16,61,12,1,0,0,3,1,22,7,Matches
245,Frank Onyeka,ng NGA,MF,Augsburg,26-273,1998,2.9,161,7,26,105,33,7,161,3,2,66.7,1,33.3,62,469,218,6,2,1,4,2,92,5,Matches
246,Loïs Openda,be BEL,FW,RB Leipzig,24-227,2000,4.2,102,1,3,40,59,20,101,8,1,12.5,3,37.5,59,368,207,12,4,9,7,3,90,34,Matches
247,Willi Orban,hu HUN,DF,RB Leipzig,31-332,1992,2.9,306,28,129,170,9,4,306,2,1,50.0,0,0.0,175,751,448,2,0,0,3,0,221,2,Matches
248,Patrick Osterhage,de GER,MF,Freiburg,24-242,2000,4.0,206,5,49,120,37,7,206,7,4,57.1,2,28.6,96,421,185,2,3,0,9,1,127,5,Matches
249,Salih Özcan,tr TUR,MF,Wolfsburg,26-263,1998,1.3,89,4,13,57,19,2,89,1,0,0.0,1,100.0,33,91,50,0,1,0,2,0,39,1,Matches
250,Exequiel Palacios,ar ARG,MF,Leverkusen,25-361,1998,0.1,22,0,2,12,8,1,22,0,0,,0,,11,50,32,2,0,0,0,1,21,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
251,João Palhinha,pt POR,MF,Bayern Munich,29-083,1995,1.4,144,3,24,99,22,5,144,0,0,,0,,76,283,108,1,1,1,2,1,119,5,Matches
252,Mats Pannewig,de GER,MF,Bochum,19-338,2004,0.4,23,1,4,11,9,3,23,1,0,0.0,1,100.0,12,57,28,1,0,0,1,3,17,4,Matches
253,Felix Passlack,de GER,DF,Bochum,26-124,1998,5.0,246,19,71,120,58,2,246,8,5,62.5,2,25.0,91,589,270,9,6,1,4,3,104,18,Matches
254,Aleksandar Pavlovic,de GER,MF,Bayern Munich,20-150,2004,3.6,346,3,43,257,48,1,346,0,0,,0,,208,1086,480,2,3,0,5,1,282,7,Matches
255,Mads Pedersen,dk DEN,DF,Augsburg,28-029,1996,1.8,93,5,20,37,38,3,93,6,2,33.3,4,66.7,43,197,97,1,3,0,0,1,45,9,Matches
256,Jordan Pefok,us USA,FW,Union Berlin,28-157,1996,3.7,112,6,11,52,51,15,112,5,2,40.0,3,60.0,52,163,50,1,2,0,9,6,82,19,Matches
257,Benedikt Pichler,at AUT,FW,Holstein Kiel,27-072,1997,4.6,144,6,18,73,53,16,144,8,5,62.5,3,37.5,67,389,197,9,3,3,7,8,107,24,Matches
258,Amos Pieper,de GER,DF,Werder Bremen,26-257,1998,1.2,79,13,48,28,3,0,79,0,0,,0,,32,88,48,0,0,0,0,0,50,0,Matches
259,Marvin Pieringer,de GER,FW,Heidenheim,24-362,1999,3.8,127,5,11,66,50,14,127,3,0,0.0,3,100.0,61,261,82,2,4,1,6,3,86,12,Matches
260,Alassane Pléa,fr FRA,FW,Gladbach,31-204,1993,3.0,129,0,6,68,59,11,129,9,5,55.6,4,44.4,87,510,323,11,6,4,6,4,113,18,Matches
261,Finn Porath,de GER,"DF,MF",Holstein Kiel,27-220,1997,3.8,188,12,65,65,59,7,188,2,0,0.0,2,100.0,75,370,193,7,8,1,6,3,110,15,Matches
