Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
364,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,29-143,1995,5,365,73,81.1,4.1,4,90,4,1,5,0,2.40,7,4,+3,+0.74,-1.38,9.0,5.9,+3.0,+0.75,-0.16,Matches
365,Robert Skov,dk DEN,"DF,FW",Union Berlin,28-133,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
366,Steven Skrzybski,de GER,MF,Holstein Kiel,31-317,1992,2,51,26,11.3,0.6,0,,0,2,26,0,0.50,1,1,0,0.00,+2.26,0.5,0.2,+0.3,+0.51,+1.64,Matches
367,Eric Smith,se SWE,DF,St. Pauli,27-266,1997,5,399,80,88.7,4.4,5,80,4,0,,0,0.80,4,6,-2,-0.45,-0.45,4.4,6.4,-2.0,-0.46,-0.45,Matches
368,Anton Stach,de GER,"DF,MF",Hoffenheim,25-320,1998,5,405,81,90.0,4.5,4,90,4,1,45,0,0.60,6,12,-6,-1.33,-1.33,5.9,9.9,-4.1,-0.91,+0.79,Matches
369,Jens Stage,dk DEN,MF,Werder Bremen,27-327,1996,5,425,85,94.4,4.7,5,85,4,0,,0,1.60,8,11,-3,-0.64,-0.64,6.6,6.5,+0.1,+0.03,+2.07,Matches
370,Niklas Stark,de GER,DF,Werder Bremen,29-169,1995,5,372,74,82.7,4.1,5,74,3,0,,0,1.60,7,11,-4,-0.97,-2.12,4.9,6.8,-1.9,-0.45,-2.09,Matches
371,Pascal Stenzel,de GER,DF,Stuttgart,28-194,1996,3,114,38,25.3,1.3,2,55,0,1,5,2,0.67,4,4,0,0.00,-1.07,2.0,3.6,-1.6,-1.27,-2.72,Matches
372,Finley Stevens,wls WAL,DF,St. Pauli,21-173,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
373,Angelo Stiller,de GER,"MF,DF",Stuttgart,23-179,2001,5,444,89,98.7,4.9,5,89,4,0,,0,1.60,13,10,+3,+0.61,-14.39,11.0,7.7,+3.2,+0.65,-8.68,Matches
374,Kevin Stöger,at AUT,MF,Gladbach,31-034,1993,5,416,83,92.4,4.6,5,83,3,0,,0,1.20,5,8,-3,-0.65,-3.30,8.5,8.2,+0.2,+0.05,+1.22,Matches
375,Lars Strobl,de GER,DF,Hoffenheim,19-168,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
376,Niklas Süle,de GER,DF,Dortmund,29-027,1995,5,334,67,74.2,3.7,4,82,3,1,8,0,2.00,7,7,0,0.00,-1.55,5.9,6.8,-1.0,-0.26,-1.52,Matches
377,Mattias Svanberg,se SWE,MF,Wolfsburg,25-269,1999,5,377,75,83.8,4.2,5,75,0,0,,0,0.80,9,8,+1,+0.24,+2.70,5.0,7.6,-2.6,-0.63,+0.14,Matches
378,Attila Szalai,hu HUN,"DF,MF",Hoffenheim,26-254,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
379,Haris Tabakovic,ba BIH,FW,Hoffenheim,30-102,1994,2,39,20,8.7,0.4,0,,0,2,20,2,0.00,1,0,+1,+2.31,+3.84,0.3,0.1,+0.2,+0.38,+1.49,Matches
380,Jonathan Tah,de GER,DF,Leverkusen,28-232,1996,5,450,90,100.0,5.0,5,90,5,0,,0,2.00,14,10,+4,+0.80,,10.4,5.7,+4.7,+0.93,,Matches
381,Edmond Tapsoba,bf BFA,DF,Leverkusen,25-241,1999,5,445,89,98.9,4.9,5,89,4,0,,0,2.00,14,10,+4,+0.81,+0.81,10.1,5.7,+4.3,+0.88,-4.69,Matches
382,Mathys Tel,fr FRA,"MF,FW",Bayern Munich,19-156,2005,2,73,37,16.2,0.8,1,58,0,1,15,3,3.00,2,1,+1,+1.23,-1.63,2.1,0.3,+1.8,+2.26,+0.72,Matches
383,Nathan Tella,ng NGA,"DF,FW",Leverkusen,25-087,1999,3,83,28,18.4,0.9,1,56,0,2,14,1,1.33,2,2,0,0.00,-0.98,2.1,0.8,+1.3,+1.38,+0.55,Matches
384,Martin Terrier,fr FRA,MF,Leverkusen,27-210,1997,5,267,53,59.3,3.0,3,69,0,2,31,0,2.00,9,5,+4,+1.35,+1.35,7.1,3.0,+4.1,+1.38,+1.11,Matches
385,Arthur Theate,be BEL,DF,Eint Frankfurt,24-128,2000,5,428,86,95.1,4.8,5,86,4,0,,0,2.40,11,4,+7,+1.47,+9.65,9.9,6.1,+3.8,+0.79,+0.28,Matches
386,Norman Theuerkauf,de GER,"DF,MF",Heidenheim,37-250,1987,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
387,Phillip Tietz,de GER,FW,Augsburg,27-083,1997,5,248,50,55.1,2.8,3,67,0,2,24,0,0.80,4,9,-5,-1.81,-0.92,4.6,5.0,-0.4,-0.15,+0.20,Matches
388,Umut Tohumcu,de GER,MF,Hoffenheim,20-050,2004,3,139,46,30.9,1.5,1,90,1,2,25,0,0.00,4,4,0,0.00,+1.74,1.6,3.4,-1.7,-1.13,-0.21,Matches
389,Tiago Tomás,pt POR,"MF,FW",Wolfsburg,22-106,2002,5,372,74,82.7,4.1,5,74,1,0,,0,0.80,8,8,0,0.00,+1.15,4.7,7.9,-3.3,-0.79,-0.78,Matches
390,Lucas Tousart,fr FRA,MF,Union Berlin,27-154,1997,2,130,65,28.9,1.4,2,65,0,0,,3,2.00,1,1,0,0.00,-0.28,1.2,1.1,+0.1,+0.10,+0.16,Matches
391,Omar Traoré,de GER,"DF,FW",Heidenheim,26-239,1998,5,428,86,95.1,4.8,5,86,3,0,,0,1.80,9,7,+2,+0.42,-3.67,7.2,6.2,+1.0,+0.21,-1.26,Matches
392,Kevin Trapp,de GER,GK,Eint Frankfurt,34-084,1990,3,225,75,50.0,2.5,3,75,2,0,,0,2.00,4,3,+1,+0.40,-1.20,4.8,3.4,+1.4,+0.54,-0.48,Matches
393,Philipp Treu,de GER,"MF,DF",St. Pauli,23-302,2000,5,450,90,100.0,5.0,5,90,5,0,,0,0.80,4,6,-2,-0.40,,4.7,6.7,-2.0,-0.41,,Matches
394,Christopher Trimmel,at AUT,DF,Union Berlin,37-219,1987,3,104,35,23.1,1.2,1,71,0,2,17,2,1.33,0,2,-2,-1.73,-2.51,0.5,0.9,-0.3,-0.29,-0.36,Matches
395,Tuta,br BRA,"DF,MF",Eint Frankfurt,25-088,1999,5,449,90,99.8,5.0,5,90,4,0,,0,2.40,11,6,+5,+1.00,+1.00,10.8,6.9,+3.9,+0.78,-2.27,Matches
396,Sven Ulreich,de GER,GK,Bayern Munich,36-058,1988,1,90,90,20.0,1.0,1,90,1,0,,4,3.00,5,0,+5,+5.00,+3.00,3.0,0.0,+3.0,+2.99,+1.68,Matches
397,Deniz Undav,de GER,"FW,MF",Stuttgart,28-073,1996,5,321,64,71.3,3.6,4,72,1,1,34,0,1.60,12,8,+4,+1.12,+1.12,8.1,6.7,+1.4,+0.38,-1.34,Matches
398,Dayot Upamecano,fr FRA,DF,Bayern Munich,25-339,1998,5,449,90,99.8,5.0,5,90,4,0,,0,2.60,17,4,+13,+2.61,+2.61,11.5,2.5,+9.0,+1.81,+72.48,Matches
399,Can Uzun,tr TUR,"FW,MF",Eint Frankfurt,18-324,2005,3,50,17,11.1,0.6,0,,0,3,17,2,2.00,1,1,0,0.00,-1.13,0.4,0.8,-0.4,-0.68,-1.65,Matches
400,Josha Vagnoman,de GER,DF,Stuttgart,23-294,2000,4,268,67,59.6,3.0,3,74,0,1,45,0,2.00,8,6,+2,+0.67,-0.32,7.6,3.8,+3.8,+1.28,+1.27,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
401,Maarten Vandevoordt,be BEL,GK,RB Leipzig,22-217,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
402,Ruben Vargas,ch SUI,MF,Augsburg,26-056,1998,4,234,59,52.0,2.6,3,63,0,1,45,1,0.75,3,9,-6,-2.31,-1.89,4.0,5.0,-0.9,-0.36,-0.26,Matches
403,Nikola Vasilj,ba BIH,GK,St. Pauli,28-303,1995,5,450,90,100.0,5.0,5,90,5,0,,0,0.80,4,6,-2,-0.40,,4.7,6.7,-2.0,-0.41,,Matches
404,Denis Vavro,sk SVK,DF,Wolfsburg,28-173,1996,1,1,1,0.2,0.0,0,,0,1,1,2,0.00,0,1,-1,-90.00,-90.00,0.0,0.2,-0.2,-16.88,-16.26,Matches
405,Miloš Veljković,rs SRB,DF,Werder Bremen,29-004,1995,1,90,90,20.0,1.0,1,90,1,0,,0,1.00,2,2,0,0.00,+0.75,1.4,1.0,+0.4,+0.44,+0.67,Matches
406,Nikolas Veratschnig,at AUT,MF,Mainz 05,21-250,2003,1,4,4,0.9,0.0,0,,0,1,4,3,1.00,1,1,0,0.00,+0.40,0.4,0.4,0.0,-0.88,-0.17,Matches
407,Arthur Vermeeren,be BEL,MF,RB Leipzig,19-236,2005,4,72,18,16.0,0.8,0,,0,4,18,0,2.00,0,0,0,0.00,-1.43,1.6,0.9,+0.7,+0.86,+0.74,Matches
408,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,23-266,2001,5,182,36,40.4,2.0,1,66,0,4,29,0,1.60,2,2,0,0.00,-0.34,2.4,1.9,+0.5,+0.22,+0.40,Matches
409,Gabriel Vidovic,hr CRO,MF,Mainz 05,20-304,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
410,Kevin Vogt,de GER,DF,Union Berlin,33-007,1991,5,442,88,98.2,4.9,5,88,4,0,,0,1.60,4,3,+1,+0.20,+0.20,3.8,3.8,+0.1,+0.01,+1.77,Matches
411,Aster Vranckx,be BEL,MF,Wolfsburg,21-362,2002,3,50,17,11.1,0.6,0,,0,3,17,0,0.33,1,3,-2,-3.60,-3.83,1.1,1.7,-0.6,-1.02,-0.42,Matches
412,Robert Wagner,de GER,MF,St. Pauli,21-078,2003,3,180,60,40.0,2.0,3,60,0,0,,0,0.00,0,2,-2,-1.00,-1.00,1.6,2.5,-0.9,-0.44,-0.05,Matches
413,Hauke Wahl,de GER,DF,St. Pauli,30-168,1994,5,450,90,100.0,5.0,5,90,5,0,,0,0.80,4,6,-2,-0.40,,4.7,6.7,-2.0,-0.41,,Matches
414,Paul Wanner,de GER,MF,Heidenheim,18-282,2005,5,355,71,78.9,3.9,5,71,0,0,,0,1.80,6,6,0,0.00,-2.84,4.2,5.0,-0.8,-0.20,-2.22,Matches
415,Kjell-Arik Wätjen,de GER,MF,Dortmund,18-227,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
416,Julian Weigl,de GER,MF,Gladbach,29-022,1995,5,415,83,92.2,4.6,5,83,3,0,,0,1.20,6,7,-1,-0.22,+2.35,8.2,8.1,+0.1,+0.03,+0.90,Matches
417,Timon Weiner,de GER,GK,Holstein Kiel,25-256,1999,5,450,90,100.0,5.0,5,90,5,0,,0,0.20,7,17,-10,-2.00,,5.8,10.5,-4.7,-0.94,,Matches
418,Nelson Weiper,de GER,"FW,MF",Mainz 05,19-197,2005,2,21,11,4.7,0.2,0,,0,2,11,1,0.50,0,1,-1,-4.29,-4.08,0.7,0.4,+0.3,+1.32,+2.12,Matches
419,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,30-162,1994,5,450,90,100.0,5.0,5,90,5,0,,0,1.60,8,11,-3,-0.60,,6.6,7.0,-0.4,-0.09,,Matches
420,Noah Weißhaupt,de GER,FW,Freiburg,23-010,2001,2,55,28,12.2,0.6,0,,0,2,28,2,1.50,0,1,-1,-1.64,-2.09,0.5,0.4,+0.1,+0.10,-1.00,Matches
421,Silvan Widmer,ch SUI,DF,Mainz 05,31-209,1993,4,107,27,23.8,1.2,1,74,0,3,11,0,1.00,1,2,-1,-0.84,-0.58,0.9,2.6,-1.7,-1.40,-0.90,Matches
422,Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,23-123,2001,4,301,75,66.9,3.3,4,75,1,0,,0,0.75,7,6,+1,+0.30,+1.51,4.2,5.9,-1.7,-0.50,+0.45,Matches
423,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,25-236,1999,4,133,33,29.6,1.5,1,90,1,3,14,1,1.00,3,3,0,0.00,+0.28,2.2,3.3,-1.2,-0.78,-0.19,Matches
424,Florian Wirtz,de GER,MF,Leverkusen,21-150,2003,5,449,90,99.8,5.0,5,90,4,0,,0,2.00,14,10,+4,+0.80,+0.80,10.4,5.7,+4.7,+0.94,+4.72,Matches
425,Dani de Wit,nl NED,MF,Bochum,26-246,1998,4,356,89,79.1,4.0,4,89,3,0,,0,0.25,5,10,-5,-1.26,-0.31,3.5,11.5,-8.0,-2.03,-1.82,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
426,Maximilian Wittek,de GER,DF,Bochum,29-040,1995,5,450,90,100.0,5.0,5,90,5,0,,0,0.20,5,11,-6,-1.20,,4.5,12.8,-8.3,-1.65,,Matches
427,Marius Wolf,de GER,DF,Augsburg,29-126,1995,5,262,52,58.2,2.9,3,69,0,2,28,0,0.80,3,9,-6,-2.06,-1.58,4.3,5.5,-1.2,-0.43,-0.46,Matches
428,Nick Woltemade,de GER,MF,Stuttgart,22-229,2002,2,15,8,3.3,0.2,0,,0,2,8,3,0.50,1,0,+1,+6.00,+5.38,0.4,0.1,+0.3,+1.87,+1.15,Matches
429,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,25-010,1999,4,154,39,34.2,1.7,2,65,0,2,12,0,1.75,2,1,+1,+0.58,+0.58,1.9,2.0,-0.1,-0.04,-0.03,Matches
430,Granit Xhaka,ch SUI,MF,Leverkusen,32-003,1992,5,450,90,100.0,5.0,5,90,5,0,,0,2.00,14,10,+4,+0.80,,10.4,5.7,+4.7,+0.93,,Matches
431,Dan-Axel Zagadou,fr FRA,"DF,MF",Stuttgart,25-119,1999,2,29,15,6.4,0.3,0,,0,2,15,0,3.00,2,1,+1,+3.10,+2.46,1.5,0.3,+1.2,+3.63,+3.06,Matches
432,Robin Zentner,de GER,GK,Mainz 05,29-338,1994,5,450,90,100.0,5.0,5,90,5,0,,0,1.00,8,10,-2,-0.40,,6.1,9.7,-3.5,-0.71,,Matches
433,Cedric Zesiger,ch SUI,DF,Wolfsburg,26-098,1998,5,450,90,100.0,5.0,5,90,5,0,,0,0.80,10,11,-1,-0.20,,6.5,9.7,-3.3,-0.65,,Matches
434,Michael Zetterer,de GER,GK,Werder Bremen,29-080,1995,5,450,90,100.0,5.0,5,90,5,0,,0,1.60,8,11,-3,-0.60,,6.6,7.0,-0.4,-0.09,,Matches
