Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
139,Valery Fernández,ESP,"MF,FW",Mallorca,24,1999,0.9,2,3,3,100.0,3.46,3.46,0.67,0.67,10.3,0,0,0,0.8,0.8,0.28,1.2,1.2
140,Pablo Fornals,ESP,"FW,MF",Betis,28,1996,5.8,0,10,1,10.0,1.73,0.17,0.0,0.0,25.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
141,Héctor Fort,ESP,DF,Barcelona,18,2006,0.5,0,1,0,0.0,1.84,0.0,0.0,0.0,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0
142,Dimitri Foulquier,FRA,DF,Valencia,31,1993,3.8,0,3,0,0.0,0.8,0.0,0.0,0.0,22.1,0,0,0,0.0,0.0,0.02,0.0,0.0
143,Alejandro Francés,ESP,DF,Girona,22,2002,4.9,0,5,0,0.0,1.02,0.0,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
144,Enric Franquesa,ESP,"FW,DF",Leganés,27,1997,4.0,1,3,1,33.3,0.75,0.25,0.33,1.0,16.8,0,0,0,0.3,0.3,0.1,0.7,0.7
145,Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,27,1997,5.7,1,9,4,44.4,1.57,0.7,0.11,0.25,20.1,0,0,0,0.5,0.5,0.05,0.5,0.5
146,Manuel Fuster,ESP,"FW,MF",Las Palmas,26,1997,0.9,0,1,0,0.0,1.11,0.0,0.0,0.0,25.4,0,0,0,0.0,0.0,0.02,0.0,0.0
147,Javi Galán,ESP,DF,Atlético Madrid,29,1994,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
148,Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,31,1993,2.0,0,1,0,0.0,0.51,0.0,0.0,0.0,21.7,0,0,0,0.0,0.0,0.04,0.0,0.0
149,Conor Gallagher,ENG,MF,Atlético Madrid,24,2000,4.9,2,4,2,50.0,0.82,0.41,0.5,1.0,20.0,0,0,0,0.9,0.9,0.21,1.1,1.1
150,Álvaro García,ESP,"FW,MF",Rayo Vallecano,31,1992,3.8,1,8,2,25.0,2.1,0.52,0.13,0.5,21.4,0,0,0,1.2,1.2,0.16,-0.2,-0.2
151,Eric García,ESP,MF,Barcelona,23,2001,4.0,0,4,2,50.0,1.01,0.5,0.0,0.0,8.7,0,0,0,0.6,0.6,0.14,-0.6,-0.6
152,Fran Garcia,ESP,DF,Real Madrid,25,1999,2.8,0,4,2,50.0,1.42,0.71,0.0,0.0,24.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
153,Joan García,ESP,GK,Espanyol,23,2001,8.0,0,1,1,100.0,0.12,0.12,0.0,0.0,10.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
154,Rubén García,ESP,"FW,MF",Osasuna,31,1993,5.3,1,8,3,37.5,1.5,0.56,0.13,0.33,15.8,0,0,0,0.7,0.7,0.08,0.3,0.3
155,Yarek Gasiorowski,ESP,DF,Valencia,19,2005,2.0,0,1,0,0.0,0.5,0.0,0.0,0.0,8.7,0,0,0,0.1,0.1,0.15,-0.1,-0.1
156,Paulo Gazzaniga,ARG,GK,Girona,32,1992,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
157,Bryan Gil,ESP,"FW,MF",Girona,23,2001,5.4,1,14,6,42.9,2.58,1.11,0.07,0.17,19.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
158,Dani Gómez,ESP,FW,Valencia,26,1998,3.4,1,5,3,60.0,1.45,0.87,0.2,0.33,13.9,0,0,0,0.6,0.6,0.11,0.4,0.4
159,Moi Gómez,ESP,"MF,FW",Osasuna,30,1994,3.3,0,1,0,0.0,0.3,0.0,0.0,0.0,14.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1
160,Sergi Gómez,ESP,DF,Espanyol,32,1992,3.0,0,2,1,50.0,0.67,0.34,0.0,0.0,8.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3
161,Sergio Gómez,ESP,"MF,FW",Real Sociedad,24,2000,6.6,0,4,3,75.0,0.6,0.45,0.0,0.0,28.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2
162,Unai Gómez,ESP,"MF,FW",Athletic Club,21,2003,2.7,0,3,0,0.0,1.11,0.0,0.0,0.0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
163,Fabio González,ESP,MF,Las Palmas,27,1997,0.5,0,2,0,0.0,4.0,0.0,0.0,0.0,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
164,Urko González,ESP,MF,Real Sociedad,23,2001,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
165,Andoni Gorosabel,ESP,DF,Athletic Club,28,1996,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
166,José Gragera,ESP,MF,Espanyol,23,2000,4.8,0,2,0,0.0,0.41,0.0,0.0,0.0,20.3,0,0,0,0.0,0.0,0.02,0.0,0.0
167,Dominik Greif,SVK,GK,Mallorca,27,1997,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
168,Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33,1991,6.5,2,8,3,37.5,1.23,0.46,0.25,0.67,18.6,2,0,0,1.1,1.1,0.14,0.9,0.9
169,Vicente Guaita,ESP,GK,Celta Vigo,37,1987,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
170,Sergi Guardiola,ESP,FW,Rayo Vallecano,33,1991,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
171,Nemanja Gudelj,SRB,"MF,DF",Sevilla,32,1991,5.0,0,3,1,33.3,0.6,0.2,0.0,0.0,30.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1
172,Javier Guerra,ESP,"MF,FW",Valencia,21,2003,4.6,0,9,0,0.0,1.94,0.0,0.0,0.0,24.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
173,Ander Guevara,ESP,MF,Alavés,27,1997,4.4,0,4,0,0.0,0.91,0.0,0.0,0.0,20.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
174,Pape Gueye,SEN,MF,Villarreal,25,1999,3.4,0,4,1,25.0,1.17,0.29,0.0,0.0,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
175,Hugo Guillamón,ESP,MF,Valencia,24,2000,3.4,0,1,0,0.0,0.29,0.0,0.0,0.0,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0
176,Arda Güler,TUR,"MF,FW",Real Madrid,19,2005,2.7,0,10,4,40.0,3.77,1.51,0.0,0.0,15.9,0,0,0,1.0,1.0,0.1,-1.0,-1.0
177,Gerard Gumbau,ESP,MF,Rayo Vallecano,29,1994,2.0,0,2,1,50.0,1.0,0.5,0.0,0.0,15.4,0,0,0,0.2,0.2,0.1,-0.2,-0.2
178,Jon Guridi,ESP,MF,Alavés,29,1995,4.2,0,2,0,0.0,0.47,0.0,0.0,0.0,14.4,0,0,0,0.0,0.0,0.02,0.0,0.0
179,Gorka Guruzeta,ESP,FW,Athletic Club,28,1996,5.0,2,11,6,54.5,2.22,1.21,0.18,0.33,14.7,0,0,0,0.8,0.8,0.07,1.2,1.2
180,Miguel Gutiérrez,ESP,DF,Girona,23,2001,7.0,0,4,2,50.0,0.57,0.29,0.0,0.0,24.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
181,Munir El Haddadi,MAR,"MF,FW",Leganés,29,1995,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
182,Sébastien Haller,CIV,FW,Leganés,30,1994,2.9,0,3,1,33.3,1.04,0.35,0.0,0.0,15.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3
183,Javi Hernández,ESP,DF,Leganés,26,1998,5.7,0,4,1,25.0,0.7,0.17,0.0,0.0,16.9,1,0,0,0.2,0.2,0.05,-0.2,-0.2
184,Jorge Herrando,ESP,DF,Osasuna,23,2001,4.1,0,1,1,100.0,0.25,0.25,0.0,0.0,14.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
185,Ander Herrera,ESP,MF,Athletic Club,35,1989,1.5,0,2,0,0.0,1.3,0.0,0.0,0.0,29.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
186,Sergio Herrera,ESP,GK,Osasuna,31,1993,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
187,Yangel Herrera,VEN,MF,Girona,26,1998,5.1,1,7,2,28.6,1.38,0.39,0.14,0.5,12.1,0,0,0,0.7,0.7,0.1,0.3,0.3
188,Juan Herzog,ESP,DF,Las Palmas,21,2003,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
189,Omar El Hilali,MAR,DF,Espanyol,21,2003,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
190,Pablo Ibáñez,ESP,MF,Osasuna,26,1998,2.3,0,5,2,40.0,2.2,0.88,0.0,0.0,15.4,0,0,0,0.7,0.7,0.14,-0.7,-0.7
191,Stanis Idumbo,BEL,FW,Sevilla,19,2005,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
192,Iglesias,ESP,DF,Getafe,26,1998,7.2,0,6,0,0.0,0.83,0.0,0.0,0.0,30.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
193,Borja Iglesias,ESP,FW,Celta Vigo,31,1993,4.4,3,10,7,70.0,2.27,1.59,0.3,0.43,9.9,0,0,0,2.5,2.5,0.25,0.5,0.5
194,Kelechi Iheanacho,NGA,FW,Sevilla,27,1996,3.0,0,7,2,28.6,2.32,0.66,0.0,0.0,14.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6
195,Karl Jakob Hein,EST,GK,Valladolid,22,2002,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
196,Adnan Januzaj,BEL,"MF,FW",Las Palmas,29,1995,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
197,Mikel Jauregizar,ESP,MF,Athletic Club,20,2003,3.9,1,5,1,20.0,1.27,0.25,0.2,1.0,21.1,0,0,0,0.2,0.2,0.05,0.8,0.8
198,John Joe,IRL,"FW,MF",Getafe,20,2003,0.1,0,1,0,0.0,12.86,0.0,0.0,0.0,30.1,0,0,0,0.0,0.0,0.02,0.0,0.0
199,Jofre,ESP,MF,Espanyol,23,2001,5.2,1,9,2,22.2,1.74,0.39,0.11,0.5,21.9,0,0,0,0.7,0.7,0.08,0.3,0.3
200,Joan Jordán,ESP,MF,Alavés,30,1994,2.3,0,5,1,20.0,2.2,0.44,0.0,0.0,24.1,2,0,0,0.3,0.3,0.06,-0.3,-0.3
201,Juanmi,ESP,FW,Betis,31,1993,1.6,0,4,1,25.0,2.52,0.63,0.0,0.0,15.4,0,0,0,0.6,0.6,0.14,-0.6,-0.6
202,Juanpe,ESP,DF,Girona,33,1991,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
203,Abdulai Juma Bah,SLE,DF,Valladolid,18,2006,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
204,Vinicius Júnior,BRA,FW,Real Madrid,24,2000,7.2,3,20,3,15.0,2.78,0.42,0.05,0.33,19.2,0,2,2,2.6,1.3,0.06,0.4,-0.3
205,Stanko Jurić,CRO,MF,Valladolid,28,1996,5.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
206,Willy Kambwala,FRA,DF,Villarreal,20,2004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
207,Abdoulaye Keita,ESP,MF,Getafe,22,2002,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
208,Kenedy,BRA,MF,Valladolid,28,1996,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
209,Kiké,ESP,FW,Alavés,34,1989,4.3,2,11,3,27.3,2.54,0.69,0.18,0.67,13.3,0,0,0,1.1,1.1,0.1,0.9,0.9
210,Koke,ESP,MF,Atlético Madrid,32,1992,6.1,1,4,2,50.0,0.65,0.33,0.25,0.5,16.8,0,0,0,0.9,0.9,0.23,0.1,0.1
211,Jules Koundé,FRA,DF,Barcelona,25,1998,8.0,1,6,2,33.3,0.75,0.25,0.17,0.5,15.8,0,0,0,0.3,0.3,0.05,0.7,0.7
212,Alex Král,CZE,"MF,FW",Espanyol,26,1998,7.4,0,7,0,0.0,0.95,0.0,0.0,0.0,14.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
213,Ladislav Krejčí,CZE,DF,Girona,25,1999,2.1,0,2,1,50.0,0.95,0.47,0.0,0.0,9.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
214,Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,2001,6.0,2,7,2,28.6,1.17,0.33,0.29,1.0,14.6,0,0,0,1.2,1.2,0.17,0.8,0.8
215,Marash Kumbulla,ALB,DF,Espanyol,24,2000,6.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
216,Cyle Larin,CAN,FW,Mallorca,29,1995,3.6,1,4,1,25.0,1.11,0.28,0.25,1.0,10.1,0,0,0,1.0,1.0,0.25,0.0,0.0
217,Juanmi Latasa,ESP,FW,Valladolid,23,2001,4.1,0,11,0,0.0,2.69,0.0,0.0,0.0,13.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9
218,Toni Lato,ESP,DF,Mallorca,26,1997,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
219,Robin Le Normand,ESP,DF,Atlético Madrid,27,1996,7.0,0,3,0,0.0,0.43,0.0,0.0,0.0,9.0,0,0,0,0.3,0.3,0.1,-0.3,-0.3
220,Florian Lejeune,FRA,DF,Rayo Vallecano,33,1991,8.0,0,8,3,37.5,1.0,0.37,0.0,0.0,24.8,3,0,0,0.4,0.4,0.05,-0.4,-0.4
221,Iñigo Lekue,ESP,DF,Athletic Club,31,1993,3.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
222,Robert Lewandowski,POL,FW,Barcelona,36,1988,7.2,7,28,13,46.4,3.91,1.81,0.21,0.46,13.7,2,1,2,8.0,6.4,0.23,-1.0,-0.4
223,Samuel Lino,BRA,"DF,MF",Atlético Madrid,24,1999,4.6,0,15,6,40.0,3.24,1.29,0.0,0.0,13.6,0,0,0,2.0,2.0,0.13,-2.0,-2.0
224,Diego Llorente,ESP,DF,Betis,31,1993,8.0,0,2,1,50.0,0.25,0.12,0.0,0.0,12.0,0,0,0,0.4,0.4,0.18,-0.4,-0.4
225,Marcos Llorente,ESP,"DF,MF",Atlético Madrid,29,1995,7.0,2,5,2,40.0,0.72,0.29,0.4,1.0,18.2,0,0,0,0.2,0.2,0.03,1.8,1.8
226,Giovani Lo Celso,ARG,MF,Betis,28,1996,4.1,5,12,9,75.0,2.93,2.2,0.33,0.44,21.0,0,1,1,2.1,1.3,0.11,2.9,2.7
227,Enzo Loiodice,FRA,MF,Las Palmas,23,2000,2.4,0,1,0,0.0,0.41,0.0,0.0,0.0,15.4,0,0,0,0.0,0.0,0.03,0.0,0.0
228,David López,ESP,DF,Girona,34,1989,6.4,0,2,0,0.0,0.31,0.0,0.0,0.0,14.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
229,Diego López,ESP,"MF,FW",Valencia,22,2002,7.0,1,4,1,25.0,0.58,0.14,0.25,1.0,15.5,0,0,0,0.5,0.5,0.13,0.5,0.5
230,Fermin López,ESP,MF,Barcelona,21,2003,0.7,0,1,0,0.0,1.53,0.0,0.0,0.0,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0
231,Javi López,ESP,DF,Real Sociedad,22,2002,5.2,0,2,0,0.0,0.38,0.0,0.0,0.0,24.6,0,0,0,0.0,0.0,0.02,0.0,0.0
232,Roberto López,ESP,"MF,FW",Leganés,24,2000,2.7,0,4,0,0.0,1.49,0.0,0.0,0.0,34.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
233,Unai López,ESP,"MF,FW",Rayo Vallecano,28,1995,4.6,2,5,4,80.0,1.08,0.86,0.4,0.5,23.6,0,0,0,0.2,0.2,0.04,1.8,1.8
234,Iker Losada,ESP,"FW,MF",Betis,23,2001,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
235,Pol Lozano,ESP,MF,Espanyol,24,1999,3.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
236,Dodi Lukebakio,BEL,FW,Sevilla,27,1997,6.3,2,20,8,40.0,3.16,1.26,0.1,0.25,18.8,0,0,0,2.4,2.4,0.12,-0.4,-0.4
237,Darwin Machís,VEN,"FW,MF",Valladolid,31,1993,2.5,0,6,0,0.0,2.42,0.0,0.0,0.0,19.6,1,0,0,0.6,0.6,0.11,-0.6,-0.6
238,Pablo Maffeo,ESP,DF,Mallorca,27,1997,4.4,0,3,0,0.0,0.69,0.0,0.0,0.0,20.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
239,Jon Magunacelaya,ESP,MF,Real Sociedad,24,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
240,Giorgi Mamardashvili,GEO,GK,Valencia,24,2000,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
241,Reinildo Mandava,MOZ,DF,Atlético Madrid,30,1994,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
242,Javier Manquillo,ESP,DF,Celta Vigo,30,1994,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
243,Marcão,BRA,DF,Sevilla,28,1996,3.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
244,Óscar de Marcos,ESP,DF,Athletic Club,35,1989,3.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
245,Alberto Marí,ESP,FW,Valencia,23,2001,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
246,José María Giménez,URU,DF,Atlético Madrid,29,1995,6.0,0,2,0,0.0,0.33,0.0,0.0,0.0,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
247,Pablo Marín,ESP,MF,Real Sociedad,21,2003,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
248,Mika Màrmol,ESP,DF,Las Palmas,22,2002,5.5,0,3,0,0.0,0.55,0.0,0.0,0.0,12.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
249,Mario Maroto,ESP,MF,Valladolid,20,2003,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
250,Carlos Martín,ESP,"FW,MF",Alavés,22,2002,2.0,1,1,1,100.0,0.51,0.51,1.0,1.0,3.3,0,0,0,0.5,0.5,0.51,0.5,0.5
251,Gerard Martín,ESP,DF,Barcelona,22,2002,2.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
252,Iván Martín,ESP,MF,Girona,25,1999,6.3,1,2,1,50.0,0.32,0.16,0.5,1.0,14.4,0,0,0,0.6,0.6,0.32,0.4,0.4
253,Jon Martin,ESP,DF,Real Sociedad,18,2006,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,12.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
254,Mario Martín,ESP,MF,Valladolid,20,2004,3.1,0,4,1,25.0,1.27,0.32,0.0,0.0,28.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
255,Arnau Martinez,ESP,DF,Girona,21,2003,3.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
256,Iñigo Martínez,ESP,DF,Barcelona,33,1991,6.9,0,4,1,25.0,0.58,0.15,0.0,0.0,13.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
257,Javi Martínez,ESP,MF,Osasuna,24,1999,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
258,Toni Martínez,ESP,FW,Alavés,27,1997,2.4,2,11,4,36.4,4.54,1.65,0.18,0.5,15.0,0,0,0,1.1,1.1,0.1,0.9,0.9
259,Javi Martón,ESP,FW,Athletic Club,25,1999,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
260,Marvin,ESP,"DF,FW",Las Palmas,24,2000,4.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
261,Omar Mascarell,EQG,MF,Mallorca,31,1993,4.2,0,1,1,100.0,0.24,0.24,0.0,0.0,21.4,0,0,0,0.0,0.0,0.02,0.0,0.0
262,Jaime Mata,ESP,FW,Las Palmas,35,1988,2.0,0,2,1,50.0,0.99,0.5,0.0,0.0,11.8,0,0,0,0.4,0.4,0.18,-0.4,-0.4
263,Borja Mayoral,ESP,FW,Getafe,27,1997,0.9,1,3,1,33.3,3.18,1.06,0.0,0.0,23.3,0,1,1,1.2,0.4,0.14,-0.2,-0.4
264,Kylian Mbappé,FRA,FW,Real Madrid,25,1998,6.7,5,36,16,44.4,5.35,2.38,0.06,0.13,15.5,0,3,3,6.9,4.6,0.13,-1.9,-2.6
265,Oliver McBurnie,SCO,FW,Las Palmas,28,1996,5.7,0,8,3,37.5,1.41,0.53,0.0,0.0,11.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9
266,Scott McKenna,SCO,DF,Las Palmas,27,1996,4.1,0,1,0,0.0,0.24,0.0,0.0,0.0,12.3,0,0,0,0.0,0.0,0.03,0.0,0.0
267,Mateo Mejía,ESP,FW,Sevilla,21,2003,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
268,Brais Méndez,ESP,MF,Real Sociedad,27,1997,3.1,1,6,2,33.3,1.94,0.65,0.17,0.5,16.2,1,0,0,0.9,0.9,0.15,0.1,0.1
269,Ferland Mendy,FRA,DF,Real Madrid,29,1995,5.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
270,Víctor Meseguer,ESP,MF,Valladolid,25,1999,2.9,0,5,0,0.0,1.7,0.0,0.0,0.0,11.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4
271,Miguel,ESP,FW,Leganés,25,1999,5.1,0,9,2,22.2,1.75,0.39,0.0,0.0,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7
272,Éder Militão,BRA,DF,Real Madrid,26,1998,7.9,1,9,3,33.3,1.14,0.38,0.11,0.33,12.3,0,0,0,0.6,0.6,0.07,0.4,0.4
273,Luis Milla,ESP,MF,Getafe,29,1994,7.8,1,9,2,22.2,1.15,0.26,0.0,0.0,28.1,0,1,1,1.0,0.2,0.03,0.0,-0.2
274,Pere Milla,ESP,MF,Espanyol,32,1992,1.2,0,1,0,0.0,0.85,0.0,0.0,0.0,30.7,1,0,0,0.0,0.0,0.03,0.0,0.0
275,Óscar Mingueza,ESP,"MF,DF",Celta Vigo,25,1999,5.5,2,4,3,75.0,0.72,0.54,0.5,0.67,26.4,3,0,0,0.2,0.2,0.05,1.8,1.8
276,Bojan Miovski,MKD,FW,Girona,25,1999,1.9,0,4,1,25.0,2.09,0.52,0.0,0.0,15.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
277,Rafa Mir,ESP,"MF,FW",Valencia,27,1997,2.7,0,4,0,0.0,1.51,0.0,0.0,0.0,18.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
278,Luka Modrić,CRO,MF,Real Madrid,39,1985,4.5,0,6,2,33.3,1.33,0.44,0.0,0.0,26.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2
279,Johan Mojica,COL,DF,Mallorca,32,1992,6.4,0,2,0,0.0,0.31,0.0,0.0,0.0,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0
280,Alberto Moleiro,ESP,"FW,MF",Las Palmas,21,2003,5.6,3,15,10,66.7,2.69,1.8,0.2,0.3,15.3,0,0,0,1.6,1.6,0.11,1.4,1.4
281,Nahuel Molina,ARG,DF,Atlético Madrid,26,1998,3.3,0,3,1,33.3,0.9,0.3,0.0,0.0,28.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
282,Jon Moncayola,ESP,"MF,FW",Osasuna,26,1998,5.4,0,6,0,0.0,1.11,0.0,0.0,0.0,16.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
283,Gonzalo Montiel,ARG,MF,Sevilla,27,1997,0.0,0,1,0,0.0,45.0,0.0,0.0,0.0,14.7,0,0,0,0.0,0.0,0.03,0.0,0.0
284,Gerard Moreno,ESP,FW,Villarreal,32,1992,1.3,0,5,3,60.0,3.91,2.35,0.0,0.0,14.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
285,Ilaix Moriba,GUI,MF,Celta Vigo,21,2003,2.9,0,4,0,0.0,1.4,0.0,0.0,0.0,21.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
286,Manu Morlanes,ESP,MF,Mallorca,25,1999,3.8,0,2,0,0.0,0.53,0.0,0.0,0.0,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0
287,Raúl Moro,ESP,"FW,MF",Valladolid,21,2002,6.0,2,15,4,26.7,2.52,0.67,0.13,0.5,18.0,0,0,0,1.3,1.3,0.09,0.7,0.7
288,Cristhian Mosquera,ESP,DF,Valencia,20,2004,8.0,0,3,1,33.3,0.37,0.12,0.0,0.0,10.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
289,Santiago Mouriño,URU,"DF,MF",Alavés,22,2002,1.7,0,1,1,100.0,0.58,0.58,0.0,0.0,9.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1
290,Abdul Mumin,GHA,DF,Rayo Vallecano,26,1998,8.0,1,1,1,100.0,0.12,0.12,1.0,1.0,18.7,0,0,0,0.0,0.0,0.02,1.0,1.0
291,Aihen Muñoz,ESP,DF,Real Sociedad,27,1997,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
