Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
110,Pau Cubarsí,ESP,DF,Barcelona,17,2007,8,7,572,6.4,0,0.0,1,0.16,1,0.16,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.9,0.13,1.0,0.15,7,38,1,0.16,0.15
111,Arnaut Danjuma,NED,FW,Villarreal,27,1997,3,3,200,2.2,2,0.9,0,0.0,2,0.9,2,0.9,0,0,1,0,0.8,0.37,0.8,0.37,0.0,0.01,0.8,0.38,4,1,17,0.9,0.38
112,Arnaut Danjuma,NED,"FW,MF",Girona,27,1997,5,3,272,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.14,0.4,0.14,0.4,0.12,0.8,0.27,19,13,33,0.0,0.27
113,Sergi Darder,ESP,"MF,FW",Mallorca,30,1993,8,6,531,5.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.01,0.1,0.01,0.4,0.07,0.5,0.09,10,24,19,0.0,0.09
114,Rodrigo De Paul,ARG,MF,Atlético Madrid,30,1994,7,4,343,3.8,0,0.0,1,0.26,1,0.26,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.7,0.44,1.7,0.44,13,40,23,0.26,0.44
115,Assane Diao,ESP,FW,Betis,19,2005,4,2,175,1.9,0,0.0,1,0.51,1,0.51,0,0.0,0,0,0,0,0.3,0.2,0.3,0.2,0.9,0.54,1.2,0.74,2,0,13,0.51,0.74
116,Moussa Diarra,MLI,DF,Alavés,23,2000,5,4,335,3.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,3,0.0,0.0
117,Brahim Díaz,MAR,"FW,MF",Real Madrid,25,1999,5,2,120,1.3,1,0.75,1,0.75,2,1.5,1,0.75,0,0,0,0,0.3,0.23,0.3,0.23,0.3,0.25,0.6,0.48,9,10,17,1.5,0.48
118,Pedro Díaz,ESP,"MF,FW",Rayo Vallecano,26,1998,2,1,51,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,0.0
119,Diego,ESP,"FW,MF",Leganés,24,2000,4,1,113,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.22,0.3,0.22,0.1,0.06,0.4,0.28,2,2,8,0.0,0.28
120,Álvaro djaló,ESP,FW,Athletic Club,25,1999,4,2,153,1.7,1,0.59,0,0.0,1,0.59,1,0.59,0,0,0,0,0.2,0.13,0.2,0.13,0.0,0.0,0.2,0.13,6,3,20,0.59,0.13
121,Djené,TOG,DF,Getafe,32,1991,8,8,692,7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.01,0.1,0.01,0.3,0.04,0.4,0.05,5,18,3,0.0,0.05
122,Marko Dmitrović,SRB,GK,Leganés,32,1992,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
123,Marc Domenech,ESP,FW,Mallorca,18,2006,3,2,115,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.11,0.1,0.11,0.0,0.01,0.2,0.12,0,2,8,0.0,0.12
124,Carlos Dominguez,ESP,DF,Celta Vigo,23,2001,5,4,343,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.01,0.2,0.04,2,24,0,0.0,0.04
125,Sergi Dominguez,ESP,DF,Barcelona,19,2005,3,2,172,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,1,0.0,0.0
126,Anastasios Douvikas,GRE,FW,Celta Vigo,25,1999,8,3,323,3.6,1,0.28,0,0.0,1,0.28,1,0.28,0,0,0,0,1.2,0.33,1.2,0.33,0.0,0.0,1.2,0.33,3,3,23,0.28,0.33
127,Pablo Durán,ESP,"FW,MF",Celta Vigo,23,2001,3,2,143,1.6,0,0.0,1,0.63,1,0.63,0,0.0,0,0,0,0,0.1,0.06,0.1,0.06,0.2,0.16,0.3,0.21,3,2,14,0.63,0.21
128,Hugo Duro,ESP,FW,Valencia,24,1999,6,5,451,5.0,2,0.4,0,0.0,2,0.4,2,0.4,0,0,1,0,1.2,0.25,1.2,0.24,0.2,0.04,1.4,0.28,4,3,16,0.4,0.29
129,Chidera Ejuke,NGA,"FW,MF",Sevilla,26,1998,7,4,410,4.6,1,0.22,0,0.0,1,0.22,1,0.22,0,0,0,0,0.7,0.15,0.7,0.15,1.0,0.21,1.6,0.36,41,20,54,0.22,0.36
130,Aritz Elustondo,ESP,DF,Real Sociedad,30,1994,4,3,245,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.1,0.02,0.3,0.11,4,10,1,0.0,0.11
131,Adri Embarba,ESP,"FW,MF",Rayo Vallecano,32,1992,8,6,479,5.3,0,0.0,1,0.19,1,0.19,0,0.0,0,0,2,0,0.3,0.06,0.3,0.06,1.0,0.19,1.3,0.25,11,17,33,0.19,0.25
132,Endrick,BRA,FW,Real Madrid,18,2006,7,0,46,0.5,1,1.96,0,0.0,1,1.96,1,1.96,0,0,1,0,0.6,1.28,0.6,1.28,0.0,0.0,0.6,1.28,4,1,8,1.96,1.28
133,Alfonso Espino,URU,DF,Rayo Vallecano,32,1992,4,4,304,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,5,8,8,0.0,0.02
134,Dario Essugo,POR,MF,Las Palmas,19,2005,2,2,146,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,3,6,1,0.0,0.03
135,Abde Ezzalzouli,MAR,FW,Betis,22,2001,8,6,558,6.2,1,0.16,0,0.0,1,0.16,1,0.16,0,1,0,0,3.9,0.62,3.1,0.49,0.5,0.08,3.6,0.57,37,26,71,0.16,0.7
136,Peter Federico,DOM,"MF,FW",Getafe,22,2002,5,1,138,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.13,0.2,0.13,0.0,0.01,0.2,0.14,1,1,6,0.0,0.14
137,Nabil Fekir,FRA,MF,Betis,31,1993,2,2,180,2.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0,0,0,0.7,0.34,0.7,0.34,0.5,0.26,1.2,0.61,9,10,18,0.5,0.61
138,Kiko Femenía,ESP,DF,Villarreal,33,1991,7,7,630,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.1,0.02,0.2,0.02,23,33,8,0.0,0.02
139,Valery Fernández,ESP,"MF,FW",Mallorca,24,1999,4,0,78,0.9,2,2.31,0,0.0,2,2.31,2,2.31,0,0,1,0,0.8,0.97,0.8,0.97,0.0,0.0,0.8,0.97,0,3,3,2.31,0.97
140,Pablo Fornals,ESP,"FW,MF",Betis,28,1996,8,6,519,5.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.11,0.6,0.11,1.1,0.19,1.8,0.31,10,52,40,0.0,0.31
141,Héctor Fort,ESP,DF,Barcelona,18,2006,4,0,49,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.04,0.0,0.04,0.0,0.06,0.1,0.1,2,4,3,0.0,0.1
142,Dimitri Foulquier,FRA,DF,Valencia,31,1993,8,3,339,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.01,0.0,0.01,0.1,0.02,0.1,0.03,7,10,13,0.0,0.03
143,Alejandro Francés,ESP,DF,Girona,22,2002,5,5,442,4.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.04,0.2,0.04,0.0,0.0,0.2,0.04,7,29,9,0.0,0.04
144,Enric Franquesa,ESP,"FW,DF",Leganés,27,1997,8,4,362,4.0,1,0.25,0,0.0,1,0.25,1,0.25,0,0,1,0,0.3,0.07,0.3,0.07,0.1,0.03,0.4,0.1,3,6,17,0.25,0.1
145,Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,27,1997,8,6,517,5.7,1,0.17,1,0.17,2,0.35,1,0.17,0,0,0,0,0.5,0.08,0.5,0.08,0.6,0.1,1.1,0.19,14,9,44,0.35,0.19
146,Manuel Fuster,ESP,"FW,MF",Las Palmas,26,1997,4,1,81,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.02,0.0,0.02,0.1,0.09,0.1,0.12,1,1,10,0.0,0.12
147,Javi Galán,ESP,DF,Atlético Madrid,29,1994,1,0,16,0.2,0,0.0,1,5.63,1,5.63,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,4.2,0.7,4.2,1,1,0,5.63,4.2
148,Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,31,1993,4,2,178,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.02,0.0,0.02,0.0,0.02,0.1,0.04,3,16,4,0.0,0.04
149,Conor Gallagher,ENG,MF,Atlético Madrid,24,2000,6,5,441,4.9,2,0.41,0,0.0,2,0.41,2,0.41,0,0,1,0,0.9,0.17,0.9,0.17,0.1,0.02,0.9,0.19,4,13,11,0.41,0.19
150,Álvaro García,ESP,"FW,MF",Rayo Vallecano,31,1992,6,4,343,3.8,1,0.26,0,0.0,1,0.26,1,0.26,0,0,1,0,1.2,0.33,1.2,0.33,0.2,0.06,1.5,0.38,10,14,41,0.26,0.38
151,Eric García,ESP,MF,Barcelona,23,2001,7,3,358,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.14,0.6,0.14,0.0,0.0,0.6,0.14,8,24,4,0.0,0.14
152,Fran Garcia,ESP,DF,Real Madrid,25,1999,6,2,253,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.08,0.2,0.08,0.2,0.07,0.4,0.15,5,22,24,0.0,0.15
153,Joan García,ESP,GK,Espanyol,23,2001,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.01,0.1,0.01,0.0,0.0,0.1,0.01,0,0,0,0.0,0.01
154,Rubén García,ESP,"FW,MF",Osasuna,31,1993,8,6,479,5.3,1,0.19,1,0.19,2,0.38,1,0.19,0,0,1,0,0.7,0.12,0.7,0.12,0.5,0.09,1.1,0.21,5,23,34,0.38,0.21
155,Yarek Gasiorowski,ESP,DF,Valencia,19,2005,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.1,0.03,0.2,0.11,1,4,0,0.0,0.11
156,Paulo Gazzaniga,ARG,GK,Girona,32,1992,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
157,Bryan Gil,ESP,"FW,MF",Girona,23,2001,8,6,488,5.4,1,0.18,0,0.0,1,0.18,1,0.18,0,0,1,0,1.3,0.24,1.3,0.24,0.6,0.12,1.9,0.36,16,18,60,0.18,0.36
158,Dani Gómez,ESP,FW,Valencia,26,1998,7,3,310,3.4,1,0.29,0,0.0,1,0.29,1,0.29,0,0,0,0,0.6,0.16,0.6,0.16,0.0,0.0,0.6,0.16,1,2,12,0.29,0.16
159,Moi Gómez,ESP,"MF,FW",Osasuna,30,1994,7,3,296,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.04,0.1,0.04,0.2,0.06,0.3,0.09,2,14,5,0.0,0.09
160,Sergi Gómez,ESP,DF,Espanyol,32,1992,6,2,268,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.1,0.3,0.1,0.0,0.0,0.3,0.1,0,4,0,0.0,0.1
161,Sergio Gómez,ESP,"MF,FW",Real Sociedad,24,2000,8,7,598,6.6,0,0.0,3,0.45,3,0.45,0,0.0,0,0,0,0,0.2,0.03,0.2,0.03,3.5,0.52,3.6,0.55,11,20,38,0.45,0.55
162,Unai Gómez,ESP,"MF,FW",Athletic Club,21,2003,8,2,244,2.7,0,0.0,1,0.37,1,0.37,0,0.0,0,0,1,0,0.1,0.05,0.1,0.05,0.1,0.05,0.3,0.1,3,6,12,0.37,0.1
163,Fabio González,ESP,MF,Las Palmas,27,1997,1,0,45,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.15,0.1,0.15,0.0,0.0,0.1,0.15,0,6,0,0.0,0.15
164,Urko González,ESP,MF,Real Sociedad,23,2001,1,1,45,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
165,Andoni Gorosabel,ESP,DF,Athletic Club,28,1996,3,2,184,2.0,0,0.0,1,0.49,1,0.49,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.6,0.28,0.6,0.28,1,6,7,0.49,0.28
166,José Gragera,ESP,MF,Espanyol,23,2000,8,5,434,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,0.1,0.01,1,7,3,0.0,0.01
167,Dominik Greif,SVK,GK,Mallorca,27,1997,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
168,Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33,1991,8,6,585,6.5,2,0.31,3,0.46,5,0.77,2,0.31,0,0,0,0,1.1,0.17,1.1,0.17,1.2,0.19,2.3,0.36,15,35,50,0.77,0.36
169,Vicente Guaita,ESP,GK,Celta Vigo,37,1987,4,4,360,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
170,Sergi Guardiola,ESP,FW,Rayo Vallecano,33,1991,2,0,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0
171,Nemanja Gudelj,SRB,"MF,DF",Sevilla,32,1991,6,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.1,0.02,0.1,0.02,0.1,0.03,0.2,0.04,2,10,1,0.0,0.04
172,Javier Guerra,ESP,"MF,FW",Valencia,21,2003,8,5,418,4.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3,0.07,0.3,0.07,0.1,0.02,0.4,0.09,7,18,20,0.0,0.09
173,Ander Guevara,ESP,MF,Alavés,27,1997,7,4,394,4.4,0,0.0,1,0.23,1,0.23,0,0.0,0,0,0,0,0.3,0.06,0.3,0.06,0.2,0.05,0.5,0.12,7,28,4,0.23,0.12
174,Pape Gueye,SEN,MF,Villarreal,25,1999,6,3,307,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,1,0.1,0.03,0.1,0.03,0.1,0.02,0.1,0.04,4,19,6,0.0,0.04
175,Hugo Guillamón,ESP,MF,Valencia,24,2000,6,4,307,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0,10,3,0.0,0.01
176,Arda Güler,TUR,"MF,FW",Real Madrid,19,2005,6,3,239,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,1.0,0.37,1.0,0.37,1.0,0.38,2.0,0.75,6,19,26,0.0,0.75
177,Gerard Gumbau,ESP,MF,Rayo Vallecano,29,1994,4,1,180,2.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0,0,0,0.2,0.1,0.2,0.1,0.1,0.07,0.3,0.16,1,8,6,0.5,0.16
178,Jon Guridi,ESP,MF,Alavés,29,1995,7,4,380,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.01,0.0,0.01,0.1,0.03,0.2,0.04,9,20,12,0.0,0.04
179,Gorka Guruzeta,ESP,FW,Athletic Club,28,1996,8,5,446,5.0,2,0.4,2,0.4,4,0.81,2,0.4,0,0,0,0,0.8,0.16,0.8,0.16,0.2,0.03,1.0,0.19,1,2,20,0.81,0.19
180,Miguel Gutiérrez,ESP,DF,Girona,23,2001,7,7,630,7.0,0,0.0,1,0.14,1,0.14,0,0.0,0,0,0,0,0.3,0.04,0.3,0.04,2.0,0.29,2.4,0.34,15,27,44,0.14,0.34
181,Munir El Haddadi,MAR,"MF,FW",Leganés,29,1995,4,2,149,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.04,3,4,5,0.0,0.04
182,Sébastien Haller,CIV,FW,Leganés,30,1994,4,3,259,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3,0.12,0.3,0.12,0.2,0.07,0.5,0.19,1,4,7,0.0,0.19
183,Javi Hernández,ESP,DF,Leganés,26,1998,6,6,516,5.7,0,0.0,1,0.17,1,0.17,0,0.0,0,0,0,0,0.2,0.04,0.2,0.04,0.9,0.15,1.1,0.19,12,15,29,0.17,0.19
184,Jorge Herrando,ESP,DF,Osasuna,23,2001,5,4,367,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.02,3,7,1,0.0,0.02
185,Ander Herrera,ESP,MF,Athletic Club,35,1989,4,1,138,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.04,0.1,0.04,0.1,0.06,0.2,0.1,2,8,2,0.0,0.1
186,Sergio Herrera,ESP,GK,Osasuna,31,1993,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
187,Yangel Herrera,VEN,MF,Girona,26,1998,7,6,458,5.1,1,0.2,1,0.2,2,0.39,1,0.2,0,0,1,0,0.7,0.14,0.7,0.14,0.3,0.05,1.0,0.2,4,34,18,0.39,0.2
188,Juan Herzog,ESP,DF,Las Palmas,21,2003,2,2,180,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0
189,Omar El Hilali,MAR,DF,Espanyol,21,2003,8,8,716,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,10,24,8,0.0,0.01
190,Pablo Ibáñez,ESP,MF,Osasuna,26,1998,7,1,205,2.3,0,0.0,1,0.44,1,0.44,0,0.0,0,0,1,0,0.7,0.3,0.7,0.3,1.0,0.43,1.7,0.72,1,6,4,0.44,0.72
191,Stanis Idumbo,BEL,FW,Sevilla,19,2005,1,0,9,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0
192,Iglesias,ESP,DF,Getafe,26,1998,8,7,651,7.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.02,0.2,0.02,0.6,0.09,0.8,0.11,6,18,16,0.0,0.11
193,Borja Iglesias,ESP,FW,Celta Vigo,31,1993,8,5,397,4.4,3,0.68,0,0.0,3,0.68,3,0.68,0,0,0,0,2.5,0.57,2.5,0.57,0.1,0.01,2.6,0.58,1,2,16,0.68,0.58
194,Kelechi Iheanacho,NGA,FW,Sevilla,27,1996,5,3,271,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6,0.21,0.6,0.21,0.2,0.07,0.8,0.28,2,3,7,0.0,0.28
195,Karl Jakob Hein,EST,GK,Valladolid,22,2002,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
196,Adnan Januzaj,BEL,"MF,FW",Las Palmas,29,1995,2,0,25,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,0.0,0.0
197,Mikel Jauregizar,ESP,MF,Athletic Club,20,2003,6,4,354,3.9,1,0.25,0,0.0,1,0.25,1,0.25,0,0,2,1,0.2,0.06,0.2,0.06,0.2,0.04,0.4,0.1,2,15,3,0.25,0.1
198,John Joe,IRL,"FW,MF",Getafe,20,2003,2,0,7,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.28,0,0,1,0.0,0.28
199,Jofre,ESP,MF,Espanyol,23,2001,8,6,466,5.2,1,0.19,1,0.19,2,0.39,1,0.19,0,0,2,0,0.7,0.14,0.7,0.14,0.7,0.14,1.4,0.28,11,11,35,0.39,0.28
200,Joan Jordán,ESP,MF,Alavés,30,1994,3,2,205,2.3,0,0.0,1,0.44,1,0.44,0,0.0,0,0,0,0,0.3,0.13,0.3,0.13,0.2,0.07,0.4,0.2,1,14,4,0.44,0.2
201,Juanmi,ESP,FW,Betis,31,1993,5,2,143,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6,0.36,0.6,0.36,0.3,0.18,0.9,0.54,3,2,6,0.0,0.54
202,Juanpe,ESP,DF,Girona,33,1991,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0
203,Abdulai Juma Bah,SLE,DF,Valladolid,18,2006,2,2,167,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0,8,0,0.0,0.02
204,Vinicius Júnior,BRA,FW,Real Madrid,24,2000,8,7,647,7.2,3,0.42,4,0.56,7,0.97,1,0.14,2,2,3,0,2.6,0.37,1.3,0.18,3.1,0.44,4.4,0.62,43,27,85,0.7,0.8
205,Stanko Jurić,CRO,MF,Valladolid,28,1996,8,5,507,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,4,0,0.0,0.0,0.0,0.0,0.3,0.06,0.3,0.06,2,17,1,0.0,0.06
206,Willy Kambwala,FRA,DF,Villarreal,20,2004,1,1,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
207,Abdoulaye Keita,ESP,MF,Getafe,22,2002,1,0,28,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0
208,Kenedy,BRA,MF,Valladolid,28,1996,1,0,6,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0
209,Kiké,ESP,FW,Alavés,34,1989,8,4,389,4.3,2,0.46,0,0.0,2,0.46,2,0.46,0,0,1,0,1.1,0.25,1.1,0.25,0.3,0.07,1.4,0.32,0,8,17,0.46,0.32
210,Koke,ESP,MF,Atlético Madrid,32,1992,8,6,550,6.1,1,0.16,0,0.0,1,0.16,1,0.16,0,0,2,0,0.9,0.15,0.9,0.15,0.9,0.14,1.8,0.29,6,26,2,0.16,0.29
211,Jules Koundé,FRA,DF,Barcelona,25,1998,8,8,720,8.0,1,0.12,1,0.12,2,0.25,1,0.12,0,0,1,0,0.3,0.04,0.3,0.04,1.2,0.15,1.5,0.19,11,54,54,0.25,0.19
212,Alex Král,CZE,"MF,FW",Espanyol,26,1998,8,7,664,7.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.05,0.4,0.05,0.4,0.05,0.7,0.1,11,21,19,0.0,0.1
213,Ladislav Krejčí,CZE,DF,Girona,25,1999,3,2,190,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.07,0.1,0.07,0.0,0.0,0.1,0.07,3,4,0,0.0,0.07
214,Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,2001,8,6,539,6.0,2,0.33,0,0.0,2,0.33,2,0.33,0,0,1,0,1.2,0.19,1.2,0.19,0.6,0.11,1.8,0.3,24,29,59,0.33,0.3
215,Marash Kumbulla,ALB,DF,Espanyol,24,2000,7,7,604,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,0,0.0,0.0
216,Cyle Larin,CAN,FW,Mallorca,29,1995,6,4,323,3.6,1,0.28,1,0.28,2,0.56,1,0.28,0,0,1,0,1.0,0.28,1.0,0.28,0.2,0.07,1.2,0.34,2,4,17,0.56,0.34
217,Juanmi Latasa,ESP,FW,Valladolid,23,2001,6,3,368,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.9,0.23,0.9,0.23,0.1,0.03,1.1,0.26,1,5,9,0.0,0.26
218,Toni Lato,ESP,DF,Mallorca,26,1997,3,2,143,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.1,0.07,0.1,0.07,6,7,11,0.0,0.07
219,Robin Le Normand,ESP,DF,Atlético Madrid,27,1996,7,7,630,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.3,0.04,0.3,0.04,0.1,0.01,0.4,0.05,4,26,2,0.0,0.05
220,Florian Lejeune,FRA,DF,Rayo Vallecano,33,1991,8,8,720,8.0,0,0.0,1,0.12,1,0.12,0,0.0,0,0,1,0,0.4,0.05,0.4,0.05,0.1,0.01,0.5,0.06,4,31,1,0.12,0.06
221,Iñigo Lekue,ESP,DF,Athletic Club,31,1993,6,3,318,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.02,5,18,8,0.0,0.02
222,Robert Lewandowski,POL,FW,Barcelona,36,1988,8,8,645,7.2,7,0.98,2,0.28,9,1.26,6,0.84,1,2,1,0,8.0,1.12,6.4,0.9,1.4,0.19,7.8,1.09,6,13,34,1.12,1.31
223,Samuel Lino,BRA,"DF,MF",Atlético Madrid,24,1999,7,6,417,4.6,0,0.0,1,0.22,1,0.22,0,0.0,0,0,1,0,2.0,0.43,2.0,0.43,0.9,0.2,2.9,0.63,13,18,47,0.22,0.63
224,Diego Llorente,ESP,DF,Betis,31,1993,8,8,720,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4,0.05,0.4,0.05,0.1,0.01,0.4,0.05,1,20,2,0.0,0.05
225,Marcos Llorente,ESP,"DF,MF",Atlético Madrid,29,1995,8,7,629,7.0,2,0.29,1,0.14,3,0.43,2,0.29,0,0,0,1,0.2,0.02,0.2,0.02,1.4,0.21,1.6,0.23,14,33,46,0.43,0.23
