Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive_sca,PassDead_sca,TO_sca,Sh_sca,Fld_sca,Def_sca,GCA,GCA90,PassLive_gca,PassDead_gca,TO_gca,Sh_gca,Fld_gca,Def_gca
210,Koke,ESP,MF,Atlético Madrid,32,1992,6.1,11,1.8,11,0,0,0,0,0,2,0.33,2,0,0,0,0,0
211,Jules Koundé,FRA,DF,Barcelona,25,1998,8.0,16,2.0,15,0,1,0,0,0,1,0.12,1,0,0,0,0,0
212,Alex Král,CZE,"MF,FW",Espanyol,26,1998,7.4,10,1.36,9,0,0,1,0,0,0,0.0,0,0,0,0,0,0
213,Ladislav Krejčí,CZE,DF,Girona,25,1999,2.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
214,Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,2001,6.0,21,3.5,12,3,2,0,2,2,1,0.17,0,0,1,0,0,0
215,Marash Kumbulla,ALB,DF,Espanyol,24,2000,6.7,2,0.3,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
216,Cyle Larin,CAN,FW,Mallorca,29,1995,3.6,7,1.95,5,0,0,1,1,0,0,0.0,0,0,0,0,0,0
217,Juanmi Latasa,ESP,FW,Valladolid,23,2001,4.1,8,1.96,5,0,0,2,1,0,0,0.0,0,0,0,0,0,0
218,Toni Lato,ESP,DF,Mallorca,26,1997,1.6,6,3.78,5,1,0,0,0,0,1,0.63,1,0,0,0,0,0
219,Robin Le Normand,ESP,DF,Atlético Madrid,27,1996,7.0,2,0.29,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
220,Florian Lejeune,FRA,DF,Rayo Vallecano,33,1991,8.0,3,0.37,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
221,Iñigo Lekue,ESP,DF,Athletic Club,31,1993,3.5,4,1.13,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
222,Robert Lewandowski,POL,FW,Barcelona,36,1988,7.2,19,2.65,11,0,3,3,2,0,0,0.0,0,0,0,0,0,0
223,Samuel Lino,BRA,"DF,MF",Atlético Madrid,24,1999,4.6,12,2.59,11,0,0,1,0,0,1,0.22,0,0,0,1,0,0
224,Diego Llorente,ESP,DF,Betis,31,1993,8.0,4,0.5,2,0,0,1,0,1,1,0.12,0,0,0,0,0,1
225,Marcos Llorente,ESP,"DF,MF",Atlético Madrid,29,1995,7.0,18,2.58,16,1,1,0,0,0,3,0.43,3,0,0,0,0,0
226,Giovani Lo Celso,ARG,MF,Betis,28,1996,4.1,31,7.58,21,8,0,0,2,0,2,0.49,2,0,0,0,0,0
227,Enzo Loiodice,FRA,MF,Las Palmas,23,2000,2.4,6,2.45,2,3,0,0,1,0,0,0.0,0,0,0,0,0,0
228,David López,ESP,DF,Girona,34,1989,6.4,4,0.62,2,0,0,2,0,0,1,0.16,0,0,0,1,0,0
229,Diego López,ESP,"MF,FW",Valencia,22,2002,7.0,14,2.02,12,0,1,0,1,0,1,0.14,1,0,0,0,0,0
230,Fermin López,ESP,MF,Barcelona,21,2003,0.7,1,1.53,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
231,Javi López,ESP,DF,Real Sociedad,22,2002,5.2,6,1.15,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0
232,Roberto López,ESP,"MF,FW",Leganés,24,2000,2.7,9,3.35,4,4,0,0,0,1,1,0.37,0,1,0,0,0,0
233,Unai López,ESP,"MF,FW",Rayo Vallecano,28,1995,4.6,8,1.73,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0
234,Iker Losada,ESP,"FW,MF",Betis,23,2001,1.0,5,5.0,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
235,Pol Lozano,ESP,MF,Espanyol,24,1999,3.4,4,1.11,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
236,Dodi Lukebakio,BEL,FW,Sevilla,27,1997,6.3,26,4.11,12,2,7,3,2,0,0,0.0,0,0,0,0,0,0
237,Darwin Machís,VEN,"FW,MF",Valladolid,31,1993,2.5,4,1.61,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0
238,Pablo Maffeo,ESP,DF,Mallorca,27,1997,4.4,13,2.98,10,0,2,1,0,0,0,0.0,0,0,0,0,0,0
239,Jon Magunacelaya,ESP,MF,Real Sociedad,24,2000,0.1,1,15.0,1,0,0,0,0,0,1,15.0,1,0,0,0,0,0
240,Giorgi Mamardashvili,GEO,GK,Valencia,24,2000,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
241,Reinildo Mandava,MOZ,DF,Atlético Madrid,30,1994,5.0,6,1.19,5,0,0,0,0,1,1,0.2,0,0,0,0,0,1
242,Javier Manquillo,ESP,DF,Celta Vigo,30,1994,2.0,1,0.49,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
243,Marcão,BRA,DF,Sevilla,28,1996,3.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
244,Óscar de Marcos,ESP,DF,Athletic Club,35,1989,3.6,6,1.66,5,1,0,0,0,0,2,0.55,2,0,0,0,0,0
245,Alberto Marí,ESP,FW,Valencia,23,2001,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
246,José María Giménez,URU,DF,Atlético Madrid,29,1995,6.0,2,0.33,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
247,Pablo Marín,ESP,MF,Real Sociedad,21,2003,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
248,Mika Màrmol,ESP,DF,Las Palmas,22,2002,5.5,9,1.64,9,0,0,0,0,0,2,0.36,2,0,0,0,0,0
249,Mario Maroto,ESP,MF,Valladolid,20,2003,0.2,2,9.47,2,0,0,0,0,0,1,4.74,1,0,0,0,0,0
250,Carlos Martín,ESP,"FW,MF",Alavés,22,2002,2.0,2,1.01,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
251,Gerard Martín,ESP,DF,Barcelona,22,2002,2.8,7,2.47,7,0,0,0,0,0,1,0.35,1,0,0,0,0,0
252,Iván Martín,ESP,MF,Girona,25,1999,6.3,13,2.07,13,0,0,0,0,0,2,0.32,2,0,0,0,0,0
253,Jon Martin,ESP,DF,Real Sociedad,18,2006,1.0,1,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
254,Mario Martín,ESP,MF,Valladolid,20,2004,3.1,9,2.86,6,0,0,0,3,0,1,0.32,1,0,0,0,0,0
255,Arnau Martinez,ESP,DF,Girona,21,2003,3.1,4,1.29,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
256,Iñigo Martínez,ESP,DF,Barcelona,33,1991,6.9,12,1.74,10,0,0,2,0,0,1,0.15,1,0,0,0,0,0
257,Javi Martínez,ESP,MF,Osasuna,24,1999,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
258,Toni Martínez,ESP,FW,Alavés,27,1997,2.4,10,4.15,6,0,0,2,1,1,1,0.41,0,0,0,1,0,0
259,Javi Martón,ESP,FW,Athletic Club,25,1999,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
260,Marvin,ESP,"DF,FW",Las Palmas,24,2000,4.5,4,0.88,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
261,Omar Mascarell,EQG,MF,Mallorca,31,1993,4.2,1,0.24,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
262,Jaime Mata,ESP,FW,Las Palmas,35,1988,2.0,3,1.48,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
263,Borja Mayoral,ESP,FW,Getafe,27,1997,0.9,1,1.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
264,Kylian Mbappé,FRA,FW,Real Madrid,25,1998,6.7,22,3.27,12,0,6,4,0,0,3,0.45,2,0,1,0,0,0
265,Oliver McBurnie,SCO,FW,Las Palmas,28,1996,5.7,16,2.82,12,0,1,2,1,0,2,0.35,2,0,0,0,0,0
266,Scott McKenna,SCO,DF,Las Palmas,27,1996,4.1,1,0.24,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
267,Mateo Mejía,ESP,FW,Sevilla,21,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
268,Brais Méndez,ESP,MF,Real Sociedad,27,1997,3.1,4,1.3,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0
269,Ferland Mendy,FRA,DF,Real Madrid,29,1995,5.2,2,0.38,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0
270,Víctor Meseguer,ESP,MF,Valladolid,25,1999,2.9,2,0.68,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
271,Miguel,ESP,FW,Leganés,25,1999,5.1,7,1.36,1,0,0,1,5,0,0,0.0,0,0,0,0,0,0
272,Éder Militão,BRA,DF,Real Madrid,26,1998,7.9,11,1.4,9,0,0,2,0,0,1,0.13,1,0,0,0,0,0
273,Luis Milla,ESP,MF,Getafe,29,1994,7.8,36,4.6,19,13,2,1,1,0,1,0.13,0,1,0,0,0,0
274,Pere Milla,ESP,MF,Espanyol,32,1992,1.2,2,1.7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
275,Óscar Mingueza,ESP,"MF,DF",Celta Vigo,25,1999,5.5,16,2.89,13,1,1,0,1,0,5,0.9,4,0,1,0,0,0
276,Bojan Miovski,MKD,FW,Girona,25,1999,1.9,4,2.09,2,0,0,1,0,1,1,0.52,1,0,0,0,0,0
277,Rafa Mir,ESP,"MF,FW",Valencia,27,1997,2.7,1,0.38,0,0,0,1,0,0,1,0.38,0,0,0,1,0,0
278,Luka Modrić,CRO,MF,Real Madrid,39,1985,4.5,31,6.86,17,12,0,2,0,0,2,0.44,1,1,0,0,0,0
279,Johan Mojica,COL,DF,Mallorca,32,1992,6.4,17,2.65,16,0,1,0,0,0,1,0.16,1,0,0,0,0,0
280,Alberto Moleiro,ESP,"FW,MF",Las Palmas,21,2003,5.6,29,5.21,20,0,8,1,0,0,1,0.18,0,0,1,0,0,0
281,Nahuel Molina,ARG,DF,Atlético Madrid,26,1998,3.3,13,3.9,7,2,2,1,0,1,0,0.0,0,0,0,0,0,0
282,Jon Moncayola,ESP,"MF,FW",Osasuna,26,1998,5.4,14,2.59,7,7,0,0,0,0,0,0.0,0,0,0,0,0,0
283,Gonzalo Montiel,ARG,MF,Sevilla,27,1997,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
284,Gerard Moreno,ESP,FW,Villarreal,32,1992,1.3,7,5.48,6,0,0,1,0,0,1,0.78,0,0,0,1,0,0
285,Ilaix Moriba,GUI,MF,Celta Vigo,21,2003,2.9,7,2.45,6,0,1,0,0,0,0,0.0,0,0,0,0,0,0
286,Manu Morlanes,ESP,MF,Mallorca,25,1999,3.8,13,3.43,11,1,0,1,0,0,0,0.0,0,0,0,0,0,0
287,Raúl Moro,ESP,"FW,MF",Valladolid,21,2002,6.0,23,3.86,15,2,4,0,1,1,1,0.17,1,0,0,0,0,0
288,Cristhian Mosquera,ESP,DF,Valencia,20,2004,8.0,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
289,Santiago Mouriño,URU,"DF,MF",Alavés,22,2002,1.7,3,1.73,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
290,Abdul Mumin,GHA,DF,Rayo Vallecano,26,1998,8.0,3,0.37,3,0,0,0,0,0,2,0.25,2,0,0,0,0,0
291,Aihen Muñoz,ESP,DF,Real Sociedad,27,1997,1.4,3,2.11,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
292,Álex Muñoz,ESP,DF,Las Palmas,30,1994,4.1,5,1.22,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
293,Iker Muñoz,ESP,MF,Osasuna,21,2002,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
294,Javier Muñoz,ESP,MF,Las Palmas,29,1995,5.9,10,1.7,10,0,0,0,0,0,1,0.17,1,0,0,0,0,0
295,Vedat Muriqi,KVX,FW,Mallorca,30,1994,5.2,13,2.49,10,0,1,2,0,0,1,0.19,1,0,0,0,0,0
296,Juan Musso,ARG,GK,Atlético Madrid,30,1994,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
297,Matija Nastasić,SRB,DF,Leganés,31,1993,3.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
298,Natan,BRA,DF,Betis,23,2001,6.1,3,0.5,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
299,Pau Navarro,ESP,DF,Villarreal,19,2005,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
300,Roberto Navarro,ESP,"FW,MF",Mallorca,22,2002,3.2,9,2.82,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
301,Jesús Navas,ESP,"FW,MF",Sevilla,38,1985,2.2,7,3.13,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0
302,Yvan Neyou,CMR,MF,Leganés,27,1997,4.2,3,0.72,3,0,0,0,0,0,1,0.24,1,0,0,0,0,0
303,Tanguy Nianzou,FRA,DF,Sevilla,22,2002,3.8,2,0.53,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
304,Saúl Ñíguez,ESP,MF,Sevilla,29,1994,3.6,13,3.66,10,0,0,2,0,1,2,0.56,2,0,0,0,0,0
305,Hugo Novoa,ESP,"DF,FW",Alavés,21,2003,2.5,5,2.03,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
306,Randy Nteka,ANG,FW,Rayo Vallecano,26,1997,3.2,7,2.16,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
307,Unai Núñez,ESP,DF,Athletic Club,27,1997,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
308,Ørjan Nyland,NOR,GK,Sevilla,34,1990,8.0,4,0.5,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
309,Jan Oblak,SVN,GK,Atlético Madrid,31,1993,7.0,1,0.14,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
310,Lucas Ocampos,ARG,FW,Sevilla,30,1994,1.9,7,3.6,7,0,0,0,0,0,2,1.03,2,0,0,0,0,0
311,Álvaro Odriozola,ESP,DF,Real Sociedad,28,1995,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
312,Olasagasti,ESP,MF,Real Sociedad,24,2000,0.7,3,4.15,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
313,Brian Oliván,ESP,DF,Espanyol,30,1994,1.9,4,1.88,1,3,0,0,0,0,1,0.47,0,1,0,0,0,0
314,Lucas Oliveira Rosa,BRA,DF,Valladolid,24,2000,8.0,15,1.87,12,1,1,0,0,1,0,0.0,0,0,0,0,0,0
315,Dani Olmo,ESP,MF,Barcelona,26,1998,2.1,10,4.79,7,0,2,1,0,0,2,0.96,0,0,2,0,0,0
316,Aimar Oroz,ESP,"MF,FW",Osasuna,22,2001,6.9,19,2.76,15,0,0,3,1,0,2,0.29,1,0,0,1,0,0
317,Gabriel Osei Misehouy,NED,"FW,MF",Girona,19,2005,0.7,3,4.09,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
318,David Otorbi,ESP,MF,Valencia,16,2007,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
319,Mikel Oyarzabal,ESP,FW,Real Sociedad,27,1997,3.6,7,1.94,3,0,0,2,2,0,0,0.0,0,0,0,0,0,0
320,Cenk Özkacar,TUR,DF,Valladolid,23,2000,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
321,Jon Pacheco,ESP,DF,Real Sociedad,23,2001,3.8,3,0.79,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
322,Alex Padilla,ESP,GK,Athletic Club,21,2003,2.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
323,Isaac Palazón Camacho,ESP,"FW,MF",Rayo Vallecano,29,1994,4.7,15,3.16,8,2,1,2,2,0,0,0.0,0,0,0,0,0,0
324,Aitor Paredes,ESP,DF,Athletic Club,24,2000,3.9,1,0.26,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
325,Daniel Parejo,ESP,MF,Villarreal,35,1989,4.5,12,2.64,11,0,0,1,0,0,4,0.88,3,0,0,1,0,0
326,Pedri,ESP,MF,Barcelona,21,2002,5.5,24,4.35,23,0,0,0,1,0,4,0.73,4,0,0,0,0,0
327,Adrià Pedrosa,ESP,"DF,MF",Sevilla,26,1998,4.8,10,2.06,5,3,2,0,0,0,1,0.21,1,0,0,0,0,0
328,Pejiño,ESP,FW,Las Palmas,28,1996,0.2,1,5.63,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
329,Iñaki Peña,ESP,GK,Barcelona,25,1999,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
330,Rubén Peña,ESP,"FW,MF",Osasuna,33,1991,2.1,4,1.88,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
331,Nicolas Pépé,CIV,"FW,MF",Villarreal,29,1995,2.5,9,3.55,6,0,1,2,0,0,1,0.39,1,0,0,0,0,0
332,Peque,ESP,"MF,FW",Sevilla,21,2002,4.1,13,3.19,10,0,0,3,0,0,0,0.0,0,0,0,0,0,0
333,Ayoze Pérez,ESP,FW,Villarreal,31,1993,4.6,13,2.73,10,0,1,0,2,0,0,0.0,0,0,0,0,0,0
334,Carles Pérez,ESP,"MF,FW",Getafe,26,1998,5.7,16,2.82,10,1,4,1,0,0,0,0.0,0,0,0,0,0,0
335,Francisco Perez,ESP,MF,Valencia,22,2002,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
336,Kike Pérez,ESP,MF,Valladolid,27,1997,5.8,12,2.07,9,1,0,1,1,0,0,0.0,0,0,0,0,0,0
337,Luis Pérez,ESP,DF,Valladolid,29,1995,7.6,17,2.25,14,2,0,0,0,1,1,0.13,1,0,0,0,0,0
338,Romain Perraud,FRA,DF,Betis,27,1997,5.2,9,1.72,6,0,1,2,0,0,1,0.19,0,0,0,1,0,0
339,Pica,ESP,DF,Alavés,22,2002,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
340,Yeremi Pino,ESP,MF,Villarreal,21,2002,3.4,13,3.87,9,0,2,1,1,0,1,0.3,1,0,0,0,0,0
341,Portu,ESP,"FW,MF",Girona,32,1992,1.8,4,2.18,3,0,1,0,0,0,2,1.09,1,0,1,0,0,0
342,Beñat Prados,ESP,MF,Athletic Club,23,2001,4.7,5,1.07,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
343,Abdón Prats,ESP,"FW,MF",Mallorca,31,1992,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
344,Javi Puado,ESP,"FW,MF",Espanyol,26,1998,7.3,13,1.79,10,0,1,1,1,0,1,0.14,1,0,0,0,0,0
345,Dani Raba,ESP,"FW,MF",Leganés,28,1995,1.6,9,5.79,4,1,1,1,0,2,0,0.0,0,0,0,0,0,0
346,Antonio Raillo,ESP,DF,Mallorca,32,1991,8.0,7,0.87,5,1,0,1,0,0,1,0.12,1,0,0,0,0,0
347,Benito Ramírez,ESP,"DF,MF",Las Palmas,29,1995,1.1,6,5.29,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0
348,Sandro Ramírez,ESP,"FW,MF",Las Palmas,29,1995,4.5,11,2.48,3,5,0,1,2,0,2,0.45,1,0,0,0,1,0
349,Raphinha,BRA,"FW,MF",Barcelona,27,1996,7.4,37,5.03,22,10,1,3,1,0,6,0.82,4,1,0,0,1,0
350,Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,26,1998,5.9,16,2.72,10,2,3,1,0,0,1,0.17,0,0,0,1,0,0
351,Raúl,ESP,FW,Osasuna,23,2000,2.4,6,2.5,3,0,3,0,0,0,1,0.42,0,0,1,0,0,0
352,Abderrahman Rebbach,ALG,"FW,MF",Alavés,26,1998,1.3,3,2.37,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
353,Álex Remiro,ESP,GK,Real Sociedad,29,1995,8.0,1,0.12,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
354,Diego Rico,ESP,DF,Getafe,31,1993,7.0,19,2.73,11,6,1,0,1,0,3,0.43,0,1,1,0,1,0
355,Luis Rioja,ESP,FW,Alavés,30,1993,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
356,Luis Rioja,ESP,"MF,FW",Valencia,30,1993,6.0,11,1.84,8,1,1,0,1,0,1,0.17,1,0,0,0,0,0
357,Rodrigo Riquelme,ESP,DF,Atlético Madrid,24,2000,2.6,14,5.36,13,1,0,0,0,0,0,0.0,0,0,0,0,0,0
358,Alberto Risco,ESP,"FW,MF",Getafe,19,2005,0.6,6,10.19,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
359,Gorka Rivera Alonso,ESP,"DF,MF",Getafe,20,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
360,Marc Roca,ESP,MF,Betis,27,1996,7.4,20,2.7,16,1,2,1,0,0,1,0.14,1,0,0,0,0,0
361,Rodri,ESP,FW,Betis,24,2000,1.3,11,8.39,7,2,0,1,0,1,0,0.0,0,0,0,0,0,0
362,Álvaro Rodríguez,URU,FW,Getafe,20,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
363,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Leganés,26,1998,3.4,10,2.91,6,0,2,0,1,1,2,0.58,1,0,0,0,0,1
364,Damián Rodríguez,ESP,MF,Celta Vigo,21,2003,5.8,16,2.75,11,5,0,0,0,0,2,0.34,2,0,0,0,0,0
365,Dani Rodríguez,ESP,"FW,MF",Mallorca,36,1988,5.4,12,2.23,5,6,0,0,1,0,3,0.56,2,1,0,0,0,0
366,James Rodríguez,COL,"MF,FW",Rayo Vallecano,33,1991,0.9,4,4.24,2,1,0,1,0,0,0,0.0,0,0,0,0,0,0
367,Javi Rodríguez,ESP,DF,Celta Vigo,21,2003,5.5,7,1.27,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
368,Kirian Rodríguez,ESP,MF,Las Palmas,28,1996,6.7,16,2.4,15,1,0,0,0,0,3,0.45,3,0,0,0,0,0
369,Ricardo Rodríguez,SUI,DF,Betis,32,1992,2.8,4,1.45,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
370,Rodrygo,BRA,FW,Real Madrid,23,2001,6.6,33,4.97,24,5,2,0,2,0,3,0.45,2,0,1,0,0,0
371,Leo Román,ESP,GK,Mallorca,24,2000,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
372,Carlos Romero,ESP,"DF,MF",Espanyol,22,2001,6.8,18,2.63,11,5,2,0,0,0,0,0.0,0,0,0,0,0,0
373,Isaac Romero,ESP,FW,Sevilla,24,2000,4.2,10,2.37,6,0,2,0,2,0,1,0.24,1,0,0,0,0,0
374,Luka Romero,ARG,"FW,MF",Alavés,19,2004,1.7,5,2.9,2,0,1,0,1,1,0,0.0,0,0,0,0,0,0
375,Oriol Romeu,ESP,MF,Girona,33,1991,3.5,4,1.15,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
376,Vitor Roque,BRA,FW,Betis,19,2005,2.7,6,2.2,4,0,0,2,0,0,1,0.37,0,0,0,1,0,0
377,Valentin Rosier,FRA,DF,Leganés,28,1996,7.4,8,1.08,5,1,2,0,0,0,2,0.27,1,0,1,0,0,0
378,Antonio Rüdiger,GER,DF,Real Madrid,31,1993,7.1,7,0.99,5,0,0,2,0,0,0,0.0,0,0,0,0,0,0
379,Aitor Ruibal,ESP,"FW,DF",Betis,28,1996,3.5,12,3.4,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0
380,Abel Ruiz,ESP,FW,Girona,24,2000,6.3,5,0.79,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0
381,Youssouf Sabaly,SEN,DF,Betis,31,1993,3.7,5,1.36,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
382,Umar Sadiq,NGA,FW,Real Sociedad,27,1997,2.1,3,1.45,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
383,Jorge Sáenz,ESP,DF,Leganés,27,1996,4.3,5,1.17,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0
384,Kike Salas,ESP,DF,Sevilla,22,2002,2.1,2,0.97,2,0,0,0,0,0,1,0.48,1,0,0,0,0,0
385,Albert Sambi Lokonga,BEL,MF,Sevilla,24,1999,1.7,2,1.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
386,Chuky san jose,ESP,"MF,FW",Valladolid,20,2004,1.0,2,2.02,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
387,Oihan Sancet,ESP,MF,Athletic Club,24,2000,5.5,13,2.36,11,0,0,1,1,0,3,0.54,2,0,0,1,0,0
388,Antonio Sánchez,ESP,"DF,FW",Mallorca,27,1997,4.7,7,1.49,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
389,Iván Sánchez,ESP,"MF,FW",Valladolid,32,1992,4.0,12,2.99,9,2,0,0,1,0,0,0.0,0,0,0,0,0,0
390,Javi Sánchez,ESP,DF,Valladolid,27,1997,2.7,3,1.12,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
391,Juanlu Sánchez,ESP,"MF,DF",Sevilla,21,2003,3.4,8,2.33,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
392,Manu Sánchez,ESP,DF,Alavés,24,2000,5.5,6,1.09,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
393,Jesús Santiago,ESP,MF,Getafe,20,2004,1.9,2,1.08,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
394,Aleksandar Sedlar,SRB,DF,Alavés,32,1991,4.5,1,0.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
395,Sergi,ESP,DF,Leganés,32,1992,8.0,5,0.62,5,0,0,0,0,0,1,0.12,1,0,0,0,0,0
396,Fábio Silva,POR,"FW,MF",Las Palmas,22,2002,2.1,5,2.34,3,0,1,1,0,0,0,0.0,0,0,0,0,0,0
397,Rui Silva,POR,GK,Betis,30,1994,8.0,2,0.25,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
398,Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,21,2002,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
399,Daley Sinkgraven,NED,DF,Las Palmas,29,1995,1.0,2,1.98,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
400,Jailson Siqueira,BRA,"DF,MF",Celta Vigo,29,1995,5.0,7,1.4,5,0,0,1,0,1,0,0.0,0,0,0,0,0,0
401,Antonio Sivera,ESP,GK,Alavés,28,1996,8.0,5,0.62,3,2,0,0,0,0,0,0.0,0,0,0,0,0,0
402,Alex Sola,ESP,"MF,FW",Getafe,25,1999,6.0,16,2.65,10,0,5,0,1,0,1,0.17,1,0,0,0,0,0
403,Jhon Solis,COL,MF,Girona,19,2004,3.2,4,1.25,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
404,David Soria,ESP,GK,Getafe,31,1993,8.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
405,Juan Soriano,ESP,GK,Leganés,27,1997,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
406,Hugo Sotelo,ESP,MF,Celta Vigo,20,2003,2.8,6,2.13,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0
407,Djibril Sow,SUI,MF,Sevilla,27,1997,4.1,12,2.94,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0
