Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
197,Mikel Jauregizar,ESP,MF,Athletic Club,20,2003,3.9,2,1,0,8,3,0,6,5,9,0,0,0,21,3,4,42.9
198,John Joe,IRL,"FW,MF",Getafe,20,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,66.7
199,Jofre,ESP,MF,Espanyol,23,2001,5.2,2,0,0,6,9,0,9,1,3,0,0,0,24,1,1,50.0
200,Joan Jordán,ESP,MF,Alavés,30,1994,2.3,0,0,0,3,4,0,16,0,6,0,0,0,5,3,2,60.0
201,Juanmi,ESP,FW,Betis,31,1993,1.6,1,0,0,4,4,0,0,1,3,0,0,0,7,4,1,80.0
202,Juanpe,ESP,DF,Girona,33,1991,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,100.0
203,Abdulai Juma Bah,SLE,DF,Valladolid,18,2006,1.9,1,0,0,2,0,0,0,3,2,0,0,0,6,3,2,60.0
204,Vinicius Júnior,BRA,FW,Real Madrid,24,2000,7.2,3,0,0,12,19,0,14,0,4,2,0,0,17,0,2,0.0
205,Stanko Jurić,CRO,MF,Valladolid,28,1996,5.6,4,0,0,12,0,0,0,7,9,0,0,0,29,10,6,62.5
206,Willy Kambwala,FRA,DF,Villarreal,20,2004,1.0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,0,100.0
207,Abdoulaye Keita,ESP,MF,Getafe,22,2002,0.3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0
208,Kenedy,BRA,MF,Valladolid,28,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
209,Kiké,ESP,FW,Alavés,34,1989,4.3,1,0,0,11,6,1,1,0,2,0,0,0,10,13,18,41.9
210,Koke,ESP,MF,Atlético Madrid,32,1992,6.1,2,0,0,8,2,0,5,7,9,0,0,1,35,3,5,37.5
211,Jules Koundé,FRA,DF,Barcelona,25,1998,8.0,1,0,0,7,3,2,18,4,11,0,0,0,26,8,6,57.1
212,Alex Král,CZE,"MF,FW",Espanyol,26,1998,7.4,0,0,0,4,4,0,4,8,13,0,0,0,31,6,3,66.7
213,Ladislav Krejčí,CZE,DF,Girona,25,1999,2.1,0,0,0,2,0,0,1,5,0,0,0,0,11,4,2,66.7
214,Takefusa Kubo,JPN,"MF,FW",Real Sociedad,23,2001,6.0,1,0,0,5,17,2,9,2,2,0,0,0,25,0,5,0.0
215,Marash Kumbulla,ALB,DF,Espanyol,24,2000,6.7,3,0,0,7,13,0,1,6,4,0,0,0,16,10,10,50.0
216,Cyle Larin,CAN,FW,Mallorca,29,1995,3.6,1,0,0,4,4,6,0,1,2,0,0,0,11,10,19,34.5
217,Juanmi Latasa,ESP,FW,Valladolid,23,2001,4.1,2,0,0,14,11,2,2,0,0,0,0,0,7,29,18,61.7
218,Toni Lato,ESP,DF,Mallorca,26,1997,1.6,0,1,0,4,0,0,8,2,3,0,0,0,6,2,0,100.0
219,Robin Le Normand,ESP,DF,Atlético Madrid,27,1996,7.0,2,0,0,14,7,1,0,2,8,0,0,0,23,11,5,68.8
220,Florian Lejeune,FRA,DF,Rayo Vallecano,33,1991,8.0,1,0,0,10,4,0,0,3,8,0,0,0,24,16,12,57.1
221,Iñigo Lekue,ESP,DF,Athletic Club,31,1993,3.5,1,0,0,3,1,0,9,3,3,0,0,0,15,2,0,100.0
222,Robert Lewandowski,POL,FW,Barcelona,36,1988,7.2,1,0,0,3,10,4,1,1,0,0,0,0,18,5,8,38.5
223,Samuel Lino,BRA,"DF,MF",Atlético Madrid,24,1999,4.6,1,0,0,5,4,1,8,4,3,0,0,0,29,1,5,16.7
224,Diego Llorente,ESP,DF,Betis,31,1993,8.0,0,0,0,10,6,0,0,12,5,0,0,0,22,17,9,65.4
225,Marcos Llorente,ESP,"DF,MF",Atlético Madrid,29,1995,7.0,0,1,0,6,7,0,15,5,12,0,0,0,36,4,5,44.4
226,Giovani Lo Celso,ARG,MF,Betis,28,1996,4.1,1,0,0,3,24,0,31,0,5,0,0,0,22,0,0,0.0
227,Enzo Loiodice,FRA,MF,Las Palmas,23,2000,2.4,1,0,0,5,1,1,5,1,2,0,0,0,7,2,3,40.0
228,David López,ESP,DF,Girona,34,1989,6.4,0,0,0,2,0,1,1,4,0,0,0,0,15,3,6,33.3
229,Diego López,ESP,"MF,FW",Valencia,22,2002,7.0,0,0,0,3,4,4,19,2,3,0,0,0,25,5,8,38.5
230,Fermin López,ESP,MF,Barcelona,21,2003,0.7,1,0,0,1,2,0,2,1,2,0,0,0,3,1,0,100.0
231,Javi López,ESP,DF,Real Sociedad,22,2002,5.2,0,0,0,4,5,0,11,1,5,0,0,0,23,2,1,66.7
232,Roberto López,ESP,"MF,FW",Leganés,24,2000,2.7,0,0,0,0,3,0,16,1,4,0,0,0,20,1,2,33.3
233,Unai López,ESP,"MF,FW",Rayo Vallecano,28,1995,4.6,3,0,0,6,6,1,4,10,2,0,0,0,31,3,5,37.5
234,Iker Losada,ESP,"FW,MF",Betis,23,2001,1.0,0,0,0,0,2,0,1,1,4,0,0,0,9,1,2,33.3
235,Pol Lozano,ESP,MF,Espanyol,24,1999,3.4,3,0,0,9,2,0,3,1,6,0,0,0,15,1,3,25.0
236,Dodi Lukebakio,BEL,FW,Sevilla,27,1997,6.3,1,0,0,5,7,2,23,1,3,0,0,0,20,2,1,66.7
237,Darwin Machís,VEN,"FW,MF",Valladolid,31,1993,2.5,0,0,0,2,2,2,15,1,0,0,0,0,9,1,0,100.0
238,Pablo Maffeo,ESP,DF,Mallorca,27,1997,4.4,1,0,0,3,3,0,23,3,7,0,0,0,12,3,3,50.0
239,Jon Magunacelaya,ESP,MF,Real Sociedad,24,2000,0.1,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0,100.0
240,Giorgi Mamardashvili,GEO,GK,Valencia,24,2000,8.0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,50.0
241,Reinildo Mandava,MOZ,DF,Atlético Madrid,30,1994,5.0,1,0,0,6,6,1,2,8,5,0,0,0,25,3,3,50.0
242,Javier Manquillo,ESP,DF,Celta Vigo,30,1994,2.0,0,0,0,4,0,0,1,1,1,0,0,0,8,0,1,0.0
243,Marcão,BRA,DF,Sevilla,28,1996,3.3,3,1,1,6,8,0,0,3,5,0,0,0,16,10,3,76.9
244,Óscar de Marcos,ESP,DF,Athletic Club,35,1989,3.6,0,0,0,4,0,0,8,10,5,0,0,0,17,2,1,66.7
245,Alberto Marí,ESP,FW,Valencia,23,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
246,José María Giménez,URU,DF,Atlético Madrid,29,1995,6.0,1,0,0,3,2,0,0,5,4,0,0,0,22,5,4,55.6
247,Pablo Marín,ESP,MF,Real Sociedad,21,2003,0.5,0,0,0,2,0,0,1,0,1,0,0,0,6,2,2,50.0
248,Mika Màrmol,ESP,DF,Las Palmas,22,2002,5.5,2,0,0,7,1,0,10,8,4,0,1,0,15,2,5,28.6
249,Mario Maroto,ESP,MF,Valladolid,20,2003,0.2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,50.0
250,Carlos Martín,ESP,"FW,MF",Alavés,22,2002,2.0,0,0,0,5,5,0,1,0,2,0,0,0,8,2,3,40.0
251,Gerard Martín,ESP,DF,Barcelona,22,2002,2.8,0,0,0,4,2,0,5,2,1,0,0,0,10,4,1,80.0
252,Iván Martín,ESP,MF,Girona,25,1999,6.3,0,0,0,3,3,0,2,3,6,0,0,0,39,2,1,66.7
253,Jon Martin,ESP,DF,Real Sociedad,18,2006,1.0,1,0,0,6,0,0,0,1,0,0,0,0,3,7,3,70.0
254,Mario Martín,ESP,MF,Valladolid,20,2004,3.1,1,1,0,8,9,0,0,0,7,0,0,0,18,4,2,66.7
255,Arnau Martinez,ESP,DF,Girona,21,2003,3.1,0,0,0,0,1,0,11,0,6,0,0,0,5,1,2,33.3
256,Iñigo Martínez,ESP,DF,Barcelona,33,1991,6.9,0,0,0,6,3,0,0,3,4,0,0,0,21,14,9,60.9
257,Javi Martínez,ESP,MF,Osasuna,24,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
258,Toni Martínez,ESP,FW,Alavés,27,1997,2.4,0,0,0,6,2,0,1,0,2,0,1,0,10,20,22,47.6
259,Javi Martón,ESP,FW,Athletic Club,25,1999,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,50.0
260,Marvin,ESP,"DF,FW",Las Palmas,24,2000,4.5,1,0,0,8,8,0,21,5,5,0,1,0,24,2,6,25.0
261,Omar Mascarell,EQG,MF,Mallorca,31,1993,4.2,1,0,0,3,3,0,0,7,3,0,0,0,19,3,5,37.5
262,Jaime Mata,ESP,FW,Las Palmas,35,1988,2.0,0,0,0,3,3,1,6,1,0,0,0,0,7,3,6,33.3
263,Borja Mayoral,ESP,FW,Getafe,27,1997,0.9,0,0,0,1,0,1,2,0,1,0,0,0,4,5,4,55.6
264,Kylian Mbappé,FRA,FW,Real Madrid,25,1998,6.7,1,0,0,1,4,7,3,0,1,0,0,0,12,1,1,50.0
265,Oliver McBurnie,SCO,FW,Las Palmas,28,1996,5.7,0,0,0,8,7,2,1,3,4,0,0,0,8,20,27,42.6
266,Scott McKenna,SCO,DF,Las Palmas,27,1996,4.1,0,0,0,0,0,0,0,0,3,0,0,0,14,10,2,83.3
267,Mateo Mejía,ESP,FW,Sevilla,21,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
268,Brais Méndez,ESP,MF,Real Sociedad,27,1997,3.1,0,0,0,6,12,1,6,2,2,0,0,0,14,1,6,14.3
269,Ferland Mendy,FRA,DF,Real Madrid,29,1995,5.2,1,1,0,4,4,0,1,4,10,0,0,0,16,2,1,66.7
270,Víctor Meseguer,ESP,MF,Valladolid,25,1999,2.9,0,0,0,3,2,0,0,0,5,0,0,0,13,5,5,50.0
271,Miguel,ESP,FW,Leganés,25,1999,5.1,2,0,0,5,9,5,5,1,1,0,0,0,6,3,21,12.5
272,Éder Militão,BRA,DF,Real Madrid,26,1998,7.9,1,0,0,13,4,0,2,8,12,0,0,0,33,18,11,62.1
273,Luis Milla,ESP,MF,Getafe,29,1994,7.8,0,0,0,13,13,0,47,5,9,0,1,0,37,14,12,53.8
274,Pere Milla,ESP,MF,Espanyol,32,1992,1.2,0,0,0,0,4,1,1,1,0,0,0,0,2,0,1,0.0
275,Óscar Mingueza,ESP,"MF,DF",Celta Vigo,25,1999,5.5,1,0,0,2,2,0,27,1,5,0,0,0,22,2,1,66.7
276,Bojan Miovski,MKD,FW,Girona,25,1999,1.9,0,0,0,2,1,4,2,0,2,0,0,0,3,1,1,50.0
277,Rafa Mir,ESP,"MF,FW",Valencia,27,1997,2.7,1,0,0,2,2,2,1,0,3,0,0,0,1,3,6,33.3
278,Luka Modrić,CRO,MF,Real Madrid,39,1985,4.5,3,0,0,9,3,0,30,3,0,0,0,0,24,1,4,20.0
279,Johan Mojica,COL,DF,Mallorca,32,1992,6.4,0,0,0,3,5,0,35,6,5,0,0,0,39,3,1,75.0
280,Alberto Moleiro,ESP,"FW,MF",Las Palmas,21,2003,5.6,1,0,0,5,6,0,5,2,3,0,0,0,20,0,4,0.0
281,Nahuel Molina,ARG,DF,Atlético Madrid,26,1998,3.3,0,0,0,1,1,0,12,3,2,0,0,0,10,3,2,60.0
282,Jon Moncayola,ESP,"MF,FW",Osasuna,26,1998,5.4,2,0,0,6,2,0,25,3,10,0,0,0,19,3,4,42.9
283,Gonzalo Montiel,ARG,MF,Sevilla,27,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
284,Gerard Moreno,ESP,FW,Villarreal,32,1992,1.3,0,0,0,0,2,0,1,0,2,0,0,0,2,2,0,100.0
285,Ilaix Moriba,GUI,MF,Celta Vigo,21,2003,2.9,2,0,0,2,5,0,2,3,5,0,0,0,12,2,5,28.6
286,Manu Morlanes,ESP,MF,Mallorca,25,1999,3.8,2,0,0,3,4,0,1,10,4,0,0,0,25,4,9,30.8
287,Raúl Moro,ESP,"FW,MF",Valladolid,21,2002,6.0,0,0,0,2,3,1,32,5,5,0,0,0,20,3,4,42.9
288,Cristhian Mosquera,ESP,DF,Valencia,20,2004,8.0,2,0,0,6,1,0,0,9,2,0,1,0,40,12,9,57.1
289,Santiago Mouriño,URU,"DF,MF",Alavés,22,2002,1.7,0,0,0,2,2,0,2,4,7,0,0,0,10,5,4,55.6
290,Abdul Mumin,GHA,DF,Rayo Vallecano,26,1998,8.0,3,0,0,7,5,0,1,11,7,0,0,0,31,12,12,50.0
291,Aihen Muñoz,ESP,DF,Real Sociedad,27,1997,1.4,1,0,0,1,3,0,6,1,1,0,0,0,3,2,6,25.0
292,Álex Muñoz,ESP,DF,Las Palmas,30,1994,4.1,0,0,0,7,4,1,10,5,10,0,1,0,13,6,10,37.5
293,Iker Muñoz,ESP,MF,Osasuna,21,2002,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,50.0
294,Javier Muñoz,ESP,MF,Las Palmas,29,1995,5.9,0,0,0,5,7,0,10,5,8,0,0,0,18,1,6,14.3
295,Vedat Muriqi,KVX,FW,Mallorca,30,1994,5.2,0,0,0,5,6,2,7,3,0,0,0,0,15,23,28,45.1
296,Juan Musso,ARG,GK,Atlético Madrid,30,1994,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
297,Matija Nastasić,SRB,DF,Leganés,31,1993,3.5,1,0,0,3,2,1,0,5,3,0,0,0,8,4,4,50.0
298,Natan,BRA,DF,Betis,23,2001,6.1,0,0,0,3,1,0,0,6,6,0,0,0,16,20,11,64.5
299,Pau Navarro,ESP,DF,Villarreal,19,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
300,Roberto Navarro,ESP,"FW,MF",Mallorca,22,2002,3.2,1,0,0,5,5,0,3,6,4,0,0,0,19,1,1,50.0
301,Jesús Navas,ESP,"FW,MF",Sevilla,38,1985,2.2,0,0,0,1,3,1,18,1,1,0,0,0,6,0,3,0.0
302,Yvan Neyou,CMR,MF,Leganés,27,1997,4.2,2,0,0,4,11,0,2,6,5,0,0,0,17,6,2,75.0
303,Tanguy Nianzou,FRA,DF,Sevilla,22,2002,3.8,1,0,0,6,3,0,0,6,4,0,0,1,7,12,1,92.3
304,Saúl Ñíguez,ESP,MF,Sevilla,29,1994,3.6,1,1,0,6,3,0,5,2,6,0,0,0,14,4,5,44.4
305,Hugo Novoa,ESP,"DF,FW",Alavés,21,2003,2.5,0,0,0,1,1,0,7,0,5,0,0,0,8,1,7,12.5
306,Randy Nteka,ANG,FW,Rayo Vallecano,26,1997,3.2,1,0,0,6,3,6,2,1,2,0,0,0,7,12,18,40.0
307,Unai Núñez,ESP,DF,Athletic Club,27,1997,2.0,0,0,0,1,2,0,0,11,1,0,0,0,9,4,2,66.7
308,Ørjan Nyland,NOR,GK,Sevilla,34,1990,8.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,100.0
309,Jan Oblak,SVN,GK,Atlético Madrid,31,1993,7.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0
310,Lucas Ocampos,ARG,FW,Sevilla,30,1994,1.9,0,0,0,3,2,0,4,0,2,0,0,0,6,3,4,42.9
311,Álvaro Odriozola,ESP,DF,Real Sociedad,28,1995,0.3,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,100.0
312,Olasagasti,ESP,MF,Real Sociedad,24,2000,0.7,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,50.0
313,Brian Oliván,ESP,DF,Espanyol,30,1994,1.9,0,0,0,1,1,0,11,3,3,0,0,0,4,0,3,0.0
314,Lucas Oliveira Rosa,BRA,DF,Valladolid,24,2000,8.0,4,0,0,15,5,0,18,11,14,0,0,0,28,4,2,66.7
315,Dani Olmo,ESP,MF,Barcelona,26,1998,2.1,0,0,0,2,3,1,3,1,1,0,0,0,12,1,1,50.0
316,Aimar Oroz,ESP,"MF,FW",Osasuna,22,2001,6.9,0,0,0,4,11,2,4,6,7,0,0,0,40,1,10,9.1
317,Gabriel Osei Misehouy,NED,"FW,MF",Girona,19,2005,0.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0
318,David Otorbi,ESP,MF,Valencia,16,2007,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
319,Mikel Oyarzabal,ESP,FW,Real Sociedad,27,1997,3.6,1,1,0,3,4,2,0,0,0,0,0,0,6,4,10,28.6
320,Cenk Özkacar,TUR,DF,Valladolid,23,2000,1.2,0,0,0,0,0,0,0,3,2,0,0,0,12,0,0,0.0
321,Jon Pacheco,ESP,DF,Real Sociedad,23,2001,3.8,2,0,0,8,3,0,0,3,2,0,0,0,8,7,7,50.0
322,Alex Padilla,ESP,GK,Athletic Club,21,2003,2.6,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,100.0
323,Isaac Palazón Camacho,ESP,"FW,MF",Rayo Vallecano,29,1994,4.7,1,0,0,7,11,0,10,3,4,0,0,0,28,1,8,11.1
324,Aitor Paredes,ESP,DF,Athletic Club,24,2000,3.9,1,0,0,5,2,0,0,3,1,0,0,0,11,6,2,75.0
325,Daniel Parejo,ESP,MF,Villarreal,35,1989,4.5,2,0,0,2,4,0,4,3,6,0,0,0,27,6,1,85.7
326,Pedri,ESP,MF,Barcelona,21,2002,5.5,1,0,0,1,11,0,5,5,7,0,0,0,36,0,1,0.0
327,Adrià Pedrosa,ESP,"DF,MF",Sevilla,26,1998,4.8,3,0,0,7,5,0,22,3,4,0,0,0,16,1,13,7.1
328,Pejiño,ESP,FW,Las Palmas,28,1996,0.2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0.0
329,Iñaki Peña,ESP,GK,Barcelona,25,1999,2.5,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
330,Rubén Peña,ESP,"FW,MF",Osasuna,33,1991,2.1,1,0,0,3,2,0,14,1,0,0,0,0,7,1,3,25.0
331,Nicolas Pépé,CIV,"FW,MF",Villarreal,29,1995,2.5,1,0,0,3,2,1,4,3,0,0,0,0,7,5,7,41.7
332,Peque,ESP,"MF,FW",Sevilla,21,2002,4.1,1,0,0,7,9,1,4,3,2,0,0,0,14,2,11,15.4
333,Ayoze Pérez,ESP,FW,Villarreal,31,1993,4.6,3,0,0,7,15,2,5,2,2,0,0,0,20,3,4,42.9
334,Carles Pérez,ESP,"MF,FW",Getafe,26,1998,5.7,0,0,0,11,3,0,16,2,8,0,0,0,11,4,8,33.3
335,Francisco Perez,ESP,MF,Valencia,22,2002,0.3,0,0,0,0,1,0,1,0,1,0,0,0,3,0,2,0.0
336,Kike Pérez,ESP,MF,Valladolid,27,1997,5.8,2,0,0,17,9,1,7,4,12,0,0,0,14,5,5,50.0
337,Luis Pérez,ESP,DF,Valladolid,29,1995,7.6,1,0,0,6,7,2,34,8,9,0,0,0,30,4,8,33.3
338,Romain Perraud,FRA,DF,Betis,27,1997,5.2,3,0,0,7,10,3,15,4,4,0,0,0,24,2,5,28.6
339,Pica,ESP,DF,Alavés,22,2002,1.2,0,0,0,1,1,0,0,1,2,0,0,0,5,5,4,55.6
340,Yeremi Pino,ESP,MF,Villarreal,21,2002,3.4,2,0,0,5,5,3,7,1,5,0,0,0,11,4,0,100.0
341,Portu,ESP,"FW,MF",Girona,32,1992,1.8,1,0,0,2,4,3,5,0,2,0,0,0,7,1,1,50.0
342,Beñat Prados,ESP,MF,Athletic Club,23,2001,4.7,3,0,0,6,6,0,2,7,8,0,0,0,22,5,5,50.0
343,Abdón Prats,ESP,"FW,MF",Mallorca,31,1992,1.2,1,0,0,0,6,1,0,0,1,0,0,0,7,8,10,44.4
344,Javi Puado,ESP,"FW,MF",Espanyol,26,1998,7.3,2,0,0,6,7,0,1,1,5,0,0,0,20,4,4,50.0
345,Dani Raba,ESP,"FW,MF",Leganés,28,1995,1.6,0,0,0,1,4,0,7,4,4,0,0,0,12,0,2,0.0
346,Antonio Raillo,ESP,DF,Mallorca,32,1991,8.0,0,0,0,9,1,0,0,9,5,0,0,0,23,32,13,71.1
347,Benito Ramírez,ESP,"DF,MF",Las Palmas,29,1995,1.1,1,0,0,1,3,0,6,1,1,0,0,0,9,0,6,0.0
348,Sandro Ramírez,ESP,"FW,MF",Las Palmas,29,1995,4.5,1,0,0,4,8,1,23,8,5,0,0,0,10,2,1,66.7
349,Raphinha,BRA,"FW,MF",Barcelona,27,1996,7.4,1,0,0,1,8,1,51,2,5,1,0,0,30,1,1,50.0
350,Andrei Ratiu,ROU,"DF,MF",Rayo Vallecano,26,1998,5.9,1,0,0,7,1,1,13,5,9,0,0,0,25,3,6,33.3
351,Raúl,ESP,FW,Osasuna,23,2000,2.4,0,0,0,7,2,5,0,0,2,0,0,0,2,5,3,62.5
352,Abderrahman Rebbach,ALG,"FW,MF",Alavés,26,1998,1.3,1,0,0,2,2,1,8,0,0,0,0,0,3,0,4,0.0
353,Álex Remiro,ESP,GK,Real Sociedad,29,1995,8.0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0.0
354,Diego Rico,ESP,DF,Getafe,31,1993,7.0,2,0,0,6,12,0,35,3,13,1,0,0,31,8,3,72.7
355,Luis Rioja,ESP,FW,Alavés,30,1993,0.3,0,0,0,1,1,0,6,0,1,0,0,0,1,0,0,0.0
356,Luis Rioja,ESP,"MF,FW",Valencia,30,1993,6.0,0,0,0,3,10,3,36,10,2,0,0,0,20,3,3,50.0
357,Rodrigo Riquelme,ESP,DF,Atlético Madrid,24,2000,2.6,0,0,0,2,2,4,14,1,2,0,0,0,11,3,1,75.0
358,Alberto Risco,ESP,"FW,MF",Getafe,19,2005,0.6,0,0,0,1,2,0,3,0,3,0,0,0,3,1,2,33.3
359,Gorka Rivera Alonso,ESP,"DF,MF",Getafe,20,2004,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0
360,Marc Roca,ESP,MF,Betis,27,1996,7.4,3,0,0,15,4,0,7,8,8,0,0,0,41,3,9,25.0
361,Rodri,ESP,FW,Betis,24,2000,1.3,0,0,0,2,2,1,6,1,1,0,0,0,10,0,2,0.0
362,Álvaro Rodríguez,URU,FW,Getafe,20,2004,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
363,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Leganés,26,1998,3.4,2,0,0,5,9,0,10,3,2,1,0,0,13,3,5,37.5
364,Damián Rodríguez,ESP,MF,Celta Vigo,21,2003,5.8,2,0,0,8,5,0,20,4,4,0,0,0,24,0,3,0.0
365,Dani Rodríguez,ESP,"FW,MF",Mallorca,36,1988,5.4,1,0,0,8,9,0,30,2,10,0,0,0,13,6,6,50.0
366,James Rodríguez,COL,"MF,FW",Rayo Vallecano,33,1991,0.9,1,0,0,2,0,2,5,1,2,0,0,0,5,1,1,50.0
367,Javi Rodríguez,ESP,DF,Celta Vigo,21,2003,5.5,2,0,0,5,6,0,2,3,5,0,0,0,17,9,3,75.0
368,Kirian Rodríguez,ESP,MF,Las Palmas,28,1996,6.7,1,0,0,5,5,0,10,1,7,0,0,0,45,2,6,25.0
369,Ricardo Rodríguez,SUI,DF,Betis,32,1992,2.8,0,0,0,2,1,0,3,3,6,0,0,0,13,2,2,50.0
370,Rodrygo,BRA,FW,Real Madrid,23,2001,6.6,0,0,0,3,10,0,17,0,4,0,0,0,15,3,5,37.5
371,Leo Román,ESP,GK,Mallorca,24,2000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
372,Carlos Romero,ESP,"DF,MF",Espanyol,22,2001,6.8,3,0,0,10,3,0,25,5,11,0,1,0,32,2,4,33.3
373,Isaac Romero,ESP,FW,Sevilla,24,2000,4.2,3,0,0,8,7,5,4,0,0,0,1,0,17,8,10,44.4
374,Luka Romero,ARG,"FW,MF",Alavés,19,2004,1.7,0,0,0,2,3,1,5,1,4,1,0,0,8,2,2,50.0
375,Oriol Romeu,ESP,MF,Girona,33,1991,3.5,1,0,0,10,4,0,3,2,7,0,0,0,16,1,3,25.0
376,Vitor Roque,BRA,FW,Betis,19,2005,2.7,0,0,0,6,4,0,0,1,0,0,0,0,7,3,5,37.5
377,Valentin Rosier,FRA,DF,Leganés,28,1996,7.4,3,0,0,14,9,1,9,10,23,0,0,0,28,8,5,61.5
378,Antonio Rüdiger,GER,DF,Real Madrid,31,1993,7.1,0,0,0,1,6,0,1,3,2,0,0,0,23,12,7,63.2
379,Aitor Ruibal,ESP,"FW,DF",Betis,28,1996,3.5,1,0,0,2,5,1,7,3,2,0,0,0,13,1,3,25.0
380,Abel Ruiz,ESP,FW,Girona,24,2000,6.3,2,0,0,6,6,3,2,1,0,0,0,0,10,5,10,33.3
381,Youssouf Sabaly,SEN,DF,Betis,31,1993,3.7,0,0,0,6,1,1,8,2,5,0,0,0,13,0,2,0.0
382,Umar Sadiq,NGA,FW,Real Sociedad,27,1997,2.1,1,0,0,6,1,2,2,1,1,0,0,0,5,7,10,41.2
383,Jorge Sáenz,ESP,DF,Leganés,27,1996,4.3,1,0,0,5,2,0,0,7,7,0,1,0,12,9,9,50.0
384,Kike Salas,ESP,DF,Sevilla,22,2002,2.1,1,0,0,2,0,0,0,2,4,0,0,0,8,16,7,69.6
385,Albert Sambi Lokonga,BEL,MF,Sevilla,24,1999,1.7,1,0,0,0,5,0,0,0,3,0,0,0,10,2,2,50.0
386,Chuky san jose,ESP,"MF,FW",Valladolid,20,2004,1.0,1,0,0,0,3,2,5,0,0,0,0,0,2,0,1,0.0
387,Oihan Sancet,ESP,MF,Athletic Club,24,2000,5.5,1,0,0,4,7,2,5,2,1,0,0,0,21,1,2,33.3
388,Antonio Sánchez,ESP,"DF,FW",Mallorca,27,1997,4.7,0,0,0,6,2,0,9,5,8,0,0,0,20,2,2,50.0
389,Iván Sánchez,ESP,"MF,FW",Valladolid,32,1992,4.0,1,0,0,3,8,0,25,6,7,0,0,0,14,1,2,33.3
390,Javi Sánchez,ESP,DF,Valladolid,27,1997,2.7,1,0,0,3,0,0,0,2,2,0,0,0,5,7,5,58.3
391,Juanlu Sánchez,ESP,"MF,DF",Sevilla,21,2003,3.4,3,1,1,4,1,0,7,6,5,0,0,0,13,1,0,100.0
392,Manu Sánchez,ESP,DF,Alavés,24,2000,5.5,2,0,0,8,4,0,16,8,4,0,0,0,22,1,6,14.3
393,Jesús Santiago,ESP,MF,Getafe,20,2004,1.9,1,0,0,6,3,0,2,0,3,0,0,0,7,0,2,0.0
394,Aleksandar Sedlar,SRB,DF,Alavés,32,1991,4.5,1,1,0,7,4,0,0,7,9,0,0,0,12,7,3,70.0
395,Sergi,ESP,DF,Leganés,32,1992,8.0,1,0,0,7,5,2,0,14,10,0,0,0,21,16,21,43.2
396,Fábio Silva,POR,"FW,MF",Las Palmas,22,2002,2.1,1,0,0,6,3,1,4,0,1,0,0,0,11,4,1,80.0
397,Rui Silva,POR,GK,Betis,30,1994,8.0,1,0,0,1,2,0,0,0,0,0,1,0,15,0,0,0.0
398,Giuliano Simeone,ARG,"MF,DF",Atlético Madrid,21,2002,1.0,0,0,0,1,0,0,1,0,2,0,0,0,4,0,0,0.0
399,Daley Sinkgraven,NED,DF,Las Palmas,29,1995,1.0,0,0,0,2,2,0,4,1,1,0,0,0,6,1,0,100.0
400,Jailson Siqueira,BRA,"DF,MF",Celta Vigo,29,1995,5.0,0,0,0,2,4,0,1,8,7,0,0,1,23,9,8,52.9
