Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
133,Thibault De Smet,BEL,DF,Reims,26,1998.0,2,8.0,4.0,1.5,0.1,0,0.0,0,2,4.0,4,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05
134,Romain Del Castillo,FRA,FW,Brest,28,1996.0,5,404.0,81.0,74.8,4.5,5,81.0,2,0,0.0,0,0.6,6.0,11.0,-5.0,-1.11,6.4,9.8,-3.4,-0.76
135,Ousmane Dembélé,FRA,FW,Paris S-G,27,1997.0,6,340.0,57.0,63.0,3.8,4,74.0,0,2,23.0,0,2.67,17.0,2.0,15.0,3.97,12.3,3.7,8.6,2.27
136,Rémy Descamps,FRA,GK,Lyon,28,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Arthur Desmas,FRA,GK,Le Havre,30,1994.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.0,7.0,13.0,-6.0,-1.0,6.5,10.9,-4.4,-0.73
138,Mamadou Diakhon,FRA,"FW,MF",Reims,19,2005.0,3,42.0,14.0,7.8,0.5,0,0.0,0,3,14.0,3,1.33,1.0,2.0,-1.0,-2.14,1.0,1.4,-0.4,-0.84
139,Bafodé Diakité,FRA,DF,Lille,23,2001.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.67,11.0,7.0,4.0,0.67,11.3,8.1,3.1,0.52
140,Oumar Diakité,CIV,FW,Reims,20,2003.0,6,425.0,71.0,78.7,4.7,6,71.0,0,0,0.0,0,1.83,8.0,5.0,3.0,0.64,4.7,7.4,-2.7,-0.57
141,Tidiane Diallo,FRA,FW,Strasbourg,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Habib Diarra,SEN,"MF,FW",Strasbourg,20,2004.0,6,478.0,80.0,88.5,5.3,6,80.0,2,0,0.0,0,1.5,11.0,9.0,2.0,0.38,10.6,8.7,1.8,0.35
143,Krépin Diatta,SEN,DF,Monaco,25,1999.0,1,12.0,12.0,2.2,0.1,0,0.0,0,1,12.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.3,-2.56
144,Kandet Diawara,GUI,FW,Le Havre,24,2000.0,1,4.0,4.0,0.7,0.0,0,0.0,0,1,4.0,0,0.0,0.0,1.0,-1.0,-22.5,0.0,0.8,-0.8,-17.74
145,Mahamadou Diawara,FRA,MF,Lyon,19,2005.0,2,16.0,8.0,3.0,0.2,0,0.0,0,2,8.0,1,0.0,0.0,1.0,-1.0,-5.63,0.1,0.4,-0.2,-1.28
146,Bamba Dieng,SEN,FW,Angers,24,2000.0,3,210.0,70.0,38.9,2.3,2,83.0,1,1,45.0,0,0.67,3.0,4.0,-1.0,-0.43,2.9,4.0,-1.0,-0.44
147,Sinaly Diomande,CIV,DF,Auxerre,23,2001.0,4,295.0,74.0,54.6,3.3,3,90.0,3,1,25.0,0,0.75,5.0,7.0,-2.0,-0.61,4.3,7.7,-3.3,-1.02
148,Lois Diony,FRA,FW,Angers,31,1992.0,1,21.0,21.0,3.9,0.2,0,0.0,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,-0.2,-0.86
149,Edan Diop,FRA,MF,Monaco,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Sérigné Diop,SEN,FW,Brest,19,2005.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Sofiane Diop,FRA,"FW,MF",Nice,24,2000.0,3,34.0,11.0,6.3,0.4,0,0.0,0,3,11.0,0,1.33,2.0,0.0,2.0,5.29,2.3,0.6,1.8,4.79
152,Andy Diouf,FRA,MF,Lens,21,2003.0,6,460.0,77.0,85.2,5.1,5,88.0,2,1,19.0,0,1.67,4.0,2.0,2.0,0.39,8.5,5.1,3.4,0.67
153,Yehvann Diouf,FRA,GK,Reims,24,1999.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.83,10.0,8.0,2.0,0.33,6.0,10.1,-4.1,-0.68
154,Assane Dioussé,SEN,MF,Auxerre,27,1997.0,1,6.0,6.0,1.1,0.1,0,0.0,0,1,6.0,5,0.0,0.0,1.0,-1.0,-15.0,0.0,0.6,-0.6,-9.43
155,Alan Do Marcolino,GAB,FW,Rennes,22,2002.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Álex Domínguez,ESP,GK,Toulouse,26,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gianluigi Donnarumma,ITA,GK,Paris S-G,25,1999.0,4,360.0,90.0,66.7,4.0,4,90.0,4,0,0.0,0,3.0,16.0,3.0,13.0,3.25,12.1,3.2,8.9,2.21
158,Désiré Doué,FRA,FW,Paris S-G,19,2005.0,4,147.0,37.0,27.2,1.6,1,64.0,0,3,28.0,0,2.5,4.0,2.0,2.0,1.22,3.0,1.0,2.0,1.19
159,Guela Doué,CIV,DF,Strasbourg,21,2002.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.5,12.0,10.0,2.0,0.33,11.1,9.3,1.8,0.3
160,Douglas,BRA,MF,Nantes,27,1997.0,5,415.0,83.0,76.9,4.6,5,83.0,3,0,0.0,1,1.2,6.0,4.0,2.0,0.43,5.7,5.0,0.7,0.15
161,Ismaël Doukouré,FRA,MF,Strasbourg,21,2003.0,6,495.0,83.0,91.7,5.5,6,83.0,3,0,0.0,0,1.5,11.0,10.0,1.0,0.18,10.7,8.7,2.0,0.37
162,Kamory Doumbia,MLI,MF,Brest,21,2003.0,3,117.0,39.0,21.7,1.3,1,65.0,0,2,26.0,0,1.0,1.0,2.0,-1.0,-0.77,1.0,3.8,-2.8,-2.14
163,Amidou Doumbouya,FRA,MF,Nice,17,2007.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Maxime Dupé,FRA,GK,Nice,31,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Jean-Kevin Duverne,HAI,DF,Nantes,27,1997.0,5,327.0,65.0,60.6,3.6,4,78.0,2,1,16.0,0,1.6,7.0,3.0,4.0,1.1,4.8,4.3,0.6,0.16
166,Stefan Džodić,SRB,DF,Montpellier,19,2005.0,1,90.0,90.0,16.7,1.0,1,90.0,1,0,0.0,5,0.0,0.0,3.0,-3.0,-3.0,0.3,1.3,-1.0,-0.96
167,Aron Dønnum,NOR,"DF,MF",Toulouse,26,1998.0,6,372.0,62.0,68.9,4.1,5,69.0,0,1,27.0,0,0.83,2.0,6.0,-4.0,-0.97,2.6,2.8,-0.2,-0.04
168,Jacques Ekomie,GAB,DF,Angers,21,2003.0,3,222.0,74.0,41.1,2.5,3,74.0,0,0,0.0,0,0.0,0.0,4.0,-4.0,-1.62,1.2,2.7,-1.5,-0.61
169,Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,22,2002.0,3,270.0,90.0,50.0,3.0,3,90.0,3,0,0.0,0,1.33,3.0,10.0,-7.0,-2.33,2.6,7.7,-5.1,-1.7
170,Breel Embolo,SUI,FW,Monaco,27,1997.0,5,332.0,66.0,61.5,3.7,4,77.0,2,1,26.0,1,2.6,6.0,2.0,4.0,1.08,9.3,2.9,6.3,1.72
171,Emanuel Emegha,NED,FW,Strasbourg,21,2003.0,6,503.0,84.0,93.1,5.6,6,84.0,2,0,0.0,0,1.5,11.0,10.0,1.0,0.18,11.0,8.7,2.3,0.41
172,Romain Faivre,FRA,"MF,FW",Brest,26,1998.0,5,264.0,53.0,48.9,2.9,3,71.0,0,2,26.0,0,1.2,3.0,6.0,-3.0,-1.02,2.9,5.8,-2.9,-0.99
173,Khalil Fayad,FRA,"MF,FW",Montpellier,20,2004.0,4,254.0,64.0,47.0,2.8,3,75.0,1,1,28.0,0,0.75,2.0,7.0,-5.0,-1.77,2.6,5.0,-2.3,-0.83
174,Zinedine Ferhat,ALG,"FW,MF",Angers,31,1993.0,5,162.0,32.0,30.0,1.8,1,90.0,1,4,18.0,1,0.4,1.0,5.0,-4.0,-2.22,1.9,3.5,-1.6,-0.91
175,Edimilson Fernandes,SUI,MF,Brest,28,1996.0,2,140.0,70.0,25.9,1.6,2,70.0,0,0,0.0,0,0.0,1.0,6.0,-5.0,-3.21,1.0,4.6,-3.7,-2.36
176,Matias Fernandez-Pardo,BEL,FW,Lille,19,2005.0,1,23.0,23.0,4.3,0.3,0,0.0,0,1,23.0,3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,-0.2,-0.81
177,Jordan Ferri,FRA,MF,Montpellier,32,1992.0,4,271.0,68.0,50.2,3.0,3,82.0,2,1,24.0,0,0.25,2.0,9.0,-7.0,-2.32,2.6,6.0,-3.4,-1.13
178,Karol Fila,POL,MF,Strasbourg,26,1998.0,1,5.0,5.0,0.9,0.1,0,0.0,0,1,5.0,1,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,4.06
179,Malick Fofana,BEL,"FW,DF",Lyon,19,2005.0,6,192.0,32.0,35.6,2.1,1,72.0,0,5,24.0,0,1.17,5.0,4.0,1.0,0.47,3.9,3.5,0.4,0.19
180,Yahia Fofana,CIV,GK,Angers,24,2000.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.33,4.0,12.0,-8.0,-1.33,5.3,10.1,-4.8,-0.81
181,Lamine Fomba,FRA,MF,Saint-Étienne,26,1998.0,2,68.0,34.0,12.6,0.8,1,58.0,0,1,10.0,4,0.0,0.0,2.0,-2.0,-2.65,0.2,1.6,-1.4,-1.89
182,Przemysław Frankowski,POL,DF,Lens,29,1995.0,5,284.0,57.0,52.6,3.2,3,86.0,2,2,14.0,1,1.4,2.0,2.0,0.0,0.0,4.6,3.2,1.4,0.44
183,Angelo Fulgini,FRA,"MF,FW",Lens,28,1996.0,4,172.0,43.0,31.9,1.9,2,61.0,0,2,25.0,0,2.0,2.0,0.0,2.0,1.05,2.9,1.3,1.6,0.83
184,Gauthier Gallon,FRA,GK,Rennes,31,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ignatius Ganago,CMR,FW,Nantes,25,1999.0,2,23.0,12.0,4.3,0.3,0,0.0,0,2,12.0,0,0.5,0.0,1.0,-1.0,-3.91,0.4,0.2,0.3,1.11
186,Ulisses Garcia,SUI,"DF,MF",Marseille,28,1996.0,3,41.0,14.0,7.6,0.5,0,0.0,0,3,14.0,0,2.0,3.0,1.0,2.0,4.39,0.6,1.1,-0.5,-1.11
187,Antoine Gauthier,FRA,MF,Saint-Étienne,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Jean-Philippe Gbamin,CIV,MF,Nantes,29,1995.0,2,14.0,7.0,2.6,0.2,0,0.0,0,2,7.0,1,0.5,0.0,1.0,-1.0,-6.43,0.1,0.2,-0.1,-0.52
189,Yann Gboho,FRA,"FW,MF",Toulouse,23,2001.0,6,524.0,87.0,97.0,5.8,6,87.0,4,0,0.0,0,0.83,4.0,7.0,-3.0,-0.52,7.5,3.4,4.1,0.71
190,Denis Genreau,AUS,MF,Toulouse,25,1999.0,1,1.0,1.0,0.2,0.0,0,0.0,0,1,1.0,5,0.0,0.0,1.0,-1.0,-90.0,0.3,0.2,0.1,8.38
191,Aleksandr Golovin,RUS,MF,Monaco,28,1996.0,4,252.0,63.0,46.7,2.8,3,81.0,2,1,9.0,0,2.5,8.0,3.0,5.0,1.79,7.7,2.9,4.8,1.71
192,André Gomes,POR,MF,Lille,31,1993.0,2,156.0,78.0,28.9,1.7,2,78.0,1,0,0.0,1,2.0,5.0,3.0,2.0,1.15,4.9,3.0,1.9,1.1
193,Angel Gomes,ENG,MF,Lille,24,2000.0,5,292.0,58.0,54.1,3.2,4,65.0,1,1,34.0,0,1.4,5.0,5.0,0.0,0.0,6.3,6.1,0.3,0.08
194,Carlos Gómez,COL,MF,Rennes,22,2002.0,1,27.0,27.0,5.0,0.3,0,0.0,0,1,27.0,2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02
195,Mathieu Gorgelin,FRA,GK,Le Havre,34,1990.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Amine Gouiri,ALG,"FW,MF",Rennes,24,2000.0,6,387.0,65.0,71.7,4.3,4,85.0,3,2,23.0,0,1.17,6.0,8.0,-2.0,-0.47,5.8,7.6,-1.8,-0.42
197,Jonathan Gradit,FRA,DF,Lens,31,1992.0,6,524.0,87.0,97.0,5.8,6,87.0,5,0,0.0,0,1.67,5.0,2.0,3.0,0.52,9.7,5.3,4.5,0.77
198,Samuel Grandsir,FRA,"MF,FW",Le Havre,28,1996.0,3,49.0,16.0,9.1,0.5,0,0.0,0,3,16.0,3,1.0,0.0,5.0,-5.0,-9.18,0.6,2.0,-1.4,-2.55
199,Mason Greenwood,ENG,FW,Marseille,22,2001.0,6,527.0,88.0,97.6,5.9,6,88.0,4,0,0.0,0,2.17,13.0,6.0,7.0,1.2,7.9,8.6,-0.8,-0.13
200,Albert Grønbaek,DEN,"MF,FW",Rennes,23,2001.0,6,394.0,66.0,73.0,4.4,5,76.0,1,1,13.0,0,1.17,8.0,4.0,4.0,0.91,5.2,4.8,0.3,0.07
201,Gabriel Gudmundsson,SWE,DF,Lille,25,1999.0,6,408.0,68.0,75.6,4.5,5,80.0,2,1,8.0,0,1.67,8.0,7.0,1.0,0.22,6.8,7.3,-0.4,-0.1
202,Evann Guessand,CIV,FW,Nice,23,2001.0,6,492.0,82.0,91.1,5.5,6,82.0,4,0,0.0,0,1.33,12.0,6.0,6.0,1.1,9.8,6.8,2.9,0.53
203,Herba Guirassy,FRA,FW,Nantes,18,2006.0,3,11.0,4.0,2.0,0.1,0,0.0,0,3,4.0,0,2.33,2.0,0.0,2.0,16.36,0.6,0.7,0.0,-0.22
204,Massadio Haïdara,MLI,DF,Brest,31,1992.0,2,171.0,86.0,31.7,1.9,2,86.0,1,0,0.0,1,1.5,2.0,3.0,-1.0,-0.53,1.2,5.5,-4.3,-2.26
205,Massadio Haïdara,MLI,"DF,MF",Lens,31,1992.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Achraf Hakimi,MAR,DF,Paris S-G,25,1998.0,5,443.0,89.0,82.0,4.9,5,89.0,4,0,0.0,0,3.0,18.0,4.0,14.0,2.84,14.8,4.6,10.1,2.07
207,Florent Hanin,ALG,DF,Angers,34,1990.0,5,312.0,62.0,57.8,3.5,3,90.0,3,2,21.0,1,0.4,4.0,7.0,-3.0,-0.87,4.1,7.1,-3.0,-0.88
208,Naoufel El Hannach,MAR,DF,Paris S-G,17,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Amine Harit,MAR,MF,Marseille,27,1997.0,6,372.0,62.0,68.9,4.1,6,62.0,0,0,0.0,0,2.17,12.0,4.0,8.0,1.94,6.5,4.4,2.1,0.51
210,Hans Hateboer,NED,DF,Rennes,30,1994.0,6,334.0,56.0,61.9,3.7,3,84.0,2,3,28.0,0,1.17,7.0,5.0,2.0,0.54,5.6,4.5,1.1,0.29
211,Luis Henrique,BRA,FW,Marseille,22,2001.0,6,471.0,79.0,87.2,5.2,6,79.0,1,0,0.0,0,2.17,13.0,5.0,8.0,1.53,7.6,7.3,0.3,0.06
212,Kobi Henry,USA,DF,Reims,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Ki-Jana Hoever,NED,DF,Auxerre,22,2002.0,4,289.0,72.0,53.5,3.2,4,72.0,0,0,0.0,0,0.75,6.0,5.0,1.0,0.31,4.7,4.3,0.4,0.13
214,Cédric Hountondji,BEN,DF,Angers,30,1994.0,3,270.0,90.0,50.0,3.0,3,90.0,3,0,0.0,3,0.0,1.0,7.0,-6.0,-2.0,2.4,4.3,-1.9,-0.65
215,Ilyes Housni,FRA,MF,Le Havre,19,2005.0,1,9.0,9.0,1.7,0.1,0,0.0,0,1,9.0,1,0.0,0.0,1.0,-1.0,-10.0,0.0,0.2,-0.2,-1.83
216,Pierre Højbjerg,DEN,"MF,DF",Marseille,29,1995.0,6,535.0,89.0,99.1,5.9,6,89.0,5,0,0.0,0,2.17,15.0,6.0,9.0,1.51,8.1,8.5,-0.3,-0.06
217,George Ilenikhena,FRA,"FW,MF",Monaco,18,2006.0,6,200.0,33.0,37.0,2.2,1,86.0,0,5,23.0,0,2.67,8.0,2.0,6.0,2.7,5.3,1.6,3.7,1.66
218,Andrej Ilic,SRB,FW,Lille,24,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Rareş Ilie,ROU,MF,Nice,21,2003.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Ismaily,BRA,DF,Lille,34,1990.0,1,82.0,82.0,15.2,0.9,1,82.0,0,0,0.0,0,3.0,1.0,0.0,1.0,1.1,1.4,0.1,1.4,1.49
221,Yanis Issoufou,FRA,"FW,MF",Montpellier,17,2006.0,3,73.0,24.0,13.5,0.8,1,26.0,0,2,24.0,2,1.0,0.0,2.0,-2.0,-2.47,0.5,2.1,-1.6,-1.95
222,Junya Ito,JPN,FW,Reims,31,1993.0,6,521.0,87.0,96.5,5.8,6,87.0,3,0,0.0,0,1.83,10.0,7.0,3.0,0.52,5.9,9.4,-3.5,-0.6
223,Ismail Jakobs,SEN,DF,Monaco,25,1999.0,2,180.0,90.0,33.3,2.0,2,90.0,2,0,0.0,0,3.0,3.0,0.0,3.0,1.5,4.2,0.5,3.7,1.86
224,Jordan James,WAL,MF,Rennes,20,2004.0,3,30.0,10.0,5.6,0.3,0,0.0,0,3,10.0,2,1.33,0.0,2.0,-2.0,-6.0,1.4,0.4,1.1,3.19
225,Karl-Johan Johnsson,SWE,GK,Strasbourg,34,1990.0,3,270.0,90.0,50.0,3.0,3,90.0,3,0,0.0,3,1.33,7.0,6.0,1.0,0.33,4.3,5.3,-1.0,-0.32
226,Paul Joly,FRA,DF,Auxerre,24,2000.0,6,366.0,61.0,67.8,4.1,4,87.0,2,2,10.0,0,1.0,3.0,7.0,-4.0,-0.98,4.2,7.2,-3.0,-0.73
227,Jota,POR,FW,Rennes,25,1999.0,1,23.0,23.0,4.3,0.3,0,0.0,0,1,23.0,0,3.0,0.0,0.0,0.0,0.0,0.7,0.1,0.6,2.51
228,Antoine Joujou,FRA,"MF,FW",Le Havre,21,2003.0,6,299.0,50.0,55.4,3.3,3,74.0,1,3,25.0,0,1.0,4.0,5.0,-1.0,-0.3,4.6,5.3,-0.7,-0.21
229,Jubal,BRA,DF,Auxerre,31,1993.0,6,487.0,81.0,90.2,5.4,6,81.0,4,0,0.0,0,1.0,7.0,9.0,-2.0,-0.37,7.2,9.1,-1.9,-0.35
230,Hamed Junior Traorè,CIV,MF,Auxerre,24,2000.0,4,322.0,81.0,59.6,3.6,4,81.0,2,0,0.0,0,0.75,5.0,6.0,-1.0,-0.28,4.3,7.2,-2.9,-0.81
231,Yaya Kader Fofana,MLI,"MF,FW",Reims,20,2004.0,6,367.0,61.0,68.0,4.1,5,70.0,0,1,19.0,0,1.83,8.0,4.0,4.0,0.98,4.7,6.2,-1.5,-0.36
232,Tino Kadewere,ZIM,"MF,FW",Nantes,28,1996.0,5,315.0,63.0,58.3,3.5,4,75.0,0,1,14.0,0,1.6,6.0,3.0,3.0,0.86,4.2,3.6,0.7,0.19
233,Arnaud Kalimuendo,FRA,FW,Rennes,22,2002.0,5,321.0,64.0,59.4,3.6,4,72.0,1,1,33.0,0,0.8,6.0,6.0,0.0,0.0,4.2,5.0,-0.8,-0.21
234,Waren Kamanzi,NOR,"DF,MF",Toulouse,23,2000.0,5,383.0,77.0,70.9,4.3,4,89.0,3,1,28.0,1,1.0,5.0,3.0,2.0,0.47,5.3,2.5,2.8,0.66
235,Glen Kamara,FIN,MF,Rennes,28,1995.0,5,286.0,57.0,53.0,3.2,3,84.0,2,2,18.0,0,1.2,6.0,6.0,0.0,0.0,5.6,5.3,0.3,0.09
236,Nordine Kandil,FRA,MF,Strasbourg,22,2001.0,1,10.0,10.0,1.9,0.1,0,0.0,0,1,10.0,0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.03
237,Lee Kang-in,KOR,"MF,FW",Paris S-G,23,2001.0,6,378.0,63.0,70.0,4.2,4,83.0,2,2,23.0,0,2.67,10.0,5.0,5.0,1.19,10.4,3.4,7.0,1.66
238,Ibrahim Kanté,FRA,MF,Brest,17,2007.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Yassine Kechta,MAR,"FW,MF",Le Havre,22,2002.0,6,467.0,78.0,86.5,5.2,6,78.0,0,0,0.0,0,1.0,6.0,10.0,-4.0,-0.77,4.3,8.0,-3.7,-0.71
240,Thilo Kehrer,GER,DF,Monaco,28,1996.0,4,360.0,90.0,66.7,4.0,4,90.0,4,0,0.0,2,3.0,9.0,1.0,8.0,2.0,9.5,1.6,7.9,1.98
241,Madiou Keïta,GUI,DF,Auxerre,20,2004.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Reda Khadra,GER,"MF,FW",Reims,23,2001.0,4,78.0,20.0,14.4,0.9,0,0.0,0,4,20.0,1,1.75,1.0,1.0,0.0,0.0,0.5,1.1,-0.6,-0.7
243,Wahbi Khazri,TUN,FW,Montpellier,33,1991.0,5,120.0,24.0,22.2,1.3,1,67.0,0,4,13.0,0,0.6,0.0,7.0,-7.0,-5.25,0.6,5.0,-4.4,-3.33
244,Abdukodir Khusanov,UZB,DF,Lens,20,2004.0,6,377.0,63.0,69.8,4.2,4,90.0,4,2,9.0,0,1.67,2.0,2.0,0.0,0.0,5.9,4.3,1.6,0.38
245,Joshua King,NOR,"MF,FW",Toulouse,32,1992.0,4,125.0,31.0,23.1,1.4,1,57.0,0,3,23.0,0,0.75,1.0,2.0,-1.0,-0.72,1.9,0.7,1.1,0.82
246,Cédric Kipré,CIV,DF,Reims,27,1996.0,5,283.0,57.0,52.4,3.1,3,90.0,3,2,7.0,1,2.2,6.0,3.0,3.0,0.95,3.7,4.4,-0.6,-0.2
247,Hervé Koffi,BFA,GK,Lens,27,1996.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Philipp Köhn,SUI,GK,Monaco,26,1998.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,2.67,12.0,3.0,9.0,1.5,13.8,4.7,9.1,1.52
249,Randal Kolo Muani,FRA,FW,Paris S-G,25,1998.0,6,249.0,42.0,46.1,2.8,1,90.0,1,5,32.0,0,2.67,8.0,4.0,4.0,1.45,6.9,2.2,4.7,1.7
250,Geoffrey Kondogbia,CTA,"MF,DF",Marseille,31,1993.0,5,445.0,89.0,82.4,4.9,5,89.0,4,0,0.0,0,2.0,10.0,5.0,5.0,1.01,5.7,7.1,-1.4,-0.28
251,Abdoul Koné,FRA,DF,Reims,19,2005.0,1,60.0,60.0,11.1,0.7,1,60.0,0,0,0.0,0,0.0,0.0,1.0,-1.0,-1.5,0.0,1.3,-1.3,-1.93
252,Amadou Koné,MLI,MF,Reims,19,2005.0,1,14.0,14.0,2.6,0.2,1,14.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.3,-2.05
253,Ismaël Koné,CAN,MF,Marseille,22,2002.0,3,146.0,49.0,27.0,1.6,2,64.0,0,1,19.0,0,2.0,0.0,2.0,-2.0,-1.23,0.9,4.3,-3.4,-2.1
254,Emmanuel Koum Mbondo,FRA,FW,Marseille,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Boubakar Kouyaté,MLI,DF,Montpellier,27,1997.0,2,111.0,56.0,20.6,1.2,1,90.0,1,1,21.0,1,1.5,2.0,7.0,-5.0,-4.05,1.3,4.3,-2.9,-2.4
256,Sael Kumbedi,FRA,DF,Lyon,19,2005.0,1,88.0,88.0,16.3,1.0,1,88.0,0,0,0.0,3,3.0,1.0,1.0,0.0,0.0,0.3,0.7,-0.4,-0.43
257,Daler Kuzyaev,RUS,MF,Le Havre,31,1993.0,5,292.0,58.0,54.1,3.2,3,84.0,2,2,21.0,1,0.6,3.0,10.0,-7.0,-2.16,1.9,7.7,-5.8,-1.8
258,Rémy Labeau Lascary,GLP,FW,Lens,21,2003.0,6,246.0,41.0,45.6,2.7,2,65.0,0,4,29.0,0,1.67,3.0,2.0,1.0,0.37,5.1,3.1,2.0,0.73
259,Gaëtan Laborde,FRA,FW,Nice,30,1994.0,1,78.0,78.0,14.4,0.9,1,78.0,0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.6,1.7,-1.1,-1.32
260,Alexandre Lacazette,FRA,FW,Lyon,33,1991.0,5,359.0,72.0,66.5,4.0,4,84.0,3,1,23.0,0,1.4,6.0,5.0,1.0,0.25,5.9,6.9,-1.0,-0.25
261,Alban Lafont,FRA,GK,Nantes,25,1999.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,1.5,9.0,6.0,3.0,0.5,7.3,6.1,1.2,0.2
262,Gael Lafont,FRA,FW,Marseille,18,2006.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Kenny Lala,MAD,DF,Brest,32,1991.0,5,450.0,90.0,83.3,5.0,5,90.0,5,0,0.0,1,0.6,6.0,13.0,-7.0,-1.4,7.1,10.8,-3.7,-0.75
264,Mohamed Lamine Bayo,GUI,FW,Lille,26,1998.0,5,185.0,37.0,34.3,2.1,3,55.0,0,2,10.0,1,1.4,3.0,3.0,0.0,0.0,4.0,3.5,0.5,0.24
265,Gautier Larsonneur,FRA,GK,Saint-Étienne,27,1997.0,6,540.0,90.0,100.0,6.0,6,90.0,6,0,0.0,0,0.67,3.0,17.0,-14.0,-2.33,4.3,15.1,-10.9,-1.81
266,Julien Le Cardinal,FRA,DF,Brest,27,1997.0,5,433.0,87.0,80.2,4.8,5,87.0,4,0,0.0,0,1.2,6.0,10.0,-4.0,-0.83,5.3,11.0,-5.7,-1.19
