Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_total,Att_total,Cmp%_total,TotDist_total,PrgDist_total,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
138,Breel Embolo,SUI,FW,Monaco,27,1997.0,3.7,49,68,72.1,654,109,33,42,78.6,11,14,78.6,3,6,50.0,2,1.8,0.8,0.2,7,3,3,0,6
139,Emanuel Emegha,NED,FW,Strasbourg,21,2003.0,5.6,54,67,80.6,691,58,30,37,81.1,16,18,88.9,1,1,100.0,1,1.1,0.2,-0.1,4,1,2,0,3
140,Romain Faivre,FRA,"MF,FW",Brest,26,1998.0,2.9,84,101,83.2,1285,322,53,63,84.1,26,29,89.7,4,4,100.0,0,0.2,0.8,-0.2,2,10,3,0,13
141,Khalil Fayad,FRA,"MF,FW",Montpellier,20,2004.0,2.8,121,141,85.8,2280,663,54,60,90.0,48,54,88.9,18,25,72.0,0,0.1,0.2,-0.1,3,12,2,0,17
142,Zinedine Ferhat,ALG,"FW,MF",Angers,31,1993.0,1.8,64,98,65.3,1044,372,34,41,82.9,21,34,61.8,8,17,47.1,0,0.3,0.3,-0.3,3,6,3,0,11
143,Edimilson Fernandes,SUI,MF,Brest,28,1996.0,1.6,45,60,75.0,739,201,20,22,90.9,21,27,77.8,3,7,42.9,0,0.1,0.0,-0.1,1,4,0,0,2
144,Matias Fernandez-Pardo,BEL,FW,Lille,19,2005.0,0.3,4,7,57.1,60,8,3,5,60.0,1,1,100.0,0,0,0.0,0,0.1,0.2,-0.1,1,0,1,0,1
145,Jordan Ferri,FRA,MF,Montpellier,32,1992.0,3.0,189,214,88.3,3366,1048,84,93,90.3,81,85,95.3,19,31,61.3,0,0.2,0.3,-0.2,3,21,1,1,20
146,Karol Fila,POL,MF,Strasbourg,26,1998.0,0.1,2,4,50.0,18,0,1,1,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
147,Malick Fofana,BEL,"FW,DF",Lyon,19,2005.0,2.1,49,72,68.1,763,267,28,37,75.7,19,25,76.0,1,4,25.0,1,0.3,0.8,0.7,1,6,3,1,8
148,Yahia Fofana,CIV,GK,Angers,24,2000.0,6.0,137,183,74.9,3666,2574,21,21,100.0,76,76,100.0,40,86,46.5,0,0.0,0.0,0.0,0,3,0,0,0
149,Lamine Fomba,FRA,MF,Saint-Étienne,26,1998.0,0.8,31,39,79.5,704,247,11,14,78.6,13,15,86.7,7,10,70.0,0,0.0,0.0,0.0,0,6,0,0,6
150,Przemysław Frankowski,POL,DF,Lens,29,1995.0,3.2,162,212,76.4,2477,1078,98,110,89.1,53,66,80.3,6,18,33.3,0,0.2,0.3,-0.2,4,11,4,0,19
151,Angelo Fulgini,FRA,"MF,FW",Lens,28,1996.0,1.9,77,104,74.0,1186,361,40,49,81.6,24,29,82.8,8,14,57.1,0,0.6,0.8,-0.6,4,3,7,3,11
152,Ignatius Ganago,CMR,FW,Nantes,25,1999.0,0.3,8,11,72.7,114,24,5,7,71.4,3,4,75.0,0,0,0.0,0,0.1,0.0,-0.1,2,1,0,0,3
153,Ulisses Garcia,SUI,"DF,MF",Marseille,28,1996.0,0.5,11,18,61.1,178,78,7,10,70.0,3,5,60.0,1,1,100.0,0,0.1,0.1,-0.1,1,2,1,1,1
154,Jean-Philippe Gbamin,CIV,MF,Nantes,29,1995.0,0.2,8,11,72.7,130,26,4,7,57.1,4,4,100.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,1
155,Yann Gboho,FRA,"FW,MF",Toulouse,23,2001.0,5.8,83,136,61.0,1257,406,43,63,68.3,26,38,68.4,7,10,70.0,1,0.5,0.6,0.5,4,13,5,0,21
156,Denis Genreau,AUS,MF,Toulouse,25,1999.0,0.0,3,3,100.0,32,15,2,2,100.0,1,1,100.0,0,0,0.0,0,0.2,0.0,-0.2,1,0,0,0,0
157,Aleksandr Golovin,RUS,MF,Monaco,28,1996.0,2.8,152,191,79.6,2319,778,78,92,84.8,56,66,84.8,10,20,50.0,0,0.7,1.3,-0.7,7,20,7,1,26
158,André Gomes,POR,MF,Lille,31,1993.0,1.7,114,130,87.7,1956,567,59,61,96.7,43,47,91.5,11,15,73.3,0,0.0,0.2,0.0,2,10,1,0,8
159,Angel Gomes,ENG,MF,Lille,24,2000.0,3.2,131,156,84.0,2142,554,63,72,87.5,58,65,89.2,7,10,70.0,1,1.8,0.8,-0.8,8,8,11,1,23
160,Carlos Gómez,COL,MF,Rennes,22,2002.0,0.3,2,4,50.0,41,0,0,0,0.0,2,4,50.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
161,Amine Gouiri,ALG,"FW,MF",Rennes,24,2000.0,4.3,89,116,76.7,1393,334,47,55,85.5,33,42,78.6,6,10,60.0,1,0.2,0.4,0.8,3,6,5,0,17
162,Jonathan Gradit,FRA,DF,Lens,31,1992.0,5.8,258,316,81.6,4576,2371,105,120,87.5,132,154,85.7,18,36,50.0,0,0.4,0.3,-0.4,4,33,6,2,47
163,Samuel Grandsir,FRA,"MF,FW",Le Havre,28,1996.0,0.5,5,9,55.6,83,40,2,4,50.0,3,3,100.0,0,1,0.0,0,0.6,0.3,-0.6,1,1,1,0,1
164,Mason Greenwood,ENG,FW,Marseille,22,2001.0,5.9,159,205,77.6,2801,538,80,93,86.0,56,69,81.2,20,34,58.8,0,0.6,0.5,-0.6,3,10,5,0,17
165,Albert Grønbaek,DEN,"MF,FW",Rennes,23,2001.0,4.4,67,101,66.3,991,404,44,57,77.2,13,22,59.1,7,13,53.8,1,0.7,0.5,0.3,15,4,8,0,14
166,Gabriel Gudmundsson,SWE,DF,Lille,25,1999.0,4.5,172,210,81.9,2721,715,97,107,90.7,63,74,85.1,9,16,56.3,0,0.3,0.5,-0.3,5,7,7,5,16
167,Evann Guessand,CIV,FW,Nice,23,2001.0,5.5,76,89,85.4,1122,256,46,51,90.2,25,29,86.2,3,4,75.0,1,0.8,1.3,0.2,5,5,6,1,15
168,Herba Guirassy,FRA,FW,Nantes,18,2006.0,0.1,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
169,Massadio Haïdara,MLI,DF,Brest,31,1992.0,1.9,62,78,79.5,949,535,30,31,96.8,28,38,73.7,2,7,28.6,0,0.0,0.0,0.0,0,6,1,0,10
170,Achraf Hakimi,MAR,DF,Paris S-G,25,1998.0,4.9,382,424,90.1,5073,1471,241,251,96.0,108,121,89.3,10,15,66.7,3,2.6,2.2,0.4,16,25,9,2,34
171,Florent Hanin,ALG,DF,Angers,34,1990.0,3.5,184,240,76.7,2867,1172,101,118,85.6,64,94,68.1,14,18,77.8,1,0.5,0.3,0.5,3,19,4,3,20
172,Amine Harit,MAR,MF,Marseille,27,1997.0,4.1,138,169,81.7,1982,571,79,84,94.0,49,57,86.0,6,14,42.9,3,0.9,0.7,2.1,12,12,4,0,21
173,Hans Hateboer,NED,DF,Rennes,30,1994.0,3.7,141,181,77.9,2637,808,54,58,93.1,72,85,84.7,15,27,55.6,0,0.6,0.5,-0.6,5,15,3,3,15
174,Luis Henrique,BRA,FW,Marseille,22,2001.0,5.2,147,191,77.0,2278,712,82,95,86.3,54,65,83.1,8,19,42.1,3,0.8,0.7,2.2,8,13,7,1,25
175,Ki-Jana Hoever,NED,DF,Auxerre,22,2002.0,3.2,117,156,75.0,2004,725,56,66,84.8,47,68,69.1,12,16,75.0,0,0.3,0.4,-0.3,3,8,7,4,15
176,Cédric Hountondji,BEN,DF,Angers,30,1994.0,3.0,85,100,85.0,1652,391,25,30,83.3,53,57,93.0,6,12,50.0,0,0.0,0.0,0.0,0,3,0,0,1
177,Ilyes Housni,FRA,MF,Le Havre,19,2005.0,0.1,4,5,80.0,65,26,3,3,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,2
178,Pierre Højbjerg,DEN,"MF,DF",Marseille,29,1995.0,5.9,523,556,94.1,8079,2424,285,298,95.6,205,213,96.2,23,32,71.9,0,0.1,0.2,-0.1,3,36,1,0,25
179,George Ilenikhena,FRA,"FW,MF",Monaco,18,2006.0,2.2,21,32,65.6,242,61,12,20,60.0,5,6,83.3,0,0,0.0,1,0.8,0.3,0.2,4,1,1,0,2
180,Ismaily,BRA,DF,Lille,34,1990.0,0.9,42,49,85.7,585,112,24,28,85.7,16,18,88.9,0,0,0.0,0,0.1,0.2,-0.1,1,2,1,0,8
181,Yanis Issoufou,FRA,"FW,MF",Montpellier,17,2006.0,0.8,8,15,53.3,89,17,7,8,87.5,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1
182,Junya Ito,JPN,FW,Reims,31,1993.0,5.8,132,203,65.0,2010,850,74,83,89.2,44,70,62.9,9,35,25.7,1,1.2,1.0,-0.2,14,18,13,3,30
183,Ismail Jakobs,SEN,DF,Monaco,25,1999.0,2.0,85,105,81.0,1245,497,49,55,89.1,22,30,73.3,8,11,72.7,0,0.2,0.2,-0.2,4,7,5,3,6
184,Jordan James,WAL,MF,Rennes,20,2004.0,0.3,8,10,80.0,104,20,3,4,75.0,3,4,75.0,0,0,0.0,0,0.2,0.1,-0.2,1,0,1,0,1
185,Karl-Johan Johnsson,SWE,GK,Strasbourg,34,1990.0,3.0,107,129,82.9,2158,1272,32,32,100.0,63,65,96.9,12,32,37.5,0,0.0,0.0,0.0,0,0,0,0,0
186,Paul Joly,FRA,DF,Auxerre,24,2000.0,4.1,178,256,69.5,3308,1144,78,95,82.1,75,101,74.3,24,48,50.0,1,0.8,0.6,0.2,6,19,5,2,23
187,Jota,POR,FW,Rennes,25,1999.0,0.3,6,9,66.7,95,23,2,3,66.7,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,2,1,1
188,Antoine Joujou,FRA,"MF,FW",Le Havre,21,2003.0,3.3,36,71,50.7,452,132,23,40,57.5,9,18,50.0,0,2,0.0,0,0.3,0.4,-0.3,3,3,2,1,4
189,Jubal,BRA,DF,Auxerre,31,1993.0,5.4,197,222,88.7,3836,1139,54,58,93.1,130,133,97.7,12,27,44.4,0,0.4,0.4,-0.4,1,4,2,0,8
190,Hamed Junior Traorè,CIV,MF,Auxerre,24,2000.0,3.6,90,129,69.8,1294,530,48,59,81.4,30,42,71.4,5,14,35.7,0,0.2,0.3,-0.2,4,11,5,1,23
191,Yaya Kader Fofana,MLI,"MF,FW",Reims,20,2004.0,4.1,101,131,77.1,1397,450,65,79,82.3,25,34,73.5,5,7,71.4,1,1.6,0.8,-0.6,6,11,5,1,9
192,Tino Kadewere,ZIM,"MF,FW",Nantes,28,1996.0,3.5,66,91,72.5,943,276,38,50,76.0,22,28,78.6,3,5,60.0,2,0.5,0.3,1.5,4,3,2,0,7
193,Arnaud Kalimuendo,FRA,FW,Rennes,22,2002.0,3.6,52,67,77.6,729,96,26,33,78.8,22,24,91.7,0,0,0.0,0,0.2,0.3,-0.2,2,2,2,0,8
194,Waren Kamanzi,NOR,"DF,MF",Toulouse,23,2000.0,4.3,133,169,78.7,1955,518,72,85,84.7,51,63,81.0,5,9,55.6,0,0.2,0.1,-0.2,4,12,2,0,14
195,Glen Kamara,FIN,MF,Rennes,28,1995.0,3.2,142,158,89.9,2120,623,81,86,94.2,47,50,94.0,9,10,90.0,0,0.0,0.5,0.0,1,16,5,0,13
196,Nordine Kandil,FRA,MF,Strasbourg,22,2001.0,0.1,3,6,50.0,51,6,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
197,Lee Kang-in,KOR,"MF,FW",Paris S-G,23,2001.0,4.2,262,295,88.8,3876,1001,154,165,93.3,69,75,92.0,27,37,73.0,0,1.1,0.9,-1.1,15,25,8,1,30
198,Yassine Kechta,MAR,"FW,MF",Le Havre,22,2002.0,5.2,116,147,78.9,1795,527,64,74,86.5,41,53,77.4,8,9,88.9,0,0.2,0.3,-0.2,5,12,3,2,18
199,Thilo Kehrer,GER,DF,Monaco,28,1996.0,4.0,253,279,90.7,4496,2144,96,103,93.2,142,147,96.6,12,24,50.0,0,0.0,0.2,0.0,1,14,1,0,19
200,Reda Khadra,GER,"MF,FW",Reims,23,2001.0,0.9,22,30,73.3,338,98,13,13,100.0,9,12,75.0,0,4,0.0,0,0.0,0.0,0.0,1,1,1,0,4
201,Wahbi Khazri,TUN,FW,Montpellier,33,1991.0,1.3,32,41,78.0,429,82,20,22,90.9,9,13,69.2,1,3,33.3,0,0.0,0.1,0.0,0,1,2,1,3
202,Abdukodir Khusanov,UZB,DF,Lens,20,2004.0,4.2,142,165,86.1,2485,1114,57,62,91.9,67,73,91.8,14,22,63.6,0,0.0,0.0,0.0,0,8,0,0,11
203,Joshua King,NOR,"MF,FW",Toulouse,32,1992.0,1.4,26,31,83.9,339,52,16,18,88.9,10,10,100.0,0,0,0.0,0,0.1,0.1,-0.1,3,1,0,0,2
204,Cédric Kipré,CIV,DF,Reims,27,1996.0,3.1,147,162,90.7,2504,1039,65,70,92.9,72,79,91.1,8,9,88.9,1,0.3,0.4,0.7,2,8,0,0,7
205,Philipp Köhn,SUI,GK,Monaco,26,1998.0,6.0,130,168,77.4,3295,2395,25,25,100.0,68,69,98.6,37,74,50.0,0,0.0,0.0,0.0,0,1,0,0,0
206,Randal Kolo Muani,FRA,FW,Paris S-G,25,1998.0,2.8,40,49,81.6,530,71,27,33,81.8,10,11,90.9,1,2,50.0,0,0.3,0.3,-0.3,2,0,1,0,2
207,Geoffrey Kondogbia,CTA,"MF,DF",Marseille,31,1993.0,4.9,257,283,90.8,3629,1202,155,163,95.1,90,95,94.7,5,15,33.3,0,0.0,0.2,0.0,1,20,2,0,10
208,Abdoul Koné,FRA,DF,Reims,19,2005.0,0.7,17,27,63.0,362,67,7,7,100.0,6,9,66.7,4,6,66.7,0,0.0,0.0,0.0,0,1,0,0,2
209,Amadou Koné,MLI,MF,Reims,19,2005.0,0.2,7,7,100.0,136,35,1,1,100.0,6,6,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,1,0,1
210,Ismaël Koné,CAN,MF,Marseille,22,2002.0,1.6,48,56,85.7,779,199,22,24,91.7,22,26,84.6,2,3,66.7,0,0.2,0.0,-0.2,1,4,0,0,3
211,Boubakar Kouyaté,MLI,DF,Montpellier,27,1997.0,1.2,21,28,75.0,443,186,7,9,77.8,9,10,90.0,5,7,71.4,0,0.0,0.0,0.0,0,0,0,0,1
212,Sael Kumbedi,FRA,DF,Lyon,19,2005.0,1.0,43,50,86.0,646,219,23,23,100.0,19,23,82.6,1,3,33.3,0,0.1,0.1,-0.1,1,3,1,1,5
213,Daler Kuzyaev,RUS,MF,Le Havre,31,1993.0,3.2,91,117,77.8,1357,467,53,62,85.5,30,41,73.2,5,9,55.6,0,0.0,0.3,0.0,1,7,2,0,19
214,Rémy Labeau Lascary,GLP,FW,Lens,21,2003.0,2.7,40,60,66.7,485,64,28,36,77.8,10,15,66.7,1,2,50.0,0,0.4,0.4,-0.4,2,2,1,0,2
215,Gaëtan Laborde,FRA,FW,Nice,30,1994.0,0.9,21,28,75.0,281,40,15,16,93.8,5,8,62.5,1,1,100.0,1,0.1,0.2,0.9,1,0,1,1,2
216,Alexandre Lacazette,FRA,FW,Lyon,33,1991.0,4.0,78,110,70.9,1086,349,46,55,83.6,21,30,70.0,5,10,50.0,1,1.0,1.0,0.0,4,7,5,2,16
217,Alban Lafont,FRA,GK,Nantes,25,1999.0,6.0,107,154,69.5,3120,2392,17,17,100.0,57,57,100.0,33,78,42.3,0,0.0,0.0,0.0,1,3,0,0,0
218,Kenny Lala,MAD,DF,Brest,32,1991.0,5.0,223,282,79.1,4652,1678,78,87,89.7,97,119,81.5,43,62,69.4,0,0.3,0.7,-0.3,6,19,8,4,17
219,Mohamed Lamine Bayo,GUI,FW,Lille,26,1998.0,2.1,25,34,73.5,301,55,17,19,89.5,7,9,77.8,0,1,0.0,0,0.2,0.1,-0.2,2,1,0,0,2
220,Gautier Larsonneur,FRA,GK,Saint-Étienne,27,1997.0,6.0,135,214,63.1,4066,3298,15,15,100.0,70,71,98.6,50,127,39.4,0,0.0,0.0,0.0,0,3,0,0,0
221,Julien Le Cardinal,FRA,DF,Brest,27,1997.0,4.8,195,232,84.1,4146,1592,67,74,90.5,95,101,94.1,31,53,58.5,0,0.0,0.1,0.0,1,10,0,0,10
222,Jérémy Le Douaron,FRA,FW,Brest,26,1998.0,1.1,11,14,78.6,181,36,6,8,75.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
223,Benjamin Lecomte,FRA,GK,Montpellier,33,1991.0,4.0,90,133,67.7,2577,2134,15,15,100.0,43,43,100.0,32,75,42.7,0,0.0,0.0,0.0,0,3,0,0,0
224,Jordan Lefort,FRA,DF,Angers,31,1993.0,6.0,328,403,81.4,5817,2689,150,163,92.0,147,167,88.0,29,59,49.2,0,0.4,0.2,-0.4,4,24,3,1,26
225,Félix Lemaréchal,FRA,"MF,FW",Strasbourg,21,2003.0,0.8,23,29,79.3,412,40,13,15,86.7,6,8,75.0,4,5,80.0,0,0.0,0.0,0.0,1,1,0,0,0
226,Donovan Léon,GUF,GK,Auxerre,31,1992.0,6.0,130,211,61.6,4225,3537,22,22,100.0,53,53,100.0,55,135,40.7,1,0.1,0.0,0.9,1,5,1,0,0
227,Esteban Lepaul,FRA,FW,Angers,24,2000.0,1.3,17,23,73.9,258,26,8,9,88.9,9,12,75.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
228,Johann Lepenant,FRA,MF,Nantes,21,2002.0,4.9,117,145,80.7,1831,479,60,69,87.0,45,52,86.5,7,11,63.6,1,0.7,1.2,0.3,2,13,4,0,19
229,Louis Leroux,FRA,FW,Nantes,18,2006.0,0.1,2,2,100.0,29,12,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0
230,Pol Lirola,ESP,"DF,FW",Marseille,27,1997.0,1.5,37,52,71.2,565,154,21,23,91.3,12,17,70.6,2,6,33.3,1,0.1,0.0,0.9,1,0,1,1,0
231,Gautier Lloris,FRA,DF,Le Havre,29,1995.0,6.0,227,268,84.7,4100,1606,97,105,92.4,111,119,93.3,16,37,43.2,0,0.5,0.2,-0.5,1,19,1,0,23
232,Jordan Lotomba,SUI,"MF,DF",Nice,26,1998.0,0.4,17,21,81.0,249,51,10,10,100.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,3
233,Tom Louchet,FRA,MF,Nice,21,2003.0,0.4,18,21,85.7,226,62,15,15,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0
234,Othmane Maamma,FRA,FW,Montpellier,18,2005.0,0.1,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
235,Deiver Machado,COL,DF,Lens,31,1993.0,2.6,92,124,74.2,1204,295,60,67,89.6,23,35,65.7,2,10,20.0,0,0.3,0.5,-0.3,4,0,6,4,5
236,Yvann Macon,FRA,DF,Saint-Étienne,25,1998.0,1.6,74,98,75.5,1341,385,31,36,86.1,35,45,77.8,7,15,46.7,0,0.0,0.0,0.0,3,10,1,0,9
237,Eros Maddy,NED,DF,Auxerre,23,2001.0,0.1,3,3,100.0,36,9,2,2,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
238,Soungoutou Magassa,FRA,MF,Monaco,20,2003.0,1.8,98,107,91.6,1571,465,48,49,98.0,47,50,94.0,3,6,50.0,0,0.0,0.0,0.0,1,13,0,0,10
239,Hugo Magnetti,FRA,MF,Brest,26,1998.0,4.3,123,158,77.8,1926,509,66,77,85.7,49,59,83.1,6,16,37.5,0,0.3,0.2,-0.3,1,12,0,0,10
240,Frank Magri,CMR,FW,Toulouse,25,1999.0,2.8,25,39,64.1,369,75,11,16,68.8,10,14,71.4,1,2,50.0,0,0.1,0.2,-0.1,1,1,1,0,4
241,Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,27,1997.0,4.1,130,164,79.3,2049,820,68,77,88.3,49,57,86.0,7,18,38.9,0,1.3,0.9,-1.3,8,14,8,2,21
242,Hianga Mananga Mbock,FRA,MF,Brest,24,1999.0,0.2,14,17,82.4,232,77,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
243,Steve Mandanda,FRA,GK,Rennes,39,1985.0,6.0,123,179,68.7,3559,2753,21,21,100.0,56,58,96.6,46,100,46.0,0,0.1,0.0,-0.1,2,6,0,0,0
244,Aïssa Mandi,ALG,DF,Lille,32,1991.0,3.5,235,252,93.3,4621,1526,86,89,96.6,113,116,97.4,32,39,82.1,0,0.0,0.1,0.0,0,25,2,2,20
245,Orel Mangala,BEL,MF,Lyon,26,1998.0,0.7,29,32,90.6,535,176,10,10,100.0,11,11,100.0,6,6,100.0,0,0.0,0.1,0.0,1,5,0,0,7
246,Sekou Mara,FRA,FW,Strasbourg,22,2002.0,0.8,11,15,73.3,179,66,5,7,71.4,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1
247,Marquinhos,BRA,DF,Paris S-G,30,1994.0,4.0,352,369,95.4,6616,2089,108,109,99.1,210,214,98.1,32,40,80.0,0,0.0,0.1,0.0,1,29,0,0,30
248,Jonas Martin,FRA,"MF,FW",Brest,34,1990.0,2.8,139,154,90.3,2231,586,70,76,92.1,56,61,91.8,9,12,75.0,0,0.3,0.2,-0.3,2,12,1,1,9
249,Clinton Mata,ANG,DF,Lyon,31,1992.0,6.0,244,308,79.2,4198,1540,117,129,90.7,104,126,82.5,22,44,50.0,2,0.4,1.1,1.6,5,20,7,3,23
250,Eliot Matazo,BEL,MF,Monaco,22,2002.0,0.0,5,6,83.3,83,32,2,3,66.7,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,2
251,Nemanja Matić,SRB,MF,Lyon,36,1988.0,4.0,179,204,87.7,3111,959,77,83,92.8,85,93,91.4,14,19,73.7,0,0.3,0.4,-0.3,2,29,0,0,27
252,Azor Matusiwa,NED,MF,Rennes,26,1998.0,5.8,218,255,85.5,3648,1141,103,120,85.8,94,102,92.2,18,21,85.7,0,0.4,0.6,-0.4,3,23,7,1,32
253,Neal Maupay,FRA,FW,Marseille,28,1996.0,1.4,35,47,74.5,418,71,22,26,84.6,9,13,69.2,0,1,0.0,0,0.1,0.1,-0.1,2,1,1,0,2
254,Christian Mawissa,FRA,DF,Monaco,19,2005.0,0.9,63,69,91.3,1015,422,29,31,93.5,30,31,96.8,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,3
255,Senny Mayulu,FRA,"MF,DF",Paris S-G,18,2006.0,0.5,20,26,76.9,281,41,7,11,63.6,9,10,90.0,0,0,0.0,0,0.1,0.1,-0.1,1,1,1,0,2
256,Ethan Mbappé,FRA,"MF,FW",Lille,17,2006.0,0.9,35,42,83.3,532,132,18,22,81.8,15,16,93.8,1,1,100.0,0,0.0,0.1,0.0,0,3,2,0,4
257,Ibrahim Mbaye,FRA,"FW,MF",Paris S-G,16,2008.0,0.9,26,29,89.7,439,48,10,12,83.3,13,13,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,2
258,Mark McKenzie,USA,DF,Toulouse,25,1999.0,3.7,127,152,83.6,2205,853,58,64,90.6,58,69,84.1,10,15,66.7,0,0.0,0.0,0.0,0,6,0,0,7
259,Facundo Medina,ARG,"DF,MF",Lens,25,1999.0,6.0,286,333,85.9,4885,1896,131,139,94.2,127,137,92.7,23,43,53.5,0,0.2,0.5,-0.2,2,29,7,1,36
260,Henrik Meister,DEN,FW,Rennes,20,2003.0,0.7,11,14,78.6,94,32,9,9,100.0,0,1,0.0,0,0,0.0,0,0.3,0.0,-0.3,2,1,0,0,1
261,Bamo Meïté,CIV,"DF,MF",Marseille,22,2001.0,0.3,26,28,92.9,333,121,18,19,94.7,7,7,100.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,0
262,Farid El Melali,ALG,FW,Angers,27,1997.0,3.4,62,84,73.8,957,250,37,39,94.9,18,26,69.2,6,13,46.2,1,0.3,0.6,0.7,2,3,1,0,6
263,Nuno Mendes,POR,DF,Paris S-G,22,2002.0,1.8,141,156,90.4,2336,627,63,67,94.0,66,71,93.0,10,12,83.3,1,0.7,0.3,0.3,5,8,4,1,15
264,Antoine Mendy,FRA,"DF,MF",Nice,20,2004.0,2.8,113,144,78.5,1981,583,50,54,92.6,52,63,82.5,11,25,44.0,0,0.0,0.0,0.0,0,7,0,0,6
265,Nampalys Mendy,SEN,MF,Lens,32,1992.0,0.8,42,46,91.3,649,171,22,23,95.7,16,16,100.0,2,4,50.0,0,0.0,0.0,0.0,0,9,0,0,4
266,Gideon Mensah,GHA,DF,Auxerre,26,1998.0,0.3,9,10,90.0,172,66,3,3,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
267,Quentin Merlin,FRA,"DF,MF",Marseille,22,2002.0,3.0,189,223,84.8,3096,647,97,104,93.3,81,94,86.2,9,18,50.0,1,0.3,0.3,0.7,2,18,6,3,14
268,Thomas Meunier,BEL,DF,Lille,33,1991.0,3.2,192,237,81.0,3322,949,95,104,91.3,78,97,80.4,17,27,63.0,0,0.0,0.2,0.0,0,19,2,0,24
269,Georges Mikautadze,GEO,FW,Lyon,23,2000.0,3.8,91,114,79.8,1265,246,50,59,84.7,30,39,76.9,4,4,100.0,0,0.1,0.8,-0.1,2,6,3,0,18
270,Takumi Minamino,JPN,MF,Monaco,29,1995.0,3.9,86,122,70.5,1208,466,50,66,75.8,32,42,76.2,1,5,20.0,1,2.2,1.6,-1.2,12,15,6,0,14
271,Lucas Mincarelli,FRA,DF,Montpellier,20,2004.0,1.5,59,79,74.7,1009,478,31,37,83.8,19,22,86.4,6,15,40.0,0,0.0,0.0,0.0,0,5,1,1,9
272,Mostafa Mohamed,EGY,FW,Nantes,26,1997.0,1.0,11,19,57.9,200,77,5,10,50.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,2
273,Florent Mollet,FRA,MF,Nantes,32,1991.0,0.0,2,3,66.7,47,25,0,0,0.0,2,3,66.7,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0
274,Diego Moreira,POR,"DF,FW",Strasbourg,20,2004.0,4.2,129,181,71.3,2159,732,63,80,78.8,52,71,73.2,11,20,55.0,1,1.2,1.0,-0.2,5,8,2,0,13
275,Aimen Moueffek,FRA,MF,Saint-Étienne,23,2001.0,2.6,90,98,91.8,1398,296,49,52,94.2,33,35,94.3,5,6,83.3,0,0.1,0.0,-0.1,1,11,0,0,10
276,Youssoufa Moukoko,GER,"FW,MF",Nice,19,2004.0,1.1,9,12,75.0,109,32,7,7,100.0,1,3,33.3,0,0,0.0,1,0.5,0.0,0.5,1,0,0,0,1
277,Louis Mouton,FRA,MF,Saint-Étienne,22,2002.0,0.4,26,30,86.7,553,112,10,10,100.0,12,14,85.7,4,4,100.0,0,0.1,0.1,-0.1,2,2,1,0,3
278,Ngal'Ayel Mukau,,MF,Lille,19,2004.0,1.4,97,107,90.7,1739,400,42,46,91.3,47,50,94.0,8,9,88.9,0,0.0,0.1,0.0,1,9,0,0,15
279,Marshall Munetsi,ZIM,MF,Reims,28,1996.0,6.0,99,125,79.2,1519,437,53,64,82.8,35,42,83.3,6,9,66.7,0,0.2,0.4,-0.2,4,6,2,1,10
280,Junior Mwanga,FRA,MF,Strasbourg,21,2003.0,1.7,56,63,88.9,862,217,31,32,96.9,20,22,90.9,4,6,66.7,0,0.0,0.0,0.0,1,6,0,0,4
