Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
143,Hong Hyunseok,KOR,MF,Mainz 05,25,1999.0,2.4,0,5,2,40.0,2.05,0.82,0.0,0.0,10.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5
144,Oscar Højlund,DEN,MF,Eint Frankfurt,19,2005.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
145,Jackson Irvine,AUS,MF,St. Pauli,31,1993.0,5.0,0,3,0,0.0,0.6,0.0,0.0,0.0,12.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3
146,Ko Itakura,JPN,DF,Gladbach,27,1997.0,5.0,0,3,1,33.3,0.6,0.2,0.0,0.0,10.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
147,Marko Ivezić,SRB,DF,Holstein Kiel,22,2001.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
148,Lee Jae-sung,KOR,MF,Mainz 05,32,1992.0,3.8,1,6,1,16.7,1.59,0.26,0.17,1.0,15.3,0,0,0,0.7,0.7,0.12,0.3,0.3
149,Kristijan Jakić,CRO,MF,Augsburg,27,1997.0,2.9,0,3,1,33.3,1.05,0.35,0.0,0.0,11.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
150,Dominik Javorček,SVK,DF,Holstein Kiel,21,2002.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
151,Fredrik Jensen,FIN,"MF,DF",Augsburg,27,1997.0,1.2,0,3,0,0.0,2.43,0.0,0.0,0.0,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
152,Moritz Jenz,GER,DF,Mainz 05,25,1999.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
153,Carl Johansson,SWE,DF,Holstein Kiel,30,1994.0,3.9,0,1,1,100.0,0.26,0.26,0.0,0.0,10.8,0,0,0,0.0,0.0,0.05,0.0,0.0
154,Anthony Jung,GER,DF,Werder Bremen,32,1991.0,4.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
155,Yusuf Kabadayı,GER,"MF,FW",Augsburg,20,2004.0,0.4,1,3,1,33.3,7.3,2.43,0.33,1.0,21.7,0,0,0,0.6,0.6,0.2,0.4,0.4
156,Pavel Kadeřábek,CZE,DF,Hoffenheim,32,1992.0,4.8,0,3,1,33.3,0.62,0.21,0.0,0.0,13.3,0,0,0,0.0,0.0,0.01,0.0,0.0
157,Jakub Kamiński,POL,"DF,MF",Wolfsburg,22,2002.0,5.0,0,2,0,0.0,0.4,0.0,0.0,0.0,21.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
158,Kevin Kampl,SVN,MF,RB Leipzig,33,1990.0,2.9,1,3,2,66.7,1.02,0.68,0.33,0.5,16.9,0,0,0,0.5,0.5,0.17,0.5,0.5
159,Harry Kane,ENG,FW,Bayern Munich,31,1993.0,4.8,5,16,5,31.3,3.35,1.05,0.19,0.6,17.3,1,2,2,2.9,1.3,0.08,2.1,1.7
160,Atakan Karazor,GER,MF,Stuttgart,27,1996.0,4.4,0,1,0,0.0,0.23,0.0,0.0,0.0,32.1,0,0,0,0.0,0.0,0.03,0.0,0.0
161,Mikkel Kaufmann,DEN,FW,Heidenheim,23,2001.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
162,Andu Kelati,GER,MF,Holstein Kiel,22,2002.0,1.1,0,3,0,0.0,2.73,0.0,0.0,0.0,16.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
163,Aljoscha Kemlein,GER,MF,Union Berlin,20,2004.0,0.1,0,1,0,0.0,9.0,0.0,0.0,0.0,21.4,0,0,0,0.0,0.0,0.04,0.0,0.0
164,Luca Kerber,GER,"MF,FW",Heidenheim,22,2002.0,0.9,0,2,1,50.0,2.22,1.11,0.0,0.0,12.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2
165,Rani Khedira,GER,MF,Union Berlin,30,1994.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
166,Joshua Kimmich,GER,"MF,DF",Bayern Munich,29,1995.0,5.0,0,4,1,25.0,0.8,0.2,0.0,0.0,23.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
167,Tim Kleindienst,GER,FW,Gladbach,29,1995.0,4.9,2,14,6,42.9,2.86,1.23,0.14,0.33,13.3,0,0,0,1.8,1.8,0.13,0.2,0.2
168,Lukas Klostermann,GER,DF,RB Leipzig,28,1996.0,3.2,0,1,0,0.0,0.31,0.0,0.0,0.0,24.0,0,0,0,0.0,0.0,0.03,0.0,0.0
169,Ansgar Knauff,GER,"MF,FW",Eint Frankfurt,22,2002.0,1.5,0,3,0,0.0,2.01,0.0,0.0,0.0,21.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
170,Magnus Knudsen,NOR,MF,Holstein Kiel,23,2001.0,4.7,0,3,0,0.0,0.64,0.0,0.0,0.0,21.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
171,Gregor Kobel,SUI,GK,Dortmund,26,1997.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
172,Robin Koch,GER,DF,Eint Frankfurt,28,1996.0,5.0,0,2,0,0.0,0.4,0.0,0.0,0.0,19.9,1,0,0,0.1,0.1,0.07,-0.1,-0.1
173,Derrick Köhn,GER,DF,Werder Bremen,25,1999.0,1.6,1,3,2,66.7,1.87,1.25,0.33,0.5,11.6,0,0,0,0.4,0.4,0.14,0.6,0.6
174,Dominik Kohr,GER,"DF,MF",Mainz 05,30,1994.0,4.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
175,Marco Komenda,CRO,DF,Holstein Kiel,27,1996.0,1.0,0,2,0,0.0,2.0,0.0,0.0,0.0,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
176,Mert Kömür,GER,MF,Augsburg,19,2005.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
177,Henri Koudossou,GER,DF,Augsburg,25,1999.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
178,Konstantinos Koulierakis,GRE,DF,Wolfsburg,20,2003.0,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
179,Matej Kovar,CZE,GK,Leverkusen,24,2000.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
180,Andrej Kramarić,CRO,MF,Hoffenheim,33,1991.0,3.9,4,9,4,44.4,2.28,1.01,0.33,0.75,15.1,1,1,1,2.8,2.1,0.23,1.2,0.9
181,Frans Krätzig,GER,DF,Stuttgart,21,2003.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
182,Rasmus Kristensen,DEN,"DF,MF",Eint Frankfurt,27,1997.0,5.0,0,1,0,0.0,0.2,0.0,0.0,0.0,13.2,0,0,0,0.0,0.0,0.04,0.0,0.0
183,Lukas Kübler,GER,DF,Freiburg,32,1992.0,4.5,2,5,2,40.0,1.11,0.44,0.4,1.0,14.8,0,0,0,0.7,0.7,0.14,1.3,1.3
184,Moritz-Broni Kwarteng,GHA,MF,Bochum,26,1998.0,0.7,0,2,0,0.0,2.81,0.0,0.0,0.0,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
185,Nediljko Labrović,CRO,GK,Augsburg,24,1999.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
186,Konrad Laimer,AUT,"DF,MF",Bayern Munich,27,1997.0,1.3,0,2,0,0.0,1.59,0.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
187,Stefan Lainer,AUT,DF,Gladbach,32,1992.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
188,Hugo Larsson,SWE,MF,Eint Frankfurt,20,2004.0,4.8,2,5,3,60.0,1.04,0.62,0.4,0.67,13.8,0,0,0,1.5,1.5,0.3,0.5,0.5
189,Diogo Leite,POR,DF,Union Berlin,25,1999.0,5.0,0,7,2,28.6,1.4,0.4,0.0,0.0,17.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
190,Maxim Leitsch,GER,DF,Mainz 05,26,1998.0,2.1,1,2,1,50.0,0.93,0.47,0.5,1.0,6.9,0,0,0,0.4,0.4,0.21,0.6,0.6
191,Jamie Leweling,GER,"FW,MF",Stuttgart,23,2001.0,4.7,1,6,5,83.3,1.29,1.07,0.17,0.2,18.4,0,0,0,0.2,0.2,0.04,0.8,0.8
192,Philipp Lienhart,AUT,DF,Freiburg,28,1996.0,4.5,0,1,0,0.0,0.22,0.0,0.0,0.0,10.2,0,0,0,0.0,0.0,0.05,0.0,0.0
193,Anthony Losilla,FRA,MF,Bochum,38,1986.0,3.1,0,1,0,0.0,0.32,0.0,0.0,0.0,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0
194,Castello Lukeba,FRA,DF,RB Leipzig,21,2002.0,3.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
195,Senne Lynen,BEL,MF,Werder Bremen,25,1999.0,4.8,0,4,1,25.0,0.83,0.21,0.0,0.0,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
196,Shuto Machino,JPN,"FW,MF",Holstein Kiel,25,1999.0,3.7,4,9,6,66.7,2.43,1.62,0.33,0.5,18.1,0,1,1,2.1,1.3,0.15,1.9,1.7
197,Arne Maier,GER,MF,Augsburg,25,1999.0,1.9,0,5,1,20.0,2.66,0.53,0.0,0.0,31.2,2,0,0,0.6,0.6,0.12,-0.6,-0.6
198,Patrick Mainka,GER,DF,Heidenheim,29,1994.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
199,Lovro Majer,CRO,MF,Wolfsburg,26,1998.0,1.3,2,2,1,50.0,1.49,0.74,0.5,1.0,21.5,0,1,1,1.1,0.4,0.18,0.9,0.6
200,Jordy Makengo,FRA,DF,Freiburg,23,2001.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
201,Julián Malatini,ARG,DF,Werder Bremen,23,2001.0,1.4,1,2,1,50.0,1.43,0.71,0.5,1.0,8.7,0,0,0,0.1,0.1,0.07,0.9,0.9
202,Donyell Malen,NED,"FW,DF",Dortmund,25,1999.0,1.8,1,4,2,50.0,2.2,1.1,0.25,0.5,18.4,0,0,0,0.3,0.3,0.06,0.7,0.7
203,Lennard Maloney,USA,MF,Heidenheim,24,1999.0,3.2,0,1,0,0.0,0.31,0.0,0.0,0.0,4.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3
204,Johan Manzambi,SUI,FW,Freiburg,18,2005.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
205,Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,25,1999.0,4.6,6,25,14,56.0,5.47,3.07,0.2,0.36,15.4,0,1,1,3.5,2.7,0.11,2.5,2.3
206,Erhan Mašović,SRB,DF,Bochum,25,1998.0,3.2,0,4,3,75.0,1.26,0.95,0.0,0.0,13.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
207,Igor Matanovic,CRO,FW,Eint Frankfurt,21,2003.0,1.6,1,7,3,42.9,4.34,1.86,0.14,0.33,14.8,0,0,0,0.6,0.6,0.09,0.4,0.4
208,Chrislain Matsima,FRA,DF,Augsburg,22,2002.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
209,Jean Mattéo Bahoya,FRA,MF,Eint Frankfurt,19,2005.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
210,Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,20,2004.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
211,Jakov Medić,CRO,DF,Bochum,26,1998.0,4.8,0,1,0,0.0,0.21,0.0,0.0,0.0,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0
212,Connor Metcalfe,AUS,MF,St. Pauli,24,1999.0,2.5,0,3,2,66.7,1.19,0.79,0.0,0.0,21.6,0,0,0,0.4,0.4,0.12,-0.4,-0.4
213,Karol Mets,EST,DF,St. Pauli,31,1993.0,5.0,0,1,0,0.0,0.2,0.0,0.0,0.0,11.9,0,0,0,0.0,0.0,0.01,0.0,0.0
214,Florian Micheler,AUT,MF,Hoffenheim,19,2005.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
215,Enzo Millot,FRA,MF,Stuttgart,22,2002.0,3.9,3,15,5,33.3,3.8,1.27,0.2,0.6,14.8,0,0,1,4.2,3.3,0.23,-1.2,-0.3
216,Kim Min-jae,KOR,DF,Bayern Munich,27,1996.0,4.9,0,1,1,100.0,0.2,0.2,0.0,0.0,4.9,0,0,0,0.3,0.3,0.25,-0.3,-0.3
217,Maximilian Mittelstädt,GER,DF,Stuttgart,27,1997.0,4.1,0,4,0,0.0,0.97,0.0,0.0,0.0,23.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
218,Koji Miyoshi,JPN,MF,Bochum,27,1997.0,0.9,0,4,1,25.0,4.39,1.1,0.0,0.0,31.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
219,Max Moerstedt,GER,FW,Hoffenheim,,0.0,0.3,0,1,0,0.0,3.33,0.0,0.0,0.0,20.5,0,0,0,0.0,0.0,0.03,0.0,0.0
220,Steve Mounié,BEN,FW,Augsburg,30,1994.0,1.3,0,8,2,25.0,5.95,1.49,0.0,0.0,10.5,0,0,0,0.8,0.8,0.1,-0.8,-0.8
221,Nordi Mukiele,FRA,DF,Leverkusen,26,1997.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
222,Florian Müller,GER,GK,Freiburg,26,1997.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
223,Kevin Müller,GER,GK,Heidenheim,33,1991.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
224,Thomas Müller,GER,"MF,FW",Bayern Munich,35,1989.0,1.4,1,2,1,50.0,1.46,0.73,0.5,1.0,10.6,0,0,0,0.2,0.2,0.12,0.8,0.8
225,Jamal Musiala,GER,MF,Bayern Munich,21,2003.0,4.3,3,16,5,31.3,3.71,1.16,0.19,0.6,16.1,0,0,0,2.8,2.8,0.17,0.2,0.2
226,Florent Muslija,KVX,"DF,FW",Freiburg,26,1998.0,0.6,0,1,1,100.0,1.61,1.61,0.0,0.0,8.6,0,0,0,0.1,0.1,0.15,-0.1,-0.1
227,Phillipp Mwene,AUT,DF,Mainz 05,30,1994.0,4.9,0,3,0,0.0,0.62,0.0,0.0,0.0,26.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
228,Nathan N'Goumou,FRA,FW,Gladbach,24,2000.0,2.4,0,9,6,66.7,3.73,2.49,0.0,0.0,17.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
229,Stanley N'Soki,FRA,DF,Hoffenheim,25,1999.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
230,Paul Nebel,GER,DF,Mainz 05,21,2002.0,0.4,0,1,0,0.0,2.65,0.0,0.0,0.0,15.3,0,0,0,0.0,0.0,0.03,0.0,0.0
231,Luca Netz,GER,DF,Gladbach,21,2003.0,4.9,0,3,0,0.0,0.61,0.0,0.0,0.0,15.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
232,Manuel Neuer,GER,GK,Bayern Munich,38,1986.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
233,Florian Neuhaus,GER,MF,Gladbach,27,1997.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
234,Moritz Nicolas,GER,GK,Gladbach,26,1997.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
235,Justin Njinmah,GER,"MF,FW",Werder Bremen,23,2000.0,1.5,1,2,1,50.0,1.3,0.65,0.5,1.0,9.2,0,0,0,0.3,0.3,0.14,0.7,0.7
236,Niels Nkounkou,FRA,"MF,DF",Eint Frankfurt,23,2000.0,1.9,0,1,0,0.0,0.52,0.0,0.0,0.0,24.8,0,0,0,0.0,0.0,0.03,0.0,0.0
237,Felix Nmecha,GER,"MF,DF",Dortmund,23,2000.0,1.8,1,1,1,100.0,0.57,0.57,1.0,1.0,21.4,0,0,0,0.1,0.1,0.08,0.9,0.9
238,Alexander Nübel,GER,GK,Stuttgart,28,1996.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
239,Antonio Nusa,NOR,MF,RB Leipzig,19,2005.0,2.0,1,5,1,20.0,2.53,0.51,0.2,1.0,19.1,0,0,0,0.3,0.3,0.05,0.7,0.7
240,Tim Oermann,GER,DF,Bochum,20,2003.0,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
241,Ifechukwu Ogbus,SUI,DF,Freiburg,18,2005.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
242,Michael Olise,FRA,"FW,MF",Bayern Munich,22,2001.0,3.6,3,10,6,60.0,2.79,1.67,0.3,0.5,16.8,1,0,0,1.5,1.5,0.15,1.5,1.5
243,Jonas Omlin,SUI,GK,Gladbach,30,1994.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
244,Karim Onisiwo,AUT,"MF,FW",Mainz 05,32,1992.0,1.0,0,3,0,0.0,3.0,0.0,0.0,0.0,13.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
245,Frank Onyeka,NGA,MF,Augsburg,26,1998.0,2.9,0,4,0,0.0,1.37,0.0,0.0,0.0,16.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
246,Loïs Openda,BEL,FW,RB Leipzig,24,2000.0,4.2,3,13,9,69.2,3.06,2.12,0.23,0.33,18.5,0,0,1,3.0,2.2,0.17,0.0,0.8
247,Willi Orban,HUN,DF,RB Leipzig,31,1992.0,2.9,0,2,0,0.0,0.68,0.0,0.0,0.0,6.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2
248,Patrick Osterhage,GER,MF,Freiburg,24,2000.0,4.0,0,6,0,0.0,1.5,0.0,0.0,0.0,18.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
249,Salih Özcan,TUR,MF,Wolfsburg,26,1998.0,1.3,0,2,0,0.0,1.55,0.0,0.0,0.0,24.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
250,Exequiel Palacios,ARG,MF,Leverkusen,25,1998.0,0.1,0,1,0,0.0,6.92,0.0,0.0,0.0,15.4,0,0,0,0.0,0.0,0.04,0.0,0.0
251,João Palhinha,POR,MF,Bayern Munich,29,1995.0,1.4,0,3,0,0.0,2.11,0.0,0.0,0.0,12.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
252,Mats Pannewig,GER,MF,Bochum,19,2004.0,0.4,0,2,0,0.0,5.0,0.0,0.0,0.0,9.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
253,Felix Passlack,GER,DF,Bochum,26,1998.0,5.0,0,3,1,33.3,0.6,0.2,0.0,0.0,25.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
254,Aleksandar Pavlovic,GER,MF,Bayern Munich,20,2004.0,3.6,1,1,1,100.0,0.28,0.28,1.0,1.0,30.0,0,0,0,0.0,0.0,0.02,1.0,1.0
255,Mads Pedersen,DEN,DF,Augsburg,28,1996.0,1.8,0,2,0,0.0,1.09,0.0,0.0,0.0,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
256,Jordan Pefok,USA,FW,Union Berlin,28,1996.0,3.7,0,6,3,50.0,1.61,0.8,0.0,0.0,14.5,0,0,0,0.9,0.9,0.14,-0.9,-0.9
257,Benedikt Pichler,AUT,FW,Holstein Kiel,27,1997.0,4.6,1,9,6,66.7,1.96,1.31,0.11,0.17,15.8,0,0,0,1.2,1.2,0.15,-0.2,-0.2
258,Amos Pieper,GER,DF,Werder Bremen,26,1998.0,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
259,Marvin Pieringer,GER,FW,Heidenheim,24,1999.0,3.8,2,10,4,40.0,2.62,1.05,0.2,0.5,14.4,1,0,0,0.9,0.9,0.09,1.1,1.1
260,Alassane Pléa,FRA,FW,Gladbach,31,1993.0,3.0,1,5,2,40.0,1.64,0.66,0.2,0.5,11.8,0,0,0,1.3,1.3,0.27,-0.3,-0.3
261,Finn Porath,GER,"DF,MF",Holstein Kiel,27,1997.0,3.8,0,1,1,100.0,0.27,0.27,0.0,0.0,22.6,0,0,0,0.0,0.0,0.05,0.0,0.0
262,Yussuf Poulsen,DEN,FW,RB Leipzig,30,1994.0,1.0,0,1,0,0.0,1.01,0.0,0.0,0.0,11.6,0,0,0,0.2,0.2,0.16,-0.2,-0.2
263,Alexander Prass,AUT,DF,Hoffenheim,23,2001.0,3.9,0,5,0,0.0,1.27,0.0,0.0,0.0,19.4,1,0,0,0.3,0.3,0.06,-0.3,-0.3
264,Grischa Prömel,GER,MF,Hoffenheim,29,1995.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
265,Tymoteusz Puchacz,POL,DF,Holstein Kiel,25,1999.0,1.6,0,1,0,0.0,0.61,0.0,0.0,0.0,21.1,0,0,0,0.0,0.0,0.03,0.0,0.0
266,Leopold Querfeld,AUT,DF,Union Berlin,20,2003.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
267,David Raum,GER,DF,RB Leipzig,26,1998.0,4.6,0,3,1,33.3,0.65,0.22,0.0,0.0,18.2,1,0,0,0.1,0.1,0.05,-0.1,-0.1
268,Rocco Reitz,GER,MF,Gladbach,22,2002.0,2.4,0,6,3,50.0,2.55,1.27,0.0,0.0,18.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
269,Nicolai Remberg,GER,MF,Holstein Kiel,24,2000.0,1.8,0,1,0,0.0,0.57,0.0,0.0,0.0,20.6,0,0,0,0.0,0.0,0.04,0.0,0.0
270,Elvis Rexhbeçaj,KVX,MF,Augsburg,26,1997.0,4.6,1,9,3,33.3,1.95,0.65,0.11,0.33,18.0,0,0,0,0.7,0.7,0.08,0.3,0.3
271,Gio Reyna,USA,MF,Dortmund,21,2002.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
272,Fabian Rieder,SUI,"MF,FW",Stuttgart,22,2002.0,2.6,1,6,1,16.7,2.3,0.38,0.17,1.0,24.7,4,0,0,0.3,0.3,0.05,0.7,0.7
273,Lars Ritzka,GER,"DF,FW",St. Pauli,26,1998.0,2.2,0,2,0,0.0,0.89,0.0,0.0,0.0,17.6,0,0,0,0.2,0.2,0.12,-0.2,-0.2
274,Merlin Röhl,GER,MF,Freiburg,22,2002.0,1.8,0,3,2,66.7,1.67,1.11,0.0,0.0,15.5,0,0,0,0.5,0.5,0.16,-0.5,-0.5
275,Lasse Rosenboom,GER,DF,Holstein Kiel,22,2002.0,1.7,0,1,0,0.0,0.58,0.0,0.0,0.0,14.6,0,0,0,0.0,0.0,0.04,0.0,0.0
276,Max Rosenfelder,GER,DF,Freiburg,21,2003.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
277,Tom Rothe,GER,"DF,MF",Union Berlin,19,2004.0,3.2,1,3,2,66.7,0.94,0.62,0.33,0.5,10.8,0,0,0,0.2,0.2,0.06,0.8,0.8
278,Anthony Rouault,FRA,DF,Stuttgart,23,2001.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
279,Julian Ryerson,NOR,DF,Dortmund,26,1997.0,4.3,0,2,0,0.0,0.46,0.0,0.0,0.0,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
280,Frederik Rønnow,DEN,GK,Union Berlin,32,1992.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
281,Elias Saad,TUN,"FW,MF",St. Pauli,24,1999.0,2.8,2,9,4,44.4,3.19,1.42,0.22,0.5,16.9,0,0,0,0.9,0.9,0.1,1.1,1.1
282,Marcel Sabitzer,AUT,"MF,FW",Dortmund,30,1994.0,3.2,0,6,2,33.3,1.85,0.62,0.0,0.0,17.0,0,0,0,0.7,0.7,0.11,-0.7,-0.7
283,Manolis Saliakas,GRE,MF,St. Pauli,28,1996.0,2.3,0,2,0,0.0,0.88,0.0,0.0,0.0,22.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
284,Roland Sallai,HUN,"FW,MF",Freiburg,27,1997.0,0.5,0,3,1,33.3,5.87,1.96,0.0,0.0,22.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
285,Philipp Sander,GER,MF,Gladbach,26,1998.0,2.7,0,4,1,25.0,1.46,0.37,0.0,0.0,16.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3
286,Leroy Sané,GER,FW,Bayern Munich,28,1996.0,0.4,0,2,0,0.0,5.29,0.0,0.0,0.0,16.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
287,Kaishu Sano,JPN,MF,Mainz 05,23,2000.0,4.8,0,1,0,0.0,0.21,0.0,0.0,0.0,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0
288,Kauã Santos,BRA,GK,Eint Frankfurt,21,2003.0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
289,Joe Scally,USA,DF,Gladbach,21,2002.0,5.0,0,2,0,0.0,0.4,0.0,0.0,0.0,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0
290,András Schäfer,HUN,MF,Union Berlin,25,1999.0,3.9,0,3,0,0.0,0.76,0.0,0.0,0.0,24.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
