Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls_per_90,Ast,Ast_per_90,G+A,G+A_per_90,G-PK,G-PK_per_90,PK,PKatt,CrdY,CrdR,xG,xG_per_90,npxG,npxG_per_90,xAG,xAG_per_90,npxG+xAG,npxG+xAG_per_90,PrgC,PrgP,PrgR,G+A-PK,xG+xAG
52,Marnon Busch,GER,DF,Heidenheim,29.0,1994.0,3,2,150,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.01,0.0,0.01,0.1,0.09,0.2,0.1,4,3,4,0.0,0.1
53,Anthony Caci,FRA,DF,Mainz 05,27.0,1997.0,5,5,381,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.05,0.2,0.05,0.4,0.09,0.6,0.13,3,12,14,0.0,0.13
54,Emre Can,GER,"MF,DF",Dortmund,30.0,1994.0,5,3,291,3.2,2,0.62,0,0.0,2,0.62,0,0.0,2,2,1,0,1.7,0.53,0.1,0.04,0.0,0.0,0.1,0.04,6,20,6,0.0,0.53
55,Julian Chabot,GER,DF,Stuttgart,26.0,1998.0,5,5,429,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.2,0.05,0.2,0.05,0.1,0.02,0.3,0.06,1,18,1,0.0,0.06
56,El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19.0,2005.0,3,1,100,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
57,Fares Chaïbi,ALG,"FW,MF",Eint Frankfurt,21.0,2002.0,5,3,282,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,1.8,0.56,1.8,0.56,0.4,0.14,2.2,0.7,10,15,22,0.0,0.7
58,Anrie Chase,JPN,DF,Stuttgart,20.0,2004.0,4,2,227,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.03,0.1,0.03,0.0,0.0,0.1,0.03,1,8,0,0.0,0.03
59,Fabio Chiarodia,ITA,DF,Gladbach,19.0,2005.0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
60,Nnamdi Collins,GER,DF,Eint Frankfurt,20.0,2004.0,1,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
61,Kingsley Coman,FRA,"FW,MF",Bayern Munich,28.0,1996.0,5,2,204,2.3,0,0.0,1,0.44,1,0.44,0,0.0,0,0,0,0,0.3,0.12,0.3,0.12,0.4,0.19,0.7,0.31,14,6,29,0.44,0.31
62,Sirlord Conteh,GER,"FW,DF",Heidenheim,28.0,1996.0,4,0,126,1.4,0,0.0,1,0.71,1,0.71,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,0.79,1.1,0.79,6,5,12,0.71,0.79
63,Yan Couto,BRA,DF,Dortmund,22.0,2002.0,3,1,146,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.2,6,11,12,0.0,0.2
64,Tomáš Čvančara,CZE,"FW,MF",Gladbach,24.0,2000.0,5,0,79,0.9,1,1.14,0,0.0,1,1.14,1,1.14,0,0,0,0,0.2,0.21,0.2,0.21,0.1,0.13,0.3,0.35,3,3,4,1.14,0.35
65,Mahmoud Dahoud,GER,MF,Eint Frankfurt,28.0,1996.0,2,0,51,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0,2,0,0.0,0.03
66,Bence Dárdai,GER,FW,Wolfsburg,18.0,2006.0,1,0,11,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.8,0,2,0,0.0,0.8
67,Lukas Daschner,GER,"MF,FW",Bochum,25.0,1998.0,4,2,176,2.0,1,0.51,0,0.0,1,0.51,1,0.51,0,0,0,0,0.6,0.3,0.6,0.3,0.3,0.14,0.9,0.44,2,1,5,0.51,0.44
68,Alphonso Davies,CAN,DF,Bayern Munich,23.0,2000.0,4,3,297,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,0.2,0.07,0.5,0.14,13,24,24,0.0,0.14
69,Olivier Deman,BEL,DF,Werder Bremen,24.0,2000.0,2,0,19,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0
70,Ermedin Demirović,BIH,FW,Stuttgart,26.0,1998.0,5,4,321,3.6,4,1.12,0,0.0,4,1.12,4,1.12,0,0,0,0,1.4,0.39,1.4,0.39,0.3,0.1,1.7,0.48,1,7,16,1.12,0.48
71,Justin Diehl,GER,DF,Stuttgart,19.0,2004.0,1,0,26,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.22,0.1,0.22,0.0,0.0,0.1,0.22,4,0,9,0.0,0.22
72,Eric Dier,ENG,DF,Bayern Munich,30.0,1994.0,1,0,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
73,Junior Dina Ebimbe,FRA,"FW,MF",Eint Frankfurt,23.0,2000.0,2,1,88,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.12,0.1,0.12,0.5,0.51,0.6,0.63,0,1,10,0.0,0.63
74,Eren Dinkçi,GER,MF,Freiburg,22.0,2001.0,4,2,187,2.1,0,0.0,1,0.48,1,0.48,0,0.0,0,0,0,0,0.4,0.21,0.4,0.21,0.4,0.21,0.9,0.43,4,7,20,0.48,0.43
75,Ritsu Doan,JPN,FW,Freiburg,26.0,1998.0,5,5,411,4.6,2,0.44,0,0.0,2,0.44,2,0.44,0,0,0,0,2.3,0.5,2.3,0.5,0.0,0.01,2.3,0.51,6,22,33,0.44,0.51
76,Danilho Doekhi,NED,DF,Union Berlin,26.0,1998.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.01,0.1,0.01,0.0,0.0,0.1,0.01,1,7,1,0.0,0.01
77,Niklas Dorsch,GER,MF,Augsburg,26.0,1998.0,1,0,32,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0
78,Niklas Dorsch,GER,MF,Heidenheim,26.0,1998.0,3,1,122,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.1,0.06,0.1,0.06,1,7,0,0.0,0.06
79,Patrick Drewes,GER,GK,Bochum,31.0,1993.0,5,5,450,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
80,Tim Drexler,GER,DF,Hoffenheim,19.0,2005.0,5,4,319,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0.1,0.02,0.1,0.02,0.0,0.01,0.1,0.02,2,14,2,0.0,0.02
81,Marvin Ducksch,GER,FW,Werder Bremen,30.0,1994.0,5,5,367,4.1,1,0.25,1,0.25,2,0.49,0,0.0,1,1,0,0,2.3,0.58,1.6,0.38,0.4,0.11,2.0,0.49,1,14,28,0.25,0.68
82,Julien Duranville,BEL,FW,Dortmund,18.0,2006.0,1,0,25,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.09,0.0,0.09,0.3,1.15,0.3,1.25,4,1,3,0.0,1.25
83,Adam Dźwigała,POL,"DF,MF",St. Pauli,29.0,1995.0,4,0,89,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.15,0.2,0.15,0.0,0.0,0.2,0.15,0,4,2,0.0,0.15
84,Johannes Eggestein,GER,FW,St. Pauli,26.0,1998.0,5,5,398,4.4,0,0.0,1,0.23,1,0.23,0,0.0,0,0,1,0,0.5,0.12,0.5,0.12,0.8,0.18,1.3,0.3,6,12,34,0.23,0.3
85,Maximilian Eggestein,GER,MF,Freiburg,27.0,1996.0,5,5,421,4.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1,0.02,0.1,0.02,0.1,0.02,0.2,0.05,3,21,3,0.0,0.05
86,Hugo Ekitike,FRA,FW,Eint Frankfurt,22.0,2002.0,4,4,290,3.2,1,0.31,2,0.62,3,0.93,1,0.31,0,0,0,0,2.8,0.85,2.8,0.85,1.8,0.56,4.6,1.42,14,7,23,0.93,1.42
87,Nico Elvedi,SUI,DF,Gladbach,28.0,1996.0,5,5,450,5.0,1,0.2,0,0.0,1,0.2,1,0.2,0,0,0,0,1.2,0.24,1.2,0.24,0.1,0.03,1.3,0.27,5,14,2,0.2,0.27
88,Arne Engels,BEL,"MF,FW",Augsburg,21.0,2003.0,1,1,79,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4,0.45,0.4,0.45,0.0,0.0,0.4,0.45,1,1,5,0.0,0.45
89,Patrick Erras,GER,DF,Holstein Kiel,29.0,1995.0,3,3,225,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2,0.07,0.2,0.07,0.1,0.03,0.3,0.1,1,2,0,0.0,0.1
