Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
131,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,32-146,1992,5.3,258,4,25,102,134,15,258,14,5,35.7,8,57.1,124,705,333,11,12,3,10,9,154,33,Matches
132,Endrick,br BRA,FW,Real Madrid,18-071,2006,0.5,31,0,1,9,21,7,31,1,1,100.0,0,0.0,21,153,74,4,1,3,2,0,24,8,Matches
133,Alfonso Espino,uy URU,DF,Rayo Vallecano,32-269,1992,3.4,170,12,68,64,40,4,170,6,3,50.0,2,33.3,54,297,165,5,3,3,4,3,63,8,Matches
134,Dario Essugo,pt POR,MF,Las Palmas,19-200,2005,1.6,130,5,44,71,17,0,130,4,3,75.0,1,25.0,76,321,190,3,4,0,0,0,90,1,Matches
135,Abde Ezzalzouli,ma MAR,FW,Betis,22-288,2001,6.2,346,1,33,121,199,57,345,32,15,46.9,14,43.8,219,1505,899,37,19,19,15,14,265,71,Matches
136,Peter Federico,do DOM,"MF,FW",Getafe,22-067,2002,1.5,50,1,8,20,23,3,50,3,0,0.0,3,100.0,19,104,19,1,0,1,4,2,27,6,Matches
137,Nabil Fekir,fr FRA,MF,Betis,31-074,1993,2.0,107,0,3,52,53,6,107,5,0,0.0,4,80.0,72,479,259,9,4,2,4,6,85,18,Matches
138,Kiko Femenía,es ESP,DF,Villarreal,33-241,1991,7.0,463,28,177,215,75,2,463,9,7,77.8,1,11.1,224,1577,917,23,8,0,4,2,273,8,Matches
139,Valery Fernández,es ESP,"MF,FW",Mallorca,24-312,1999,0.9,40,4,11,19,12,5,40,4,0,0.0,4,100.0,21,99,40,0,1,0,1,0,25,3,Matches
140,Pablo Fornals,es ESP,"FW,MF",Betis,28-221,1996,5.8,368,2,36,167,168,16,368,13,4,30.8,9,69.2,206,866,378,10,14,3,11,4,247,40,Matches
141,Héctor Fort,es ESP,DF,Barcelona,18-059,2006,0.5,43,0,5,32,8,0,43,1,0,0.0,1,100.0,16,74,49,2,1,0,0,0,25,3,Matches
142,Dimitri Foulquier,fr FRA,DF,Valencia,31-191,1993,3.8,237,9,56,130,54,4,237,6,2,33.3,2,33.3,106,569,280,7,8,0,6,3,137,13,Matches
143,Alejandro Francés,es ESP,DF,Girona,22-060,2002,4.9,407,24,140,202,68,5,407,5,2,40.0,3,60.0,208,1071,596,7,7,1,4,0,269,9,Matches
144,Enric Franquesa,es ESP,"FW,DF",Leganés,27-217,1997,4.0,172,7,56,82,41,4,172,11,4,36.4,5,45.5,71,406,177,3,7,1,16,1,87,17,Matches
145,Jorge de Frutos,es ESP,"MF,FW",Rayo Vallecano,27-223,1997,5.7,212,6,51,68,101,15,212,20,7,35.0,11,55.0,125,857,410,14,8,4,10,11,140,44,Matches
146,Manuel Fuster,es ESP,"FW,MF",Las Palmas,26-344,1997,0.9,70,0,8,39,23,0,70,3,1,33.3,1,33.3,43,195,69,1,1,0,1,2,57,10,Matches
147,Javi Galán,es ESP,DF,Atlético Madrid,29-316,1994,0.2,12,0,4,6,2,0,12,0,0,,0,,7,46,25,1,0,0,0,0,6,0,Matches
148,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,31-055,1993,2.0,121,1,14,85,25,0,121,1,1,100.0,0,0.0,72,446,225,3,3,0,3,3,86,4,Matches
149,Conor Gallagher,eng ENG,MF,Atlético Madrid,24-237,2000,4.9,263,11,67,140,57,6,263,9,4,44.4,4,44.4,146,592,204,4,4,1,10,2,171,11,Matches
150,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,31-339,1992,3.8,176,5,36,65,79,18,176,3,2,66.7,1,33.3,87,408,217,10,3,4,9,2,103,41,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
151,Eric García,es ESP,MF,Barcelona,23-265,2001,4.0,282,11,54,180,49,9,282,4,1,25.0,2,50.0,119,573,355,8,3,1,2,0,194,4,Matches
152,Fran Garcia,es ESP,DF,Real Madrid,25-047,1999,2.8,214,6,41,94,80,4,214,1,0,0.0,1,100.0,128,503,263,5,5,0,3,4,152,24,Matches
153,Joan García,es ESP,GK,Espanyol,23-149,2001,8.0,307,266,305,2,1,1,307,0,0,,0,,185,1034,661,0,0,0,2,0,123,0,Matches
154,Rubén García,es ESP,"FW,MF",Osasuna,31-078,1993,5.3,303,12,45,140,122,19,303,8,3,37.5,5,62.5,151,766,215,5,7,3,12,4,197,34,Matches
155,Yarek Gasiorowski,es ESP,DF,Valencia,19-262,2005,2.0,111,17,52,56,4,2,111,0,0,,0,,59,300,147,1,0,0,1,0,72,0,Matches
156,Paulo Gazzaniga,ar ARG,GK,Girona,32-272,1992,8.0,290,250,288,2,0,0,290,1,1,100.0,0,0.0,171,738,424,0,0,0,1,0,187,0,Matches
157,Bryan Gil,es ESP,"FW,MF",Girona,23-232,2001,5.4,292,2,31,100,165,28,292,26,14,53.8,11,42.3,207,1097,486,16,9,9,14,17,233,60,Matches
158,Dani Gómez,es ESP,FW,Valencia,26-062,1998,3.4,66,3,8,24,35,6,66,4,1,25.0,3,75.0,34,141,54,1,2,0,6,3,39,12,Matches
159,Moi Gómez,es ESP,"MF,FW",Osasuna,30-099,1994,3.3,183,3,46,91,47,3,183,7,5,71.4,2,28.6,94,402,117,2,2,0,3,5,125,5,Matches
160,Sergi Gómez,es ESP,DF,Espanyol,32-186,1992,3.0,204,29,131,69,4,3,204,0,0,,0,,109,434,188,0,0,0,0,0,149,0,Matches
161,Sergio Gómez,es ESP,"MF,FW",Real Sociedad,24-026,2000,6.6,414,7,60,190,168,9,414,10,3,30.0,5,50.0,180,1079,455,11,16,2,7,4,245,38,Matches
162,Unai Gómez,es ESP,"MF,FW",Athletic Club,21-128,2003,2.7,103,4,13,42,49,6,103,13,6,46.2,4,30.8,56,280,142,3,1,1,5,7,70,12,Matches
163,Fabio González,es ESP,MF,Las Palmas,27-231,1997,0.5,55,1,5,40,10,2,55,0,0,,0,,36,177,85,0,0,0,1,0,41,0,Matches
164,Urko González,es ESP,MF,Real Sociedad,23-194,2001,0.5,20,2,7,10,3,1,20,0,0,,0,,12,41,5,0,0,0,1,2,18,0,Matches
165,Andoni Gorosabel,es ESP,DF,Athletic Club,28-057,1996,2.0,122,7,30,72,20,1,122,3,2,66.7,1,33.3,50,178,66,1,1,0,0,1,68,7,Matches
166,José Gragera,es ESP,MF,Espanyol,23-305,2000,4.8,225,10,55,153,18,3,225,2,0,0.0,2,100.0,93,376,181,1,0,0,3,1,132,3,Matches
167,Dominik Greif,sk SVK,GK,Mallorca,27-177,1997,5.0,154,128,152,2,0,0,154,0,0,,0,,80,435,269,0,0,0,0,0,69,0,Matches
168,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,33-193,1991,6.5,376,5,54,157,170,19,376,6,3,50.0,3,50.0,216,1072,595,15,15,2,12,6,299,50,Matches
169,Vicente Guaita,es ESP,GK,Celta Vigo,37-264,1987,4.0,107,97,106,1,0,0,107,0,0,,0,,74,413,289,0,0,0,1,0,45,0,Matches
170,Sergi Guardiola,es ESP,FW,Rayo Vallecano,33-124,1991,0.1,10,0,1,6,3,1,10,0,0,,0,,10,34,19,0,0,0,0,0,11,2,Matches
171,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,32-319,1991,5.0,295,19,101,165,30,2,295,1,1,100.0,0,0.0,126,557,225,2,1,0,4,1,189,1,Matches
172,Javier Guerra,es ESP,"MF,FW",Valencia,21-273,2003,4.6,207,6,32,125,54,6,207,10,5,50.0,5,50.0,120,739,383,7,4,2,14,10,149,20,Matches
173,Ander Guevara,es ESP,MF,Alavés,27-085,1997,4.4,234,9,47,142,47,3,234,5,3,60.0,2,40.0,119,571,317,7,7,0,3,3,133,4,Matches
174,Pape Gueye,sn SEN,MF,Villarreal,25-250,1999,3.4,202,10,51,121,32,3,202,2,0,0.0,1,50.0,96,412,217,4,4,0,6,3,134,6,Matches
175,Hugo Guillamón,es ESP,MF,Valencia,24-243,2000,3.4,175,9,44,101,30,0,175,0,0,,0,,59,286,101,0,1,0,3,2,115,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
176,Arda Güler,tr TUR,"MF,FW",Real Madrid,19-218,2005,2.7,183,5,16,72,97,16,183,13,5,38.5,7,53.8,125,675,362,6,11,3,3,1,142,26,Matches
177,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29-287,1994,2.0,80,2,14,43,23,3,80,2,1,50.0,1,50.0,33,116,29,1,1,0,3,2,46,6,Matches
178,Jon Guridi,es ESP,MF,Alavés,29-215,1995,4.2,180,9,33,96,53,9,180,3,2,66.7,1,33.3,100,675,365,9,8,0,6,2,106,12,Matches
179,Gorka Guruzeta,es ESP,FW,Athletic Club,28-018,1996,5.0,162,5,14,92,57,17,162,6,2,33.3,4,66.7,69,265,83,1,2,0,12,6,105,20,Matches
180,Miguel Gutiérrez,es ESP,DF,Girona,23-065,2001,7.0,459,17,115,175,175,14,459,17,6,35.3,11,64.7,244,1307,549,15,12,4,12,10,280,44,Matches
181,Munir El Haddadi,ma MAR,"MF,FW",Leganés,29-029,1995,1.7,53,0,8,24,21,2,53,5,1,20.0,3,60.0,33,143,32,3,1,0,2,1,34,5,Matches
182,Sébastien Haller,ci CIV,FW,Leganés,30-100,1994,2.9,85,6,16,44,26,8,85,2,1,50.0,0,0.0,31,107,48,1,1,0,10,3,58,7,Matches
183,Javi Hernández,es ESP,DF,Leganés,26-151,1998,5.7,290,28,98,122,72,8,290,7,5,71.4,2,28.6,139,693,371,12,8,2,8,8,159,29,Matches
184,Jorge Herrando,es ESP,DF,Osasuna,23-215,2001,4.1,205,25,113,88,5,2,205,0,0,,0,,109,640,356,3,1,0,1,0,133,1,Matches
185,Ander Herrera,es ESP,MF,Athletic Club,35-047,1989,1.5,128,5,16,88,24,1,128,4,2,50.0,1,25.0,70,280,127,2,2,0,0,1,100,2,Matches
186,Sergio Herrera,es ESP,GK,Osasuna,31-117,1993,8.0,294,229,292,2,0,0,294,0,0,,0,,142,849,424,0,0,0,0,0,102,0,Matches
187,Yangel Herrera,ve VEN,MF,Girona,26-260,1998,5.1,369,12,77,197,95,10,369,6,3,50.0,1,16.7,221,976,369,4,7,1,13,8,260,18,Matches
188,Juan Herzog,es ESP,DF,Las Palmas,21-140,2003,2.0,127,21,77,50,0,0,127,1,0,0.0,0,0.0,78,257,118,0,0,0,0,0,84,0,Matches
189,Omar El Hilali,ma MAR,DF,Espanyol,21-018,2003,8.0,446,38,194,235,22,0,446,8,5,62.5,1,12.5,214,1213,709,10,5,0,8,1,248,8,Matches
190,Pablo Ibáñez,es ESP,MF,Osasuna,26-010,1998,2.3,99,5,27,47,25,9,99,3,1,33.3,1,33.3,40,212,65,1,1,1,2,2,47,4,Matches
191,Stanis Idumbo,be BEL,FW,Sevilla,19-093,2005,0.1,6,0,0,4,3,0,6,0,0,,0,,5,47,16,1,0,0,1,1,4,1,Matches
192,Iglesias,es ESP,DF,Getafe,26-089,1998,7.2,381,22,109,181,97,5,381,8,5,62.5,3,37.5,126,600,272,6,7,2,4,3,119,16,Matches
193,Borja Iglesias,es ESP,FW,Celta Vigo,31-257,1993,4.4,141,5,9,73,60,19,141,8,5,62.5,3,37.5,86,283,75,1,1,0,13,4,101,16,Matches
194,Kelechi Iheanacho,ng NGA,FW,Sevilla,27-363,1996,3.0,67,2,6,28,33,9,67,2,1,50.0,1,50.0,40,134,52,2,2,0,7,4,51,7,Matches
195,Karl Jakob Hein,ee EST,GK,Valladolid,22-170,2002,8.0,315,275,313,2,0,0,315,0,0,,0,,157,754,460,0,0,0,0,0,139,0,Matches
196,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29-238,1995,0.3,24,0,2,12,10,1,24,1,0,0.0,1,100.0,20,92,28,0,1,0,2,1,18,3,Matches
197,Mikel Jauregizar,es ESP,MF,Athletic Club,20-323,2003,3.9,208,4,36,124,50,2,208,5,2,40.0,3,60.0,96,453,171,2,4,0,5,7,117,3,Matches
198,John Joe,ie IRL,"FW,MF",Getafe,20-342,2003,0.1,11,1,4,4,3,0,11,1,1,100.0,0,0.0,5,25,11,0,0,0,0,1,5,1,Matches
199,Jofre,es ESP,MF,Espanyol,23-105,2001,5.2,176,7,26,65,88,17,176,25,11,44.0,12,48.0,108,813,362,11,12,7,12,9,121,35,Matches
200,Joan Jordán,es ESP,MF,Alavés,30-086,1994,2.3,145,4,26,80,41,2,145,1,1,100.0,0,0.0,62,222,145,1,2,0,2,0,75,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
201,Juanmi,es ESP,FW,Betis,31-133,1993,1.6,60,3,18,24,19,8,60,5,4,80.0,1,20.0,32,162,70,3,1,1,4,3,37,6,Matches
202,Juanpe,es ESP,DF,Girona,33-153,1991,1.0,98,12,47,49,2,0,98,0,0,,0,,46,163,68,0,0,0,0,0,73,0,Matches
203,Abdulai Juma Bah,sl SLE,DF,Valladolid,18-172,2006,1.9,96,15,49,46,1,0,96,0,0,,0,,44,187,86,0,0,0,0,1,54,0,Matches
204,Vinicius Júnior,br BRA,FW,Real Madrid,24-080,2000,7.2,356,0,15,98,250,49,354,51,18,35.3,30,58.8,268,2206,1337,43,23,23,17,17,306,85,Matches
205,Stanko Jurić,hr CRO,MF,Valladolid,28-045,1996,5.6,284,27,124,138,26,1,284,4,4,100.0,0,0.0,116,604,262,2,3,0,5,4,151,1,Matches
206,Willy Kambwala,fr FRA,DF,Villarreal,20-036,2004,1.0,50,13,31,18,1,0,50,0,0,,0,,20,72,21,0,0,0,0,0,25,0,Matches
207,Abdoulaye Keita,es ESP,MF,Getafe,22-029,2002,0.3,9,0,4,5,0,0,9,0,0,,0,,1,1,0,0,0,0,1,0,2,0,Matches
208,Kenedy,br BRA,MF,Valladolid,28-235,1996,0.1,4,0,0,1,3,1,4,1,0,0.0,1,100.0,3,13,4,1,0,0,0,1,2,2,Matches
209,Kiké,es ESP,FW,Alavés,34-310,1989,4.3,117,2,6,52,60,21,117,6,3,50.0,3,50.0,76,233,49,0,1,0,11,8,93,17,Matches
210,Koke,es ESP,MF,Atlético Madrid,32-266,1992,6.1,475,12,138,271,72,4,475,8,2,25.0,5,62.5,249,1184,476,6,4,0,3,2,332,2,Matches
211,Jules Koundé,fr FRA,DF,Barcelona,25-323,1998,8.0,666,25,171,300,196,26,666,16,8,50.0,8,50.0,312,1358,768,11,13,1,9,5,422,54,Matches
212,Alex Král,cz CZE,"MF,FW",Espanyol,26-134,1998,7.4,307,29,85,164,61,14,307,16,9,56.3,6,37.5,153,955,524,11,3,2,13,7,193,19,Matches
213,Ladislav Krejčí,cz CZE,DF,Girona,25-163,1999,2.1,222,27,118,101,4,2,222,1,1,100.0,0,0.0,134,524,256,3,1,1,2,0,181,0,Matches
214,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23-118,2001,6.0,275,4,37,108,133,26,275,33,11,33.3,21,63.6,189,1367,691,24,9,10,13,21,212,59,Matches
215,Marash Kumbulla,al ALB,DF,Espanyol,24-235,2000,6.7,402,67,237,160,6,0,402,4,1,25.0,1,25.0,234,1244,712,4,3,0,3,0,262,0,Matches
216,Cyle Larin,ca CAN,FW,Mallorca,29-166,1995,3.6,117,4,17,58,44,9,117,7,2,28.6,5,71.4,52,237,105,2,3,1,10,10,81,17,Matches
217,Juanmi Latasa,es ESP,FW,Valladolid,23-191,2001,4.1,100,6,8,49,45,19,100,5,3,60.0,1,20.0,42,163,52,1,2,0,5,11,82,9,Matches
218,Toni Lato,es ESP,DF,Mallorca,26-314,1997,1.6,107,6,27,40,40,2,107,2,0,0.0,2,100.0,47,293,173,6,3,1,1,1,58,11,Matches
219,Robin Le Normand,es ESP,DF,Atlético Madrid,27-324,1996,7.0,476,54,223,240,13,3,476,1,1,100.0,0,0.0,306,1400,749,4,1,0,4,2,361,2,Matches
220,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33-133,1991,8.0,426,67,235,175,16,6,426,0,0,,0,,200,1156,710,4,2,0,4,0,243,1,Matches
221,Iñigo Lekue,es ESP,DF,Athletic Club,31-149,1993,3.5,213,15,62,93,59,1,213,3,1,33.3,2,66.7,96,405,219,5,3,0,1,0,112,8,Matches
222,Robert Lewandowski,pl POL,FW,Barcelona,36-040,1988,7.2,209,4,13,78,123,42,207,10,8,80.0,2,20.0,102,455,175,6,5,2,20,10,170,34,Matches
223,Samuel Lino,br BRA,"DF,MF",Atlético Madrid,24-282,1999,4.6,280,8,66,115,102,23,280,11,5,45.5,6,54.5,175,1008,496,13,15,6,9,4,196,47,Matches
224,Diego Llorente,es ESP,DF,Betis,31-045,1993,8.0,569,83,316,250,5,5,569,2,2,100.0,0,0.0,339,1566,847,1,0,0,1,0,382,2,Matches
225,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29-244,1995,7.0,412,19,114,187,115,12,412,8,3,37.5,4,50.0,235,1093,602,14,13,2,9,2,281,46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
226,Giovani Lo Celso,ar ARG,MF,Betis,28-174,1996,4.1,316,1,20,132,168,16,315,20,9,45.0,9,45.0,197,893,355,5,12,0,7,7,224,23,Matches
227,Enzo Loiodice,fr FRA,MF,Las Palmas,23-308,2000,2.4,180,3,23,131,26,3,180,2,0,0.0,2,100.0,108,385,169,2,2,0,5,7,133,1,Matches
228,David López,es ESP,DF,Girona,34-357,1989,6.4,563,83,272,275,17,3,563,4,3,75.0,0,0.0,338,2081,1186,5,6,0,3,4,413,1,Matches
229,Diego López,es ESP,"MF,FW",Valencia,22-140,2002,7.0,260,0,24,89,151,21,260,17,3,17.6,14,82.4,133,800,465,17,7,6,15,5,184,49,Matches
230,Fermin López,es ESP,MF,Barcelona,21-142,2003,0.7,35,0,2,21,14,0,35,3,1,33.3,2,66.7,24,112,33,1,0,0,2,1,30,8,Matches
231,Javi López,es ESP,DF,Real Sociedad,22-189,2002,5.2,307,17,96,142,71,3,307,9,3,33.3,6,66.7,137,886,375,12,9,3,5,5,171,12,Matches
232,Roberto López,es ESP,"MF,FW",Leganés,24-159,2000,2.7,153,3,30,77,47,0,153,3,1,33.3,2,66.7,63,274,112,1,1,0,2,2,81,5,Matches
233,Unai López,es ESP,"MF,FW",Rayo Vallecano,28-336,1995,4.6,311,10,78,182,55,4,311,2,1,50.0,0,0.0,154,714,331,5,4,1,6,2,213,10,Matches
234,Iker Losada,es ESP,"FW,MF",Betis,23-060,2001,1.0,63,1,14,19,33,3,63,2,0,0.0,2,100.0,33,215,102,1,2,0,2,0,43,7,Matches
235,Pol Lozano,es ESP,MF,Espanyol,24-360,1999,3.4,164,8,50,98,18,0,164,2,0,0.0,2,100.0,89,460,128,0,0,0,2,4,110,2,Matches
236,Dodi Lukebakio,be BEL,FW,Sevilla,27-006,1997,6.3,250,1,28,81,146,30,250,29,17,58.6,12,41.4,169,1571,1111,37,23,17,20,12,193,40,Matches
237,Darwin Machís,ve VEN,"FW,MF",Valladolid,31-236,1993,2.5,95,3,13,42,40,3,95,4,1,25.0,3,75.0,45,257,81,1,2,0,4,2,65,8,Matches
238,Pablo Maffeo,es ESP,DF,Mallorca,27-080,1997,4.4,244,18,75,89,88,4,244,12,7,58.3,5,41.7,117,676,318,9,10,3,9,3,121,24,Matches
239,Jon Magunacelaya,es ESP,MF,Real Sociedad,24-079,2000,0.1,14,0,4,7,4,0,14,0,0,,0,,8,16,0,0,0,0,0,0,9,0,Matches
240,Giorgi Mamardashvili,ge GEO,GK,Valencia,24-001,2000,8.0,258,212,257,1,0,0,258,0,0,,0,,126,585,321,0,0,0,0,0,115,0,Matches
241,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,30-253,1994,5.0,346,28,157,147,44,1,346,6,2,33.3,3,50.0,195,729,356,5,5,0,3,1,224,4,Matches
242,Javier Manquillo,es ESP,DF,Celta Vigo,30-148,1994,2.0,179,10,59,105,16,0,179,1,0,0.0,1,100.0,117,509,272,1,2,0,0,0,140,3,Matches
243,Marcão,br BRA,DF,Sevilla,28-117,1996,3.3,227,21,122,101,5,2,227,3,0,0.0,1,33.3,134,643,303,0,0,0,4,3,155,0,Matches
244,Óscar de Marcos,es ESP,DF,Athletic Club,35-169,1989,3.6,228,7,72,118,38,1,228,4,1,25.0,3,75.0,73,286,111,2,2,0,4,2,110,10,Matches
245,Alberto Marí,es ESP,FW,Valencia,23-081,2001,0.1,4,0,0,3,1,0,4,0,0,,0,,2,11,10,0,0,0,0,0,4,2,Matches
246,José María Giménez,uy URU,DF,Atlético Madrid,29-254,1995,6.0,473,98,263,205,6,4,473,0,0,,0,,281,1152,520,0,0,0,1,1,331,0,Matches
247,Pablo Marín,es ESP,MF,Real Sociedad,21-089,2003,0.5,28,0,3,10,15,0,28,2,2,100.0,0,0.0,16,69,20,0,1,0,3,0,19,5,Matches
248,Mika Màrmol,es ESP,DF,Las Palmas,22-090,2002,5.5,413,38,175,195,43,5,413,1,1,100.0,0,0.0,233,1198,776,3,4,0,2,1,284,6,Matches
249,Mario Maroto,es ESP,MF,Valladolid,20-307,2003,0.2,19,1,4,11,4,1,19,1,1,100.0,0,0.0,5,16,3,0,0,0,0,0,7,0,Matches
250,Carlos Martín,es ESP,"FW,MF",Alavés,22-161,2002,2.0,64,4,15,28,22,4,64,2,0,0.0,2,100.0,31,146,40,3,2,0,4,1,34,6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
251,Gerard Martín,es ESP,DF,Barcelona,22-273,2002,2.8,214,11,56,102,56,2,214,2,0,0.0,2,100.0,77,235,136,3,3,0,2,1,138,22,Matches
252,Iván Martín,es ESP,MF,Girona,25-229,1999,6.3,437,6,88,255,100,4,437,13,7,53.8,5,38.5,287,1634,695,10,13,0,9,7,342,21,Matches
253,Jon Martin,es ESP,DF,Real Sociedad,18-273,2006,1.0,44,8,28,13,3,2,44,0,0,,0,,18,58,31,0,1,0,0,0,20,0,Matches
254,Mario Martín,es ESP,MF,Valladolid,20-209,2004,3.1,167,7,39,94,36,5,167,6,3,50.0,3,50.0,96,549,228,2,2,1,7,8,109,4,Matches
255,Arnau Martinez,es ESP,DF,Girona,21-158,2003,3.1,316,11,79,183,56,1,316,2,1,50.0,1,50.0,187,979,432,2,4,0,1,2,225,11,Matches
256,Iñigo Martínez,es ESP,DF,Barcelona,33-136,1991,6.9,650,37,245,386,21,8,650,0,0,,0,,408,2361,1606,9,5,0,1,0,501,1,Matches
257,Javi Martínez,es ESP,MF,Osasuna,24-283,1999,0.1,10,0,2,8,0,0,10,0,0,,0,,6,16,2,0,0,0,0,0,10,0,Matches
258,Toni Martínez,es ESP,FW,Alavés,27-092,1997,2.4,84,4,6,30,49,20,84,1,0,0.0,1,100.0,33,134,26,1,2,2,8,0,56,10,Matches
259,Javi Martón,es ESP,FW,Athletic Club,25-147,1999,0.2,7,0,0,4,3,0,7,0,0,,0,,3,5,0,0,0,0,1,0,6,1,Matches
260,Marvin,es ESP,"DF,FW",Las Palmas,24-089,2000,4.5,236,15,61,116,62,7,236,3,1,33.3,2,66.7,116,891,463,17,11,1,7,2,115,24,Matches
261,Omar Mascarell,gq EQG,MF,Mallorca,31-241,1993,4.2,226,23,81,129,17,0,226,2,1,50.0,1,50.0,85,449,192,3,3,1,0,1,137,1,Matches
262,Jaime Mata,es ESP,FW,Las Palmas,35-342,1988,2.0,63,0,4,36,23,6,63,2,1,50.0,1,50.0,36,153,51,2,2,0,5,1,47,11,Matches
263,Borja Mayoral,es ESP,FW,Getafe,27-178,1997,0.9,38,1,3,17,20,7,37,1,1,100.0,0,0.0,23,62,22,0,0,0,2,2,27,6,Matches
264,Kylian Mbappé,fr FRA,FW,Real Madrid,25-285,1998,6.7,308,0,9,93,209,81,305,42,21,50.0,20,47.6,212,1471,748,31,14,24,19,11,262,92,Matches
265,Oliver McBurnie,sct SCO,FW,Las Palmas,28-118,1996,5.7,196,8,13,119,65,24,196,11,6,54.5,5,45.5,107,393,99,1,1,0,11,7,143,27,Matches
266,Scott McKenna,sct SCO,DF,Las Palmas,27-323,1996,4.1,303,45,192,109,4,2,303,0,0,,0,,180,711,325,1,1,0,2,1,209,0,Matches
267,Mateo Mejía,es ESP,FW,Sevilla,21-183,2003,0.1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
268,Brais Méndez,es ESP,MF,Real Sociedad,27-267,1997,3.1,169,2,21,86,62,15,169,8,3,37.5,5,62.5,93,423,213,5,2,2,2,10,132,12,Matches
269,Ferland Mendy,fr FRA,DF,Real Madrid,29-114,1995,5.2,368,15,96,202,71,1,368,2,1,50.0,1,50.0,221,751,292,5,6,1,5,4,261,24,Matches
270,Víctor Meseguer,es ESP,MF,Valladolid,25-113,1999,2.9,127,3,35,60,32,10,127,3,1,33.3,2,66.7,46,119,46,0,0,0,3,2,84,10,Matches
271,Miguel,es ESP,FW,Leganés,25-027,1999,5.1,117,2,10,45,63,16,117,8,1,12.5,6,75.0,70,296,79,6,5,5,18,6,85,24,Matches
272,Éder Militão,br BRA,DF,Real Madrid,26-256,1998,7.9,655,70,312,318,29,13,655,5,4,80.0,1,20.0,427,2326,1382,7,6,0,6,3,478,1,Matches
273,Luis Milla,es ESP,MF,Getafe,29-359,1994,7.8,413,10,50,244,124,4,412,8,5,62.5,2,25.0,173,907,518,10,10,0,14,8,186,7,Matches
274,Pere Milla,es ESP,MF,Espanyol,32-007,1992,1.2,51,1,12,27,13,2,51,3,0,0.0,2,66.7,22,73,24,1,0,0,3,1,34,5,Matches
275,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25-140,1999,5.5,434,16,82,213,144,6,434,10,5,50.0,5,50.0,264,1513,873,21,11,3,5,1,291,39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
