Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
148,Mikael Ellertsson,ISL,MF,Venezia,22,2002,4.4,0,8,0,0.0,1.81,0.0,0.0,0.0,20.8,0,0,0,0.6,0.6,0.07,-0.6,-0.6
149,Emerson,BRA,DF,Milan,25,1999,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
150,Yannik Engelhardt,GER,MF,Como,23,2001,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
151,Martin Erlic,CRO,DF,Bologna,26,1998,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
152,Sebastiano Esposito,ITA,"FW,MF",Empoli,22,2002,4.1,1,12,4,33.3,2.91,0.97,0.08,0.25,18.2,1,0,0,0.7,0.7,0.06,0.3,0.3
153,Nahuel Estévez,ARG,MF,Parma,28,1995,1.8,0,2,1,50.0,1.1,0.55,0.0,0.0,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0
154,Giovanni Fabbian,ITA,MF,Bologna,21,2003,2.8,1,6,2,33.3,2.12,0.71,0.17,0.5,11.7,0,0,0,0.7,0.7,0.11,0.3,0.3
155,Alieu Fadera,GAM,"FW,MF",Como,22,2001,2.8,1,5,1,20.0,1.8,0.36,0.2,1.0,20.1,0,0,0,0.5,0.5,0.09,0.5,0.5
156,Nicolò Fagioli,ITA,MF,Juventus,23,2001,3.3,0,5,0,0.0,1.53,0.0,0.0,0.0,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
157,Wladimiro Falcone,ITA,GK,Lecce,29,1995,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
158,Davide Faraoni,ITA,"MF,DF",Hellas Verona,32,1991,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
159,Jacopo Fazzini,ITA,MF,Empoli,21,2003,2.6,0,3,1,33.3,1.14,0.38,0.0,0.0,13.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
160,Mattia Felici,ITA,DF,Cagliari,23,2001,0.3,0,1,0,0.0,3.91,0.0,0.0,0.0,19.6,0,0,0,0.0,0.0,0.02,0.0,0.0
161,Youssouf Fofana,FRA,MF,Milan,25,1999,3.8,1,3,1,33.3,0.78,0.26,0.33,1.0,19.3,0,0,0,0.1,0.1,0.04,0.9,0.9
162,Michael Folorunsho,ITA,FW,Napoli,26,1998,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
163,Omari Forson,ENG,"MF,FW",Monza,20,2004,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
164,Davide Frattesi,ITA,MF,Inter,24,1999,2.9,1,9,1,11.1,3.14,0.35,0.11,1.0,13.3,0,0,0,1.2,1.2,0.14,-0.2,-0.2
165,Morten Frendrup,DEN,MF,Genoa,23,2001,5.8,0,2,1,50.0,0.35,0.17,0.0,0.0,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
166,Martin Frese,DEN,DF,Hellas Verona,26,1998,3.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
167,Remo Freuler,SUI,MF,Bologna,32,1992,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
168,Matteo Gabbia,ITA,DF,Milan,24,1999,3.0,1,2,1,50.0,0.67,0.33,0.5,1.0,11.0,0,0,0,0.1,0.1,0.05,0.9,0.9
169,Alessandro Gabrielloni,ITA,"FW,MF",Como,30,1994,0.6,0,2,0,0.0,3.16,0.0,0.0,0.0,20.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
170,Gianluca Gaetano,ITA,MF,Cagliari,24,2000,0.9,0,6,0,0.0,6.92,0.0,0.0,0.0,12.1,0,0,0,1.1,1.1,0.18,-1.1,-1.1
171,Roberto Gagliardini,ITA,"MF,DF",Monza,30,1994,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
172,Antonino Gallo,ITA,DF,Lecce,24,2000,5.9,0,3,1,33.3,0.5,0.17,0.0,0.0,24.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
173,Gaspar,ANG,DF,Lecce,27,1997,6.0,0,6,0,0.0,1.0,0.0,0.0,0.0,8.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
174,Federico Gatti,ITA,DF,Juventus,26,1998,3.9,0,1,1,100.0,0.25,0.25,0.0,0.0,10.4,0,0,0,0.1,0.1,0.1,-0.1,-0.1
175,David de Gea,ESP,GK,Fiorentina,33,1990,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
176,Valentin Gendrey,FRA,DF,Lecce,24,2000,2.0,0,2,0,0.0,1.0,0.0,0.0,0.0,12.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
177,Lautaro Gianetti,ARG,DF,Udinese,30,1993,3.3,1,1,1,100.0,0.3,0.3,1.0,1.0,5.9,0,0,0,0.1,0.0,0.0,0.9,1.0
178,Mario Gila,ESP,DF,Lazio,24,2000,3.0,1,4,2,50.0,1.33,0.67,0.25,0.5,9.3,0,0,0,0.5,0.5,0.12,0.5,0.5
179,Billy Gilmour,SCO,MF,Napoli,23,2001,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
180,Gvidas Gineitis,LTU,MF,Torino,20,2004,0.5,0,2,0,0.0,4.39,0.0,0.0,0.0,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0
181,Ben Godfrey,ENG,DF,Atalanta,26,1998,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
182,Saba Goglichidze,GEO,DF,Empoli,20,2004,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
183,Edoardo Goldaniga,ITA,DF,Como,30,1993,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
184,Pierluigi Gollini,ITA,GK,Genoa,29,1995,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
185,Nicolás González,ARG,FW,Juventus,26,1998,2.5,0,2,0,0.0,0.8,0.0,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
186,Robin Gosens,GER,DF,Fiorentina,30,1994,4.0,1,4,2,50.0,1.01,0.5,0.25,0.5,12.5,0,0,0,0.7,0.7,0.17,0.3,0.3
187,Alberto Grassi,ITA,MF,Empoli,29,1995,3.3,0,1,1,100.0,0.3,0.3,0.0,0.0,16.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2
188,Mattéo Guendouzi,FRA,MF,Lazio,25,1999,6.0,1,7,2,28.6,1.18,0.34,0.14,0.5,21.4,0,0,0,0.3,0.3,0.04,0.7,0.7
189,Frederic Guilbert,FRA,DF,Lecce,29,1994,2.3,0,3,0,0.0,1.29,0.0,0.0,0.0,27.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
190,Albert Guðmundsson,ISL,MF,Fiorentina,27,1997,1.3,2,3,0,0.0,2.35,0.0,0.0,0.0,32.1,1,2,2,1.8,0.2,0.06,0.2,-0.2
191,Emmanuel Gyasi,GHA,"DF,FW",Empoli,30,1994,6.0,2,5,3,60.0,0.83,0.5,0.4,0.67,8.0,0,0,0,1.2,1.2,0.25,0.8,0.8
192,Christian Gytkjær,DEN,FW,Venezia,34,1990,1.7,0,3,0,0.0,1.76,0.0,0.0,0.0,16.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
193,Nicolas Haas,SUI,MF,Empoli,28,1996,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
194,Saad El Haddad,MAR,MF,Venezia,19,2005,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
195,Antoine Hainaut,FRA,"DF,FW",Parma,22,2002,0.6,1,2,1,50.0,3.27,1.64,0.5,1.0,8.3,0,0,0,0.5,0.5,0.26,0.5,0.5
196,Mohamed Haj,TUN,MF,Parma,19,2005,0.3,0,2,1,50.0,7.5,3.75,0.0,0.0,10.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3
197,Ridgeciano Haps,SUR,DF,Venezia,31,1993,2.3,0,6,1,16.7,2.62,0.44,0.0,0.0,20.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4
198,Abdou Harroui,NED,"FW,MF",Hellas Verona,26,1998,1.9,0,5,1,20.0,2.65,0.53,0.0,0.0,20.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
199,Liam Henderson,SCO,MF,Empoli,28,1996,5.8,0,3,0,0.0,0.52,0.0,0.0,0.0,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
200,Mario Hermoso,ESP,DF,Roma,29,1995,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
201,Theo Hernández,FRA,DF,Milan,26,1997,4.4,2,7,2,28.6,1.59,0.45,0.29,1.0,18.5,0,0,0,0.4,0.4,0.05,1.6,1.6
202,Hernani,BRA,MF,Parma,30,1994,1.0,0,3,0,0.0,3.1,0.0,0.0,0.0,30.2,1,0,0,0.1,0.1,0.03,-0.1,-0.1
203,Isak Hien,SWE,DF,Atalanta,25,1999,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
204,Emil Holm,SWE,MF,Bologna,24,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
205,Elseid Hysaj,ALB,DF,Lazio,30,1994,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
206,Jay Idzes,IDN,DF,Venezia,24,2000,4.7,0,4,1,25.0,0.84,0.21,0.0,0.0,13.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
207,Jonathan Ikone,FRA,"MF,FW",Fiorentina,26,1998,1.2,0,3,2,66.7,2.41,1.61,0.0,0.0,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
208,Ivan Ilić,SRB,MF,Torino,23,2001,5.3,1,9,4,44.4,1.69,0.75,0.11,0.25,20.1,2,0,0,0.9,0.9,0.1,0.1,0.1
209,Samuel Iling-Junior,ENG,"MF,FW",Bologna,20,2003,0.5,1,1,1,100.0,1.87,1.87,1.0,1.0,15.8,0,0,0,0.0,0.0,0.04,1.0,1.0
210,Alessio Iovine,ITA,DF,Como,33,1991,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
211,Gustav Isaksen,DEN,"FW,MF",Lazio,23,2001,3.1,1,4,1,25.0,1.28,0.32,0.25,1.0,17.4,0,0,0,0.7,0.7,0.18,0.3,0.3
212,Ardian Ismajli,ALB,DF,Empoli,28,1996,6.0,0,2,0,0.0,0.33,0.0,0.0,0.0,11.8,0,0,0,0.0,0.0,0.01,0.0,0.0
213,Armando Izzo,ITA,DF,Monza,32,1992,5.6,0,1,0,0.0,0.18,0.0,0.0,0.0,12.1,0,0,0,0.0,0.0,0.02,0.0,0.0
214,Ali Jasim,IRQ,FW,Como,20,2004,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
215,Gaby Jean,FRA,DF,Lecce,24,2000,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
216,Juan Jesus,BRA,DF,Napoli,33,1991,0.9,0,1,0,0.0,1.15,0.0,0.0,0.0,5.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1
217,Jesse Joronen,FIN,GK,Venezia,31,1993,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
218,Luka Jović,SRB,FW,Milan,26,1997,0.9,0,1,0,0.0,1.14,0.0,0.0,0.0,10.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
219,Christian Kabasele,BEL,DF,Udinese,33,1991,3.4,1,5,2,40.0,1.47,0.59,0.2,0.5,15.3,0,0,0,0.3,0.3,0.06,0.7,0.7
220,Pierre Kalulu,FRA,DF,Juventus,24,2000,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
221,Hassane Kamara,CIV,DF,Udinese,30,1994,3.3,0,1,0,0.0,0.3,0.0,0.0,0.0,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0
222,Yann Karamoh,FRA,FW,Torino,26,1998,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
223,Jesper Karlsson,SWE,FW,Bologna,26,1998,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
224,Jesper Karlström,SWE,MF,Udinese,29,1995,5.2,0,1,0,0.0,0.19,0.0,0.0,0.0,25.3,0,0,0,0.0,0.0,0.04,0.0,0.0
225,Lior Kasa,ISR,MF,Genoa,19,2005,0.2,0,1,1,100.0,4.09,4.09,0.0,0.0,24.0,0,0,0,0.0,0.0,0.02,0.0,0.0
226,Grigoris Kastanos,CYP,"MF,FW",Hellas Verona,26,1998,2.8,1,3,1,33.3,1.08,0.36,0.33,1.0,24.6,0,0,0,0.1,0.1,0.03,0.9,0.9
227,Michael Kayode,ITA,DF,Fiorentina,20,2004,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,11.4,0,0,0,0.1,0.1,0.1,-0.1,-0.1
228,Moise Kean,ITA,FW,Fiorentina,24,2000,5.9,2,23,6,26.1,3.92,1.02,0.09,0.33,14.3,0,0,0,3.4,3.4,0.15,-1.4,-1.4
229,Mandela Keita,BEL,MF,Parma,22,2002,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
230,Marc-Oliver Kempf,GER,DF,Como,29,1995,4.0,0,5,1,20.0,1.25,0.25,0.0,0.0,11.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3
231,Magnus Kofod Andersen,DEN,MF,Venezia,25,1999,3.0,1,4,1,25.0,1.34,0.34,0.25,1.0,25.6,0,0,0,0.1,0.1,0.03,0.9,0.9
232,Sead Kolašinac,BIH,DF,Atalanta,31,1993,2.9,0,1,0,0.0,0.35,0.0,0.0,0.0,14.7,0,0,0,0.0,0.0,0.03,0.0,0.0
233,Manu Koné,FRA,MF,Roma,23,2001,1.9,0,4,1,25.0,2.07,0.52,0.0,0.0,16.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4
234,Teun Koopmeiners,NED,MF,Juventus,26,1998,3.5,0,7,1,14.3,2.0,0.29,0.0,0.0,16.1,0,0,0,1.1,1.1,0.15,-1.1,-1.1
235,Odilon Kossounou,CIV,DF,Atalanta,23,2001,1.7,0,2,1,50.0,1.18,0.59,0.0,0.0,31.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
236,Christian Kouamé,CIV,"MF,FW",Fiorentina,26,1997,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,10.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
237,Mateusz Kowalski,POL,MF,Parma,19,2005,0.6,0,1,0,0.0,1.61,0.0,0.0,0.0,3.7,0,0,0,0.4,0.4,0.43,-0.4,-0.4
238,Thomas Kristensen,DEN,DF,Udinese,22,2002,2.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
239,Nikola Krstović,MNE,FW,Lecce,24,2000,5.7,2,31,10,32.3,5.45,1.76,0.06,0.2,17.3,1,0,0,2.7,2.7,0.09,-0.7,-0.7
240,Khvicha Kvaratskhelia,GEO,"MF,FW",Napoli,23,2001,4.9,3,25,8,32.0,5.08,1.63,0.12,0.38,19.1,1,0,0,1.5,1.5,0.06,1.5,1.5
241,Giorgos Kyriakopoulos,GRE,DF,Monza,28,1996,6.0,0,1,1,100.0,0.17,0.17,0.0,0.0,22.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
242,Mathis Lambourde,FRA,"DF,MF",Hellas Verona,18,2006,0.1,1,1,1,100.0,12.86,12.86,1.0,1.0,13.5,0,0,0,0.1,0.1,0.07,0.9,0.9
243,Gianluca Lapadula,PER,"FW,MF",Cagliari,34,1990,1.0,0,6,1,16.7,6.0,1.0,0.0,0.0,16.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5
244,Valentino Lazaro,AUT,DF,Torino,28,1996,5.6,0,5,0,0.0,0.89,0.0,0.0,0.0,21.0,2,0,0,0.4,0.4,0.08,-0.4,-0.4
245,Darko Lazović,SRB,"MF,DF",Hellas Verona,34,1990,4.7,1,7,0,0.0,1.48,0.0,0.0,0.0,18.2,0,1,1,1.4,0.6,0.09,-0.4,-0.6
246,Manuel Lazzari,ITA,DF,Lazio,30,1993,5.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
247,Enzo Le Fée,FRA,MF,Roma,24,2000,1.0,0,3,1,33.3,3.03,1.01,0.0,0.0,25.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
248,Rafael Leão,POR,FW,Milan,25,1999,4.9,1,20,8,40.0,4.09,1.64,0.05,0.13,18.1,0,0,0,1.9,1.9,0.1,-0.9,-0.9
249,Nunzio Lella,ITA,MF,Venezia,24,2000,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
250,Karol Linetty,POL,MF,Torino,29,1995,3.9,0,1,0,0.0,0.25,0.0,0.0,0.0,22.1,0,0,0,0.0,0.0,0.03,0.0,0.0
251,Dailon Livramento,CPV,"FW,MF",Hellas Verona,23,2001,1.8,1,2,1,50.0,1.08,0.54,0.5,1.0,9.5,0,0,0,0.5,0.5,0.23,0.5,0.5
252,Stanislav Lobotka,SVK,MF,Napoli,29,1994,5.8,0,2,0,0.0,0.35,0.0,0.0,0.0,23.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2
253,Manuel Locatelli,ITA,MF,Juventus,26,1998,4.3,0,1,1,100.0,0.23,0.23,0.0,0.0,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0
254,Ruben Loftus-Cheek,ENG,MF,Milan,28,1996,4.5,0,4,1,25.0,0.88,0.22,0.0,0.0,17.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
255,Ademola Lookman,NGA,"MF,FW",Atalanta,26,1997,2.4,2,10,3,30.0,4.17,1.25,0.1,0.33,15.6,0,1,1,2.2,1.4,0.14,-0.2,-0.4
256,Sandi Lovrić,SVN,MF,Udinese,26,1998,3.5,0,6,0,0.0,1.74,0.0,0.0,0.0,19.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
257,Lorenzo Lucca,ITA,FW,Udinese,24,2000,4.3,3,7,3,42.9,1.64,0.7,0.43,1.0,12.9,0,0,0,0.9,0.9,0.12,2.1,2.1
258,Jhon Lucumí,COL,DF,Bologna,26,1998,3.4,0,1,0,0.0,0.3,0.0,0.0,0.0,5.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
259,José Luis Palomino,ARG,DF,Cagliari,34,1990,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
260,Douglas Luiz,BRA,MF,Juventus,26,1998,1.7,0,1,1,100.0,0.59,0.59,0.0,0.0,25.7,0,0,0,0.0,0.0,0.02,0.0,0.0
261,Romelu Lukaku,BEL,FW,Napoli,31,1993,2.9,2,6,2,33.3,2.08,0.69,0.33,1.0,13.1,0,0,0,1.4,1.4,0.23,0.6,0.6
262,Sebastiano Luperto,ITA,DF,Cagliari,28,1996,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,15.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
263,Zito Luvumbo,ANG,"FW,MF",Cagliari,22,2002,4.2,0,8,1,12.5,1.92,0.24,0.0,0.0,15.5,0,0,0,0.8,0.8,0.11,-0.8,-0.8
264,Charalambos Lykogiannis,GRE,DF,Bologna,30,1993,3.6,0,2,1,50.0,0.55,0.28,0.0,0.0,21.4,0,0,0,0.0,0.0,0.02,0.0,0.0
265,Giangiacomo Magnani,ITA,DF,Hellas Verona,28,1995,2.3,0,2,0,0.0,0.87,0.0,0.0,0.0,22.5,0,0,0,0.0,0.0,0.02,0.0,0.0
266,Mike Maignan,FRA,GK,Milan,29,1995,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
267,Antoine Makoumbou,CGO,MF,Cagliari,26,1998,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
268,Daniel Maldini,ITA,MF,Monza,22,2001,4.7,1,10,5,50.0,2.14,1.07,0.1,0.2,27.0,2,0,0,0.5,0.5,0.05,0.5,0.5
269,Youssef Maleh,MAR,MF,Empoli,26,1998,3.0,0,3,1,33.3,1.02,0.34,0.0,0.0,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
270,Ruslan Malinovskyi,UKR,"MF,FW",Genoa,31,1993,2.5,0,6,2,33.3,2.41,0.8,0.0,0.0,30.2,3,0,0,0.1,0.1,0.02,-0.1,-0.1
271,Dennis Man,ROU,FW,Parma,26,1998,4.3,2,15,7,46.7,3.5,1.63,0.13,0.29,16.6,0,0,0,1.2,1.2,0.08,0.8,0.8
272,Gianluca Mancini,ITA,DF,Roma,28,1996,5.6,0,5,1,20.0,0.89,0.18,0.0,0.0,14.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
273,Rolando Mandragora,ITA,MF,Fiorentina,27,1997,3.0,0,6,3,50.0,2.02,1.01,0.0,0.0,26.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
274,Alberto Manzoni,ITA,MF,Atalanta,19,2005,0.1,0,1,0,0.0,15.0,0.0,0.0,0.0,23.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
275,Filip Marchwiński,POL,MF,Lecce,22,2002,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
276,Pablo Marí,ESP,DF,Monza,31,1993,6.0,0,2,0,0.0,0.33,0.0,0.0,0.0,9.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
277,Mirko Marić,CRO,FW,Monza,29,1995,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
278,Răzvan Marin,ROU,MF,Cagliari,28,1996,4.6,0,8,4,50.0,1.73,0.87,0.0,0.0,20.9,1,0,0,0.4,0.4,0.05,-0.4,-0.4
279,Guillermo Maripán,CHI,DF,Torino,30,1994,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
280,Aarón Martín,ESP,DF,Genoa,27,1997,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
281,Lautaro Martínez,ARG,FW,Inter,27,1997,4.4,2,11,5,45.5,2.49,1.13,0.18,0.4,13.2,0,0,0,1.5,1.5,0.14,0.5,0.5
282,Lucas Martínez Quarta,ARG,DF,Fiorentina,28,1996,2.4,1,3,1,33.3,1.23,0.41,0.33,1.0,12.7,0,0,0,0.7,0.7,0.24,0.3,0.3
283,Kevin Martins,ITA,DF,Monza,19,2005,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
284,Adam Marušić,MNE,DF,Lazio,31,1992,2.8,0,1,1,100.0,0.36,0.36,0.0,0.0,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0
285,Adam Masina,MAR,DF,Torino,30,1994,6.0,0,1,0,0.0,0.17,0.0,0.0,0.0,9.9,0,0,0,0.0,0.0,0.05,0.0,0.0
286,Alan Matturro,URU,DF,Genoa,19,2004,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
287,Luca Mazzitelli,ITA,MF,Como,28,1995,1.9,0,3,1,33.3,1.61,0.54,0.0,0.0,17.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
288,Pasquale Mazzocchi,ITA,DF,Napoli,29,1995,3.9,0,2,1,50.0,0.52,0.26,0.0,0.0,14.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
289,Samuel Mbangula,BEL,FW,Juventus,20,2004,2.5,1,1,1,100.0,0.39,0.39,1.0,1.0,18.1,0,0,0,0.1,0.1,0.11,0.9,0.9
290,Weston McKennie,USA,MF,Juventus,26,1998,1.8,0,1,0,0.0,0.55,0.0,0.0,0.0,16.8,0,0,0,0.0,0.0,0.05,0.0,0.0
291,Scott McTominay,SCO,MF,Napoli,27,1996,2.2,0,4,1,25.0,1.83,0.46,0.0,0.0,14.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
292,Alex Meret,ITA,GK,Napoli,27,1997,4.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
293,Junior Messias,BRA,"MF,FW",Genoa,33,1991,2.9,1,7,3,42.9,2.38,1.02,0.14,0.33,20.1,0,0,1,1.8,0.9,0.13,-0.8,0.1
294,Valentin Mihaila,ROU,"FW,MF",Parma,24,2000,4.0,0,12,3,25.0,3.03,0.76,0.0,0.0,17.9,1,0,0,1.4,1.4,0.12,-1.4,-1.4
295,Vanja Milinković-Savić,SRB,GK,Torino,27,1997,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
296,Yerry Mina,COL,DF,Cagliari,30,1994,3.7,0,9,2,22.2,2.41,0.54,0.0,0.0,11.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
297,Juan Miranda,ESP,DF,Bologna,24,2000,2.4,0,2,1,50.0,0.84,0.42,0.0,0.0,26.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
298,Fabio Miretti,ITA,MF,Genoa,21,2003,0.8,0,1,0,0.0,1.32,0.0,0.0,0.0,25.8,1,0,0,0.1,0.1,0.1,-0.1,-0.1
299,Henrikh Mkhitaryan,ARM,MF,Inter,35,1989,5.0,0,4,0,0.0,0.8,0.0,0.0,0.0,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
300,Lorenzo Montipò,ITA,GK,Hellas Verona,28,1996,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
301,Álvaro Morata,ESP,"MF,FW",Milan,31,1992,2.1,2,4,3,75.0,1.9,1.43,0.5,0.67,13.4,0,0,0,0.3,0.3,0.09,1.7,1.7
