Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
408,Leonardo Spinazzola,ITA,DF,Napoli,31,1993,1.9,0,0,0,0,0,1,3,0,1,0,0,0,6,1,1,50.0
409,Petar Stojanović,SVN,MF,Empoli,28,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
410,Gabriel Strefezza,BRA,"MF,FW",Como,27,1997,5.7,0,0,0,14,18,0,20,2,10,0,0,0,21,1,6,14.3
411,Ibrahim Sulemana,GHA,MF,Atalanta,21,2003,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
412,Tomáš Suslov,SVK,"FW,MF",Hellas Verona,22,2002,2.7,3,1,1,9,4,0,6,2,6,0,0,0,12,1,1,50.0
413,Zion Suzuki,JPN,GK,Parma,22,2002,3.8,2,1,1,2,0,0,0,0,0,0,0,0,2,2,0,100.0
414,Marin Šverko,CRO,DF,Venezia,26,1998,3.0,0,0,0,2,1,0,2,7,2,0,1,0,9,7,2,77.8
415,Mile Svilar,SRB,GK,Roma,25,1999,6.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
416,Michael Svoboda,AUT,DF,Venezia,25,1998,5.3,1,0,0,3,3,0,1,6,6,0,0,0,14,11,7,61.1
417,Adrien Tameze,CMR,"MF,DF",Torino,30,1994,2.7,1,0,0,2,1,0,8,8,1,0,0,0,9,1,4,20.0
418,Mehdi Taremi,IRN,"FW,MF",Inter,32,1992,1.9,0,0,0,2,1,2,0,0,1,0,0,0,5,4,3,57.1
419,Nuno Tavares,POR,DF,Lazio,24,2000,3.7,1,0,0,2,8,1,21,1,5,0,1,0,17,2,0,100.0
420,Loum Tchaouna,FRA,"FW,MF",Lazio,21,2003,1.6,0,0,0,1,0,0,8,1,1,0,0,0,4,2,10,16.7
421,Jackson Tchatchoua,CMR,"MF,DF",Hellas Verona,23,2001,6.0,3,0,0,5,1,2,12,5,3,0,1,0,11,8,3,72.7
422,Casper Tengstedt,DEN,FW,Hellas Verona,24,2000,4.4,2,0,0,2,6,2,2,2,0,0,0,0,10,3,27,10.0
423,Filippo Terracciano,ITA,DF,Milan,21,2003,1.0,1,0,0,2,1,0,0,2,2,0,0,0,5,2,0,100.0
424,Pietro Terracciano,ITA,GK,Fiorentina,34,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0
425,Florian Thauvin,FRA,"MF,FW",Udinese,31,1993,5.0,0,0,0,3,8,1,39,2,5,0,0,0,13,0,2,0.0
426,Malick Thiaw,GER,DF,Milan,23,2001,1.0,0,0,0,1,0,0,0,1,1,0,0,1,4,7,1,87.5
427,Morten Thorsby,NOR,"MF,DF",Genoa,28,1996,1.5,1,0,0,6,3,1,0,1,1,0,1,0,2,8,8,50.0
428,Khéphren Thuram,FRA,MF,Juventus,23,2001,1.3,1,0,0,5,2,0,0,2,1,0,0,0,4,3,0,100.0
429,Marcus Thuram,FRA,FW,Inter,27,1997,5.3,0,0,0,6,6,4,3,1,3,1,0,0,14,12,5,70.6
430,Rafael Tolói,ITA,DF,Atalanta,33,1990,0.4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0.0
431,Fikayo Tomori,ENG,DF,Milan,26,1997,5.0,0,0,0,1,1,0,1,7,6,0,0,0,15,11,8,57.9
432,Souleymane Touré,FRA,DF,Udinese,21,2003,1.2,0,0,0,1,2,0,0,2,1,0,0,0,1,0,2,0.0
433,Stefano Turati,ITA,GK,Monza,23,2001,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
434,Kacper Urbanski,POL,"MF,FW",Bologna,20,2004,1.5,0,0,0,3,3,0,4,1,2,0,0,0,11,1,3,25.0
435,Emanuele Valeri,ITA,DF,Parma,25,1998,2.1,0,0,0,3,3,0,2,2,1,0,0,0,8,1,0,100.0
436,Ignace Van Der Brempt,BEL,DF,Como,22,2002,2.5,1,0,0,3,3,0,4,4,7,0,0,0,11,1,2,33.3
437,Devis Vásquez,COL,GK,Empoli,26,1998,6.0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0
438,Johan Vásquez,MEX,DF,Genoa,25,1998,5.3,1,0,0,5,2,0,2,6,1,0,0,0,25,12,11,52.2
439,Matías Vecino,URU,MF,Lazio,33,1991,1.7,0,0,0,3,0,0,0,1,2,0,0,0,6,3,6,33.3
440,Simone Verdi,ITA,MF,Como,32,1992,0.3,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0.0
441,Samuele Vignato,ITA,MF,Monza,20,2004,1.2,0,0,0,1,1,0,5,0,1,0,0,0,3,1,2,33.3
442,Nicolas Viola,ITA,"FW,MF",Cagliari,34,1989,0.6,0,0,0,2,3,0,9,0,0,0,0,0,1,0,0,0.0
443,Mattia Viti,ITA,DF,Empoli,22,2002,6.0,0,0,0,7,8,0,0,6,17,0,0,0,23,11,10,52.4
444,Vitinha,POR,FW,Genoa,24,2000,4.6,0,0,0,3,11,4,12,4,1,0,0,0,16,7,11,38.9
445,Dušan Vlahović,SRB,FW,Juventus,24,2000,5.4,0,0,0,4,3,4,1,0,1,0,0,0,8,9,6,60.0
446,Vanja Vlahović,SRB,MF,Atalanta,20,2004,0.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0.0
447,Nikola Vlašić,CRO,FW,Torino,26,1997,0.3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
448,Alessandro Vogliacco,ITA,DF,Genoa,26,1998,2.7,0,0,0,2,1,0,5,5,2,0,0,0,6,2,2,50.0
449,Mërgim Vojvoda,KVX,DF,Torino,29,1995,3.8,2,0,0,6,2,0,5,2,2,0,0,0,8,4,4,50.0
450,Stefan de Vrij,NED,DF,Inter,32,1992,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,22.2
451,Sebastian Walukiewicz,POL,DF,Torino,24,2000,1.7,1,0,0,3,0,0,0,4,1,0,0,0,11,5,5,50.0
452,Sebastian Walukiewicz,POL,DF,Empoli,24,2000,2.0,0,0,0,4,0,0,2,1,0,0,0,0,6,5,3,62.5
453,Timothy Weah,USA,FW,Juventus,24,2000,1.3,0,0,0,1,0,0,4,1,1,0,0,0,3,0,0,0.0
454,Mateusz Wieteska,POL,DF,Cagliari,27,1997,1.0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0.0
455,John Yeboah,ECU,"MF,FW",Venezia,24,2000,0.6,1,0,0,1,2,0,1,0,2,0,0,0,2,0,2,0.0
456,Kenan Yıldız,TUR,"FW,MF",Juventus,19,2005,5.5,0,0,0,4,7,0,17,1,7,0,0,0,22,1,5,16.7
457,Mattia Zaccagni,ITA,"FW,MF",Lazio,29,1995,5.7,2,0,0,9,16,2,39,4,6,0,0,0,11,2,6,25.0
458,Nicola Zalewski,POL,"FW,DF",Roma,22,2002,1.6,0,0,0,1,2,0,15,0,2,0,0,0,6,2,2,50.0
459,Andre-Frank Zambo Anguissa,CMR,MF,Napoli,28,1995,6.0,1,0,0,12,5,0,0,11,6,0,0,0,39,4,7,36.4
460,Francesco Zampano,ITA,DF,Venezia,31,1993,6.0,1,0,0,6,4,5,14,4,8,0,0,0,27,4,2,66.7
461,Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25,1999,0.4,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0
462,Alessandro Zanoli,ITA,DF,Genoa,23,2000,2.4,0,0,0,7,2,0,9,0,0,0,0,0,2,2,3,40.0
463,Duván Zapata,COL,FW,Torino,33,1991,5.6,1,0,0,8,7,1,3,1,4,0,0,0,10,16,22,42.1
464,Gabriele Zappa,ITA,DF,Cagliari,24,1999,4.5,1,0,0,6,5,0,7,4,4,0,0,0,22,7,5,58.3
465,Davide Zappacosta,ITA,DF,Atalanta,32,1992,3.5,1,0,0,3,2,0,21,0,2,0,0,0,9,0,2,0.0
466,Oier Zarraga,ESP,MF,Udinese,25,1999,1.4,0,0,0,1,1,0,3,0,1,0,0,0,3,0,3,0.0
467,Jordan Zemura,ZIM,DF,Udinese,24,1999,2.4,1,0,0,8,2,1,6,3,1,0,0,0,11,0,1,0.0
468,Kevin Zeroli,ITA,MF,Milan,19,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
469,Piotr Zieliński,POL,MF,Inter,30,1994,0.6,0,0,0,2,1,0,7,0,3,0,0,0,3,1,0,100.0
470,Nadir Zortea,ITA,DF,Cagliari,25,1999,1.4,0,0,0,2,3,0,14,0,0,0,0,0,5,1,1,50.0
471,Milan Đurić,BIH,FW,Monza,34,1990,3.9,0,0,0,6,4,0,0,1,0,0,0,0,6,39,15,72.2
